Time [s], V, RESP, II, AVR, PLETH
366.03,0.73021,1,0.375,0.50489,1.175
366.04,0.73998,1,0.3999,0.49511,1.1603
366.05,0.74536,1,0.43018,0.47507,1.1466
366.06,0.75513,1,0.45508,0.45503,1.1339
366.06,0.76002,1,0.4751,0.44477,1.1212
366.07,0.77028,1,0.51514,0.42473,1.1095
366.08,0.77028,1,0.54492,0.3998,1.0987
366.09,0.77517,1,0.58008,0.37977,1.0919
366.1,0.77028,1,0.61475,0.35973,1.088
366.1,0.75513,1,0.63477,0.34995,1.0802
366.11,0.73021,1,0.62012,0.34506,1.0714
366.12,0.70528,1,0.58008,0.37488,1.0626
366.13,0.66031,1,0.51514,0.41496,1.0538
366.14,0.62512,1,0.43994,0.46481,1.0459
366.14,0.58504,1,0.36523,0.51515,1.0391
366.15,0.56012,1,0.31006,0.54985,1.0323
366.16,0.54008,1,0.28027,0.56989,1.0254
366.17,0.52981,1,0.25,0.59531,1.0186
366.18,0.51515,1,0.24512,0.6002,1.0127
366.18,0.52004,1,0.24512,0.59531,1.0117
366.19,0.52004,1,0.24023,0.60508,1.0117
366.2,0.52004,1,0.24023,0.60508,1.0098
366.21,0.52493,1,0.24512,0.59531,1.0049
366.22,0.52004,1,0.25,0.6002,0.99804
366.22,0.52981,1,0.25488,0.58504,0.99022
366.23,0.52493,1,0.26025,0.58993,0.9824
366.24,0.52981,1,0.26025,0.58993,0.97654
366.25,0.52493,1,0.26514,0.58504,0.97849
366.26,0.52493,1,0.27002,0.58993,0.99609
366.26,0.52493,1,0.27002,0.58016,1.0391
366.27,0.52981,1,0.27002,0.58016,1.1153
366.28,0.52493,1,0.27002,0.58016,1.2297
366.29,0.52981,1,0.27002,0.57527,1.3539
366.3,0.52493,1,0.27002,0.57527,1.4927
366.3,0.52493,1,0.27002,0.57527,1.6667
366.31,0.52493,1,0.2749,0.57527,1.8583
366.32,0.52981,1,0.2749,0.57527,2.0508
366.33,0.52981,1,0.28027,0.56989,2.2326
366.34,0.54497,1,0.30518,0.56012,2.3949
366.34,0.56989,1,0.33984,0.54008,2.5318
366.35,0.6002,1,0.37988,0.52004,2.6432
366.36,0.63001,1,0.40479,0.5,2.7283
366.37,0.63001,1,0.43994,0.47019,2.7908
366.38,0.62512,1,0.44482,0.45992,2.8328
366.38,0.61486,1,0.47021,0.44477,2.8534
366.39,0.62023,1,0.49023,0.43011,2.8592
366.4,0.56989,1,0.41016,0.47996,2.8583
366.41,0.54985,1,0.36523,0.50978,2.8495
366.42,0.52004,1,0.29492,0.565,2.8328
366.42,0.50978,1,0.23486,0.6002,2.8094
366.43,0.50489,1,0.20996,0.61486,2.7791
366.44,0.50978,1,0.2002,0.62023,2.7429
366.45,0.50489,1,0.2002,0.62023,2.7028
366.46,0.50978,1,0.2002,0.62023,2.6579
366.46,0.50489,1,0.20508,0.62023,2.608
366.47,0.50978,1,0.20508,0.62023,2.5543
366.48,0.51515,1,0.20996,0.62023,2.4976
366.49,0.51515,1,0.2002,0.62023,2.4428
366.5,0.50978,1,0.13525,0.66031,2.3881
366.5,0.59531,1,0.035156,0.71994,2.3255
366.51,0.79521,1,0.41992,0.43011,2.2561
366.52,1.0205,1,1.3096,-0.15543,2.1828
366.53,1.1657,1,1.5,-0.50049,2.1056
366.54,0.77028,1,1.5,-0.37586,2.0254
366.54,0.39003,0.98216,0.94482,0.14956,1.9433
366.55,0.49022,0.96433,0.55518,0.40469,1.8622
366.56,0.57527,0.94601,0.35986,0.52981,1.784
366.57,0.58016,0.92793,0.25488,0.6002,1.7116
366.58,0.57527,0.91107,0.19531,0.6349,1.6452
366.58,0.57527,0.89445,0.16504,0.65005,1.5924
366.59,0.58016,0.87735,0.1499,0.65494,1.5494
366.6,0.58504,0.86049,0.14502,0.66031,1.5083
366.61,0.58993,0.84339,0.1499,0.65494,1.4721
366.62,0.59531,0.82629,0.1499,0.65494,1.4399
366.62,0.60508,0.80992,0.15527,0.65005,1.4125
366.63,0.60508,0.79355,0.16504,0.64516,1.3891
366.64,0.61486,0.77816,0.17529,0.64027,1.3705
366.65,0.63001,0.76277,0.18994,0.63001,1.3539
366.66,0.64027,0.74933,0.2002,0.62512,1.3392
366.66,0.65005,0.73589,0.22021,0.61486,1.3255
366.67,0.66031,0.72416,0.22998,0.60508,1.3138
366.68,0.67009,0.71268,0.24512,0.6002,1.3021
366.69,0.68035,0.70193,0.26025,0.58993,1.2942
366.7,0.69013,0.69118,0.27002,0.58016,1.2874
366.7,0.70039,0.68116,0.29004,0.56989,1.2786
366.71,0.71017,0.67115,0.30518,0.565,1.2678
366.72,0.71994,0.66211,0.3252,0.54985,1.2571
366.73,0.73021,0.65307,0.33984,0.54008,1.2463
366.74,0.74536,0.64452,0.36523,0.52493,1.2356
366.74,0.75513,0.63596,0.375,0.51515,1.2248
366.75,0.7654,0.62717,0.3999,0.50489,1.2131
366.76,0.77028,0.61837,0.41992,0.49511,1.2023
366.77,0.79032,0.60884,0.4502,0.47507,1.1906
366.78,0.79521,0.59956,0.4751,0.46481,1.1789
366.78,0.80499,0.58832,0.50488,0.44477,1.1711
366.79,0.81036,0.57708,0.54004,0.42473,1.1652
366.8,0.81525,0.56438,0.58008,0.3998,1.1564
366.81,0.81525,0.55167,0.61475,0.37488,1.1476
366.82,0.80499,0.53872,0.64014,0.35973,1.1388
366.82,0.78543,0.52602,0.64502,0.35484,1.131
366.83,0.75024,0.51258,0.61475,0.37488,1.1241
366.84,0.70528,0.49939,0.5498,0.40469,1.1173
366.85,0.66031,0.48351,0.47021,0.45503,1.1114
366.86,0.61486,0.46787,0.39014,0.5,1.1056
366.86,0.58016,0.45028,0.3252,0.54008,1.1007
366.87,0.55523,0.43293,0.2749,0.56989,1.0958
366.88,0.53519,0.41632,0.24512,0.58993,1.0948
366.89,0.52493,0.39971,0.22021,0.6002,1.0968
366.9,0.51515,0.38358,0.20996,0.61486,1.0968
366.9,0.50978,0.3677,0.20508,0.62023,1.0958
366.91,0.50978,0.35035,0.20508,0.61486,1.0938
366.92,0.51515,0.33325,0.20508,0.62023,1.0919
366.93,0.51515,0.31517,0.20996,0.60997,1.088
366.94,0.52004,0.29734,0.21484,0.60997,1.0821
366.94,0.51515,0.28072,0.22021,0.60508,1.0743
366.95,0.52004,0.26411,0.22021,0.60508,1.0684
366.96,0.51515,0.24921,0.2251,0.60508,1.0714
366.97,0.51515,0.23455,0.2251,0.60997,1.0899
366.98,0.51515,0.22282,0.2251,0.6002,1.1339
366.98,0.51515,0.21109,0.2251,0.6002,1.1945
366.99,0.51515,0.20181,0.22998,0.59531,1.2796
367,0.50978,0.19277,0.22998,0.59531,1.4066
367.01,0.51515,0.18617,0.22998,0.6002,1.5679
367.02,0.50978,0.17957,0.22998,0.59531,1.7546
367.02,0.51515,0.17493,0.22998,0.59531,1.9541
367.03,0.51515,0.17029,0.23486,0.59531,2.1535
367.04,0.52493,0.16711,0.24512,0.58504,2.3421
367.05,0.54985,0.16418,0.28027,0.56989,2.5103
367.06,0.58016,0.16223,0.31982,0.54497,2.6549
367.06,0.60508,0.16027,0.35986,0.52004,2.7732
367.07,0.62023,0.15954,0.38525,0.5,2.8661
367.08,0.62512,0.15905,0.41016,0.47507,2.9267
367.09,0.60508,0.1593,0.43018,0.45992,2.9648
367.1,0.6002,0.15954,0.45508,0.44477,2.9941
367.1,0.57527,0.15905,0.41992,0.45992,3.0127
367.11,0.54497,0.15881,0.35498,0.5,3.0196
367.12,0.52004,0.15783,0.30029,0.54497,3.0156
367.13,0.5,0.15685,0.24512,0.58993,3.002
367.14,0.49511,0.15636,0.20508,0.61486,2.9814
367.14,0.48485,0.15588,0.18994,0.62023,2.9541
367.15,0.48485,0.15563,0.19531,0.62512,2.9208
367.16,0.48485,0.15563,0.18994,0.62512,2.8837
367.17,0.48485,0.1549,0.18994,0.63001,2.8416
367.18,0.49511,0.15417,0.19531,0.62023,2.7947
367.18,0.50489,0.1527,0.2002,0.62023,2.7478
367.19,0.50978,0.15148,0.2002,0.61486,2.6999
367.2,0.5,0.14977,0.18506,0.62512,2.6471
367.21,0.54008,0.1483,0.090332,0.69501,2.5904
367.22,0.6349,0.14635,0.040039,0.71994,2.5298
367.22,0.84506,0.14439,0.7251,0.21457,2.4653
367.23,1.0254,0.14219,1.5,-0.38074,2.3969
367.24,1.1457,0.14,1.5,-0.50049,2.3245
367.25,0.58016,0.13755,1.4546,-0.15543,2.2473
367.26,0.41984,0.13535,0.76514,0.25464,2.1672
367.26,0.52981,0.13242,0.4751,0.45503,2.085
367.27,0.58504,0.12949,0.31006,0.56012,2.0029
367.28,0.58016,0.12607,0.22998,0.60508,1.9316
367.29,0.57527,0.12289,0.18994,0.6349,1.8671
367.3,0.57527,0.12021,0.16504,0.64516,1.8006
367.3,0.58016,0.11776,0.1499,0.65494,1.7361
367.31,0.58016,0.11556,0.1499,0.65005,1.6774
367.32,0.58993,0.11361,0.1499,0.65494,1.6256
367.33,0.59531,0.11141,0.15527,0.65005,1.5816
367.34,0.60508,0.10946,0.16504,0.64027,1.5445
367.34,0.60997,0.10726,0.18018,0.64027,1.5142
367.35,0.62023,0.1053,0.18994,0.63001,1.4888
367.36,0.63001,0.10359,0.2002,0.62512,1.4663
367.37,0.6349,0.10213,0.21484,0.62023,1.4477
367.38,0.65005,0.10066,0.2251,0.60997,1.4301
367.38,0.65494,0.099438,0.24512,0.59531,1.4174
367.39,0.67498,0.097484,0.25488,0.58504,1.4066
367.4,0.68035,0.095529,0.27002,0.58016,1.3939
367.41,0.69013,0.093086,0.28027,0.57527,1.3803
367.42,0.70039,0.090643,0.29004,0.565,1.3656
367.42,0.71505,0.088199,0.31006,0.55523,1.3509
367.43,0.72532,0.085756,0.3252,0.54497,1.3363
367.44,0.73509,0.083557,0.33984,0.53519,1.3216
367.45,0.74536,0.081358,0.36523,0.52493,1.306
367.46,0.76002,0.07916,0.37988,0.50978,1.2893
367.46,0.77028,0.076961,0.3999,0.5,1.2737
367.47,0.78006,0.074762,0.43018,0.48485,1.2581
367.48,0.79032,0.072563,0.4502,0.47507,1.2463
367.49,0.81036,0.069387,0.47998,0.45015,1.2366
367.5,0.81525,0.066455,0.50977,0.435,1.2248
367.5,0.82014,0.062546,0.54492,0.41496,1.2131
367.51,0.82014,0.058881,0.58008,0.39492,1.2004
367.52,0.81525,0.055216,0.61475,0.37488,1.1896
367.53,0.79521,0.051551,0.63477,0.35973,1.1789
367.54,0.7654,0.047398,0.62012,0.35973,1.1691
367.54,0.72532,0.043489,0.58008,0.38514,1.1584
367.55,0.67498,0.037625,0.50488,0.42473,1.1486
367.56,0.63001,0.031762,0.43018,0.47019,1.1398
367.57,0.58993,0.024188,0.35498,0.51515,1.1329
367.58,0.55523,0.016614,0.29492,0.54985,1.1261
367.58,0.53519,0.0080625,0.26025,0.56989,1.1232
367.59,0.52004,-0.00048864,0.22998,0.58993,1.1222
367.6,0.50978,-0.00048864,0.22021,0.60508,1.1202
367.61,0.50978,-0.00048864,0.20996,0.60997,1.1173
367.62,0.50978,-0.00048864,0.20508,0.61486,1.1144
367.62,0.50978,-0.00048864,0.20996,0.61486,1.1114
367.63,0.50978,-0.00048864,0.20508,0.60997,1.1075
367.64,0.50978,-0.00048864,0.20996,0.60997,1.1007
367.65,0.51515,-0.00048864,0.21484,0.60997,1.0919
367.66,0.51515,-0.00048864,0.22021,0.60508,1.0831
367.66,0.51515,-0.00048864,0.22021,0.60508,1.0782
367.67,0.52004,-0.00048864,0.2251,0.6002,1.085
367.68,0.51515,-0.00048864,0.2251,0.59531,1.1046
367.69,0.51515,-0.00048864,0.22998,0.59531,1.1447
367.7,0.51515,-0.00048864,0.22998,0.59531,1.217
367.7,0.51515,-0.00048864,0.2251,0.59531,1.3255
367.71,0.50978,-0.00048864,0.22998,0.59531,1.4682
367.72,0.50978,-0.00048864,0.22998,0.59531,1.6393
367.73,0.50978,-0.00048864,0.22998,0.59531,1.8289
367.74,0.51515,-0.00048864,0.22998,0.59531,2.0254
367.74,0.52004,-0.00048864,0.24023,0.58993,2.2151
367.75,0.54008,-0.00048864,0.26514,0.56989,2.3881
367.76,0.57527,-0.00048864,0.31006,0.54497,2.5396
367.77,0.6002,-0.00048864,0.34521,0.52493,2.6647
367.78,0.62023,-0.00048864,0.375,0.5,2.7654
367.78,0.63001,-0.00048864,0.40479,0.47996,2.8328
367.79,0.60508,-0.00048864,0.41504,0.47019,2.8768
367.8,0.6002,-0.00048864,0.4502,0.44477,2.911
367.81,0.58016,-0.00048864,0.4248,0.43988,2.9345
367.82,0.54497,-0.00048864,0.35986,0.5,2.9462
367.82,0.51515,-0.00048864,0.30029,0.54008,2.9472
367.83,0.49511,-0.00048864,0.23486,0.58993,2.9384
367.84,0.48485,-0.00048864,0.19531,0.62023,2.9228
367.85,0.48485,-0.00048864,0.18506,0.62512,2.9003
367.86,0.48485,-0.00048864,0.18506,0.62023,2.8719
367.86,0.48485,-0.00048864,0.18506,0.62512,2.8387
367.87,0.48485,-0.00048864,0.18994,0.62023,2.8016
367.88,0.49022,-0.00048864,0.19531,0.62512,2.7625
367.89,0.5,-0.00048864,0.2002,0.62023,2.7204
367.9,0.50489,-0.00048864,0.2002,0.62023,2.6735
367.9,0.5,-0.00048864,0.18994,0.62512,2.6237
367.91,0.49511,-0.00048864,0.10986,0.67498,2.5709
367.92,0.58993,-0.00048864,0.044922,0.71505,2.5152
367.93,0.78006,-0.00048864,0.50488,0.35973,2.4555
367.94,0.96041,-0.00048864,1.4248,-0.24536,2.391
367.94,1.1056,-0.00048864,1.5,-0.50049,2.3226
367.95,0.70039,-0.00048864,1.5,-0.28543,2.2493
367.96,0.41007,-0.00048864,0.85498,0.1999,2.172
367.97,0.51515,-0.00048864,0.50977,0.42473,2.0919
367.98,0.58016,-0.00048864,0.33008,0.54497,2.0108
367.98,0.58016,-0.00048864,0.24023,0.6002,1.9384
367.99,0.57527,-0.00048864,0.19531,0.6349,1.8729
368,0.56989,-0.00048864,0.16504,0.64516,1.8035
368.01,0.58016,-0.00048864,0.1499,0.65494,1.7351
368.02,0.57527,-0.00048864,0.1499,0.65494,1.6725
368.02,0.58016,-0.00048864,0.1499,0.65494,1.6168
368.03,0.58504,-0.00048864,0.1499,0.65005,1.5689
368.04,0.59531,-0.00048864,0.16016,0.64027,1.5279
368.05,0.6002,-0.00048864,0.16504,0.64027,1.4936
368.06,0.60508,-0.00048864,0.18018,0.63001,1.4653
368.06,0.62023,-0.00048864,0.19531,0.62512,1.4418
368.07,0.63001,-0.00048864,0.20996,0.61486,1.4213
368.08,0.64516,-0.00048864,0.2251,0.60997,1.4066
368.09,0.66031,-0.00048864,0.24023,0.6002,1.3959
368.1,0.67009,-0.00048864,0.25,0.59531,1.3832
368.1,0.68035,-0.00048864,0.26514,0.58993,1.3695
368.11,0.69013,0.00097728,0.27002,0.58504,1.3548
368.12,0.70039,0.0026875,0.29004,0.56989,1.3402
368.13,0.71017,0.0048864,0.31006,0.56012,1.3255
368.14,0.71994,0.0070853,0.31982,0.54985,1.3109
368.14,0.73021,0.0090398,0.33496,0.54497,1.2962
368.15,0.74536,0.011239,0.3501,0.52981,1.2815
368.16,0.75513,0.013438,0.37012,0.52004,1.2669
368.17,0.77028,0.015881,0.39014,0.50489,1.2522
368.18,0.78543,0.018324,0.41016,0.49022,1.2375
368.18,0.79521,0.021011,0.43994,0.47996,1.2268
368.19,0.80499,0.022722,0.46484,0.46481,1.218
368.2,0.81525,0.024432,0.5,0.44477,1.2063
368.21,0.82502,0.025165,0.5249,0.42473,1.1935
368.22,0.82502,0.026142,0.56006,0.3998,1.1808
368.22,0.82014,0.024921,0.6001,0.38514,1.1691
368.23,0.81036,0.023699,0.62012,0.36999,1.1584
368.24,0.78543,0.021011,0.61475,0.36999,1.1476
368.25,0.73998,0.018568,0.5752,0.38514,1.1378
368.26,0.69501,0.016125,0.51514,0.41984,1.1359
368.26,0.64516,0.013926,0.43506,0.45992,1.1388
368.27,0.60508,0.011483,0.35986,0.50489,1.1378
368.28,0.57527,0.0090398,0.30518,0.54497,1.1378
368.29,0.54985,0.0046421,0.26025,0.56989,1.1378
368.3,0.53519,0.00024432,0.2251,0.59531,1.1349
368.3,0.52981,-0.00024432,0.21484,0.6002,1.131
368.31,0.52493,-0.00048864,0.20508,0.61486,1.1271
368.32,0.52981,-0.00048864,0.2002,0.62023,1.1232
368.33,0.52493,-0.00048864,0.20508,0.62023,1.1193
368.34,0.53519,-0.00048864,0.20508,0.62023,1.1153
368.34,0.52493,-0.00048864,0.2002,0.61486,1.1095
368.35,0.52981,-0.00048864,0.20996,0.60997,1.1017
368.36,0.52981,-0.00048864,0.20996,0.60997,1.0929
368.37,0.52981,-0.00048864,0.21484,0.60997,1.086
368.38,0.53519,-0.00048864,0.22021,0.6002,1.088
368.38,0.53519,-0.00048864,0.2251,0.60508,1.1026
368.39,0.53519,-0.00048864,0.22021,0.6002,1.1349
368.4,0.53519,-0.00048864,0.22021,0.60508,1.1975
368.41,0.52981,-0.00048864,0.22998,0.6002,1.2933
368.42,0.52981,-0.00048864,0.22998,0.59531,1.4233
368.42,0.52981,-0.00048864,0.2251,0.59531,1.5816
368.43,0.52004,-0.00048864,0.22998,0.59531,1.7605
368.44,0.52004,-0.00048864,0.22998,0.59531,1.9482
368.45,0.52493,-0.00048864,0.2251,0.6002,2.132
368.46,0.53519,-0.00048864,0.24023,0.58993,2.3021
368.46,0.55523,-0.00048864,0.2749,0.56989,2.4516
368.47,0.58504,-0.00048864,0.31494,0.54497,2.5767
368.48,0.60997,-0.00048864,0.33984,0.52981,2.6667
368.49,0.63001,-0.00048864,0.375,0.5,2.7292
368.5,0.6349,-0.00048864,0.40479,0.47507,2.783
368.5,0.62512,-0.00048864,0.43018,0.45992,2.824
368.51,0.62023,-0.00048864,0.45508,0.44477,2.8514
368.52,0.58504,-0.00048864,0.41016,0.45992,2.8671
368.53,0.54985,0.0056194,0.34521,0.50978,2.8719
368.54,0.52004,0.011972,0.29004,0.55523,2.8671
368.54,0.50489,0.019057,0.22998,0.6002,2.8534
368.55,0.50489,0.026142,0.18994,0.62023,2.8328
368.56,0.49511,0.033227,0.18506,0.62512,2.8065
368.57,0.5,0.040557,0.17529,0.63001,2.7742
368.58,0.49511,0.047154,0.18018,0.63001,2.739
368.58,0.5,0.053995,0.18506,0.62512,2.7009
368.59,0.5,0.060347,0.18994,0.62512,2.6588
368.6,0.50489,0.066699,0.18994,0.62512,2.6129
368.61,0.50978,0.07354,0.19531,0.62023,2.565
368.62,0.5,0.080625,0.16992,0.63001,2.5132
368.62,0.54008,0.087955,0.080078,0.69501,2.4585
368.63,0.6349,0.095285,0.030273,0.72532,2.3998
368.64,0.86022,0.10237,0.6748,0.22972,2.3382
368.65,1.0005,0.1097,1.5,-0.3304,2.2727
368.66,1.0655,0.11678,1.5,-0.50049,2.2033
368.66,0.52493,0.12411,1.3496,-0.11046,2.13
368.67,0.3998,0.13193,0.71973,0.27468,2.0547
368.68,0.52981,0.13975,0.45508,0.45992,1.9863
368.69,0.58016,0.14806,0.29492,0.56012,1.9228
368.7,0.565,0.15661,0.22021,0.61486,1.8534
368.7,0.57527,0.1654,0.17529,0.6349,1.784
368.71,0.58016,0.1742,0.1499,0.65005,1.7175
368.72,0.58016,0.18324,0.14014,0.66031,1.6559
368.73,0.58016,0.19228,0.14502,0.66031,1.6022
368.74,0.58504,0.20083,0.14502,0.6652,1.5552
368.74,0.59531,0.20963,0.1499,0.65005,1.5152
368.75,0.6002,0.21818,0.15527,0.64516,1.4809
368.76,0.6002,0.22697,0.16504,0.64027,1.4526
368.77,0.60997,0.23675,0.17529,0.6349,1.4291
368.78,0.61486,0.24676,0.18994,0.62023,1.4125
368.78,0.63001,0.25751,0.19531,0.62512,1.3988
368.79,0.64516,0.26851,0.20996,0.60997,1.3842
368.8,0.65005,0.27901,0.22021,0.60997,1.3695
368.81,0.6652,0.28976,0.23486,0.59531,1.3548
368.82,0.67498,0.30051,0.24512,0.58993,1.3402
368.82,0.68035,0.31126,0.27002,0.57527,1.3265
368.83,0.68524,0.32372,0.28516,0.56989,1.3128
368.84,0.70039,0.33618,0.29492,0.55523,1.2991
368.85,0.71017,0.35035,0.31006,0.54985,1.2854
368.86,0.71505,0.36477,0.3252,0.54008,1.2708
368.86,0.72532,0.38065,0.33984,0.52493,1.2561
368.87,0.73509,0.39677,0.36523,0.50978,1.2414
368.88,0.74536,0.41363,0.38525,0.5,1.2297
368.89,0.76002,0.43074,0.40479,0.49022,1.2209
368.9,0.77028,0.44613,0.43018,0.47507,1.2092
368.9,0.78006,0.46176,0.46484,0.45015,1.1965
368.91,0.78006,0.47593,0.49512,0.435,1.1838
368.92,0.79032,0.49011,0.52979,0.41007,1.1711
368.93,0.79032,0.50428,0.56006,0.39003,1.1593
368.94,0.79032,0.51845,0.58984,0.37488,1.1476
368.94,0.77517,0.53213,0.60986,0.35973,1.1369
368.95,0.74536,0.54581,0.61475,0.35973,1.1271
368.96,0.71505,0.5568,0.5498,0.39003,1.1183
368.97,0.6652,0.56804,0.47998,0.43011,1.1105
368.98,0.61486,0.57708,0.41992,0.47019,1.1065
368.98,0.58016,0.58612,0.34521,0.52004,1.1046
368.99,0.54985,0.59394,0.29004,0.54985,1.0997
369,0.53519,0.60176,0.24512,0.58504,1.0938
369.01,0.52004,0.6086,0.20996,0.61486,1.088
369.02,0.50978,0.61544,0.2002,0.62023,1.0821
369.02,0.50489,0.62106,0.19531,0.62512,1.0762
369.03,0.50489,0.62668,0.2002,0.62512,1.0723
369.04,0.5,0.63132,0.2002,0.62023,1.0694
369.05,0.50978,0.63621,0.19531,0.62023,1.0665
369.06,0.50978,0.64012,0.2002,0.61486,1.0616
369.06,0.50489,0.64427,0.2002,0.62023,1.0538
369.07,0.50489,0.64794,0.20508,0.60997,1.045
369.08,0.50489,0.6516,0.20996,0.60997,1.0401
369.09,0.50489,0.65624,0.20508,0.61486,1.042
369.1,0.50489,0.66113,0.20996,0.60508,1.0538
369.1,0.50489,0.66675,0.21484,0.60508,1.0841
369.11,0.50978,0.67261,0.21484,0.60997,1.1437
369.12,0.5,0.67848,0.22021,0.6002,1.2366
369.13,0.5,0.68434,0.2251,0.59531,1.3636
369.14,0.50489,0.69069,0.2251,0.6002,1.52
369.14,0.50489,0.69729,0.22021,0.6002,1.6979
369.15,0.5,0.70608,0.2251,0.59531,1.8847
369.16,0.50489,0.71512,0.2251,0.59531,2.0694
369.17,0.5,0.72636,0.23486,0.58993,2.2414
369.18,0.50978,0.7376,0.24023,0.59531,2.3763
369.18,0.52493,0.75055,0.26514,0.57527,2.4819
369.19,0.54985,0.76374,0.30029,0.55523,2.5797
369.2,0.58016,0.77767,0.33496,0.53519,2.6618
369.21,0.6002,0.79184,0.35986,0.52004,2.7253
369.22,0.60508,0.80479,0.3999,0.49022,2.7703
369.22,0.60997,0.81798,0.41504,0.47019,2.7986
369.23,0.60508,0.8302,0.46484,0.44477,2.8133
369.24,0.58504,0.84266,0.47998,0.43011,2.8162
369.25,0.54497,0.85658,0.375,0.49022,2.8104
369.26,0.52004,0.87075,0.3252,0.52981,2.7967
369.26,0.49022,0.88615,0.26025,0.57527,2.7752
369.27,0.48485,0.90154,0.20508,0.62023,2.7478
369.28,0.47507,0.9162,0.18506,0.62512,2.7165
369.29,0.47507,0.93086,0.18506,0.62023,2.6823
369.3,0.47019,0.94503,0.2002,0.62023,2.6452
369.3,0.47996,0.9592,0.18994,0.62023,2.6041
369.31,0.48485,0.97557,0.18506,0.62512,2.5591
369.32,0.48485,0.99218,0.19531,0.62023,2.5112
369.33,0.48485,0.99609,0.2002,0.61486,2.4594
369.34,0.49022,1,0.18018,0.62023,2.4037
369.34,0.48485,1,0.095215,0.68035,2.3431
369.35,0.59531,1,0.024902,0.72532,2.2786
369.36,0.84018,1,0.5,0.35973,2.2092
369.37,1.0406,1,1.3896,-0.22532,2.1359
369.38,1.1056,1,1.5,-0.50049,2.0684
369.38,0.60997,1,1.5,-0.22532,2.0039
369.39,0.36999,1,0.77979,0.24976,1.9316
369.4,0.47996,1,0.47021,0.44477,1.8573
369.41,0.55523,1,0.30518,0.56012,1.783
369.42,0.54985,1,0.21484,0.61486,1.7126
369.42,0.54985,1,0.17529,0.64027,1.6481
369.43,0.55523,1,0.14502,0.65494,1.5904
369.44,0.56012,1,0.13525,0.6652,1.5406
369.45,0.56012,1,0.12988,0.6652,1.4976
369.46,0.565,1,0.12988,0.66031,1.4604
369.46,0.56989,1,0.13525,0.6652,1.4291
369.47,0.58016,1,0.14014,0.65494,1.4027
369.48,0.58504,1,0.1499,0.64516,1.3842
369.49,0.59531,1,0.16016,0.64027,1.3695
369.5,0.6002,1,0.16992,0.6349,1.3539
369.5,0.60997,1,0.18018,0.63001,1.3392
369.51,0.62023,1,0.2002,0.62023,1.3255
369.52,0.63001,1,0.21484,0.61486,1.3109
369.53,0.64027,1,0.2251,0.6002,1.2972
369.54,0.65005,1,0.24512,0.59531,1.2835
369.54,0.6652,1,0.26025,0.57527,1.2698
369.55,0.67498,1,0.2749,0.56989,1.2561
369.56,0.68524,1,0.29004,0.56012,1.2424
369.57,0.69501,1,0.31006,0.54985,1.2287
369.58,0.70528,1,0.3252,0.54008,1.218
369.58,0.71505,1,0.34521,0.52493,1.2102
369.59,0.72532,1,0.36523,0.52004,1.1984
369.6,0.73998,1,0.39014,0.5,1.1857
369.61,0.74536,1,0.41504,0.47996,1.172
369.62,0.7654,1,0.44482,0.46481,1.1593
369.62,0.77028,1,0.4751,0.45015,1.1476
369.63,0.78006,1,0.50488,0.43011,1.1359
369.64,0.78543,1,0.54004,0.40469,1.1251
369.65,0.78543,1,0.58008,0.38514,1.1144
369.66,0.79032,1,0.61475,0.3651,1.1046
369.66,0.77517,1,0.64502,0.34995,1.0948
369.67,0.75513,1,0.64502,0.34506,1.085
369.68,0.72532,1,0.60986,0.35973,1.0792
369.69,0.69501,1,0.5498,0.39492,1.0762
369.7,0.65005,1,0.47021,0.44477,1.0714
369.7,0.61486,1,0.39502,0.5,1.0655
369.71,0.58016,1,0.33496,0.53519,1.0606
369.72,0.55523,1,0.29004,0.565,1.0547
369.73,0.53519,1,0.25488,0.58504,1.0499
369.74,0.53519,1,0.23486,0.59531,1.044
369.74,0.52493,1,0.2251,0.60997,1.0391
369.75,0.52493,1,0.22021,0.60997,1.0342
369.76,0.52981,1,0.22021,0.60508,1.0293
369.77,0.52493,1,0.22021,0.60508,1.0244
369.78,0.52981,1,0.22021,0.60508,1.0235
369.78,0.52981,1,0.22021,0.60997,1.0225
369.79,0.52981,1,0.22021,0.60508,1.0176
369.8,0.52981,1,0.22021,0.60508,1.0117
369.81,0.52493,1,0.2251,0.6002,1.0078
369.82,0.52004,1,0.2251,0.60508,1.0127
369.82,0.52981,1,0.22021,0.6002,1.0362
369.83,0.52493,1,0.22021,0.60508,1.086
369.84,0.52493,1,0.22021,0.60508,1.1691
369.85,0.51515,1,0.22021,0.60997,1.2884
369.86,0.51515,1,0.22021,0.60508,1.4399
369.86,0.51515,1,0.22021,0.60508,1.6168
369.87,0.51515,1,0.21484,0.60508,1.8074
369.88,0.51515,1,0.21484,0.60508,1.9756
369.89,0.52493,0.9851,0.22021,0.6002,2.1251
369.9,0.53519,0.97019,0.24023,0.58993,2.2815
369.9,0.565,0.94845,0.28027,0.56989,2.4262
369.91,0.58993,0.92695,0.31006,0.54985,2.5523
369.92,0.61486,0.90618,0.3501,0.52493,2.6549
369.93,0.63001,0.88566,0.37988,0.5,2.7351
369.94,0.62023,0.86562,0.39014,0.49022,2.7947
369.94,0.60508,0.84583,0.41504,0.47507,2.8358
369.95,0.59531,0.82482,0.43506,0.45992,2.8602
