Time [s], PLETH, ABP, RESP, II, V, AVR
404.86,0.25415,79.4,0.21994,0.33922,0.34902,0.56078
404.86,0.25611,78.227,0.2131,0.33529,0.35882,0.56471
404.87,0.25709,77.054,0.20626,0.33529,0.3549,0.56078
404.88,0.25904,76.076,0.19941,0.33922,0.36471,0.56471
404.89,0.26002,75.098,0.19257,0.33529,0.3549,0.56078
404.9,0.26197,74.12,0.18573,0.33529,0.35882,0.57059
404.9,0.26295,73.533,0.17986,0.33529,0.3549,0.56471
404.91,0.26393,72.751,0.17302,0.33529,0.35882,0.57059
404.92,0.26588,71.969,0.16813,0.33922,0.3549,0.56078
404.93,0.26882,70.991,0.16227,0.3451,0.36471,0.56078
404.94,0.27566,70.209,0.15836,0.33922,0.35882,0.5549
404.94,0.28837,69.231,0.15445,0.3451,0.36471,0.5549
404.95,0.30694,68.253,0.15054,0.3451,0.35882,0.55098
404.96,0.33431,67.08,0.14761,0.34902,0.36471,0.55098
404.97,0.36852,65.711,0.14565,0.34902,0.36471,0.55098
404.98,0.40958,64.342,0.14467,0.34902,0.37059,0.55098
404.98,0.44966,62.973,0.14467,0.3549,0.36471,0.5451
404.99,0.48876,61.408,0.14467,0.34902,0.37059,0.5451
405,0.53372,60.039,0.14565,0.3549,0.37451,0.53922
405.01,0.57967,58.67,0.14663,0.34902,0.37059,0.5451
405.02,0.62268,57.301,0.14956,0.34902,0.38039,0.53922
405.02,0.6608,56.323,0.15249,0.34902,0.37451,0.5451
405.03,0.69208,55.346,0.15543,0.34902,0.38431,0.55098
405.04,0.71554,54.563,0.15934,0.34902,0.37451,0.5451
405.05,0.73216,53.977,0.16422,0.34902,0.38431,0.55098
405.06,0.74096,53.39,0.16911,0.34902,0.38039,0.5451
405.06,0.74487,52.803,0.174,0.34902,0.38431,0.55098
405.07,0.74291,52.412,0.17791,0.3451,0.37451,0.5451
405.08,0.73607,52.216,0.1828,0.33922,0.38039,0.55098
405.09,0.72727,52.021,0.18671,0.33922,0.37451,0.5451
405.1,0.71652,52.021,0.19062,0.33529,0.38039,0.5549
405.1,0.70283,52.021,0.1955,0.33529,0.37451,0.5549
405.11,0.68817,52.021,0.19941,0.33529,0.38431,0.5549
405.12,0.67253,52.216,0.2043,0.33529,0.37451,0.5549
405.13,0.65591,52.216,0.20723,0.33922,0.38431,0.5549
405.14,0.6393,52.608,0.21114,0.33922,0.37451,0.5549
405.14,0.6217,52.803,0.21408,0.3451,0.38431,0.5549
405.15,0.60508,53.194,0.21701,0.34902,0.38431,0.5451
405.16,0.58944,53.39,0.21799,0.36471,0.4,0.53922
405.17,0.57283,53.39,0.21994,0.38039,0.40392,0.52941
405.18,0.55816,53.585,0.22092,0.3902,0.42549,0.52941
405.18,0.5435,53.585,0.2219,0.4,0.42941,0.52549
405.19,0.53079,53.585,0.22287,0.4,0.43529,0.52549
405.2,0.51808,53.39,0.22287,0.40392,0.41961,0.52549
405.21,0.5044,53.194,0.22385,0.39412,0.4,0.52549
405.22,0.49071,52.999,0.22385,0.37451,0.37451,0.52941
405.22,0.47703,52.803,0.22385,0.36471,0.36471,0.53529
405.23,0.46334,52.608,0.22385,0.35882,0.36471,0.5451
405.24,0.44966,52.412,0.22385,0.34902,0.37059,0.53922
405.25,0.43597,52.021,0.22385,0.33529,0.36471,0.5549
405.26,0.42229,51.825,0.22287,0.32353,0.36471,0.5549
405.26,0.4086,51.434,0.2219,0.32941,0.36471,0.5549
405.27,0.39492,51.043,0.22092,0.32941,0.35882,0.5549
405.28,0.38221,50.847,0.21994,0.32353,0.36471,0.5549
405.29,0.37048,50.456,0.21896,0.32353,0.36471,0.5549
405.3,0.3607,50.261,0.21896,0.33529,0.36471,0.5549
405.3,0.34995,49.87,0.21799,0.31373,0.34902,0.5549
405.31,0.3392,49.674,0.21799,0.3549,0.33529,0.52549
405.32,0.32942,49.283,0.21799,0.6,0.31373,0.3902
405.33,0.32063,48.892,0.21799,0.90196,0.32353,0.22941
405.34,0.31183,48.501,0.21799,0.95098,0.31961,0.19412
405.34,0.30401,48.305,0.21799,0.73529,0.47451,0.3451
405.35,0.29717,47.914,0.21799,0.32941,0.57059,0.59608
405.36,0.29228,47.523,0.21896,0.2549,0.52549,0.64118
405.37,0.28739,47.132,0.21994,0.31961,0.4451,0.57451
405.38,0.28446,46.741,0.22092,0.33529,0.38431,0.5549
405.38,0.28348,46.545,0.22287,0.33922,0.35882,0.55098
405.39,0.28348,46.154,0.22385,0.33529,0.35882,0.55098
405.4,0.28348,45.958,0.22581,0.33529,0.34902,0.5549
405.41,0.28543,45.567,0.22776,0.32941,0.3549,0.55098
405.42,0.28739,45.372,0.23069,0.32941,0.34902,0.5549
405.42,0.28935,44.98,0.23363,0.32941,0.34902,0.5549
405.43,0.29228,44.785,0.23851,0.32941,0.3451,0.55098
405.44,0.29521,44.589,0.24242,0.32353,0.3451,0.55098
405.45,0.29814,44.394,0.24829,0.32353,0.34902,0.5549
405.46,0.30108,44.198,0.25415,0.32941,0.3451,0.5549
405.46,0.30401,43.807,0.261,0.33922,0.3549,0.55098
405.47,0.30596,43.612,0.26882,0.33922,0.3451,0.5451
405.48,0.30792,43.416,0.27468,0.33922,0.3549,0.55098
405.49,0.30987,43.22,0.28152,0.3451,0.35882,0.5451
405.5,0.31085,43.025,0.28837,0.3451,0.36471,0.53922
405.5,0.31085,42.829,0.29521,0.34902,0.36471,0.53529
405.51,0.31085,42.829,0.30205,0.34902,0.36471,0.53922
405.52,0.30987,42.634,0.30987,0.35882,0.36471,0.52941
405.53,0.30987,42.634,0.31867,0.35882,0.36471,0.52941
405.54,0.3089,42.438,0.32747,0.36471,0.35882,0.52941
405.54,0.30694,42.047,0.33529,0.37059,0.36471,0.52941
405.55,0.30596,41.851,0.34409,0.37059,0.35882,0.52549
405.56,0.30401,41.656,0.35191,0.37451,0.36471,0.52549
405.57,0.30205,41.46,0.3607,0.37451,0.36471,0.51961
405.58,0.29912,41.46,0.3695,0.38039,0.36471,0.52549
405.58,0.29717,41.46,0.3783,0.38431,0.36471,0.51569
405.59,0.29521,41.265,0.38807,0.39412,0.37059,0.51569
405.6,0.29326,41.069,0.39785,0.4098,0.37451,0.50588
405.61,0.29032,41.069,0.40762,0.41961,0.37059,0.49412
405.62,0.28837,41.069,0.4174,0.42941,0.38039,0.4902
405.62,0.28543,41.851,0.4262,0.4451,0.3902,0.48431
405.63,0.2825,43.807,0.43597,0.4549,0.38431,0.47451
405.64,0.27957,47.718,0.44379,0.47451,0.3902,0.46471
405.65,0.27664,54.172,0.45259,0.48431,0.3902,0.46078
405.66,0.27468,62.582,0.46041,0.50588,0.3902,0.4549
405.66,0.27175,71.773,0.46725,0.51569,0.4,0.44902
405.67,0.26979,80.378,0.47312,0.52941,0.39412,0.4451
405.68,0.26882,87.614,0.47996,0.53529,0.4098,0.43922
405.69,0.26784,92.699,0.48485,0.53922,0.4,0.43529
405.7,0.26588,95.632,0.48974,0.53922,0.3902,0.43529
405.7,0.26491,96.806,0.49462,0.51961,0.38431,0.43922
405.71,0.26393,96.61,0.49853,0.5,0.38039,0.4549
405.72,0.26295,95.241,0.50244,0.48039,0.37059,0.46078
405.73,0.26197,93.481,0.50635,0.46471,0.37451,0.47451
405.74,0.261,91.917,0.50831,0.43922,0.36471,0.48039
405.74,0.26002,90.352,0.51026,0.41961,0.36471,0.49412
405.75,0.25904,88.983,0.51124,0.4,0.36471,0.50588
405.76,0.25904,87.81,0.51222,0.39412,0.36471,0.5098
405.77,0.25806,86.441,0.51222,0.38039,0.35882,0.51961
405.78,0.25806,85.072,0.51222,0.37059,0.36471,0.52941
405.78,0.25904,83.898,0.51222,0.35882,0.3549,0.53922
405.79,0.26002,82.529,0.51124,0.3549,0.35882,0.5451
405.8,0.26197,81.16,0.51026,0.34902,0.3549,0.55098
405.81,0.26295,79.596,0.51026,0.34902,0.35882,0.5451
405.82,0.26491,78.227,0.50929,0.34902,0.3549,0.55098
405.82,0.26686,77.054,0.50929,0.34902,0.35882,0.55098
405.83,0.26784,76.076,0.50929,0.34902,0.35882,0.55098
405.84,0.26979,74.902,0.50929,0.34902,0.35882,0.55098
405.85,0.27077,73.924,0.50929,0.34902,0.36471,0.5549
405.86,0.27175,73.142,0.50929,0.3451,0.35882,0.5549
405.86,0.2737,72.36,0.51026,0.34902,0.36471,0.5451
405.87,0.27664,71.578,0.51026,0.34902,0.35882,0.53922
405.88,0.28152,70.6,0.51026,0.34902,0.36471,0.53922
405.89,0.28935,69.818,0.51026,0.34902,0.35882,0.53529
405.9,0.30205,68.84,0.51222,0.34902,0.36471,0.53922
405.9,0.32258,67.666,0.51417,0.34902,0.35882,0.53922
405.91,0.34995,66.688,0.51711,0.3451,0.36471,0.5451
405.92,0.38612,65.515,0.52004,0.34902,0.36471,0.53922
405.93,0.42815,64.146,0.52395,0.3451,0.37059,0.5451
405.94,0.47507,62.582,0.52786,0.3451,0.37059,0.53922
405.94,0.52297,61.213,0.53372,0.33922,0.37451,0.5451
405.95,0.57087,59.844,0.53861,0.33922,0.37059,0.53922
405.96,0.61584,58.475,0.54448,0.3451,0.38039,0.5451
405.97,0.65591,57.497,0.54936,0.33529,0.37059,0.5451
405.98,0.68915,56.715,0.55425,0.32941,0.38431,0.5549
405.98,0.71163,55.932,0.56012,0.32353,0.37059,0.56078
405.99,0.7263,55.346,0.56598,0.31373,0.37451,0.57059
406,0.73803,54.759,0.57185,0.3098,0.37059,0.57451
406.01,0.74487,54.172,0.57771,0.30392,0.37451,0.57451
406.02,0.74682,53.781,0.58456,0.30392,0.36471,0.57451
406.02,0.74389,53.39,0.59042,0.30392,0.37059,0.57451
406.03,0.73803,53.194,0.59726,0.3098,0.38039,0.57059
406.04,0.72825,52.999,0.60215,0.3098,0.37059,0.57451
406.05,0.71652,52.803,0.60802,0.3098,0.37451,0.57451
406.06,0.70186,52.803,0.61388,0.30392,0.37059,0.57059
406.06,0.68719,52.999,0.61975,0.30392,0.37451,0.57451
406.07,0.67058,53.194,0.62659,0.30392,0.37059,0.57451
406.08,0.65494,53.39,0.63245,0.30392,0.37451,0.57451
406.09,0.6393,53.585,0.6393,0.30392,0.36471,0.57451
406.1,0.62366,53.781,0.64614,0.3098,0.37059,0.57451
406.1,0.60802,53.977,0.65298,0.31373,0.37059,0.57059
406.11,0.5914,54.172,0.65982,0.32941,0.3902,0.56471
406.12,0.57674,54.172,0.66569,0.3451,0.4,0.56078
406.13,0.56207,54.172,0.67155,0.3549,0.41569,0.56078
406.14,0.54741,54.172,0.67644,0.36471,0.41569,0.55098
406.14,0.53372,54.172,0.68231,0.37059,0.42549,0.55098
406.15,0.51906,54.172,0.68719,0.37059,0.41569,0.55098
406.16,0.50538,53.977,0.69208,0.3549,0.3902,0.5549
406.17,0.49169,53.781,0.69795,0.3451,0.36471,0.55098
406.18,0.47801,53.585,0.70283,0.33529,0.36471,0.5549
406.18,0.4653,52.999,0.70674,0.33529,0.36471,0.5549
406.19,0.45455,52.412,0.71163,0.32353,0.36471,0.56078
406.2,0.44184,52.021,0.71457,0.31373,0.35882,0.57059
406.21,0.42913,51.63,0.7175,0.30392,0.3549,0.57451
406.22,0.41642,51.239,0.71945,0.3,0.34902,0.58039
406.22,0.40274,51.043,0.72141,0.3,0.3451,0.58039
406.23,0.39003,50.847,0.72239,0.30392,0.34902,0.58431
406.24,0.37732,50.456,0.72336,0.30392,0.3451,0.58039
406.25,0.36461,50.065,0.72239,0.30392,0.33922,0.58431
406.26,0.35288,49.674,0.72239,0.27843,0.33922,0.5902
406.26,0.34213,49.479,0.72043,0.32353,0.31961,0.56078
406.27,0.33236,49.087,0.71945,0.6,0.3,0.4098
406.28,0.32454,48.892,0.71652,0.87647,0.29412,0.25882
406.29,0.31867,48.305,0.71359,0.91176,0.33529,0.22941
406.3,0.31183,47.914,0.71065,0.63529,0.46078,0.41961
406.3,0.30596,47.718,0.70674,0.23333,0.55098,0.6549
406.31,0.30205,47.523,0.70381,0.19412,0.49412,0.68039
406.32,0.29814,47.327,0.6999,0.28431,0.41569,0.6098
406.33,0.29521,46.936,0.69697,0.29412,0.37059,0.59608
406.34,0.29423,46.545,0.69404,0.3,0.34902,0.5902
406.34,0.29423,46.154,0.6911,0.3,0.34902,0.59608
406.35,0.29423,45.958,0.68817,0.30392,0.33922,0.5902
406.36,0.29619,45.763,0.68622,0.30392,0.33922,0.5902
406.37,0.29814,45.567,0.68328,0.30392,0.33529,0.58431
406.38,0.30108,45.372,0.68231,0.3,0.33922,0.5902
406.38,0.30401,45.176,0.68035,0.3,0.33529,0.58431
406.39,0.30694,44.98,0.68035,0.29412,0.33922,0.59608
406.4,0.30987,44.589,0.67937,0.3,0.33529,0.5902
406.41,0.31281,44.198,0.67937,0.3,0.33922,0.59608
406.42,0.31574,44.003,0.67937,0.30392,0.33529,0.5902
406.42,0.31769,43.807,0.67937,0.3,0.33922,0.58431
406.43,0.31965,43.612,0.67937,0.3,0.33529,0.5902
406.44,0.3216,43.416,0.67937,0.30392,0.33922,0.58039
406.45,0.32258,43.22,0.67937,0.30392,0.33922,0.58431
406.46,0.32356,43.025,0.67937,0.3098,0.33922,0.58039
406.46,0.32356,42.829,0.67937,0.31373,0.3451,0.57451
406.47,0.32258,42.634,0.67937,0.32353,0.33922,0.57451
406.48,0.32258,42.438,0.67937,0.32353,0.3451,0.57451
406.49,0.3216,42.243,0.67937,0.32941,0.3451,0.57059
406.5,0.32063,42.047,0.68035,0.33529,0.34902,0.57059
406.5,0.31867,41.851,0.67937,0.3451,0.3451,0.56078
406.51,0.31574,41.46,0.67937,0.3451,0.34902,0.56078
406.52,0.31378,41.46,0.6784,0.34902,0.34902,0.5549
406.53,0.31085,41.265,0.67742,0.35882,0.35882,0.55098
406.54,0.30792,41.069,0.67644,0.37059,0.35882,0.53922
406.54,0.30499,40.874,0.67546,0.38039,0.36471,0.53922
406.55,0.30205,40.678,0.67449,0.3902,0.36471,0.52941
406.56,0.29912,40.678,0.67351,0.4,0.37059,0.52941
406.57,0.29619,40.874,0.67155,0.41569,0.37059,0.5098
406.58,0.29228,41.851,0.66862,0.42941,0.38039,0.5098
406.58,0.29032,44.198,0.66569,0.4451,0.38039,0.5
406.59,0.28837,48.892,0.66276,0.46471,0.3902,0.4902
406.6,0.28543,55.737,0.65982,0.48039,0.3902,0.48039
406.61,0.2825,64.342,0.65591,0.49412,0.3902,0.48039
406.62,0.27957,73.533,0.652,0.5098,0.3902,0.46078
406.62,0.27761,81.943,0.64712,0.52549,0.39412,0.46078
406.63,0.27468,88.788,0.64027,0.53529,0.39412,0.4549
406.64,0.27273,93.481,0.63343,0.53922,0.39412,0.4549
406.65,0.27077,96.415,0.62463,0.52941,0.38431,0.46078
406.66,0.26882,97.393,0.61681,0.51569,0.38039,0.46078
406.66,0.26686,97.197,0.60704,0.5,0.37059,0.47059
406.67,0.26588,95.828,0.59824,0.48039,0.36471,0.48039
406.68,0.26491,94.263,0.58749,0.46078,0.37059,0.49412
406.69,0.26491,92.503,0.57771,0.43922,0.36471,0.50588
406.7,0.26393,90.743,0.56598,0.41961,0.36471,0.51961
406.7,0.26295,88.983,0.55425,0.40392,0.35882,0.52549
406.71,0.26197,87.419,0.53959,0.3902,0.36471,0.52941
406.72,0.26197,85.854,0.5259,0.37451,0.3549,0.53922
406.73,0.261,84.485,0.51026,0.37059,0.36471,0.55098
406.74,0.261,82.921,0.49462,0.35882,0.3549,0.5549
406.74,0.261,81.356,0.47898,0.34902,0.35882,0.56078
406.75,0.261,79.987,0.46237,0.34902,0.34902,0.56471
406.76,0.261,78.814,0.4477,0.3451,0.35882,0.56471
406.77,0.26197,77.64,0.43402,0.3451,0.3549,0.56078
406.78,0.26197,76.662,0.42033,0.3451,0.35882,0.56078
406.78,0.26295,75.685,0.40762,0.33922,0.3549,0.56471
406.79,0.26393,74.707,0.39589,0.3451,0.35882,0.56078
406.8,0.26491,73.729,0.38319,0.33529,0.34902,0.57059
406.81,0.26588,72.947,0.37146,0.33529,0.35882,0.57059
406.82,0.26686,72.164,0.3607,0.33529,0.35882,0.56078
406.82,0.26882,71.186,0.35093,0.33922,0.36471,0.5549
406.83,0.27468,70.404,0.34213,0.34902,0.35882,0.5549
406.84,0.28446,69.622,0.33529,0.34902,0.35882,0.5549
406.85,0.30108,68.644,0.32845,0.3451,0.36471,0.5549
406.86,0.32454,67.666,0.32258,0.33922,0.35882,0.5549
406.86,0.35679,66.688,0.31672,0.3451,0.36471,0.5549
406.87,0.39589,65.319,0.31183,0.33922,0.36471,0.5549
406.88,0.43402,63.755,0.30694,0.33922,0.36471,0.5549
406.89,0.47214,62.19,0.30303,0.3451,0.36471,0.5549
406.9,0.51711,60.821,0.3001,0.34902,0.37059,0.5451
406.9,0.56403,59.452,0.29717,0.34902,0.36471,0.5451
406.91,0.60899,58.083,0.29521,0.34902,0.37451,0.5451
406.92,0.65005,57.106,0.29326,0.34902,0.37451,0.5451
406.93,0.68426,56.128,0.29228,0.34902,0.38039,0.5451
406.94,0.71261,55.346,0.2913,0.3451,0.37451,0.5451
406.94,0.73216,54.563,0.28935,0.3451,0.38039,0.55098
406.95,0.74487,53.977,0.28837,0.3451,0.38039,0.5451
406.96,0.75073,53.39,0.28739,0.34902,0.38431,0.55098
406.97,0.74976,52.999,0.28641,0.3451,0.37451,0.55098
406.98,0.74389,52.608,0.28641,0.3451,0.38039,0.55098
406.98,0.73509,52.412,0.28446,0.3451,0.37451,0.55098
406.99,0.72434,52.216,0.28348,0.3451,0.38039,0.55098
407,0.71065,52.216,0.2825,0.3451,0.37451,0.5549
407.01,0.69501,52.216,0.28055,0.3451,0.38039,0.55098
407.02,0.6784,52.216,0.27957,0.3451,0.37451,0.55098
407.02,0.66178,52.216,0.27761,0.34902,0.37451,0.55098
407.03,0.64516,52.412,0.27566,0.34902,0.38039,0.5451
407.04,0.62757,52.608,0.2737,0.3549,0.38431,0.53922
407.05,0.61095,52.803,0.27077,0.37451,0.3902,0.52941
407.06,0.59335,52.999,0.26784,0.38431,0.4098,0.52941
407.06,0.57771,53.194,0.26491,0.4,0.42549,0.51961
407.07,0.56207,53.39,0.26197,0.40392,0.42941,0.51961
407.08,0.54741,53.39,0.26002,0.40392,0.43529,0.51961
407.09,0.5347,53.39,0.25709,0.4,0.41961,0.51569
407.1,0.52199,53.194,0.25513,0.39412,0.40392,0.52549
407.1,0.50929,52.999,0.25415,0.37451,0.37059,0.52941
407.11,0.4956,52.803,0.2522,0.36471,0.36471,0.52941
407.12,0.48289,52.803,0.25024,0.34902,0.35882,0.53529
407.13,0.47019,52.608,0.24829,0.35882,0.37059,0.5451
407.14,0.45748,52.412,0.24633,0.3451,0.36471,0.5451
407.14,0.44477,52.021,0.24438,0.33529,0.36471,0.5549
407.15,0.43109,51.825,0.24242,0.32353,0.35882,0.56078
407.16,0.4174,51.434,0.24047,0.32353,0.36471,0.56471
407.17,0.40371,51.043,0.23851,0.32353,0.3549,0.56078
407.18,0.39101,50.847,0.23656,0.32941,0.35882,0.56078
407.18,0.37928,50.652,0.23558,0.32941,0.34902,0.5549
407.19,0.36852,50.261,0.2346,0.31373,0.34902,0.56078
407.2,0.35777,50.065,0.23363,0.3098,0.33529,0.56471
407.21,0.34604,49.674,0.23265,0.5,0.31373,0.4549
407.22,0.33529,49.283,0.23069,0.83137,0.30392,0.26863
407.22,0.32551,48.892,0.22972,0.93725,0.31961,0.2098
407.23,0.31574,48.501,0.22874,0.81569,0.41961,0.3
407.24,0.30792,48.11,0.22776,0.39412,0.55098,0.56078
407.25,0.3001,47.718,0.22678,0.22941,0.56078,0.6549
407.26,0.29423,47.523,0.22581,0.29412,0.44902,0.60588
407.26,0.28935,47.327,0.22581,0.32353,0.38039,0.57451
407.27,0.28446,47.132,0.22678,0.31961,0.3549,0.57059
407.28,0.2825,46.741,0.22678,0.31961,0.3451,0.57451
407.29,0.28152,46.349,0.22874,0.31373,0.33922,0.57059
407.3,0.28055,46.154,0.23069,0.31961,0.3451,0.57451
407.3,0.28055,45.763,0.23167,0.31373,0.33922,0.57059
407.31,0.28152,45.567,0.23265,0.3098,0.33922,0.57451
407.32,0.28348,45.372,0.2346,0.31373,0.33922,0.57451
407.33,0.28543,45.176,0.23558,0.31373,0.33922,0.57451
407.34,0.28739,44.785,0.23754,0.3098,0.33529,0.57451
407.34,0.29032,44.589,0.23949,0.3098,0.33922,0.57451
407.35,0.29228,44.198,0.24145,0.31373,0.33529,0.57451
407.36,0.29423,43.807,0.24438,0.31961,0.33922,0.57451
407.37,0.29619,43.612,0.24731,0.31961,0.33922,0.57059
407.38,0.29814,43.416,0.25024,0.32353,0.34902,0.56471
407.38,0.3001,43.22,0.25415,0.32941,0.3451,0.5549
407.39,0.30108,43.22,0.25709,0.33529,0.34902,0.5549
407.4,0.30205,43.025,0.261,0.33529,0.3451,0.5549
407.41,0.30205,42.829,0.26393,0.33922,0.33922,0.5549
407.42,0.30303,42.634,0.26686,0.3451,0.3451,0.55098
407.42,0.30303,42.438,0.26979,0.34902,0.34902,0.55098
407.43,0.30205,42.243,0.2737,0.34902,0.34902,0.5451
407.44,0.30108,42.047,0.27664,0.34902,0.35882,0.5451
407.45,0.3001,41.851,0.28055,0.3549,0.35882,0.53922
407.46,0.29912,41.656,0.28446,0.35882,0.35882,0.5451
407.46,0.29717,41.46,0.28739,0.37059,0.36471,0.53529
407.47,0.29521,41.46,0.29032,0.37451,0.35882,0.53529
407.48,0.29423,41.069,0.29228,0.38039,0.36471,0.52941
407.49,0.29228,40.874,0.29423,0.3902,0.36471,0.52549
407.5,0.29032,40.678,0.29521,0.4,0.37059,0.51569
407.5,0.28837,40.678,0.29717,0.41961,0.37451,0.50588
407.51,0.28543,41.265,0.29814,0.43922,0.38039,0.5
407.52,0.28348,42.634,0.29912,0.4451,0.38039,0.48431
407.53,0.27957,45.763,0.3001,0.46471,0.3902,0.48039
407.54,0.27664,51.043,0.3001,0.48431,0.38431,0.47451
407.54,0.2737,58.67,0.3001,0.49412,0.3902,0.47059
407.55,0.27175,67.275,0.29912,0.51569,0.3902,0.46078
407.56,0.26979,76.076,0.29814,0.52941,0.39412,0.4549
407.57,0.26686,83.703,0.29814,0.53922,0.3902,0.4451
407.58,0.26588,89.57,0.29619,0.53922,0.39412,0.4549
407.58,0.26491,93.481,0.29423,0.52941,0.3902,0.4549
407.59,0.26393,95.437,0.29032,0.51569,0.38431,0.46078
407.6,0.26295,96.024,0.28739,0.5,0.37059,0.46471
407.61,0.261,95.241,0.28152,0.47451,0.37059,0.48039
407.62,0.26002,93.677,0.27566,0.46078,0.36471,0.4902
407.62,0.25806,91.917,0.26882,0.43922,0.36471,0.5
407.63,0.25709,90.157,0.26197,0.41961,0.3549,0.5098
407.64,0.25611,88.396,0.25513,0.4,0.3549,0.52549
407.65,0.25513,87.027,0.24829,0.3902,0.34902,0.53529
407.66,0.25318,85.658,0.23949,0.37451,0.3549,0.53922
407.66,0.25318,84.289,0.23167,0.37059,0.3451,0.55098
407.67,0.2522,82.921,0.22287,0.3549,0.34902,0.5549
407.68,0.25318,81.552,0.21408,0.3549,0.3451,0.5549
407.69,0.25415,80.183,0.2043,0.34902,0.34902,0.56078
407.7,0.25513,79.009,0.19453,0.3451,0.3451,0.56471
407.7,0.25611,78.031,0.18475,0.34902,0.34902,0.56078
407.71,0.25806,76.858,0.17498,0.34902,0.35882,0.56078
407.72,0.25904,75.88,0.16716,0.3451,0.34902,0.56078
407.73,0.26002,74.902,0.15934,0.34902,0.35882,0.56471
407.74,0.261,74.12,0.15249,0.34902,0.3549,0.5549
407.74,0.26197,73.142,0.14663,0.34902,0.35882,0.5549
407.75,0.26197,72.36,0.14076,0.34902,0.3549,0.5549
407.76,0.26393,71.382,0.1349,0.34902,0.36471,0.5549
407.77,0.26882,70.6,0.12903,0.34902,0.35882,0.55098
407.78,0.27566,69.426,0.12414,0.34902,0.36471,0.55098
407.78,0.28348,68.449,0.12023,0.34902,0.35882,0.5451
407.79,0.29912,67.471,0.11632,0.34902,0.36471,0.55098
407.8,0.32258,66.297,0.11437,0.3549,0.36471,0.5451
407.81,0.35386,65.124,0.11241,0.3549,0.37059,0.55098
407.82,0.39296,63.755,0.11144,0.3549,0.36471,0.5451
407.82,0.43793,62.386,0.11144,0.35882,0.37059,0.5451
407.83,0.4868,61.017,0.11241,0.3549,0.37059,0.53922
407.84,0.53666,59.648,0.11241,0.3549,0.37451,0.53922
407.85,0.58456,58.279,0.11437,0.3549,0.37451,0.53922
407.86,0.62854,57.106,0.1173,0.3549,0.37451,0.53922
407.86,0.66569,56.128,0.12023,0.35882,0.38039,0.5451
407.87,0.69599,55.346,0.12317,0.35882,0.37451,0.53922
407.88,0.71652,54.759,0.1261,0.3549,0.38431,0.5451
407.89,0.72923,53.977,0.13001,0.3549,0.38039,0.53922
407.9,0.73803,53.39,0.13294,0.3549,0.38039,0.55098
407.9,0.74194,52.999,0.13685,0.34902,0.38039,0.5451
407.91,0.74096,52.608,0.14076,0.34902,0.3902,0.55098
407.92,0.73509,52.216,0.14467,0.34902,0.38039,0.55098
407.93,0.7263,52.021,0.14956,0.34902,0.38431,0.5549
407.94,0.71457,52.021,0.15347,0.34902,0.38039,0.55098
407.94,0.70088,51.825,0.15738,0.3451,0.38431,0.55098
407.95,0.68524,52.021,0.16129,0.34902,0.38039,0.5451
407.96,0.6696,52.021,0.16422,0.34902,0.3902,0.5451
407.97,0.65396,52.216,0.16813,0.34902,0.38039,0.53922
407.98,0.63832,52.608,0.17107,0.3549,0.3902,0.53922
407.98,0.62366,52.803,0.174,0.37451,0.3902,0.52549
407.99,0.60606,52.999,0.17693,0.38431,0.4098,0.52549
408,0.58847,53.194,0.17986,0.4,0.41961,0.51569
408.01,0.57185,53.194,0.18182,0.4098,0.43529,0.5098
408.02,0.55718,53.194,0.18475,0.4098,0.42549,0.5098
408.02,0.54252,53.194,0.18573,0.41569,0.42549,0.51569
408.03,0.52786,53.194,0.18671,0.40392,0.40392,0.51961
408.04,0.51417,53.194,0.18768,0.39412,0.38431,0.51569
408.05,0.50049,52.999,0.18964,0.37451,0.36471,0.52941
408.06,0.4868,52.803,0.19062,0.36471,0.36471,0.52941
408.06,0.47312,52.608,0.19159,0.36471,0.37451,0.53922
408.07,0.45846,52.216,0.19159,0.3451,0.36471,0.55098
408.08,0.44673,52.021,0.19257,0.32941,0.35882,0.56078
408.09,0.43402,51.825,0.19257,0.32353,0.35882,0.56471
408.1,0.42131,51.63,0.19257,0.32353,0.36471,0.56471
408.1,0.40762,51.239,0.19159,0.32353,0.3549,0.56078
408.11,0.39394,51.043,0.19159,0.32353,0.3549,0.56471
408.12,0.38123,50.652,0.19062,0.32353,0.34902,0.5549
408.13,0.36852,50.261,0.19062,0.31373,0.3451,0.57059
408.14,0.35582,49.87,0.18964,0.30392,0.32941,0.5549
408.14,0.34409,49.479,0.18866,0.48039,0.3098,0.46078
408.15,0.33333,49.087,0.18866,0.82549,0.30392,0.27451
408.16,0.32356,48.892,0.18768,0.93137,0.31961,0.21961
408.17,0.31476,48.696,0.18768,0.82157,0.41961,0.3
408.18,0.30694,48.305,0.18768,0.4098,0.5451,0.56078
408.18,0.30108,47.914,0.18866,0.22941,0.5549,0.66078
408.19,0.29521,47.718,0.18964,0.29412,0.4451,0.61569
408.2,0.29032,47.327,0.19062,0.31373,0.37059,0.58039
408.21,0.28641,46.936,0.19159,0.31373,0.34902,0.57451
408.22,0.28348,46.741,0.19257,0.31961,0.33529,0.57451
408.22,0.28152,46.545,0.19355,0.31373,0.33922,0.57451
408.23,0.28055,46.154,0.1955,0.3098,0.32941,0.57451
408.24,0.28055,45.958,0.19844,0.3098,0.33529,0.57059
408.25,0.28152,45.763,0.20235,0.31373,0.32941,0.57059
