Time [s], RESP, ABP, PLETH, II, III, V
471.42,0.064142,55.633,1.7263,0.64014,0.39502,0.72532
471.42,0.053757,55.194,1.7605,0.6499,0.38525,0.73998
471.43,0.042761,54.998,1.8016,0.65479,0.37988,0.74536
471.44,0.031765,54.901,1.8543,0.63477,0.38525,0.75513
471.45,0.020159,55.047,1.9286,0.62988,0.37012,0.73998
471.46,0.0085522,55.34,2.0156,0.64014,0.35986,0.71994
471.46,-0.0030544,55.878,2.1075,0.65479,0.375,0.71017
471.47,-0.014661,56.415,2.1994,0.63477,0.38525,0.69013
471.48,-0.025046,57.196,2.2854,0.60498,0.37012,0.69013
471.49,-0.03482,57.978,2.3607,0.60986,0.375,0.68524
471.5,-0.043983,58.857,2.4213,0.58984,0.35986,0.69013
471.5,-0.053146,59.736,2.4653,0.58496,0.375,0.69013
471.51,-0.061698,60.713,2.4917,0.58008,0.36523,0.69013
471.52,-0.07025,61.739,2.5005,0.58496,0.37988,0.69013
471.53,-0.078803,62.667,2.4956,0.58008,0.39502,0.69013
471.54,-0.086744,63.546,2.4819,0.60498,0.41016,0.69013
471.54,-0.094075,64.279,2.4633,0.60498,0.41016,0.68524
471.55,-0.10079,64.914,2.4379,0.62988,0.43018,0.67498
471.56,-0.1069,65.549,2.4047,0.64014,0.43994,0.67009
471.57,-0.1124,65.988,2.3666,0.65479,0.45508,0.6652
471.58,-0.11729,66.281,2.3236,0.65479,0.45508,0.6652
471.58,-0.12156,66.477,2.2747,0.6748,0.45996,0.66031
471.59,-0.12584,66.477,2.2239,0.65479,0.45996,0.67498
471.6,-0.12951,66.428,2.1711,0.625,0.46484,0.73998
471.61,-0.13256,66.184,2.1183,0.60498,0.375,0.74536
471.62,-0.13561,65.842,2.0645,0.7251,0.33984,0.72532
471.62,-0.13806,65.402,2.0137,1.0146,0.43994,0.60997
471.63,-0.13989,65.012,1.9726,1.2646,0.54492,0.43011
471.64,-0.14172,64.474,1.9326,1.1597,0.53516,0.39492
471.65,-0.14294,63.937,1.8886,1.04,0.7998,0.3998
471.66,-0.14417,63.351,1.8436,0.91504,0.83496,0.38514
471.66,-0.14539,62.716,1.7996,0.80469,0.63477,0.49511
471.67,-0.14661,62.179,1.7595,0.73975,0.56494,0.60997
471.68,-0.14783,61.69,1.7204,0.7002,0.52002,0.68035
471.69,-0.14905,61.104,1.6862,0.66504,0.48486,0.70528
471.7,-0.15027,60.616,1.6579,0.64502,0.45508,0.71994
471.7,-0.15211,60.176,1.6344,0.62988,0.45508,0.72532
471.71,-0.15333,59.687,1.6158,0.625,0.44482,0.73021
471.72,-0.15516,59.248,1.6012,0.63477,0.45508,0.73021
471.73,-0.15699,58.808,1.5914,0.63477,0.4502,0.73021
471.74,-0.15944,58.369,1.5875,0.66016,0.45508,0.71994
471.74,-0.16127,57.929,1.5875,0.66992,0.45508,0.71505
471.75,-0.16371,57.49,1.5894,0.69482,0.47021,0.71505
471.76,-0.16616,57.05,1.5973,0.7002,0.4751,0.71017
471.77,-0.16982,56.659,1.6109,0.7251,0.48486,0.69501
471.78,-0.17288,56.317,1.6276,0.7251,0.4751,0.69501
471.78,-0.17654,55.926,1.6432,0.72998,0.47998,0.69501
471.79,-0.18021,55.536,1.6598,0.71973,0.46484,0.69013
471.8,-0.18326,55.243,1.6755,0.71484,0.4502,0.69013
471.81,-0.18571,54.901,1.6891,0.68994,0.4248,0.70039
471.82,-0.18754,54.559,1.7009,0.68018,0.41504,0.70528
471.82,-0.18937,54.217,1.7136,0.65479,0.3999,0.71017
471.83,-0.19181,53.924,1.7253,0.65479,0.3999,0.70528
471.84,-0.19426,53.729,1.738,0.64502,0.39502,0.70039
471.85,-0.1967,53.68,1.7527,0.65479,0.40479,0.69013
471.86,-0.19914,53.924,1.7683,0.68018,0.43018,0.68035
471.86,-0.20098,54.998,1.7849,0.72998,0.47998,0.65494
471.87,-0.2022,57.294,1.8025,0.7998,0.54492,0.61486
471.88,-0.20342,61.055,1.8182,0.81006,0.55518,0.60997
471.89,-0.20403,65.744,1.8309,0.79004,0.53516,0.6349
471.9,-0.20525,70.629,1.8416,0.7749,0.52002,0.64027
471.9,-0.20586,75.22,1.8485,0.77979,0.52002,0.64516
471.91,-0.20709,79.469,1.8504,0.77002,0.51514,0.65005
471.92,-0.2077,83.719,1.8475,0.77979,0.50488,0.66031
471.93,-0.20892,87.871,1.8407,0.77002,0.5,0.6652
471.94,-0.20953,91.778,1.8328,0.77002,0.49512,0.67009
471.94,-0.21075,95.295,1.824,0.75,0.47998,0.68524
471.95,-0.21197,97.981,1.8133,0.74512,0.4751,0.69013
471.96,-0.21319,99.74,1.8035,0.73486,0.47021,0.69013
471.97,-0.21442,100.42,1.7957,0.73486,0.47998,0.68524
471.98,-0.21625,100.03,1.7898,0.72998,0.47998,0.67498
471.98,-0.21808,98.616,1.784,0.75,0.49512,0.67009
471.99,-0.21991,96.369,1.7781,0.73975,0.49023,0.6652
472,-0.22175,93.536,1.7722,0.73486,0.47998,0.67009
472.01,-0.22419,90.41,1.7654,0.70508,0.47021,0.68524
472.02,-0.22602,87.236,1.7586,0.7002,0.45996,0.69013
472.02,-0.22786,84.012,1.7507,0.68018,0.44482,0.69501
472.03,-0.22969,80.935,1.7439,0.68018,0.43506,0.70528
472.04,-0.23152,78.004,1.737,0.6499,0.41992,0.71017
472.05,-0.23335,75.22,1.7283,0.64502,0.41504,0.71017
472.06,-0.23519,72.631,1.7185,0.62988,0.41016,0.71505
472.06,-0.23702,70.091,1.7077,0.625,0.40479,0.71505
472.07,-0.23885,67.796,1.697,0.60498,0.38525,0.72532
472.08,-0.24068,65.598,1.6833,0.60498,0.37988,0.73021
472.09,-0.24313,63.546,1.6686,0.59521,0.375,0.73509
472.1,-0.24496,61.739,1.6549,0.58496,0.37012,0.73509
472.1,-0.2474,60.127,1.6403,0.58984,0.37988,0.73509
472.11,-0.24924,58.613,1.6217,0.58008,0.36523,0.73509
472.12,-0.25107,57.343,1.6031,0.58496,0.37012,0.73509
472.13,-0.2529,56.317,1.5885,0.58008,0.35498,0.73998
472.14,-0.25412,55.438,1.5806,0.58984,0.35498,0.74536
472.14,-0.25535,54.754,1.566,0.58496,0.34521,0.75513
472.15,-0.25718,54.217,1.5562,0.60498,0.3501,0.76002
472.16,-0.25901,53.924,1.5777,0.6001,0.33984,0.77028
472.17,-0.26084,53.777,1.6207,0.59521,0.3501,0.76002
472.18,-0.26268,53.875,1.6813,0.58984,0.3501,0.73998
472.18,-0.2639,54.07,1.7546,0.625,0.35498,0.71505
472.19,-0.26451,54.51,1.8368,0.62988,0.375,0.70528
472.2,-0.26451,55.047,1.9228,0.625,0.39502,0.68035
472.21,-0.26451,55.731,2.0078,0.60986,0.3999,0.67009
472.22,-0.26512,56.561,2.087,0.625,0.41016,0.6652
472.22,-0.26573,57.441,2.1564,0.60986,0.41016,0.6652
472.23,-0.26695,58.369,2.2072,0.61475,0.41504,0.6652
472.24,-0.26817,59.297,2.2434,0.60498,0.41992,0.6652
472.25,-0.26878,60.322,2.2717,0.59521,0.41016,0.67498
472.26,-0.26878,61.251,2.2854,0.5752,0.40479,0.69013
472.26,-0.26878,62.179,2.2854,0.56982,0.39502,0.70039
472.27,-0.26817,63.009,2.2737,0.55518,0.375,0.71017
472.28,-0.26756,63.742,2.2532,0.5498,0.36523,0.71994
472.29,-0.26695,64.377,2.2248,0.56006,0.35986,0.72532
472.3,-0.26573,64.914,2.1906,0.54492,0.35986,0.73021
472.3,-0.26451,65.305,2.1515,0.55518,0.37012,0.73021
472.31,-0.26206,65.598,2.1085,0.5498,0.35986,0.73021
472.32,-0.25962,65.744,2.0674,0.52979,0.36523,0.76002
472.33,-0.25657,65.744,2.0303,0.49023,0.33496,0.80499
472.34,-0.2529,65.549,1.998,0.51514,0.26025,0.80499
472.34,-0.24985,65.305,1.9677,0.68506,0.23486,0.75024
472.35,-0.24679,65.012,1.9374,1.0547,0.41016,0.59531
472.36,-0.24374,64.572,1.9071,1.1748,0.45508,0.435
472.37,-0.24068,64.132,1.8778,1.0601,0.58496,0.43988
472.38,-0.23763,63.546,1.8465,0.92969,0.77002,0.42473
472.38,-0.23458,63.009,1.8133,0.81494,0.66992,0.41984
472.39,-0.23152,62.423,1.7771,0.70508,0.53516,0.58016
472.4,-0.22847,61.885,1.738,0.66016,0.48486,0.67498
472.41,-0.22602,61.299,1.696,0.62988,0.45508,0.71017
472.42,-0.22297,60.811,1.653,0.62012,0.43994,0.72532
472.42,-0.22053,60.322,1.6139,0.60498,0.43506,0.73021
472.43,-0.21808,59.736,1.5846,0.61475,0.43506,0.73021
472.44,-0.21625,59.248,1.5601,0.60986,0.4248,0.73021
472.45,-0.21381,58.759,1.5327,0.61475,0.4248,0.73021
472.46,-0.21197,58.32,1.5054,0.60498,0.41504,0.73509
472.46,-0.21014,57.88,1.4819,0.60986,0.41016,0.73509
472.47,-0.20892,57.441,1.4643,0.60498,0.39502,0.73509
472.48,-0.2077,57.001,1.4526,0.60498,0.39014,0.73509
472.49,-0.20709,56.61,1.4477,0.59521,0.37012,0.74536
472.5,-0.20648,56.22,1.4506,0.58984,0.36523,0.75024
472.5,-0.20586,55.878,1.4624,0.6001,0.35986,0.74536
472.51,-0.20525,55.536,1.4829,0.58496,0.34521,0.73998
472.52,-0.20403,55.243,1.5122,0.58984,0.33984,0.74536
472.53,-0.20281,54.901,1.5503,0.56982,0.3252,0.74536
472.54,-0.20098,54.608,1.5894,0.56006,0.31006,0.74536
472.54,-0.19853,54.315,1.6295,0.53516,0.29004,0.74536
472.55,-0.19548,54.119,1.6755,0.5249,0.2749,0.74536
472.56,-0.19243,53.924,1.7224,0.49512,0.25488,0.75513
472.57,-0.18754,53.777,1.7683,0.5,0.26025,0.75513
472.58,-0.18265,53.875,1.8065,0.47998,0.25,0.75513
472.58,-0.17654,54.412,1.8358,0.48486,0.26025,0.75024
472.59,-0.16982,55.975,1.8543,0.49023,0.26514,0.75024
472.6,-0.1631,59.053,1.8612,0.50488,0.28027,0.73998
472.61,-0.15638,63.351,1.8573,0.51514,0.29004,0.73509
472.62,-0.14905,68.382,1.8436,0.53516,0.30518,0.73021
472.62,-0.14172,73.217,1.826,0.54492,0.31494,0.73021
472.63,-0.13317,77.76,1.8104,0.56982,0.33008,0.72532
472.64,-0.12401,82.058,1.7947,0.58496,0.33496,0.72532
472.65,-0.11423,86.356,1.7771,0.60498,0.3501,0.71994
472.66,-0.10446,90.606,1.7595,0.61475,0.35986,0.71505
472.66,-0.095296,94.562,1.7449,0.62988,0.375,0.71505
472.67,-0.085522,97.884,1.7341,0.64014,0.38525,0.71017
472.68,-0.076359,100.23,1.7263,0.6499,0.39014,0.71017
472.69,-0.067196,101.5,1.7224,0.65479,0.3999,0.70528
472.7,-0.057422,101.6,1.7214,0.65479,0.3999,0.70039
472.7,-0.047037,100.67,1.7214,0.66016,0.41016,0.70039
472.71,-0.036042,98.86,1.7214,0.65479,0.40479,0.69013
472.72,-0.024435,96.418,1.7214,0.66016,0.41016,0.69013
472.73,-0.012828,93.536,1.7214,0.6499,0.40479,0.69013
472.74,-0.00061087,90.362,1.7214,0.65479,0.41016,0.69013
472.74,0.011607,87.187,1.7214,0.6499,0.40479,0.69013
472.75,0.023824,84.012,1.7214,0.65479,0.41016,0.69013
472.76,0.03482,80.935,1.7214,0.64502,0.3999,0.69501
472.77,0.046426,78.053,1.7214,0.6499,0.40479,0.69013
472.78,0.056811,75.318,1.7195,0.63477,0.3999,0.69013
472.78,0.067196,72.729,1.7165,0.63477,0.3999,0.69013
472.79,0.077581,70.384,1.7126,0.62988,0.39502,0.69501
472.8,0.088577,68.186,1.7067,0.64014,0.41016,0.69013
472.81,0.098962,66.135,1.6979,0.62988,0.41016,0.69013
472.82,0.10996,64.23,1.6862,0.64014,0.41992,0.69013
472.82,0.11912,62.472,1.6725,0.63477,0.41504,0.69013
472.83,0.12889,60.909,1.6598,0.6499,0.4248,0.69013
472.84,0.13684,59.492,1.6471,0.64014,0.41992,0.69013
472.85,0.14539,58.32,1.6354,0.6499,0.4248,0.69013
472.86,0.15333,57.294,1.6266,0.6499,0.41992,0.69013
472.86,0.16188,56.561,1.6246,0.65479,0.41016,0.69501
472.87,0.17043,55.926,1.6344,0.64502,0.3999,0.71505
472.88,0.17899,55.536,1.6608,0.64014,0.38525,0.72532
472.89,0.18693,55.292,1.7019,0.65479,0.38525,0.73509
472.9,0.19487,55.243,1.7586,0.65479,0.39014,0.73021
472.9,0.2022,55.438,1.8299,0.66504,0.3999,0.71017
472.91,0.21014,55.731,1.9101,0.68506,0.39502,0.67009
472.92,0.21686,56.22,1.9932,0.7002,0.41992,0.66031
472.93,0.22358,56.903,2.0733,0.68506,0.43506,0.6349
472.94,0.22969,57.685,2.1378,0.68018,0.44482,0.62512
472.94,0.23641,58.613,2.1906,0.68018,0.44482,0.62512
472.95,0.24435,59.59,2.2405,0.68018,0.45508,0.63001
472.96,0.25229,60.664,2.2805,0.6748,0.4502,0.6349
472.97,0.26145,61.739,2.3109,0.68018,0.45508,0.62512
472.98,0.27062,62.814,2.3294,0.66016,0.45508,0.6349
472.98,0.27917,63.79,2.3363,0.65479,0.45508,0.64027
472.99,0.28833,64.718,2.3353,0.64502,0.4502,0.65005
473,0.29688,65.598,2.3275,0.66016,0.45508,0.65005
473.01,0.30544,66.379,2.3118,0.65479,0.4502,0.65005
473.02,0.31582,66.965,2.2893,0.66504,0.45508,0.66031
473.02,0.32621,67.503,2.26,0.65479,0.4502,0.66031
473.03,0.33903,67.796,2.2278,0.66016,0.44482,0.6652
473.04,0.35186,67.991,2.1945,0.65479,0.45508,0.6652
473.05,0.36652,68.04,2.1564,0.64014,0.44482,0.70528
473.06,0.38119,67.991,2.1124,0.58984,0.40479,0.76002
473.06,0.39707,67.796,2.0665,0.58496,0.3252,0.7654
473.07,0.41295,67.503,2.0176,0.77979,0.31494,0.72532
473.08,0.42761,67.063,1.9658,1.1396,0.52002,0.56012
473.09,0.44288,66.526,1.914,1.2949,0.60498,0.3651
473.1,0.45693,65.988,1.8641,1.1699,0.6748,0.31476
473.1,0.47159,65.402,1.8143,1.0298,0.83008,0.28983
473.11,0.48687,64.816,1.7664,0.87988,0.70996,0.38514
473.12,0.50275,64.181,1.7224,0.75,0.56982,0.54008
473.13,0.51924,63.595,1.6833,0.66504,0.48486,0.65494
473.14,0.53574,63.107,1.652,0.62012,0.43506,0.70039
473.14,0.5504,62.569,1.6266,0.58984,0.40479,0.72532
473.15,0.56506,61.983,1.6031,0.58008,0.39014,0.73509
473.16,0.5785,61.495,1.5836,0.56006,0.375,0.73998
473.17,0.59194,61.006,1.5699,0.56006,0.37012,0.75024
473.18,0.60538,60.469,1.5621,0.54004,0.3501,0.75513
473.18,0.61881,60.029,1.5591,0.54004,0.33984,0.76002
473.19,0.63164,59.687,1.5621,0.52979,0.3252,0.77028
473.2,0.64508,59.297,1.5689,0.53516,0.31982,0.77028
473.21,0.65791,58.906,1.5797,0.52979,0.30518,0.77517
473.22,0.67135,58.613,1.5924,0.52979,0.30029,0.78006
473.22,0.68418,58.222,1.608,0.51514,0.28516,0.78006
473.23,0.69762,57.929,1.6237,0.5249,0.28027,0.78543
473.24,0.70861,57.587,1.6413,0.50977,0.26514,0.78543
473.25,0.72022,57.343,1.6628,0.51514,0.25488,0.79032
473.26,0.7306,57.05,1.6852,0.4751,0.22021,0.8001
473.26,0.74099,56.806,1.7087,0.45996,0.2002,0.80499
473.27,0.75137,56.464,1.7322,0.43506,0.17529,0.80499
473.28,0.76237,56.22,1.7537,0.41504,0.16016,0.81525
473.29,0.77276,56.073,1.7742,0.39014,0.1499,0.81525
473.3,0.78375,55.975,1.7937,0.39014,0.1499,0.82014
473.3,0.79291,56.22,1.8113,0.39014,0.1499,0.81036
473.31,0.80208,57.245,1.825,0.39502,0.16504,0.80499
473.32,0.81002,59.541,1.8368,0.3999,0.17529,0.80499
473.33,0.81796,63.546,1.8456,0.41504,0.18994,0.8001
473.34,0.82651,68.724,1.8543,0.43506,0.20508,0.79032
473.34,0.83568,74.243,1.8622,0.45996,0.2251,0.78006
473.35,0.84545,79.372,1.8671,0.49023,0.24512,0.77517
473.36,0.85522,84.061,1.87,0.50488,0.26025,0.77517
473.37,0.86378,88.554,1.87,0.52002,0.27002,0.78006
473.38,0.87294,92.95,1.8661,0.52979,0.27002,0.77517
473.38,0.88088,97.053,1.8592,0.55518,0.29004,0.77517
473.39,0.88882,100.57,1.8514,0.56494,0.30518,0.77028
473.4,0.89432,103.11,1.8426,0.58496,0.3252,0.7654
473.41,0.89982,104.48,1.8328,0.58496,0.33008,0.76002
473.42,0.90348,104.67,1.8231,0.58984,0.33984,0.76002
473.42,0.90715,103.6,1.8162,0.58008,0.33008,0.75513
473.43,0.90837,101.55,1.8123,0.58984,0.33984,0.76002
473.44,0.90959,98.86,1.8104,0.56982,0.33008,0.76002
473.45,0.90898,95.734,1.8094,0.5752,0.33008,0.75513
473.46,0.90837,92.413,1.8094,0.58496,0.33984,0.73509
473.46,0.90531,89.043,1.8094,0.60498,0.37012,0.72532
473.47,0.90287,85.819,1.8094,0.625,0.38525,0.71505
473.48,0.89798,82.693,1.8094,0.64502,0.41016,0.71017
473.49,0.89371,79.762,1.8065,0.65479,0.43018,0.70039
473.5,0.88577,76.929,1.8016,0.68506,0.4502,0.68524
473.5,0.87844,74.341,1.7957,0.7002,0.46484,0.67498
473.51,0.86744,72.045,1.7889,0.71973,0.47998,0.6652
473.52,0.85706,69.847,1.782,0.72998,0.5,0.6652
473.53,0.84362,67.942,1.7742,0.73486,0.50488,0.6652
473.54,0.83018,66.037,1.7683,0.74512,0.50488,0.6652
473.54,0.81429,64.279,1.7615,0.73486,0.50977,0.66031
473.55,0.79841,62.716,1.7537,0.75,0.51514,0.66031
473.56,0.78314,61.299,1.7449,0.73486,0.50977,0.66031
473.57,0.76848,60.127,1.7351,0.75,0.5249,0.65005
473.58,0.75382,59.053,1.7283,0.75,0.5249,0.65494
473.58,0.73916,58.173,1.7273,0.75488,0.52979,0.65494
473.59,0.72266,57.441,1.7361,0.75,0.5249,0.66031
473.6,0.70617,56.903,1.7615,0.75,0.52002,0.6652
473.61,0.68845,56.61,1.8045,0.72998,0.49023,0.68035
473.62,0.67074,56.464,1.8641,0.73975,0.47998,0.69501
473.62,0.65486,56.464,1.9384,0.72998,0.46484,0.71017
473.63,0.63897,56.659,2.0098,0.73975,0.47021,0.71505
473.64,0.62431,57.05,2.0792,0.7251,0.46484,0.70528
473.65,0.60965,57.587,2.1613,0.73486,0.47021,0.68035
473.66,0.59499,58.222,2.2434,0.74512,0.46484,0.65494
473.66,0.58033,59.004,2.3187,0.75,0.48486,0.64027
473.67,0.56506,59.883,2.3832,0.71973,0.4751,0.6349
473.68,0.54979,60.713,2.4321,0.70508,0.46484,0.64027
473.69,0.53451,61.69,2.4643,0.68018,0.45508,0.64027
473.7,0.51924,62.618,2.4809,0.68018,0.45508,0.64027
473.7,0.50397,63.497,2.4848,0.65479,0.44482,0.65005
473.71,0.48931,64.377,2.478,0.6499,0.43994,0.65494
473.72,0.47587,65.109,2.4624,0.62988,0.43506,0.6652
473.73,0.46243,65.793,2.4409,0.625,0.43994,0.67009
473.74,0.45021,66.281,2.4145,0.64014,0.45508,0.6652
473.74,0.43861,66.721,2.3812,0.66016,0.46484,0.66031
473.75,0.42761,66.965,2.3441,0.6748,0.47998,0.66031
473.76,0.41723,67.112,2.3011,0.68018,0.47998,0.6652
473.77,0.40684,67.112,2.2522,0.7002,0.49023,0.6652
473.78,0.39707,66.916,2.2004,0.69482,0.49023,0.6652
473.78,0.3879,66.672,2.1476,0.6748,0.47998,0.67498
473.79,0.37935,66.281,2.0948,0.62988,0.46484,0.74536
473.8,0.37141,65.793,2.044,0.60498,0.41016,0.77517
473.81,0.36408,65.305,1.9932,0.66016,0.33496,0.7654
473.82,0.35675,64.718,1.9433,0.89014,0.37988,0.69013
473.82,0.34942,64.181,1.8983,1.23,0.54004,0.5
473.83,0.34148,63.595,1.8592,1.2847,0.56494,0.38514
473.84,0.33354,63.009,1.8231,1.1099,0.7251,0.35484
473.85,0.3256,62.423,1.784,0.99512,0.81982,0.35973
473.86,0.31765,61.788,1.7458,0.8501,0.68018,0.45503
473.86,0.30971,61.251,1.7097,0.7749,0.58984,0.58504
473.87,0.30177,60.713,1.6764,0.7251,0.54492,0.6652
473.88,0.29444,60.225,1.6461,0.70996,0.5249,0.69013
473.89,0.28772,59.736,1.6207,0.68018,0.5,0.70528
473.9,0.28161,59.297,1.6012,0.68018,0.49512,0.71505
473.9,0.2755,58.857,1.5855,0.6748,0.49023,0.71505
473.91,0.26817,58.418,1.5748,0.68018,0.49512,0.71505
473.92,0.26145,58.027,1.5699,0.6748,0.47998,0.71994
473.93,0.25351,57.685,1.5679,0.68018,0.47998,0.72532
473.94,0.24557,57.294,1.5699,0.68506,0.46484,0.72532
473.94,0.23763,57.001,1.5728,0.66504,0.44482,0.73021
473.95,0.22969,56.659,1.5787,0.65479,0.4248,0.73998
473.96,0.22175,56.366,1.5875,0.6499,0.41016,0.74536
473.97,0.21381,56.073,1.5992,0.65479,0.3999,0.75024
473.98,0.20525,55.731,1.6119,0.62988,0.37988,0.74536
473.98,0.1967,55.487,1.6256,0.62012,0.36523,0.75024
473.99,0.18754,55.243,1.6403,0.60498,0.3501,0.75513
474,0.17838,54.901,1.6549,0.6001,0.33984,0.75024
474.01,0.16921,54.657,1.6696,0.58496,0.31982,0.74536
474.02,0.16005,54.412,1.6843,0.58008,0.31494,0.74536
474.02,0.15027,54.217,1.6989,0.56006,0.31006,0.74536
474.03,0.14111,54.07,1.7107,0.56006,0.31006,0.73998
474.04,0.13256,53.973,1.7204,0.5498,0.30029,0.73509
474.05,0.12401,54.168,1.7292,0.55518,0.31006,0.73509
474.06,0.11607,54.998,1.7351,0.55518,0.31494,0.73509
474.06,0.10812,57.05,1.738,0.56982,0.33496,0.73021
474.07,0.099572,60.616,1.739,0.56982,0.33496,0.73021
474.08,0.091631,65.256,1.738,0.58496,0.33984,0.72532
474.09,0.083079,70.287,1.7341,0.59521,0.35498,0.72532
474.1,0.074527,74.976,1.7283,0.625,0.36523,0.71994
474.1,0.066585,79.372,1.7234,0.62988,0.37012,0.71994
474.11,0.058644,83.475,1.7185,0.6499,0.38525,0.71505
474.12,0.050702,87.675,1.7136,0.66016,0.39014,0.71505
474.13,0.043372,91.68,1.7097,0.68018,0.40479,0.71505
474.14,0.03482,95.246,1.7067,0.69482,0.4248,0.71505
474.14,0.026268,98.03,1.7028,0.69482,0.41992,0.71505
474.15,0.016494,99.886,1.6979,0.7002,0.43018,0.71017
474.16,0.0073305,100.57,1.6931,0.7002,0.43018,0.71017
474.17,-0.0024435,100.13,1.6882,0.68506,0.41504,0.71505
474.18,-0.012217,98.763,1.6833,0.6748,0.41016,0.71505
474.18,-0.021991,96.565,1.6784,0.66992,0.41016,0.71505
474.19,-0.031765,93.781,1.6852,0.66016,0.41016,0.71017
474.2,-0.040929,90.752,1.6989,0.6748,0.41992,0.70528
474.21,-0.050092,87.626,1.7028,0.6748,0.4248,0.70039
474.22,-0.059255,84.403,1.7038,0.68506,0.43506,0.69501
474.22,-0.068418,81.277,1.7028,0.68506,0.43994,0.69013
474.23,-0.077581,78.346,1.7019,0.7002,0.45508,0.69013
474.24,-0.086744,75.66,1.6999,0.7002,0.45508,0.69013
474.25,-0.095907,73.168,1.697,0.70508,0.45996,0.68524
474.26,-0.10446,70.824,1.6931,0.68506,0.4502,0.69013
474.26,-0.1124,68.528,1.6882,0.68506,0.44482,0.69501
474.27,-0.12034,66.477,1.6833,0.6748,0.43506,0.70039
474.28,-0.12767,64.572,1.6774,0.66992,0.43506,0.70528
474.29,-0.135,62.814,1.6696,0.6499,0.41504,0.71017
474.3,-0.14233,61.104,1.6588,0.64502,0.41504,0.71505
474.3,-0.14966,59.687,1.6481,0.63477,0.41504,0.71505
474.31,-0.15699,58.369,1.6393,0.63477,0.41016,0.71505
474.32,-0.16432,57.245,1.6315,0.625,0.3999,0.71994
474.33,-0.17166,56.317,1.6276,0.62988,0.39014,0.72532
474.34,-0.17899,55.536,1.6295,0.63477,0.37988,0.73509
474.34,-0.18571,54.998,1.6393,0.62988,0.375,0.73998
474.35,-0.19243,54.559,1.6647,0.64014,0.36523,0.75513
474.36,-0.19853,54.363,1.7087,0.64502,0.35986,0.75513
474.37,-0.20403,54.315,1.7674,0.6499,0.375,0.75024
474.38,-0.20953,54.412,1.8387,0.63477,0.37012,0.73509
474.38,-0.21503,54.754,1.9208,0.66504,0.38525,0.70528
474.39,-0.22053,55.194,2.0068,0.68994,0.40479,0.69013
474.4,-0.22602,55.731,2.088,0.69482,0.4248,0.6652
474.41,-0.23213,56.464,2.1603,0.68018,0.43506,0.64516
474.42,-0.23763,57.294,2.2209,0.7002,0.4502,0.64027
474.42,-0.24252,58.173,2.2678,0.7002,0.46484,0.64027
474.43,-0.24679,59.101,2.3001,0.7002,0.47021,0.6349
474.44,-0.25046,60.029,2.3187,0.68994,0.4751,0.64027
474.45,-0.25412,61.006,2.3275,0.7002,0.48486,0.64027
474.46,-0.25718,61.885,2.3275,0.68018,0.47998,0.65005
474.46,-0.26023,62.618,2.3177,0.68994,0.49023,0.65005
474.47,-0.26329,63.351,2.2991,0.69482,0.49512,0.65005
474.48,-0.26573,63.986,2.2717,0.70508,0.49512,0.65005
474.49,-0.26756,64.572,2.2385,0.7002,0.49512,0.65005
474.5,-0.26878,64.914,2.2014,0.70996,0.50488,0.65494
474.5,-0.27001,65.158,2.1613,0.7002,0.48486,0.6652
474.51,-0.27062,65.305,2.1183,0.68994,0.47998,0.6652
474.52,-0.27062,65.305,2.0733,0.6499,0.45996,0.70039
474.53,-0.27001,65.158,2.0323,0.6001,0.43018,0.77028
474.54,-0.26878,64.914,1.9922,0.58496,0.33496,0.77028
474.54,-0.26695,64.621,1.9472,0.71484,0.29004,0.74536
474.55,-0.26512,64.23,1.9022,1.0298,0.41504,0.62512
474.56,-0.26268,63.742,1.8553,1.23,0.5,0.44477
474.57,-0.26023,63.253,1.8084,1.1099,0.5752,0.45015
474.58,-0.25779,62.667,1.7644,0.97998,0.7749,0.43011
474.58,-0.25535,62.13,1.7214,0.85498,0.7002,0.44477
474.59,-0.2529,61.544,1.6804,0.73486,0.56006,0.55523
474.6,-0.25046,61.006,1.6442,0.6748,0.49512,0.6652
474.61,-0.24801,60.469,1.6119,0.64502,0.45996,0.71505
474.62,-0.24618,59.981,1.5836,0.62988,0.44482,0.73021
474.62,-0.24435,59.492,1.5582,0.60986,0.43506,0.73509
474.63,-0.24313,59.053,1.5396,0.60498,0.4248,0.73998
474.64,-0.24191,58.613,1.5269,0.6001,0.41992,0.74536
474.65,-0.2413,58.173,1.5161,0.61475,0.41992,0.74536
474.66,-0.24068,57.734,1.5083,0.60986,0.41016,0.74536
474.66,-0.24007,57.343,1.5044,0.625,0.41016,0.74536
474.67,-0.23946,56.903,1.5034,0.61475,0.3999,0.74536
474.68,-0.23885,56.464,1.5073,0.62988,0.39502,0.74536
474.69,-0.23824,56.122,1.5132,0.61475,0.37988,0.75024
474.7,-0.23702,55.78,1.521,0.62012,0.37012,0.75024
474.7,-0.2358,55.438,1.5308,0.60986,0.35986,0.75024
474.71,-0.23458,55.096,1.5435,0.60986,0.35498,0.74536
474.72,-0.23274,54.803,1.5591,0.60498,0.33984,0.73998
474.73,-0.2303,54.51,1.5767,0.60498,0.33984,0.73509
474.74,-0.22786,54.119,1.5953,0.59521,0.33008,0.73509
474.74,-0.22602,53.777,1.6168,0.58496,0.31982,0.73509
474.75,-0.22419,53.484,1.6364,0.5752,0.31494,0.73998
