Time [s], RESP, PLETH, I, II, V, ABP
389.26,1.2689,0.37634,0.47461,-0.22461,0.98047,30.508
389.26,1.2689,0.37634,0.46484,-0.25977,0.99023,30.508
389.27,1.2665,0.37634,0.4707,-0.26367,0.99023,30.313
389.28,1.2641,0.37634,0.46094,-0.26953,0.99414,30.313
389.29,1.2616,0.37634,0.46094,-0.26367,0.99023,30.117
389.3,1.2592,0.37634,0.46094,-0.26953,0.98438,30.117
389.3,1.2543,0.37537,0.46094,-0.25977,0.98438,29.922
389.31,1.2518,0.37439,0.46094,-0.25977,0.98047,29.922
389.32,1.2494,0.37439,0.46484,-0.25977,0.97461,29.922
389.33,1.2469,0.37341,0.46094,-0.25977,0.96875,29.726
389.34,1.2421,0.37439,0.46484,-0.25,0.97461,29.726
389.34,1.2396,0.37439,0.46094,-0.24414,0.97461,29.726
389.35,1.2347,0.37341,0.4707,-0.23438,0.96875,29.726
389.36,1.2323,0.37341,0.46484,-0.23438,0.98047,29.922
389.37,1.2274,0.37341,0.46484,-0.24023,0.97461,29.922
389.38,1.2225,0.37341,0.46484,-0.23438,0.98438,29.922
389.38,1.2176,0.37341,0.48047,-0.22852,0.98438,29.922
389.39,1.2127,0.37341,0.47461,-0.21875,0.99023,29.726
389.4,1.2054,0.37341,0.48438,-0.21484,0.99414,29.726
389.41,1.2005,0.37341,0.49023,-0.21484,1.0098,29.726
389.42,1.1956,0.37341,0.48438,-0.21875,1.0195,29.531
389.42,1.1883,0.37243,0.5,-0.20898,1.0352,29.531
389.43,1.1809,0.37146,0.50586,-0.20898,1.0449,29.335
389.44,1.176,0.37146,0.50977,-0.19922,1.0645,29.335
389.45,1.1663,0.37048,0.50977,-0.18945,1.0742,29.531
389.46,1.1589,0.37048,0.52539,-0.18945,1.0938,30.704
389.46,1.1516,0.37048,0.5293,-0.18945,1.1035,33.246
389.47,1.1443,0.3695,0.53906,-0.16406,1.1191,38.136
389.48,1.1345,0.36852,0.54492,-0.14453,1.125,45.176
389.49,1.1271,0.36657,0.55469,-0.10938,1.1191,54.368
389.5,1.1198,0.36461,0.55469,-0.074219,1.1094,64.928
389.5,1.11,0.36266,0.55469,-0.029297,1.084,76.076
389.51,1.1002,0.36168,0.5293,0.0058594,1.0293,87.419
389.52,1.0929,0.36168,0.50977,0.041016,0.94922,98.175
389.53,1.0807,0.3607,0.4707,0.060547,0.875,108.34
389.54,1.0709,0.36168,0.44531,0.070312,0.79492,116.75
389.54,1.0611,0.36266,0.41602,0.054688,0.74414,123.4
389.55,1.0513,0.36364,0.40039,0.044922,0.70508,127.31
389.56,1.0391,0.36364,0.38477,0.025391,0.68555,128.88
389.57,1.0293,0.36364,0.38086,0.0097656,0.67969,127.71
389.58,1.0171,0.36364,0.37109,-0.0039062,0.67578,124.19
389.58,1.0049,0.36168,0.36523,-0.0039062,0.66992,118.71
389.59,0.99022,0.35973,0.37109,-0.013672,0.67578,111.86
389.6,0.97555,0.35875,0.36523,-0.025391,0.66992,104.43
389.61,0.96088,0.35875,0.37109,-0.025391,0.67969,97.001
389.62,0.94621,0.35875,0.37109,-0.025391,0.67578,89.961
389.62,0.93154,0.35973,0.375,-0.029297,0.68555,83.507
389.63,0.91687,0.3607,0.37109,-0.029297,0.68555,77.64
389.64,0.9022,0.36266,0.375,-0.035156,0.68555,72.751
389.65,0.88998,0.36364,0.375,-0.039062,0.68555,68.84
389.66,0.87775,0.36364,0.375,-0.044922,0.68945,65.515
389.66,0.86553,0.36364,0.36523,-0.048828,0.68555,62.973
389.67,0.8533,0.36364,0.37109,-0.048828,0.68945,61.213
389.68,0.84352,0.36364,0.36523,-0.054688,0.69531,59.844
389.69,0.8313,0.36364,0.375,-0.048828,0.69922,59.061
389.7,0.82152,0.36461,0.36523,-0.054688,0.69922,58.67
389.7,0.81418,0.36559,0.375,-0.048828,0.69922,58.475
389.71,0.8044,0.36657,0.36523,-0.070312,0.70898,58.475
389.72,0.79707,0.36755,0.375,-0.070312,0.70898,58.475
389.73,0.78973,0.3695,0.37109,-0.064453,0.71484,58.67
389.74,0.78484,0.37243,0.38086,-0.070312,0.70508,58.67
389.74,0.77995,0.37537,0.375,-0.064453,0.71484,58.67
389.75,0.77506,0.37928,0.39062,-0.058594,0.70898,58.475
389.76,0.77017,0.38514,0.38086,-0.054688,0.71484,58.279
389.77,0.76528,0.39589,0.38086,-0.058594,0.70898,57.888
389.78,0.76039,0.41056,0.375,-0.044922,0.70898,57.497
389.78,0.7555,0.42815,0.38477,-0.048828,0.70508,56.91
389.79,0.75061,0.44868,0.39062,-0.044922,0.71484,56.715
389.8,0.74572,0.47116,0.38477,-0.048828,0.70898,56.323
389.81,0.74328,0.49462,0.39062,-0.035156,0.71484,55.737
389.82,0.73839,0.51711,0.38477,-0.044922,0.70898,55.346
389.82,0.73594,0.53861,0.39062,-0.039062,0.71484,54.759
389.83,0.73105,0.55425,0.38477,-0.044922,0.71484,54.172
389.84,0.72616,0.56598,0.41602,-0.0039062,0.73047,53.585
389.85,0.72127,0.57869,0.42578,0.041016,0.73438,52.999
389.86,0.71394,0.58847,0.43945,0.070312,0.74414,52.412
389.86,0.70905,0.59726,0.44922,0.089844,0.76562,51.63
389.87,0.70171,0.60313,0.45508,0.11523,0.75391,50.847
389.88,0.69438,0.60704,0.41016,0.089844,0.70508,50.261
389.89,0.68704,0.60997,0.39453,0.076172,0.67969,49.479
389.9,0.67971,0.61095,0.40039,0.044922,0.68945,48.696
389.9,0.67237,0.60997,0.41602,0.019531,0.68945,47.914
389.91,0.66259,0.60802,0.40039,0.025391,0.68945,47.327
389.92,0.65281,0.60411,0.42969,0.050781,0.7207,46.545
389.93,0.64303,0.6002,0.43555,0.03125,0.73438,45.958
389.94,0.63325,0.59433,0.41602,0.0058594,0.72461,45.372
389.94,0.62347,0.58847,0.39062,-0.039062,0.7207,44.785
389.95,0.61614,0.58162,0.39062,-0.054688,0.7207,44.198
389.96,0.60636,0.57478,0.38477,-0.064453,0.7207,43.807
389.97,0.59658,0.56794,0.39062,-0.070312,0.7207,43.416
389.98,0.5868,0.56207,0.38477,-0.054688,0.71484,43.025
389.98,0.57946,0.55718,0.39453,-0.035156,0.70898,42.634
389.99,0.56968,0.5523,0.43945,0.041016,0.75,42.243
390,0.5599,0.54741,0.28516,0.24023,0.26562,42.047
390.01,0.55012,0.5435,0.14062,0.91992,-0.33398,41.656
390.02,0.54034,0.53959,0.23438,1.4746,-0.49805,41.46
390.02,0.53056,0.5347,0.41992,1.5,-0.42969,41.265
390.03,0.52078,0.53079,0.34961,1.0391,-0.31836,41.069
390.04,0.511,0.52688,0.28516,0.58398,0,40.678
390.05,0.50367,0.52297,0.40039,0.12109,0.60938,40.482
390.06,0.49389,0.51906,0.46094,-0.14453,0.92969,40.287
390.06,0.48411,0.51613,0.46094,-0.22852,0.97461,40.091
390.07,0.47433,0.51222,0.46484,-0.24414,0.98438,39.896
390.08,0.46699,0.50831,0.45508,-0.25977,0.98438,39.7
390.09,0.45721,0.50538,0.46094,-0.25391,0.98438,39.505
390.1,0.44743,0.50244,0.45508,-0.25,0.98047,39.309
390.1,0.43521,0.49951,0.46094,-0.23438,0.97461,39.113
390.11,0.42543,0.49658,0.45508,-0.23438,0.96875,39.113
390.12,0.41565,0.49462,0.46094,-0.24023,0.97461,38.918
390.13,0.40587,0.49267,0.45508,-0.23438,0.96484,38.918
390.14,0.39853,0.48974,0.46094,-0.21484,0.95898,38.722
390.14,0.38875,0.4868,0.46094,-0.21875,0.96484,38.722
390.15,0.37897,0.48387,0.46094,-0.21484,0.95898,38.722
390.16,0.36919,0.48094,0.46484,-0.20898,0.95898,38.527
390.17,0.36186,0.47703,0.46094,-0.21484,0.95898,38.527
390.18,0.35208,0.4741,0.46484,-0.20508,0.96875,38.527
390.18,0.34474,0.47019,0.47461,-0.19922,0.96484,38.331
390.19,0.33496,0.46725,0.48047,-0.19922,0.98047,38.136
390.2,0.32763,0.46432,0.47461,-0.19922,0.98438,37.94
390.21,0.32029,0.46139,0.49023,-0.18945,1,37.744
390.22,0.31051,0.45846,0.50586,-0.19336,1.0098,37.549
390.22,0.30318,0.45455,0.51953,-0.18945,1.0293,37.353
390.23,0.29584,0.45259,0.52539,-0.19922,1.0449,36.962
390.24,0.28606,0.44966,0.53516,-0.18945,1.0645,36.767
390.25,0.27628,0.44868,0.56055,-0.19922,1.084,36.571
390.26,0.26895,0.4477,0.59961,-0.16406,1.125,36.571
390.26,0.25917,0.44673,0.60547,-0.16016,1.1387,37.158
390.27,0.24939,0.44477,0.59961,-0.13867,1.1641,39.113
390.28,0.24205,0.44184,0.61914,-0.10352,1.1895,43.025
390.29,0.23227,0.43891,0.64062,-0.035156,1.1992,48.892
390.3,0.22494,0.43597,0.61914,-0.0097656,1.1797,56.91
390.3,0.2176,0.43304,0.5957,0.0058594,1.1348,66.297
390.31,0.21027,0.43011,0.55469,0.015625,1.0742,76.662
390.32,0.20293,0.42717,0.5,0,0.99023,87.223
390.33,0.1956,0.42522,0.44531,0,0.90039,97.393
390.34,0.18826,0.42424,0.41992,0.019531,0.81055,106.98
390.34,0.18093,0.42424,0.38086,0.019531,0.74023,115.19
390.35,0.17115,0.42326,0.35938,0.015625,0.67969,121.64
390.36,0.16381,0.42229,0.33008,0.0058594,0.65039,126.14
390.37,0.15648,0.42033,0.32422,0,0.625,128.68
390.38,0.1467,0.41935,0.32031,-0.013672,0.61523,129.27
390.38,0.13692,0.4174,0.32031,-0.019531,0.60938,128.1
390.39,0.12469,0.41544,0.31445,-0.029297,0.60938,125.75
390.4,0.11247,0.41447,0.32031,-0.029297,0.60938,122.43
390.41,0.10024,0.41251,0.32031,-0.035156,0.60938,118.12
390.42,0.08802,0.41251,0.33594,0,0.61523,113.23
390.42,0.07335,0.41153,0.38477,0.12109,0.66016,108.15
390.43,0.061125,0.41153,0.29492,0.42578,0.24023,102.67
390.44,0.0489,0.41251,0.2793,1.0352,-0.089844,97.197
390.45,0.036675,0.41349,0.58398,1.25,0.015625,91.917
390.46,0.02445,0.41447,0.73047,1.0938,0.089844,87.027
390.46,0.012225,0.41544,0.47461,0.83008,-0.064453,82.529
390.47,0,0.41544,0.39453,0.42969,0.28516,78.618
390.48,-0.00978,0.41544,0.41016,-0.039062,0.75977,75.098
390.49,-0.022005,0.41447,0.41992,-0.17383,0.86523,72.164
390.5,-0.03423,0.41349,0.39453,-0.21484,0.86914,69.818
390.5,-0.04401,0.41251,0.39453,-0.22461,0.86523,67.862
390.51,-0.05379,0.41153,0.39062,-0.23438,0.86523,66.102
390.52,-0.06357,0.40958,0.40039,-0.22852,0.86523,64.733
390.53,-0.070905,0.4086,0.39062,-0.23438,0.86523,63.755
390.54,-0.080685,0.40958,0.40039,-0.22461,0.86523,62.777
390.54,-0.08802,0.41056,0.4043,-0.21875,0.875,61.799
390.55,-0.095355,0.41447,0.41602,-0.21484,0.86914,61.213
390.56,-0.10269,0.42033,0.41602,-0.20898,0.87891,60.626
390.57,-0.10758,0.42815,0.41602,-0.19922,0.88477,60.43
390.58,-0.11247,0.43891,0.41602,-0.19922,0.89453,60.235
390.58,-0.11736,0.45259,0.41992,-0.19336,0.88867,60.039
390.59,-0.1198,0.46823,0.42969,-0.18945,0.91016,60.039
390.6,-0.12469,0.48583,0.43555,-0.17383,0.91016,59.844
390.61,-0.12714,0.50538,0.43945,-0.17969,0.92969,59.648
390.62,-0.13203,0.5259,0.43945,-0.16406,0.93555,59.452
390.62,-0.13447,0.54643,0.45508,-0.1543,0.94922,59.061
390.63,-0.13692,0.56305,0.46094,-0.16406,0.96484,58.67
390.64,-0.14181,0.57771,0.46484,-0.14453,0.98438,58.083
390.65,-0.14425,0.59238,0.47461,-0.14453,1,57.497
390.66,-0.14914,0.60704,0.48438,-0.13867,1.0254,56.715
390.66,-0.15159,0.62072,0.49023,-0.14453,1.0488,55.932
390.67,-0.15403,0.63148,0.50586,-0.13477,1.0742,55.346
390.68,-0.15648,0.64027,0.50977,-0.125,1.0898,54.563
390.69,-0.16137,0.64614,0.52539,-0.10352,1.0996,53.781
390.7,-0.16381,0.64907,0.51953,-0.09375,1.0996,53.194
390.7,-0.16626,0.65005,0.51953,-0.064453,1.0801,52.608
390.71,-0.17115,0.64907,0.50977,-0.039062,1.0352,52.021
390.72,-0.17604,0.64614,0.48438,-0.019531,0.96484,51.63
390.73,-0.17848,0.64125,0.44922,0,0.86914,51.239
390.74,-0.18337,0.63636,0.42969,0.0097656,0.78516,51.043
390.74,-0.18582,0.6217,0.39062,0,0.71484,51.239
390.75,-0.19071,0.60313,0.375,-0.0039062,0.66992,51.63
390.76,-0.19315,0.5914,0.36523,-0.025391,0.64453,52.608
390.77,-0.1956,0.5826,0.35547,-0.029297,0.625,54.172
390.78,-0.19804,0.57576,0.3457,-0.039062,0.625,55.932
390.78,-0.20049,0.56891,0.34961,-0.048828,0.61914,57.692
390.79,-0.20293,0.56305,0.3457,-0.039062,0.625,59.257
390.8,-0.20538,0.55816,0.3457,-0.048828,0.625,60.235
390.81,-0.20782,0.55327,0.34961,-0.048828,0.62891,60.821
390.82,-0.21027,0.54936,0.35938,-0.054688,0.63477,61.017
390.82,-0.21027,0.54643,0.36523,-0.048828,0.64453,60.626
390.83,-0.21271,0.54252,0.34961,-0.054688,0.64453,60.039
390.84,-0.21271,0.53959,0.35938,-0.048828,0.65039,59.061
390.85,-0.21271,0.5347,0.35547,-0.054688,0.65039,57.692
390.86,-0.21271,0.53079,0.35938,-0.048828,0.6543,56.323
390.86,-0.21271,0.52688,0.35547,-0.054688,0.6543,54.563
390.87,-0.21271,0.52199,0.37109,-0.044922,0.6543,52.999
390.88,-0.21271,0.51808,0.36523,-0.054688,0.66016,51.239
390.89,-0.21271,0.51515,0.36523,-0.048828,0.6543,49.479
390.9,-0.21027,0.51222,0.36523,-0.058594,0.66406,47.914
390.9,-0.21027,0.51026,0.37109,-0.048828,0.66016,46.545
390.91,-0.21027,0.50929,0.36523,-0.058594,0.66406,45.372
390.92,-0.21027,0.50831,0.375,-0.048828,0.66406,44.198
390.93,-0.20782,0.50635,0.36523,-0.048828,0.66016,43.22
390.94,-0.20782,0.5044,0.37109,-0.048828,0.6543,42.438
390.94,-0.20538,0.50147,0.36523,-0.048828,0.66406,41.656
390.95,-0.20538,0.49756,0.37109,-0.039062,0.6543,41.265
390.96,-0.20538,0.49365,0.36523,-0.035156,0.66016,40.874
390.97,-0.20538,0.48974,0.375,-0.048828,0.66406,40.678
390.98,-0.20538,0.48583,0.37109,-0.044922,0.66992,40.482
390.98,-0.20538,0.48192,0.36523,-0.035156,0.66016,40.287
390.99,-0.20538,0.47801,0.37109,-0.029297,0.66406,40.287
391,-0.20538,0.47605,0.375,-0.044922,0.66016,40.287
391.01,-0.20538,0.47507,0.38086,-0.039062,0.66992,40.091
391.02,-0.20782,0.4741,0.37109,-0.044922,0.66406,40.091
391.02,-0.20782,0.4741,0.38086,-0.029297,0.66992,40.091
391.03,-0.21027,0.4741,0.375,-0.025391,0.66992,39.896
391.04,-0.21027,0.47507,0.38477,-0.029297,0.67578,39.896
391.05,-0.21271,0.47507,0.38086,-0.025391,0.66992,39.7
391.06,-0.21516,0.47507,0.38477,-0.025391,0.67578,39.7
391.06,-0.22005,0.47507,0.38086,-0.029297,0.67578,39.505
391.07,-0.22249,0.47507,0.38477,-0.029297,0.67969,39.309
391.08,-0.22494,0.47507,0.38086,-0.025391,0.67969,39.309
391.09,-0.22738,0.47507,0.38477,-0.019531,0.67969,39.113
391.1,-0.23227,0.47507,0.39062,-0.025391,0.67969,38.918
391.1,-0.23472,0.47507,0.39062,-0.025391,0.67969,38.918
391.11,-0.23961,0.47507,0.38477,-0.025391,0.68555,38.722
391.12,-0.2445,0.47507,0.39062,-0.025391,0.67969,38.722
391.13,-0.24939,0.47507,0.39062,-0.019531,0.67969,38.527
391.14,-0.25428,0.47507,0.39062,-0.025391,0.68945,38.527
391.14,-0.25917,0.4741,0.38086,-0.025391,0.69531,38.331
391.15,-0.26406,0.47214,0.39062,-0.025391,0.68945,38.136
391.16,-0.26895,0.47019,0.39062,-0.025391,0.69531,37.94
391.17,-0.27384,0.46823,0.39062,-0.025391,0.69922,37.744
391.18,-0.27873,0.4653,0.39062,-0.025391,0.69922,37.549
391.18,-0.28362,0.46334,0.39453,-0.019531,0.69531,37.353
391.19,-0.28851,0.46139,0.39062,-0.019531,0.69922,37.158
391.2,-0.2934,0.45943,0.39453,-0.013672,0.69922,36.962
391.21,-0.29829,0.4565,0.39062,-0.025391,0.69922,36.767
391.22,-0.30318,0.45455,0.40039,-0.0097656,0.70508,36.376
391.22,-0.30807,0.45161,0.42578,0.035156,0.72461,36.18
391.23,-0.31051,0.44966,0.43555,0.050781,0.73438,35.984
391.24,-0.3154,0.4477,0.45508,0.080078,0.75391,35.593
391.25,-0.31785,0.44575,0.46094,0.11133,0.76562,35.398
391.26,-0.32029,0.44379,0.43945,0.089844,0.73047,35.202
391.26,-0.32274,0.44184,0.4043,0.070312,0.68945,35.007
391.27,-0.32518,0.43988,0.4043,0.050781,0.68945,34.811
391.28,-0.32763,0.43891,0.41602,0.015625,0.69531,34.615
391.29,-0.32763,0.43695,0.4043,0.019531,0.68555,34.42
391.3,-0.33007,0.43402,0.41602,0.035156,0.70898,34.224
391.3,-0.33252,0.43206,0.43945,0.044922,0.73047,34.029
391.31,-0.33252,0.43011,0.41602,-0.0039062,0.73438,33.833
391.32,-0.33252,0.42913,0.39453,-0.039062,0.7207,33.833
391.33,-0.33496,0.42815,0.38477,-0.074219,0.70898,33.638
391.34,-0.33496,0.42717,0.39062,-0.074219,0.71484,33.442
391.34,-0.33496,0.42717,0.38477,-0.070312,0.72461,33.442
391.35,-0.33496,0.4262,0.39062,-0.074219,0.72461,33.246
391.36,-0.33496,0.4262,0.39062,-0.058594,0.71484,33.051
391.37,-0.33496,0.4262,0.44531,0.019531,0.75,32.855
391.38,-0.33496,0.4262,0.33008,0.20508,0.38477,32.855
391.38,-0.33496,0.42522,0.14062,0.77539,-0.25,32.66
391.39,-0.33741,0.42424,0.12109,1.3594,-0.49805,32.66
391.4,-0.33741,0.42326,0.40039,1.4844,-0.46875,32.464
391.41,-0.33741,0.42229,0.42578,1.0996,-0.36328,32.464
391.42,-0.33741,0.42033,0.28516,0.60938,-0.11914,32.464
391.42,-0.33741,0.41935,0.4043,0.11133,0.5293,32.269
391.43,-0.33741,0.41838,0.4707,-0.14453,0.89453,32.269
391.44,-0.33496,0.41838,0.48047,-0.23438,0.98438,32.073
391.45,-0.33496,0.4174,0.4707,-0.25977,0.99023,32.073
391.46,-0.33496,0.4174,0.46484,-0.26367,0.99023,31.877
391.46,-0.33252,0.4174,0.46094,-0.26367,0.98438,31.682
391.47,-0.33252,0.41642,0.46094,-0.26953,0.98438,31.682
391.48,-0.33007,0.41544,0.45508,-0.26367,0.98047,31.486
391.49,-0.32763,0.41447,0.46484,-0.25,0.97461,31.486
391.5,-0.32763,0.41349,0.46094,-0.25391,0.96875,31.291
391.5,-0.32518,0.41251,0.46484,-0.25,0.96875,31.291
391.51,-0.32518,0.41056,0.46094,-0.25977,0.96484,31.291
391.52,-0.32274,0.40958,0.4707,-0.24023,0.96484,31.291
391.53,-0.32274,0.4086,0.46094,-0.24414,0.96875,31.291
391.54,-0.32029,0.40762,0.4707,-0.23438,0.96484,31.291
391.54,-0.31785,0.40665,0.46484,-0.23438,0.96875,31.291
391.55,-0.3154,0.40665,0.48047,-0.22461,0.96875,31.291
391.56,-0.3154,0.40567,0.4707,-0.22852,0.98047,31.291
391.57,-0.31296,0.40469,0.48438,-0.22461,0.98438,31.095
391.58,-0.31051,0.40469,0.48438,-0.21875,0.99023,31.095
391.58,-0.31051,0.40469,0.49023,-0.21484,0.99414,31.095
391.59,-0.30807,0.40469,0.5,-0.21484,1.0137,30.9
391.6,-0.30807,0.40469,0.51562,-0.19336,1.0254,30.9
391.61,-0.30562,0.40469,0.51562,-0.18359,1.0391,30.704
391.62,-0.30562,0.40469,0.54492,-0.14844,1.0645,30.704
391.62,-0.30318,0.40469,0.57422,-0.09375,1.0938,30.704
391.63,-0.30318,0.40469,0.58398,-0.080078,1.1152,31.291
391.64,-0.30073,0.40469,0.5957,-0.054688,1.1348,32.855
391.65,-0.30073,0.40469,0.58398,-0.029297,1.1445,36.18
391.66,-0.29829,0.40469,0.60547,0.015625,1.1699,42.047
391.66,-0.29829,0.40469,0.61523,0.019531,1.1836,50.261
391.67,-0.29829,0.40469,0.625,0.025391,1.1934,60.039
391.68,-0.29829,0.40469,0.62891,0.050781,1.1992,70.795
391.69,-0.29829,0.40469,0.63477,0.089844,1.1738,82.138
391.7,-0.29829,0.40371,0.57422,0.11523,1.0742,93.286
391.7,-0.30073,0.40371,0.51562,0.10547,0.94922,103.85
391.71,-0.30318,0.40274,0.45508,0.080078,0.85547,113.43
391.72,-0.30318,0.40274,0.41992,0.044922,0.7793,121.25
391.73,-0.30562,0.40371,0.38086,-0.013672,0.71484,127.12
391.74,-0.30807,0.40371,0.35938,-0.035156,0.67578,130.44
391.74,-0.31051,0.40469,0.33594,-0.064453,0.65039,130.83
391.75,-0.31296,0.40469,0.33594,-0.083984,0.64062,128.68
391.76,-0.31785,0.40469,0.32031,-0.09375,0.62891,124.38
391.77,-0.32274,0.40469,0.32422,-0.099609,0.62891,118.12
391.78,-0.32763,0.40469,0.32422,-0.09375,0.63477,110.89
391.78,-0.33252,0.40469,0.32422,-0.11914,0.62891,103.26
391.79,-0.33741,0.40469,0.33008,-0.11914,0.63477,95.828
391.8,-0.33985,0.40469,0.32422,-0.10352,0.63477,88.983
391.81,-0.34474,0.40469,0.33984,-0.10938,0.65039,82.725
391.82,-0.34719,0.40469,0.32031,-0.11914,0.62891,77.445
391.82,-0.35208,0.40469,0.26953,-0.064453,0.55469,73.142
391.83,-0.35452,0.40469,0.38086,0.29102,0.66992,69.622
391.84,-0.35697,0.40469,0.75391,0.53516,1.1738,66.688
391.85,-0.35941,0.40469,1.1484,0.4043,1.5,64.537
391.86,-0.36186,0.40469,1.2051,0.21484,1.4141,63.168
391.86,-0.3643,0.40469,0.67578,0.14062,0.76953,62.19
391.87,-0.3643,0.40469,0.4043,-0.27344,0.67578,61.408
391.88,-0.3643,0.40469,0.36523,-0.41406,0.85547,61.213
391.89,-0.3643,0.40469,0.44922,-0.29492,1.0098,61.213
391.9,-0.36186,0.40469,0.50586,-0.21484,1.0898,61.213
391.9,-0.35941,0.40469,0.51562,-0.25391,1,61.408
391.91,-0.35697,0.40567,0.44531,-0.21484,0.83398,61.408
391.92,-0.35208,0.40762,0.36523,-0.12891,0.68945,61.408
391.93,-0.34963,0.41153,0.33008,-0.11523,0.64062,61.213
391.94,-0.34474,0.41642,0.32422,-0.099609,0.625,60.821
391.94,-0.33985,0.42424,0.31445,-0.09375,0.61523,60.43
391.95,-0.33496,0.43402,0.32031,-0.089844,0.60938,59.844
391.96,-0.33007,0.44575,0.32031,-0.083984,0.61523,59.452
391.97,-0.32518,0.45943,0.32031,-0.089844,0.61523,58.866
391.98,-0.32029,0.4741,0.32031,-0.074219,0.61914,58.279
391.98,-0.3154,0.48974,0.33594,-0.070312,0.625,57.888
391.99,-0.31051,0.50635,0.33594,-0.064453,0.62891,57.301
392,-0.30318,0.52199,0.33984,-0.058594,0.62891,56.91
392.01,-0.29829,0.53666,0.33594,-0.044922,0.62891,56.128
392.02,-0.2934,0.54936,0.3457,-0.048828,0.63477,55.541
392.02,-0.28851,0.56109,0.34961,-0.029297,0.64453,54.759
392.03,-0.28362,0.56891,0.3457,-0.025391,0.64062,54.172
392.04,-0.27873,0.57478,0.35547,-0.0097656,0.64062,53.39
392.05,-0.27384,0.57967,0.34961,0,0.64453,52.608
392.06,-0.26895,0.5826,0.35547,0.019531,0.65039,51.825
392.06,-0.2665,0.58553,0.34961,0.044922,0.63477,51.043
392.07,-0.26406,0.58553,0.35938,0.070312,0.62891,50.261
392.08,-0.26161,0.58456,0.35547,0.089844,0.61914,49.674
392.09,-0.25917,0.5826,0.35938,0.13086,0.60938,49.087
392.1,-0.25917,0.57869,0.35938,0.15625,0.5957,48.501
392.1,-0.25672,0.57478,0.35938,0.17969,0.58398,48.11
392.11,-0.25672,0.56989,0.3457,0.17969,0.56055,47.718
392.12,-0.25672,0.565,0.3457,0.18555,0.53906,47.523
392.13,-0.25428,0.56012,0.33008,0.16016,0.5293,47.523
392.14,-0.25428,0.55523,0.33594,0.13086,0.5293,47.718
392.14,-0.25428,0.55132,0.33594,0.089844,0.53906,48.305
392.15,-0.25183,0.54839,0.3457,0.050781,0.56445,49.479
392.16,-0.25183,0.54545,0.3457,0.015625,0.60547,51.043
392.17,-0.24939,0.54252,0.35547,-0.013672,0.64062,52.803
392.18,-0.24694,0.53861,0.35938,-0.039062,0.67578,54.759
392.18,-0.2445,0.53568,0.36523,-0.054688,0.69922,56.323
392.19,-0.23961,0.53177,0.37109,-0.074219,0.7207,57.301
392.2,-0.23716,0.52688,0.375,-0.080078,0.7207,58.083
392.21,-0.23227,0.52395,0.38086,-0.09375,0.73047,58.279
392.22,-0.22738,0.52004,0.375,-0.099609,0.72461,58.083
392.22,-0.22249,0.51808,0.38086,-0.09375,0.73438,57.497
392.23,-0.21516,0.51515,0.38086,-0.10352,0.73047,56.519
392.24,-0.21027,0.5132,0.38477,-0.09375,0.73438,55.346
392.25,-0.20049,0.51124,0.39062,-0.09375,0.73438,53.977
392.26,-0.19071,0.51026,0.39062,-0.099609,0.74023,52.412
392.26,-0.18337,0.50831,0.38477,-0.099609,0.73438,50.652
392.27,-0.17359,0.50538,0.39062,-0.10352,0.73438,49.087
392.28,-0.16381,0.50244,0.38477,-0.10352,0.74023,47.523
392.29,-0.15403,0.49951,0.39062,-0.099609,0.73438,45.958
392.3,-0.14181,0.49658,0.38477,-0.099609,0.74023,44.589
392.3,-0.13203,0.49267,0.39062,-0.09375,0.73438,43.416
392.31,-0.11736,0.48974,0.39062,-0.099609,0.74023,42.243
392.32,-0.10513,0.48583,0.39453,-0.09375,0.73047,41.46
392.33,-0.090465,0.48192,0.39062,-0.09375,0.72461,40.482
392.34,-0.07335,0.47898,0.39062,-0.083984,0.72461,39.7
392.34,-0.05868,0.47605,0.38477,-0.09375,0.73047,39.113
392.35,-0.04401,0.47312,0.39062,-0.089844,0.72461,38.527
392.36,-0.02934,0.47116,0.38477,-0.089844,0.73047,38.136
392.37,-0.01467,0.46921,0.39453,-0.080078,0.72461,37.94
392.38,0,0.46725,0.39062,-0.074219,0.73047,37.744
392.38,0.012225,0.4653,0.39453,-0.083984,0.72461,37.549
392.39,0.026895,0.46334,0.39062,-0.080078,0.72461,37.353
392.4,0.041565,0.46139,0.39453,-0.074219,0.72461,37.158
392.41,0.056235,0.45846,0.40039,-0.074219,0.72461,37.158
392.42,0.07335,0.4565,0.39453,-0.074219,0.72461,37.158
392.42,0.08802,0.45455,0.39062,-0.070312,0.72461,36.962
392.43,0.10269,0.45259,0.40039,-0.074219,0.73047,36.962
392.44,0.11491,0.45161,0.39453,-0.074219,0.73047,36.962
392.45,0.12958,0.45161,0.39453,-0.074219,0.72461,36.767
392.46,0.14181,0.45064,0.40039,-0.058594,0.73047,36.767
392.46,0.15648,0.45161,0.39453,-0.070312,0.72461,36.571
392.47,0.17359,0.45161,0.40039,-0.070312,0.72461,36.571
392.48,0.18826,0.45259,0.39453,-0.070312,0.72461,36.376
392.49,0.20538,0.45259,0.40039,-0.058594,0.72461,36.376
392.5,0.22005,0.45357,0.39062,-0.064453,0.73047,36.18
392.5,0.23472,0.45357,0.40039,-0.064453,0.72461,35.984
392.51,0.25183,0.45357,0.39453,-0.074219,0.73047,35.789
