Time [s], RESP, PLETH, II, V, AVR, ABP
442.38,-0.28313,0.30792,-0.025391,0.96667,0.91569,89.57
442.38,-0.28614,0.30401,-0.025391,0.96078,0.91569,87.223
442.39,-0.28916,0.30108,-0.029297,0.96667,0.92157,84.485
442.4,-0.28916,0.29717,-0.025391,0.95686,0.91569,81.552
442.41,-0.29217,0.29326,-0.035156,0.96667,0.92157,78.422
442.42,-0.29518,0.29032,-0.025391,0.95686,0.91569,75.098
442.42,-0.29819,0.28641,-0.039062,0.97059,0.91569,71.578
442.43,-0.29819,0.28348,-0.029297,0.96078,0.92157,68.253
442.44,-0.3012,0.28055,-0.025391,0.97059,0.91569,65.124
442.45,-0.30422,0.27859,-0.035156,0.96667,0.92157,62.386
442.46,-0.30422,0.27761,-0.025391,0.97059,0.91569,59.844
442.46,-0.30723,0.27664,-0.013672,0.97059,0.91176,57.692
442.47,-0.30723,0.27664,0,0.97647,0.90196,55.932
442.48,-0.30723,0.27761,-0.0039062,0.97647,0.8902,54.563
442.49,-0.30723,0.28055,0.019531,0.98235,0.88627,53.585
442.5,-0.31024,0.28739,0.015625,0.97059,0.8902,52.803
442.5,-0.31024,0.29814,-0.0039062,0.95686,0.89608,52.412
442.51,-0.31024,0.31378,-0.013672,0.94706,0.90196,52.021
442.52,-0.31024,0.33627,-0.0039062,0.93725,0.8902,51.825
442.53,-0.31024,0.36266,-0.013672,0.93725,0.8902,51.825
442.54,-0.31024,0.39492,0.0058594,0.95686,0.88627,52.021
442.54,-0.31024,0.43011,0.0097656,0.96667,0.88627,52.216
442.55,-0.31024,0.46237,-0.0039062,0.97059,0.90196,52.412
442.56,-0.31024,0.49365,-0.054688,0.97647,0.93725,52.608
442.57,-0.31024,0.52786,-0.054688,0.96667,0.94118,52.999
442.58,-0.30723,0.56305,-0.074219,0.96078,0.94706,53.194
442.58,-0.30723,0.59629,-0.070312,0.96078,0.95098,53.585
442.59,-0.30723,0.62659,-0.080078,0.96667,0.96078,53.781
442.6,-0.30723,0.65396,-0.074219,0.96667,0.95098,53.977
442.61,-0.30723,0.67742,-0.064453,0.97059,0.95686,53.977
442.62,-0.30723,0.69697,-0.074219,0.96667,0.94706,54.172
442.62,-0.30422,0.71065,-0.044922,0.95098,0.94118,54.172
442.63,-0.30422,0.72043,0.0097656,0.89608,0.90588,54.172
442.64,-0.30422,0.72532,0.099609,0.81176,0.85098,54.172
442.65,-0.30422,0.72532,0.11133,0.78627,0.82549,54.172
442.66,-0.30422,0.72239,-0.074219,0.64118,0.85686,53.977
442.66,-0.30422,0.71652,-0.16992,0.56078,0.87647,53.781
442.67,-0.30723,0.70772,-0.26367,0.66078,0.97647,53.585
442.68,-0.30723,0.69599,-0.33398,0.89608,1.0863,53.39
442.69,-0.30723,0.68035,-0.17969,1.0118,1.0216,53.194
442.7,-0.30723,0.6608,-0.083984,1.0216,0.97647,52.803
442.7,-0.31024,0.6393,-0.048828,1.0471,0.95686,52.608
442.71,-0.31024,0.61681,-0.039062,1.0412,0.95098,52.412
442.72,-0.31024,0.59335,-0.025391,1.0471,0.94118,52.216
442.73,-0.31325,0.56794,-0.025391,1.0412,0.94118,52.021
442.74,-0.31325,0.5435,-0.019531,1.0471,0.93725,51.63
442.74,-0.31325,0.51906,-0.025391,1.0412,0.94118,51.434
442.75,-0.31627,0.49756,-0.0097656,1.0471,0.93137,51.043
442.76,-0.31627,0.47801,-0.013672,1.0412,0.93725,50.652
442.77,-0.31627,0.45943,0,1.0314,0.92157,50.456
442.78,-0.31627,0.44184,-0.0097656,1.0373,0.92549,50.065
442.78,-0.31928,0.4262,0,1.0373,0.92157,49.87
442.79,-0.31928,0.41251,-0.0039062,1.0373,0.92549,49.283
442.8,-0.31928,0.3998,0.0058594,1.0373,0.91569,49.087
442.81,-0.31928,0.39003,0.0097656,1.0412,0.91569,48.696
442.82,-0.31928,0.38221,0.0058594,1.0373,0.91176,48.305
442.82,-0.31928,0.37732,0.019531,1.0412,0.90588,47.914
442.83,-0.31928,0.37341,0.0097656,1.0373,0.91176,47.523
442.84,-0.31928,0.37048,0.019531,1.0471,0.90196,47.132
442.85,-0.31928,0.3695,0.03125,1.0471,0.90588,46.545
442.86,-0.31928,0.36852,0.041016,1.0471,0.8902,46.154
442.86,-0.31627,0.36755,0.03125,1.0569,0.8902,45.958
442.87,-0.31325,0.36657,0.050781,1.0725,0.8902,45.567
442.88,-0.31325,0.36657,0.044922,1.0725,0.88627,45.176
442.89,-0.31024,0.36559,0.064453,1.0765,0.88039,44.98
442.9,-0.30723,0.36461,0.060547,1.0725,0.87059,44.785
442.9,-0.30422,0.36266,0.080078,1.0725,0.86667,44.98
442.91,-0.3012,0.36168,0.076172,1.051,0.86667,45.763
442.92,-0.3012,0.3607,0.076172,1.0471,0.86078,47.523
442.93,-0.29819,0.35875,0.070312,1.0275,0.86667,50.652
442.94,-0.29518,0.35679,0.070312,1.0118,0.86078,55.346
442.94,-0.29217,0.35484,0.054688,0.99608,0.87059,61.213
442.95,-0.28916,0.35288,0.044922,0.98627,0.87059,67.666
442.96,-0.28614,0.35093,0.025391,0.97647,0.88627,74.12
442.97,-0.28614,0.34897,0.03125,0.96667,0.88039,80.183
442.98,-0.28313,0.34604,0.0097656,0.96078,0.8902,85.658
442.98,-0.28012,0.34311,0.015625,0.95686,0.8902,89.765
442.99,-0.28012,0.34018,-0.0097656,0.96078,0.91176,93.09
443,-0.28012,0.33627,-0.013672,0.95686,0.91569,95.046
443.01,-0.27711,0.33333,-0.025391,0.96078,0.92157,96.415
443.02,-0.27711,0.32845,-0.025391,0.95686,0.92157,96.806
443.02,-0.27711,0.32454,-0.019531,0.95686,0.92157,96.806
443.03,-0.28012,0.3216,-0.025391,0.95098,0.92157,96.415
443.04,-0.28012,0.31867,-0.029297,0.96078,0.92549,95.632
443.05,-0.28313,0.31574,-0.019531,0.95098,0.91569,94.459
443.06,-0.28313,0.31476,-0.013672,0.95686,0.91569,93.09
443.06,-0.28614,0.31281,-0.029297,0.95098,0.92549,91.525
443.07,-0.28614,0.31085,-0.025391,0.95686,0.92157,89.374
443.08,-0.28916,0.3089,-0.029297,0.95098,0.92549,87.223
443.09,-0.29217,0.30596,-0.019531,0.95686,0.92157,84.485
443.1,-0.29217,0.30303,-0.029297,0.96078,0.92549,81.747
443.1,-0.29518,0.3001,-0.025391,0.96078,0.91569,78.618
443.11,-0.29518,0.29717,-0.029297,0.96667,0.93137,75.293
443.12,-0.29819,0.29326,-0.025391,0.95686,0.92549,71.969
443.13,-0.29819,0.29032,-0.039062,0.96667,0.93137,68.644
443.14,-0.3012,0.28739,-0.029297,0.96078,0.92549,65.319
443.14,-0.3012,0.28543,-0.048828,0.96667,0.93725,62.386
443.15,-0.3012,0.28446,-0.035156,0.96078,0.92549,59.844
443.16,-0.30422,0.28446,-0.039062,0.97059,0.92549,57.497
443.17,-0.30422,0.28348,-0.025391,0.97059,0.91176,55.737
443.18,-0.30422,0.28348,-0.0039062,0.97059,0.90196,54.368
443.18,-0.30422,0.28543,0.019531,0.97647,0.8902,53.39
443.19,-0.30422,0.29032,0.025391,0.98627,0.8902,52.608
443.2,-0.30422,0.29814,0.0097656,0.97059,0.8902,52.021
443.21,-0.3012,0.31085,-0.019531,0.95686,0.90588,51.63
443.22,-0.3012,0.32845,-0.0039062,0.95098,0.8902,51.434
443.22,-0.3012,0.35191,-0.0039062,0.94118,0.8902,51.434
443.23,-0.3012,0.37928,0.0058594,0.93725,0.88627,51.63
443.24,-0.29819,0.41056,0.0097656,0.96667,0.8902,51.825
443.25,-0.29819,0.44086,0.0058594,0.97059,0.8902,52.021
443.26,-0.29819,0.46921,-0.025391,0.97647,0.91569,52.216
443.26,-0.29819,0.50049,-0.048828,0.97647,0.94118,52.608
443.27,-0.29518,0.53275,-0.058594,0.97647,0.94118,52.803
443.28,-0.29518,0.565,-0.064453,0.97647,0.94706,53.194
443.29,-0.29518,0.59433,-0.054688,0.97647,0.94118,53.39
443.3,-0.29217,0.6217,-0.070312,0.97647,0.94706,53.585
443.3,-0.29217,0.64516,-0.048828,0.97647,0.93725,53.781
443.31,-0.28916,0.66471,-0.058594,0.97647,0.94118,53.977
443.32,-0.28916,0.68035,-0.039062,0.97059,0.94118,53.977
443.33,-0.28916,0.69208,-0.0097656,0.93725,0.92157,54.172
443.34,-0.28614,0.6999,0.050781,0.88627,0.88627,53.977
443.34,-0.28614,0.70283,0.125,0.79608,0.82549,53.977
443.35,-0.28614,0.70186,0.015625,0.8,0.84118,53.781
443.36,-0.28313,0.69795,-0.10352,0.60588,0.86078,53.585
443.37,-0.28313,0.6911,-0.16992,0.56078,0.87647,53.39
443.38,-0.28012,0.68035,-0.28516,0.7098,1.0157,53.194
443.38,-0.28012,0.66764,-0.30859,0.94118,1.0725,52.999
443.39,-0.27711,0.65103,-0.12891,1.0118,0.99216,52.803
443.4,-0.27711,0.63343,-0.048828,1.0373,0.94706,52.412
443.41,-0.27711,0.6129,-0.025391,1.0471,0.94118,52.216
443.42,-0.27711,0.5914,-0.0097656,1.0471,0.92549,52.021
443.42,-0.2741,0.56891,-0.0097656,1.051,0.93137,51.825
443.43,-0.2741,0.54643,0,1.0471,0.91569,51.63
443.44,-0.2741,0.52395,-0.0097656,1.051,0.92549,51.239
443.45,-0.27711,0.5044,-0.0039062,1.051,0.93137,51.043
443.46,-0.27711,0.4868,0,1.0569,0.92157,50.652
443.46,-0.27711,0.46921,-0.0097656,1.0471,0.93137,50.456
443.47,-0.27711,0.45161,0,1.0471,0.92157,50.065
443.48,-0.27711,0.435,-0.0039062,1.0412,0.92549,49.674
443.49,-0.27711,0.42033,0.0097656,1.0373,0.91569,49.283
443.5,-0.27711,0.40762,0,1.0314,0.92157,49.087
443.5,-0.27711,0.39785,0.0097656,1.0373,0.91569,48.696
443.51,-0.2741,0.38905,0,1.0314,0.91569,48.305
443.52,-0.2741,0.38319,0.015625,1.0275,0.91176,48.11
443.53,-0.2741,0.3783,0,1.0373,0.91569,47.718
443.54,-0.27108,0.37537,0.019531,1.0412,0.90588,47.327
443.54,-0.27108,0.37341,0.015625,1.0471,0.91176,46.741
443.55,-0.26807,0.37146,0.03125,1.0471,0.90196,46.349
443.56,-0.26807,0.37146,0.019531,1.051,0.90588,45.958
443.57,-0.26506,0.37146,0.044922,1.0608,0.8902,45.567
443.58,-0.26205,0.37048,0.041016,1.0725,0.89608,45.372
443.58,-0.25904,0.37048,0.054688,1.0667,0.88627,44.98
443.59,-0.25602,0.37048,0.050781,1.0765,0.88627,44.589
443.6,-0.25301,0.3695,0.070312,1.0725,0.87059,44.589
443.61,-0.24699,0.36852,0.064453,1.0765,0.86667,44.785
443.62,-0.24398,0.36755,0.070312,1.051,0.87059,45.958
443.62,-0.23795,0.36657,0.064453,1.0471,0.86667,48.11
443.63,-0.23193,0.36461,0.070312,1.0216,0.87059,51.63
443.64,-0.22892,0.36168,0.060547,1.0059,0.86667,56.715
443.65,-0.22289,0.35973,0.050781,0.98235,0.87647,62.582
443.66,-0.21988,0.35679,0.03125,0.97647,0.88039,69.035
443.66,-0.21687,0.35484,0.019531,0.96078,0.8902,75.489
443.67,-0.21687,0.35191,0,0.96667,0.90588,81.356
443.68,-0.21386,0.348,-0.0097656,0.95686,0.91569,86.441
443.69,-0.21084,0.34506,-0.0039062,0.96078,0.91176,90.352
443.7,-0.21084,0.34115,-0.025391,0.95098,0.91569,93.286
443.7,-0.21084,0.33822,-0.025391,0.95098,0.91569,95.046
443.71,-0.20783,0.33431,-0.039062,0.95686,0.92549,96.024
443.72,-0.20783,0.3304,-0.029297,0.95098,0.92157,96.415
443.73,-0.20783,0.32747,-0.044922,0.96078,0.93137,96.415
443.74,-0.21084,0.32454,-0.039062,0.96667,0.93137,95.828
443.74,-0.21084,0.3216,-0.048828,0.96078,0.93725,95.046
443.75,-0.21386,0.31965,-0.044922,0.95686,0.93137,93.872
443.76,-0.21687,0.31769,-0.048828,0.96667,0.94118,92.308
443.77,-0.21988,0.31574,-0.044922,0.96667,0.92549,90.548
443.78,-0.21988,0.31378,-0.048828,0.97059,0.93725,88.396
443.78,-0.22289,0.31183,-0.048828,0.97059,0.92549,86.05
443.79,-0.2259,0.3089,-0.058594,0.97647,0.93725,83.312
443.8,-0.22892,0.30596,-0.048828,0.97059,0.93137,80.378
443.81,-0.23193,0.30401,-0.054688,0.97647,0.93725,77.054
443.82,-0.23494,0.30108,-0.048828,0.96667,0.92549,73.729
443.82,-0.23795,0.29912,-0.058594,0.97059,0.93725,70.404
443.83,-0.23795,0.29619,-0.048828,0.96667,0.92549,66.884
443.84,-0.24096,0.29423,-0.054688,0.97059,0.93137,63.755
443.85,-0.24096,0.2913,-0.058594,0.96667,0.92549,60.821
443.86,-0.24398,0.29032,-0.039062,0.97059,0.92157,58.279
443.86,-0.24398,0.28935,-0.044922,0.97059,0.92549,56.323
443.87,-0.24398,0.28837,-0.025391,0.97647,0.91569,54.563
443.88,-0.24398,0.28837,-0.029297,0.97647,0.92157,53.194
443.89,-0.24398,0.28935,0,0.98627,0.8902,52.216
443.9,-0.24398,0.29423,0.015625,0.98627,0.89608,51.434
443.9,-0.24096,0.30303,0,0.97647,0.8902,51.043
443.91,-0.24096,0.31672,-0.025391,0.95686,0.91176,50.652
443.92,-0.24096,0.33627,-0.019531,0.94706,0.89608,50.652
443.93,-0.23795,0.35973,-0.013672,0.93725,0.8902,50.652
443.94,-0.23494,0.38807,0,0.94706,0.88627,50.652
443.94,-0.23494,0.42033,0.0058594,0.96078,0.8902,50.847
443.95,-0.23193,0.44966,0.019531,0.97059,0.87647,51.239
443.96,-0.22892,0.47703,-0.013672,0.97647,0.91176,51.434
443.97,-0.2259,0.50929,-0.029297,0.97059,0.92157,51.825
443.98,-0.2259,0.54057,-0.058594,0.97647,0.94118,52.021
443.98,-0.22289,0.57185,-0.048828,0.97059,0.93137,52.216
443.99,-0.21988,0.6002,-0.064453,0.97647,0.94118,52.412
444,-0.21687,0.62561,-0.054688,0.97059,0.93725,52.608
444.01,-0.21687,0.64809,-0.058594,0.97647,0.94118,52.803
444.02,-0.21386,0.66667,-0.044922,0.97059,0.93725,52.999
444.02,-0.21084,0.68231,-0.048828,0.97059,0.94118,52.999
444.03,-0.21084,0.69306,-0.013672,0.95098,0.91569,52.999
444.04,-0.20783,0.6999,0.03125,0.90588,0.89608,52.999
444.05,-0.20783,0.70283,0.13086,0.8,0.82549,52.803
444.06,-0.20482,0.70186,0.050781,0.79608,0.81176,52.608
444.06,-0.20482,0.69697,-0.048828,0.61569,0.8451,52.412
444.07,-0.20482,0.68915,-0.14844,0.56078,0.87059,52.216
444.08,-0.20181,0.6784,-0.25,0.67059,0.99216,52.021
444.09,-0.20482,0.66373,-0.29883,0.90196,1.0824,51.825
444.1,-0.20482,0.64614,-0.16992,1.002,1.0216,51.434
444.1,-0.20482,0.62659,-0.064453,1.0314,0.96078,51.239
444.11,-0.20783,0.60606,-0.039062,1.0471,0.94706,50.847
444.12,-0.20783,0.58358,-0.025391,1.051,0.94118,50.652
444.13,-0.21084,0.56012,-0.029297,1.0569,0.94118,50.456
444.14,-0.21084,0.53666,-0.0039062,1.051,0.92549,50.261
444.14,-0.21386,0.5132,0,1.0471,0.93137,49.87
444.15,-0.21386,0.49365,-0.0039062,1.0471,0.92549,49.674
444.16,-0.21687,0.47703,-0.0097656,1.0471,0.92549,49.283
444.17,-0.21988,0.45943,0.0058594,1.0412,0.91569,49.087
444.18,-0.21988,0.44184,-0.013672,1.0471,0.92549,48.696
444.18,-0.22289,0.42717,0,1.0412,0.91569,48.501
444.19,-0.2259,0.41349,0,1.0471,0.92157,48.11
444.2,-0.2259,0.40176,0,1.0314,0.91569,47.718
444.21,-0.22892,0.39198,-0.0097656,1.0471,0.92549,47.523
444.22,-0.22892,0.38416,0,1.0314,0.91569,47.132
444.22,-0.22892,0.3783,0,1.0412,0.92157,46.741
444.23,-0.22892,0.37341,0.015625,1.0373,0.91569,46.349
444.24,-0.2259,0.3695,0.0097656,1.0412,0.91569,45.958
444.25,-0.22289,0.36755,0.019531,1.0373,0.90588,45.567
444.26,-0.21988,0.36559,0.025391,1.0471,0.90196,45.176
444.26,-0.21687,0.36364,0.044922,1.0412,0.8902,44.785
444.27,-0.21084,0.36266,0.035156,1.0569,0.89608,44.394
444.28,-0.20783,0.36168,0.03125,1.0608,0.90196,44.003
444.29,-0.20181,0.3607,0.054688,1.0608,0.88627,43.807
444.3,-0.1988,0.35973,0.050781,1.0667,0.88039,43.416
444.3,-0.19277,0.35875,0.076172,1.0725,0.87647,43.416
444.31,-0.18675,0.35777,0.070312,1.0569,0.86667,43.416
444.32,-0.18072,0.35582,0.080078,1.051,0.86667,44.003
444.33,-0.17169,0.35386,0.070312,1.0373,0.87647,45.567
444.34,-0.16566,0.35191,0.080078,1.0216,0.86667,48.501
444.34,-0.15964,0.34995,0.064453,1.002,0.87059,52.608
444.35,-0.1506,0.348,0.044922,0.99608,0.87647,58.279
444.36,-0.14458,0.34604,0.035156,0.98235,0.88627,64.342
444.37,-0.13855,0.34311,0.044922,0.97647,0.88039,70.795
444.38,-0.13253,0.34018,0.025391,0.96078,0.8902,77.054
444.38,-0.12651,0.33724,0.025391,0.95686,0.8902,82.725
444.39,-0.12048,0.33333,0,0.95686,0.90588,87.419
444.4,-0.11747,0.32942,-0.0039062,0.96078,0.90588,90.939
444.41,-0.11145,0.32551,-0.019531,0.97059,0.91569,93.481
444.42,-0.10843,0.32258,-0.013672,0.96078,0.91569,95.046
444.42,-0.10241,0.31867,-0.0097656,0.96078,0.91569,95.828
444.43,-0.099398,0.31476,-0.0097656,0.95686,0.91569,96.024
444.44,-0.096386,0.31085,-0.025391,0.96667,0.92157,95.437
444.45,-0.093373,0.3089,-0.013672,0.95686,0.91569,94.85
444.46,-0.090361,0.30596,-0.0097656,0.96078,0.91569,93.677
444.46,-0.090361,0.30303,-0.013672,0.95686,0.91569,92.112
444.47,-0.087349,0.29912,-0.0039062,0.96078,0.91176,90.352
444.48,-0.087349,0.29521,-0.019531,0.96667,0.92549,88.396
444.49,-0.087349,0.2913,-0.0097656,0.96078,0.91569,86.05
444.5,-0.087349,0.28837,-0.019531,0.95098,0.92157,83.507
444.5,-0.087349,0.28446,0,0.96078,0.91176,80.574
444.51,-0.087349,0.28152,-0.039062,0.97059,0.93725,77.445
444.52,-0.087349,0.27859,-0.013672,0.95098,0.91569,74.12
444.53,-0.087349,0.27566,-0.019531,0.95686,0.92157,70.6
444.54,-0.087349,0.27175,-0.0097656,0.95098,0.91569,67.275
444.54,-0.087349,0.26979,-0.039062,0.97059,0.93725,63.95
444.55,-0.084337,0.26882,-0.029297,0.96078,0.92549,60.821
444.56,-0.084337,0.26588,-0.039062,0.96667,0.93137,58.083
444.57,-0.084337,0.26295,-0.0097656,0.97059,0.91569,55.737
444.58,-0.081325,0.261,-0.0039062,0.97647,0.91176,53.977
444.58,-0.078313,0.25904,0.0097656,0.97059,0.89608,52.608
444.59,-0.078313,0.25904,0.0058594,0.98627,0.90588,51.434
444.6,-0.075301,0.261,0.019531,0.97647,0.8902,50.652
444.61,-0.072289,0.26686,-0.0039062,0.95686,0.90588,50.261
444.62,-0.069277,0.27664,-0.0097656,0.94706,0.89608,49.87
444.62,-0.069277,0.2913,0,0.93725,0.8902,49.87
444.63,-0.066265,0.31183,-0.0097656,0.93725,0.90196,49.87
444.64,-0.060241,0.33822,-0.0039062,0.95686,0.89608,50.065
444.65,-0.057229,0.36461,0.0097656,0.96667,0.8902,50.261
444.66,-0.051205,0.39198,0.015625,0.97647,0.90588,50.456
444.66,-0.048193,0.42326,-0.019531,0.97059,0.92157,50.847
444.67,-0.042169,0.45846,-0.058594,0.98235,0.94706,51.239
444.68,-0.036145,0.49365,-0.064453,0.97647,0.95098,51.434
444.69,-0.033133,0.52688,-0.048828,0.97647,0.94118,51.825
444.7,-0.027108,0.55914,-0.058594,0.98235,0.95098,52.216
444.7,-0.018072,0.58749,-0.064453,0.99216,0.94706,52.412
444.71,-0.012048,0.6129,-0.074219,0.98627,0.95098,52.608
444.72,-0.0030121,0.63441,-0.070312,0.99608,0.94706,52.608
444.73,0.0030121,0.65298,-0.080078,0.97647,0.96078,52.803
444.74,0.012048,0.66764,-0.0039062,0.94706,0.91569,52.803
444.74,0.021084,0.67546,0.076172,0.86667,0.88039,52.608
444.75,0.03012,0.67937,0.12109,0.82549,0.84118,52.608
444.76,0.039157,0.68133,-0.029297,0.74118,0.88039,52.412
444.77,0.048193,0.6784,-0.11523,0.61961,0.88627,52.216
444.78,0.057229,0.67253,-0.17969,0.60588,0.94118,52.021
444.78,0.066265,0.66373,-0.27344,0.81176,1.051,51.63
444.79,0.075301,0.65005,-0.28516,0.96078,1.0824,51.434
444.8,0.084337,0.64223,-0.083984,1.0059,0.97647,51.239
444.81,0.093373,0.63441,-0.048828,1.0373,0.95686,51.043
444.82,0.10542,0.61779,-0.025391,1.0412,0.94118,50.847
444.82,0.11446,0.59629,-0.019531,1.0471,0.94118,50.652
444.83,0.12349,0.57185,-0.0039062,1.0373,0.93137,50.456
444.84,0.13253,0.54741,0,1.0412,0.93725,50.261
444.85,0.14157,0.5259,-0.013672,1.0373,0.94118,49.87
444.86,0.1506,0.50538,-0.0039062,1.0373,0.93725,49.674
444.86,0.15964,0.48289,-0.0097656,1.0275,0.92549,49.479
444.87,0.17169,0.46139,0,1.0314,0.92157,49.087
444.88,0.18072,0.43988,-0.0039062,1.0275,0.92549,48.892
444.89,0.18976,0.42033,0,1.0275,0.92157,48.696
444.9,0.20181,0.40274,-0.0097656,1.0216,0.92549,48.305
444.9,0.21084,0.3871,0.0058594,1.0216,0.91569,48.11
444.91,0.21988,0.37439,0,1.0216,0.92157,47.718
444.92,0.22892,0.36364,0.0058594,1.0216,0.91569,47.523
444.93,0.23795,0.35679,0,1.0157,0.92549,47.132
444.94,0.24699,0.35191,0.0097656,1.0216,0.91569,46.741
444.94,0.25301,0.34897,0,1.0216,0.91569,46.349
444.95,0.26205,0.348,0.015625,1.0216,0.91176,46.154
444.96,0.26807,0.348,0.0097656,1.0275,0.91569,45.763
444.97,0.2741,0.34897,0.03125,1.0216,0.90588,45.372
444.98,0.28012,0.34897,0.025391,1.0373,0.90588,45.176
444.98,0.28313,0.34995,0.044922,1.0471,0.8902,44.98
444.99,0.28614,0.34995,0.041016,1.0471,0.89608,44.785
445,0.28916,0.34897,0.060547,1.0471,0.88627,44.785
445.01,0.29217,0.348,0.054688,1.051,0.88627,44.98
445.02,0.28916,0.34702,0.070312,1.0373,0.87059,45.763
445.02,0.28916,0.34604,0.064453,1.0314,0.88039,47.132
445.03,0.28313,0.34409,0.070312,1.0157,0.87059,49.674
445.04,0.28012,0.34311,0.050781,1.0059,0.88039,53.781
445.05,0.27108,0.34213,0.044922,0.99608,0.88627,59.061
445.06,0.26205,0.34018,0.03125,0.98627,0.88039,65.319
445.06,0.25,0.33822,0.035156,0.97059,0.8902,71.969
445.07,0.23795,0.33431,0.019531,0.97059,0.88627,78.227
445.08,0.22289,0.33138,0.015625,0.95686,0.90588,84.094
445.09,0.21084,0.32747,-0.0039062,0.96078,0.91569,88.983
445.1,0.1988,0.32454,-0.013672,0.95686,0.92157,92.699
445.1,0.18373,0.3216,-0.025391,0.96078,0.92549,95.241
445.11,0.16867,0.31867,-0.035156,0.95686,0.93725,97.001
445.12,0.15361,0.31574,-0.025391,0.96078,0.93725,97.784
445.13,0.13554,0.31378,-0.044922,0.96667,0.94118,97.979
445.14,0.11747,0.30987,-0.035156,0.96078,0.93137,97.588
445.14,0.10241,0.30792,-0.048828,0.96667,0.94118,96.61
445.15,0.087349,0.30596,-0.039062,0.96078,0.93725,95.632
445.16,0.072289,0.30401,-0.048828,0.95686,0.94118,94.068
445.17,0.060241,0.30108,-0.035156,0.95098,0.93725,92.503
445.18,0.045181,0.29912,-0.048828,0.95098,0.94118,90.352
445.18,0.033133,0.29619,-0.035156,0.95686,0.93137,88.201
445.19,0.018072,0.29423,-0.044922,0.96667,0.94118,85.658
445.2,0.0060241,0.29228,-0.029297,0.96078,0.93725,82.921
445.21,-0.0060241,0.29032,-0.048828,0.96667,0.94118,79.791
445.22,-0.018072,0.28935,-0.039062,0.95686,0.93137,76.662
445.22,-0.027108,0.28739,-0.048828,0.96667,0.94118,73.338
445.23,-0.036145,0.28543,-0.035156,0.96078,0.92549,69.818
445.24,-0.045181,0.28446,-0.048828,0.96667,0.93725,66.493
445.25,-0.054217,0.28348,-0.044922,0.96078,0.93137,63.364
445.26,-0.063253,0.28348,-0.048828,0.96078,0.93725,60.626
445.26,-0.069277,0.2825,-0.044922,0.96667,0.93137,58.279
445.27,-0.075301,0.28152,-0.039062,0.97647,0.92549,56.323
445.28,-0.081325,0.28152,-0.044922,0.97647,0.93725,54.759
445.29,-0.087349,0.28348,-0.013672,0.97647,0.91569,53.781
445.3,-0.093373,0.28739,0,0.97647,0.90588,52.803
445.3,-0.099398,0.29521,0.015625,0.98235,0.8902,52.216
445.31,-0.10542,0.30694,0,0.97647,0.90196,52.021
445.32,-0.11145,0.32454,-0.025391,0.96667,0.91176,51.825
445.33,-0.11446,0.34897,-0.029297,0.95098,0.91569,51.825
445.34,-0.12048,0.3783,-0.019531,0.95098,0.90196,51.825
445.34,-0.12349,0.4086,-0.025391,0.94118,0.90588,52.021
445.35,-0.12952,0.43891,-0.0097656,0.96078,0.89608,52.216
445.36,-0.13253,0.47605,-0.013672,0.96667,0.90196,52.412
445.37,-0.13554,0.51515,0,0.97647,0.91176,52.803
445.38,-0.13855,0.55523,-0.064453,0.97647,0.94118,52.999
445.38,-0.14458,0.59433,-0.070312,0.97059,0.94706,53.39
445.39,-0.14759,0.6305,-0.074219,0.97647,0.95098,53.585
445.4,-0.1506,0.66373,-0.058594,0.96667,0.94118,53.781
445.41,-0.1506,0.69404,-0.074219,0.97059,0.95098,53.977
445.42,-0.15361,0.71848,-0.064453,0.96667,0.94118,54.172
445.42,-0.15663,0.73998,-0.074219,0.97059,0.95098,54.172
445.43,-0.15663,0.75562,-0.058594,0.96667,0.94706,54.172
445.44,-0.15964,0.76637,-0.044922,0.95098,0.94118,54.172
445.45,-0.15964,0.77126,0.0097656,0.91176,0.91176,53.977
445.46,-0.15964,0.77224,0.099609,0.82549,0.85686,53.781
445.46,-0.15964,0.77028,0.11523,0.80588,0.82549,53.585
445.47,-0.16265,0.76442,-0.058594,0.67059,0.86078,53.39
445.48,-0.16265,0.75562,-0.14844,0.6,0.88039,53.194
445.49,-0.16566,0.74291,-0.27344,0.68627,0.99216,52.803
445.5,-0.16566,0.72727,-0.34961,0.90588,1.0922,52.608
445.5,-0.16867,0.70968,-0.18945,1.0157,1.0216,52.412
445.51,-0.16867,0.68817,-0.089844,1.0275,0.97647,52.216
445.52,-0.17169,0.66569,-0.054688,1.0471,0.95686,51.825
445.53,-0.17169,0.64223,-0.048828,1.0412,0.96078,51.63
445.54,-0.1747,0.61779,-0.035156,1.0471,0.94706,51.434
445.54,-0.1747,0.59531,-0.029297,1.0471,0.94118,51.239
445.55,-0.17771,0.57478,-0.013672,1.0471,0.93137,50.847
445.56,-0.17771,0.55327,-0.025391,1.0471,0.93137,50.652
445.57,-0.17771,0.53275,-0.013672,1.0471,0.92549,50.456
445.58,-0.18072,0.5132,-0.019531,1.0471,0.93137,50.261
445.58,-0.18072,0.4956,-0.0097656,1.0471,0.92549,49.87
445.59,-0.18072,0.47996,-0.013672,1.0412,0.92549,49.674
445.6,-0.18072,0.46725,-0.0097656,1.0412,0.92157,49.283
445.61,-0.18373,0.4565,-0.019531,1.0471,0.93137,49.087
445.62,-0.18373,0.44868,0,1.0373,0.91569,48.696
