Time [s], I, RESP, II, V, PLETH
408.88,0.81055,1,0.12941,0.72157,0.32942
408.89,0.79883,1,0.11961,0.71569,0.32551
408.9,0.78906,1,0.11373,0.71569,0.3216
408.9,0.78516,1,0.1098,0.71569,0.31867
408.91,0.7793,1,0.1098,0.7098,0.31672
408.92,0.77539,1,0.10392,0.7098,0.31476
408.93,0.77539,1,0.10392,0.7098,0.31281
408.94,0.76953,1,0.10392,0.7098,0.31183
408.94,0.76562,1,0.1098,0.70588,0.31085
408.95,0.76562,1,0.10392,0.70588,0.30987
408.96,0.75977,1,0.10392,0.7098,0.30792
408.97,0.75977,1,0.10392,0.7098,0.30596
408.98,0.75977,1,0.10392,0.70588,0.30303
408.98,0.75977,1,0.10392,0.70588,0.30108
408.99,0.75977,1,0.10392,0.70588,0.3001
409,0.76562,1,0.1098,0.70588,0.3001
409.01,0.75977,1,0.1098,0.7098,0.3001
409.02,0.76562,1,0.11373,0.7098,0.30205
409.02,0.76953,1,0.11373,0.7098,0.30499
409.03,0.77539,1,0.12353,0.7098,0.31085
409.04,0.7793,1,0.12353,0.7098,0.31867
409.05,0.7793,1,0.12941,0.7098,0.32942
409.06,0.78516,1,0.12941,0.7098,0.34311
409.06,0.78516,1,0.13922,0.71569,0.35777
409.07,0.78516,1,0.14314,0.71569,0.37439
409.08,0.78516,1,0.13922,0.71569,0.39198
409.09,0.78516,1,0.13333,0.71569,0.41056
409.1,0.78516,0.99707,0.13333,0.7098,0.42913
409.1,0.78516,0.99413,0.12941,0.71569,0.44575
409.11,0.78516,0.98436,0.13333,0.7098,0.46139
409.12,0.78516,0.97361,0.13333,0.7098,0.47801
409.13,0.78516,0.96481,0.14314,0.7,0.4956
409.14,0.78516,0.95503,0.14902,0.7,0.5132
409.14,0.78516,0.94624,0.15882,0.6902,0.52981
409.15,0.78516,0.93744,0.16863,0.69608,0.54545
409.16,0.78516,0.92962,0.16471,0.7,0.56109
409.17,0.79492,0.92082,0.15882,0.70588,0.57576
409.18,0.78906,0.91202,0.14314,0.7098,0.58847
409.18,0.79492,0.90323,0.13922,0.71569,0.6002
409.19,0.78906,0.89443,0.12941,0.71569,0.61095
409.2,0.79492,0.88661,0.12941,0.71569,0.61877
409.21,0.81055,0.87781,0.12941,0.72157,0.62463
409.22,0.81445,0.86901,0.13333,0.72549,0.63148
409.22,0.81055,0.86119,0.13922,0.71569,0.63734
409.23,0.78516,0.85337,0.12353,0.71569,0.64321
409.24,0.78516,0.84457,0.11373,0.71569,0.64712
409.25,0.78516,0.83675,0.10392,0.72157,0.65005
409.26,0.7793,0.82796,0.10392,0.72157,0.652
409.26,0.77539,0.81916,0.098039,0.71569,0.65298
409.27,0.7793,0.80938,0.098039,0.71569,0.652
409.28,0.77539,0.79961,0.098039,0.72157,0.64907
409.29,0.76953,0.78886,0.094118,0.72549,0.64516
409.3,0.76953,0.7781,0.094118,0.72157,0.6393
409.3,0.76953,0.76637,0.098039,0.72157,0.63343
409.31,0.76953,0.75464,0.094118,0.72549,0.62561
409.32,0.74414,0.74291,0.098039,0.72157,0.61877
409.33,0.71484,0.73118,0.094118,0.71569,0.61095
409.34,0.86523,0.71945,0.2098,0.77059,0.60411
409.34,1.2148,0.70674,0.48039,0.79608,0.59726
409.35,1.4141,0.69306,0.57451,0.8,0.59042
409.36,1.0039,0.67937,0.11373,0.66471,0.58358
409.37,0.625,0.66471,-0.10196,0.56078,0.57674
409.38,0.67578,0.65103,-0.037255,0.65098,0.56989
409.38,0.74023,0.63539,0.043137,0.7098,0.56403
409.39,0.75,0.62072,0.078431,0.72157,0.55816
409.4,0.75,0.60606,0.084314,0.71569,0.5523
409.41,0.74023,0.5914,0.078431,0.72157,0.54643
409.42,0.74414,0.57674,0.088235,0.72157,0.53959
409.42,0.74023,0.56207,0.088235,0.71569,0.53275
409.43,0.75391,0.54839,0.094118,0.72549,0.52688
409.44,0.75977,0.53372,0.088235,0.72549,0.52199
409.45,0.75977,0.52004,0.094118,0.72549,0.51515
409.46,0.75977,0.50538,0.088235,0.73137,0.50929
409.46,0.75977,0.49071,0.088235,0.72549,0.50244
409.47,0.75977,0.47605,0.094118,0.73137,0.4956
409.48,0.75977,0.46139,0.094118,0.72549,0.48876
409.49,0.75977,0.44673,0.088235,0.72549,0.48192
409.5,0.76562,0.43206,0.094118,0.73137,0.47605
409.5,0.77539,0.4174,0.098039,0.73137,0.47019
409.51,0.76953,0.40469,0.098039,0.73529,0.46628
409.52,0.7793,0.39101,0.10392,0.73137,0.46139
409.53,0.7793,0.37928,0.10392,0.73137,0.4565
409.54,0.78516,0.36657,0.11373,0.73137,0.45161
409.54,0.78906,0.35386,0.11961,0.73529,0.44575
409.55,0.79492,0.34018,0.12941,0.73137,0.44086
409.56,0.79883,0.32649,0.12941,0.73529,0.43695
409.57,0.81055,0.31183,0.13922,0.74118,0.43304
409.58,0.82031,0.29619,0.14902,0.74118,0.42815
409.58,0.83008,0.28152,0.1549,0.74118,0.42424
409.59,0.83008,0.26491,0.1549,0.74118,0.42033
409.6,0.83984,0.24829,0.16471,0.74118,0.41642
409.61,0.83984,0.23167,0.16471,0.74118,0.41251
409.62,0.84375,0.21505,0.16471,0.74118,0.40958
409.62,0.83984,0.19941,0.15882,0.7451,0.40567
409.63,0.83984,0.18377,0.14902,0.74118,0.40176
409.64,0.83008,0.16911,0.14314,0.74118,0.39785
409.65,0.82422,0.15347,0.13333,0.73529,0.39492
409.66,0.81445,0.13978,0.12941,0.73137,0.39198
409.66,0.81055,0.1261,0.11961,0.73529,0.38905
409.67,0.79883,0.11144,0.11961,0.72157,0.38612
409.68,0.79492,0.097752,0.11961,0.71569,0.38221
409.69,0.78516,0.084066,0.1098,0.71569,0.3783
409.7,0.78516,0.071359,0.1098,0.71569,0.37341
409.7,0.7793,0.057674,0.1098,0.72157,0.3695
409.71,0.76953,0.043988,0.10392,0.71569,0.36559
409.72,0.76562,0.031281,0.10392,0.71569,0.36168
409.73,0.75977,0.018573,0.094118,0.7098,0.35777
409.74,0.75977,0.0087977,0.098039,0.7098,0.35484
409.74,0.75977,0,0.094118,0.7098,0.35191
409.75,0.75391,0,0.088235,0.70588,0.34995
409.76,0.75977,0,0.098039,0.70588,0.34604
409.77,0.75,0,0.098039,0.70588,0.34311
409.78,0.75,0,0.098039,0.69608,0.34018
409.78,0.75391,0,0.098039,0.70588,0.33724
409.79,0.75,0,0.098039,0.70588,0.33529
409.8,0.75977,0,0.10392,0.7098,0.33431
409.81,0.75391,0,0.098039,0.71569,0.33529
409.82,0.75,0,0.10392,0.7098,0.33724
409.82,0.75977,0,0.10392,0.7098,0.34213
409.83,0.75977,0,0.1098,0.7098,0.348
409.84,0.76562,0,0.11373,0.71569,0.35679
409.85,0.76953,0,0.11373,0.7098,0.36852
409.86,0.76953,0,0.1098,0.71569,0.3871
409.86,0.76953,0,0.11961,0.7098,0.41153
409.87,0.77539,0,0.11373,0.7098,0.43206
409.88,0.76953,0,0.1098,0.71569,0.45259
409.89,0.77539,0,0.1098,0.7098,0.47214
409.9,0.77539,0,0.11961,0.7098,0.49169
409.9,0.77539,0,0.11961,0.7098,0.50733
409.91,0.77539,0,0.12353,0.7098,0.52297
409.92,0.77539,0,0.12353,0.7098,0.53861
409.93,0.77539,0,0.12941,0.69608,0.55523
409.94,0.76953,0,0.13922,0.6902,0.57185
409.94,0.77539,0,0.14902,0.7,0.58749
409.95,0.7793,0,0.14902,0.7,0.60313
409.96,0.77539,0,0.14902,0.7,0.61681
409.97,0.7793,0,0.14314,0.70588,0.62952
409.98,0.78516,0,0.12941,0.7098,0.64223
409.98,0.7793,0,0.11961,0.7098,0.65298
409.99,0.77539,0,0.11373,0.71569,0.66276
410,0.78516,0,0.10392,0.71569,0.67058
410.01,0.79492,0,0.1098,0.72157,0.67644
410.02,0.79883,0,0.11961,0.71569,0.68328
410.02,0.79492,0,0.12353,0.71569,0.68915
410.03,0.77539,0,0.1098,0.71569,0.69404
410.04,0.76562,0,0.094118,0.71569,0.69795
410.05,0.76562,0,0.088235,0.71569,0.70088
410.06,0.76953,0,0.098039,0.7098,0.70088
410.06,0.75391,0,0.088235,0.7098,0.69892
410.07,0.75977,0,0.088235,0.71569,0.69599
410.08,0.75977,0,0.084314,0.71569,0.6911
410.09,0.76562,0,0.084314,0.72157,0.68426
410.1,0.75977,0,0.088235,0.71569,0.67644
410.1,0.76562,0,0.094118,0.71569,0.66764
410.11,0.76562,0,0.088235,0.71569,0.65885
410.12,0.74414,0,0.098039,0.71569,0.64907
410.13,0.69531,0,0.098039,0.70588,0.63832
410.14,0.79492,0,0.16471,0.75098,0.62757
410.14,1.1484,0,0.40392,0.81569,0.61681
410.15,1.4434,0,0.53922,0.83529,0.60704
410.16,1.1934,0,0.14902,0.85098,0.59726
410.17,0.66016,0,-0.11176,0.55098,0.58847
410.18,0.63477,0,-0.05098,0.61569,0.57967
410.18,0.73047,0,0.023529,0.69608,0.57087
410.19,0.73438,0,0.062745,0.71569,0.56207
410.2,0.74023,0,0.078431,0.7098,0.55523
410.21,0.73438,0,0.078431,0.71569,0.54839
410.22,0.74023,0,0.084314,0.72549,0.54154
410.22,0.73438,0,0.084314,0.73137,0.5347
410.23,0.74414,0,0.098039,0.72157,0.52786
410.24,0.74023,0,0.084314,0.72549,0.52102
410.25,0.74414,0,0.088235,0.71569,0.5132
410.26,0.75,0,0.084314,0.73137,0.50538
410.26,0.74414,0,0.084314,0.72549,0.49853
410.27,0.75391,0,0.094118,0.72549,0.49071
410.28,0.75,0,0.088235,0.72157,0.48289
410.29,0.75391,0,0.094118,0.72157,0.47605
410.3,0.75977,0,0.098039,0.72549,0.46921
410.3,0.76562,0,0.098039,0.72549,0.4653
410.31,0.75977,0,0.098039,0.72549,0.46139
410.32,0.76953,0,0.10392,0.72549,0.4565
410.33,0.77539,0,0.1098,0.72549,0.45161
410.34,0.78516,0,0.11373,0.73137,0.44673
410.34,0.79492,0,0.11961,0.73529,0.44086
410.35,0.79492,0,0.12353,0.73137,0.435
410.36,0.80469,0,0.12941,0.73529,0.43011
410.37,0.81055,0,0.13333,0.73529,0.42424
410.38,0.82422,0,0.14902,0.74118,0.42033
410.38,0.83008,0,0.14902,0.74118,0.41544
410.39,0.83398,0,0.14902,0.7451,0.41056
410.4,0.83984,0,0.1549,0.74118,0.40762
410.41,0.85547,0,0.16471,0.75098,0.40469
410.42,0.85547,0,0.16863,0.7549,0.40078
410.42,0.84961,0,0.16471,0.74118,0.39785
410.43,0.84961,0,0.15882,0.74118,0.39492
410.44,0.83984,0,0.14902,0.7451,0.39198
410.45,0.83398,0,0.14314,0.74118,0.38807
410.46,0.82422,0,0.13333,0.74118,0.38319
410.46,0.82031,0,0.12941,0.73529,0.3783
410.47,0.81055,0,0.12941,0.72549,0.37341
410.48,0.79883,0,0.12353,0.72549,0.3695
410.49,0.78906,0,0.1098,0.72157,0.36657
410.5,0.79492,0,0.11961,0.72549,0.36364
410.5,0.78516,0,0.11373,0.72157,0.36266
410.51,0.76562,0,0.10392,0.71569,0.3607
410.52,0.75977,0,0.098039,0.7098,0.35777
410.53,0.75977,0,0.098039,0.71569,0.35582
410.54,0.76562,0,0.098039,0.71569,0.35288
410.54,0.76562,0,0.094118,0.71569,0.34995
410.55,0.75977,0,0.094118,0.71569,0.34702
410.56,0.75977,0,0.098039,0.7098,0.34506
410.57,0.75977,0,0.098039,0.7,0.34311
410.58,0.75391,0,0.094118,0.69608,0.34115
410.58,0.75977,0,0.098039,0.70588,0.34018
410.59,0.75391,0,0.094118,0.7098,0.33822
410.6,0.75391,0,0.10392,0.7,0.33724
410.61,0.75977,0,0.10392,0.69608,0.33822
410.62,0.75,0,0.1098,0.7,0.3392
410.62,0.75391,0,0.10392,0.7,0.34213
410.63,0.75,0,0.1098,0.7098,0.34702
410.64,0.75977,0,0.1098,0.70588,0.35679
410.65,0.75977,0,0.11373,0.7,0.36852
410.66,0.76562,0,0.11961,0.7098,0.38319
410.66,0.76953,0,0.12353,0.71569,0.3998
410.67,0.75977,0,0.11373,0.7098,0.41838
410.68,0.76953,0,0.12353,0.71569,0.43793
410.69,0.77539,0,0.11961,0.71569,0.45748
410.7,0.76562,0,0.11373,0.7098,0.4741
410.7,0.76953,0,0.11373,0.71569,0.49071
410.71,0.76562,0,0.1098,0.7098,0.50929
410.72,0.75977,0,0.11373,0.7,0.52786
410.73,0.76562,0,0.12353,0.7,0.54741
410.74,0.76953,0,0.12941,0.7,0.565
410.74,0.77539,0,0.12941,0.70588,0.5826
410.75,0.7793,0,0.13922,0.7,0.59922
410.76,0.76562,0,0.14314,0.6902,0.61486
410.77,0.7793,0,0.13333,0.70588,0.6305
410.78,0.78516,0,0.12941,0.71569,0.64418
410.78,0.78516,0,0.11373,0.71569,0.65787
410.79,0.78516,0,0.11961,0.71569,0.6696
410.8,0.78516,0,0.1098,0.71569,0.67742
410.81,0.79883,0,0.1098,0.72157,0.68328
410.82,0.81055,0,0.11373,0.72157,0.69013
410.82,0.80469,0,0.12353,0.72157,0.69697
410.83,0.78906,0,0.12941,0.71569,0.70283
410.84,0.76953,0,0.10392,0.7098,0.70772
410.85,0.76953,0,0.098039,0.7098,0.71261
410.86,0.75977,0,0.088235,0.71569,0.71554
410.86,0.75977,0,0.084314,0.71569,0.71652
410.87,0.75977,0,0.084314,0.71569,0.71457
410.88,0.75977,0,0.078431,0.71569,0.70968
410.89,0.75977,0,0.078431,0.71569,0.70283
410.9,0.75391,0,0.078431,0.71569,0.69501
410.9,0.75977,0,0.078431,0.71569,0.68524
410.91,0.75391,0,0.078431,0.7098,0.67546
410.92,0.74023,0,0.088235,0.7,0.66471
410.93,0.69922,0,0.094118,0.69608,0.65396
410.94,0.76953,0,0.13922,0.73529,0.64223
410.94,1.1094,0,0.35882,0.82157,0.63245
410.95,1.4395,0,0.51961,0.85686,0.62268
410.96,1.4688,0,0.15882,0.88039,0.61193
410.97,0.69531,0,-0.12745,0.55098,0.60313
410.98,0.64062,0,-0.072549,0.60588,0.59335
410.98,0.7207,0,0.017647,0.68627,0.58456
410.99,0.73438,0,0.062745,0.7098,0.57674
411,0.73438,0,0.078431,0.7098,0.56891
411.01,0.73047,0,0.084314,0.71569,0.56109
411.02,0.73047,0,0.078431,0.72157,0.55327
411.02,0.73047,0,0.078431,0.71569,0.54643
411.03,0.74023,0,0.084314,0.72157,0.53959
411.04,0.73438,0,0.088235,0.71569,0.53275
411.05,0.73438,0,0.094118,0.72157,0.52688
411.06,0.73438,0,0.088235,0.71569,0.52004
411.06,0.74414,0,0.094118,0.72157,0.51417
411.07,0.75,0,0.088235,0.71569,0.50733
411.08,0.75,0,0.098039,0.72157,0.50147
411.09,0.75391,0,0.098039,0.72157,0.4956
411.1,0.75977,0,0.098039,0.72157,0.48876
411.1,0.75391,0,0.10392,0.72157,0.48289
411.11,0.75977,0,0.098039,0.72549,0.47507
411.12,0.76562,0,0.10392,0.72549,0.46823
411.13,0.77539,0,0.10392,0.72549,0.46139
411.14,0.78516,0,0.10392,0.73137,0.45552
411.14,0.7793,0,0.11373,0.73137,0.45161
411.15,0.78906,0,0.12353,0.73137,0.44673
411.16,0.79883,0,0.12353,0.74118,0.44184
411.17,0.81055,0,0.12941,0.74118,0.43793
411.18,0.81445,0,0.14902,0.73529,0.43304
411.18,0.82031,0,0.15882,0.73529,0.42717
411.19,0.83398,0,0.15882,0.74118,0.42131
411.2,0.83984,0,0.15882,0.74118,0.41642
411.21,0.84961,0,0.15882,0.7451,0.41153
411.22,0.84375,0,0.15882,0.7451,0.40762
411.22,0.83984,0,0.1549,0.74118,0.40371
411.23,0.83984,0,0.1549,0.74118,0.3998
411.24,0.83398,0,0.14902,0.74118,0.39687
411.25,0.83008,0,0.13333,0.74118,0.39394
411.26,0.82031,0,0.12941,0.73529,0.39101
411.26,0.81055,0,0.12353,0.73529,0.38612
411.27,0.80469,0,0.1098,0.72549,0.38123
411.28,0.79883,0,0.10392,0.72549,0.37634
411.29,0.79492,0,0.10392,0.72549,0.37243
411.3,0.78516,0,0.098039,0.72157,0.3695
411.3,0.78516,0,0.098039,0.72157,0.36755
411.31,0.76953,0,0.094118,0.7098,0.36461
411.32,0.76562,0,0.094118,0.70588,0.36168
411.33,0.75977,0,0.094118,0.70588,0.35777
411.34,0.75977,0,0.088235,0.70588,0.35484
411.34,0.75977,0,0.084314,0.71569,0.35093
411.35,0.75977,0,0.078431,0.71569,0.348
411.36,0.75391,0,0.078431,0.70588,0.34604
411.37,0.75,0,0.084314,0.70588,0.34409
411.38,0.75391,0,0.078431,0.7,0.34311
411.38,0.74414,0,0.084314,0.69608,0.34115
411.39,0.75,0,0.088235,0.7098,0.34018
411.4,0.74414,0,0.088235,0.7,0.3392
411.41,0.73438,0,0.084314,0.6902,0.3392
411.42,0.74023,0,0.088235,0.7,0.34115
411.42,0.75,0,0.088235,0.7098,0.34506
411.43,0.75391,0,0.10392,0.70588,0.35191
411.44,0.75391,0,0.10392,0.70588,0.36168
411.45,0.75977,0,0.098039,0.7098,0.37341
411.46,0.75977,0,0.1098,0.70588,0.3871
411.46,0.75391,0,0.10392,0.7,0.40371
411.47,0.75977,0,0.10392,0.70588,0.42131
411.48,0.75391,0,0.11373,0.7,0.44086
411.49,0.75977,0,0.1098,0.70588,0.45943
411.5,0.76562,0,0.10392,0.7098,0.47703
411.5,0.75977,0,0.1098,0.71569,0.49462
411.51,0.76562,0,0.10392,0.71569,0.5132
411.52,0.77539,0,0.098039,0.71569,0.53275
411.53,0.76562,0,0.1098,0.7098,0.5523
411.54,0.76562,0,0.12353,0.70588,0.57087
411.54,0.76562,0,0.12941,0.6902,0.58847
411.55,0.76953,0,0.13333,0.6902,0.60411
411.56,0.76562,0,0.13922,0.69608,0.61975
411.57,0.77539,0,0.12941,0.7098,0.63441
411.58,0.78516,0,0.12353,0.71569,0.64712
411.58,0.77539,0,0.11373,0.71569,0.65885
411.59,0.78516,0,0.10392,0.71569,0.6696
411.6,0.78516,0,0.10392,0.71569,0.6784
411.61,0.79883,0,0.10392,0.72549,0.68524
411.62,0.80469,0,0.1098,0.72549,0.69208
411.62,0.79492,0,0.11961,0.71569,0.69892
411.63,0.7793,0,0.10392,0.71569,0.70381
411.64,0.75977,0,0.094118,0.70588,0.70772
411.65,0.75977,0,0.084314,0.71569,0.71065
411.66,0.75977,0,0.078431,0.71569,0.71065
411.66,0.75977,0,0.084314,0.71569,0.70968
411.67,0.75391,0,0.084314,0.71569,0.70674
411.68,0.75391,0,0.084314,0.7098,0.70283
411.69,0.75977,0,0.078431,0.71569,0.69599
411.7,0.75391,0,0.078431,0.71569,0.68817
411.7,0.75977,0,0.078431,0.71569,0.68035
411.71,0.75977,0,0.084314,0.7098,0.67253
411.72,0.74023,0,0.084314,0.70588,0.66178
411.73,0.68945,0,0.088235,0.7,0.652
411.74,0.81055,0,0.16863,0.75098,0.64125
411.74,1.1992,0,0.4,0.84118,0.6305
411.75,1.4746,0,0.5,0.88039,0.61975
411.76,1.1699,0,0.058824,0.88627,0.60997
411.77,0.6543,0,-0.14706,0.53922,0.6002
411.78,0.64062,0,-0.060784,0.61961,0.59042
411.78,0.73047,0,0.023529,0.69608,0.58162
411.79,0.73438,0,0.062745,0.7098,0.57185
411.8,0.73438,0,0.078431,0.71569,0.56403
411.81,0.72461,0,0.068627,0.71569,0.55621
411.82,0.73438,0,0.078431,0.71569,0.54839
411.82,0.73438,0,0.078431,0.71569,0.54057
411.83,0.73438,0,0.078431,0.72157,0.53275
411.84,0.73438,0,0.084314,0.71569,0.52395
411.85,0.74414,0,0.088235,0.72157,0.51613
411.86,0.73438,0,0.078431,0.71569,0.50831
411.86,0.74414,0,0.088235,0.71569,0.50147
411.87,0.74023,0,0.084314,0.71569,0.4956
411.88,0.75,0,0.094118,0.71569,0.48974
411.89,0.75977,0,0.098039,0.71569,0.48387
411.9,0.75391,0,0.094118,0.72157,0.47898
411.9,0.75977,0,0.094118,0.72549,0.46725
411.91,0.76562,0,0.094118,0.71569,0.45259
411.92,0.76953,0,0.094118,0.72157,0.44086
411.93,0.77539,0,0.10392,0.72549,0.43206
411.94,0.7793,0,0.10392,0.73137,0.42424
411.94,0.78516,0,0.1098,0.73137,0.4174
411.95,0.78906,0,0.12353,0.73529,0.41056
411.96,0.80469,0,0.12353,0.74118,0.40567
411.97,0.81055,0,0.12941,0.74118,0.40078
411.98,0.82031,0,0.13922,0.74118,0.39589
411.98,0.83008,0,0.14314,0.74118,0.39296
411.99,0.83398,0,0.1549,0.7451,0.38807
412,0.83008,0,0.14902,0.74118,0.38416
412.01,0.83984,0,0.1549,0.7451,0.38025
412.02,0.84375,0,0.1549,0.75098,0.37634
412.02,0.83398,0,0.14902,0.75098,0.37146
412.03,0.83398,0,0.14314,0.7451,0.36559
412.04,0.83398,0,0.14314,0.7451,0.3607
412.05,0.83008,0,0.13333,0.75098,0.35582
412.06,0.82422,0,0.12941,0.73529,0.35191
412.06,0.81055,0,0.12353,0.72549,0.348
412.07,0.81055,0,0.11961,0.72549,0.34409
412.08,0.79883,0,0.11961,0.73137,0.34018
412.09,0.78516,0,0.10392,0.72157,0.33627
412.1,0.7793,0,0.1098,0.71569,0.33333
412.1,0.77539,0,0.10392,0.71569,0.3304
412.11,0.76953,0,0.10392,0.70588,0.32747
412.12,0.76562,0,0.094118,0.70588,0.32551
412.13,0.76953,0,0.088235,0.70588,0.32454
412.14,0.75977,0,0.094118,0.70588,0.32258
412.14,0.75391,0,0.084314,0.70588,0.31965
412.15,0.75977,0,0.088235,0.70588,0.31672
412.16,0.75391,0,0.088235,0.70588,0.31378
412.17,0.74414,0,0.088235,0.7,0.30987
412.18,0.75391,0,0.094118,0.7,0.30694
412.18,0.75977,0,0.10392,0.7,0.30401
412.19,0.75,0,0.094118,0.69608,0.30205
412.2,0.75,0,0.10392,0.69608,0.30108
412.21,0.74023,0,0.098039,0.69608,0.30303
412.22,0.74414,0,0.1098,0.6902,0.30499
412.22,0.74414,0,0.1098,0.6902,0.30987
412.23,0.75,0,0.1098,0.69608,0.31769
412.24,0.75,0,0.11373,0.69608,0.32845
412.25,0.75391,0,0.1098,0.70588,0.34311
412.26,0.75977,0,0.11373,0.70588,0.35973
412.26,0.75,0,0.1098,0.70588,0.37732
412.27,0.75977,0,0.11373,0.7,0.39492
412.28,0.76562,0.0029325,0.11961,0.7098,0.41251
412.29,0.76953,0.0058651,0.11373,0.7,0.43011
412.3,0.76562,0.013685,0.1098,0.70588,0.44673
412.3,0.75977,0.021505,0.10392,0.70588,0.46139
412.31,0.76562,0.028348,0.10392,0.7,0.47898
412.32,0.76562,0.036168,0.11373,0.70588,0.49658
412.33,0.76953,0.042033,0.12941,0.69608,0.51515
412.34,0.7793,0.047898,0.13333,0.69608,0.53275
412.34,0.76953,0.053763,0.13922,0.7,0.54936
412.35,0.7793,0.059629,0.14902,0.6902,0.56598
412.36,0.7793,0.064516,0.13333,0.7,0.58065
412.37,0.78516,0.070381,0.12353,0.7098,0.59531
412.38,0.78516,0.075269,0.11961,0.70588,0.60704
412.38,0.78516,0.081134,0.1098,0.7,0.61877
412.39,0.78906,0.086999,0.10392,0.71569,0.62854
412.4,0.80469,0.092864,0.098039,0.71569,0.63539
412.41,0.80469,0.099707,0.098039,0.72157,0.64321
412.42,0.79492,0.10557,0.1098,0.71569,0.65005
412.42,0.77539,0.11339,0.088235,0.7098,0.65591
412.43,0.76562,0.12121,0.078431,0.71569,0.6608
412.44,0.75977,0.13099,0.07451,0.71569,0.66373
412.45,0.75977,0.13978,0.068627,0.71569,0.66471
412.46,0.75391,0.15054,0.07451,0.7098,0.66373
412.46,0.75391,0.16227,0.068627,0.7098,0.66178
412.47,0.75,0.17595,0.062745,0.7098,0.65787
412.48,0.75,0.18964,0.058824,0.71569,0.652
412.49,0.75977,0.20821,0.062745,0.7098,0.64712
412.5,0.75977,0.22678,0.078431,0.7098,0.64027
412.5,0.75977,0.25024,0.07451,0.7098,0.63343
412.51,0.72461,0.27468,0.068627,0.7,0.62463
412.52,0.68945,0.30694,0.084314,0.69608,0.61486
412.53,0.83984,0.3392,0.17451,0.76078,0.60508
412.54,1.2285,0.38025,0.41569,0.83137,0.59531
412.54,1.4688,0.42131,0.50588,0.86078,0.58553
412.55,1.0703,0.4741,0.023529,0.7098,0.57674
412.56,0.62891,0.52688,-0.13725,0.53529,0.56794
412.57,0.67969,0.58847,-0.047059,0.63529,0.55914
412.58,0.72461,0.65005,0.029412,0.7,0.55132
412.58,0.73438,0.70968,0.062745,0.71569,0.54252
412.59,0.73438,0.76931,0.078431,0.71569,0.5347
412.6,0.73438,0.82405,0.07451,0.71569,0.52786
412.61,0.73438,0.87879,0.068627,0.71569,0.52102
412.62,0.73438,0.92278,0.094118,0.71569,0.51417
412.62,0.74023,0.96579,0.098039,0.71569,0.50733
412.63,0.74414,0.98338,0.084314,0.71569,0.50049
412.64,0.74023,1,0.094118,0.71569,0.49267
412.65,0.74414,1,0.088235,0.72157,0.48583
412.66,0.75,1,0.084314,0.72157,0.47801
412.66,0.75391,1,0.094118,0.72157,0.47116
412.67,0.75,1,0.078431,0.72157,0.46334
412.68,0.74414,1,0.078431,0.72549,0.4565
412.69,0.75391,1,0.094118,0.72157,0.44966
412.7,0.75977,1,0.098039,0.71569,0.44477
412.7,0.76562,1,0.094118,0.72157,0.43988
412.71,0.76562,1,0.10392,0.72549,0.435
412.72,0.76953,1,0.1098,0.72157,0.42913
412.73,0.7793,1,0.098039,0.73137,0.42229
412.74,0.78906,1,0.11961,0.72549,0.41642
412.74,0.79492,1,0.12353,0.73137,0.40958
412.75,0.79883,1,0.11961,0.73529,0.40371
412.76,0.81055,1,0.14314,0.73529,0.39785
412.77,0.82422,1,0.14902,0.73529,0.39394
412.78,0.82422,1,0.13922,0.73137,0.38905
412.78,0.83398,1,0.15882,0.73529,0.38612
412.79,0.84375,1,0.17451,0.73529,0.38221
412.8,0.85547,1,0.1549,0.74118,0.37928
412.81,0.84375,1,0.14902,0.74118,0.37537
412.82,0.84375,1,0.15882,0.74118,0.37146
412.82,0.84375,1,0.14902,0.74118,0.36657
412.83,0.83398,1,0.13333,0.74118,0.36168
412.84,0.83008,1,0.13333,0.73529,0.35777
412.85,0.81445,1,0.13333,0.73137,0.35386
412.86,0.81055,1,0.11961,0.73137,0.34995
412.86,0.80469,1,0.12353,0.72157,0.34702
412.87,0.78906,1,0.1098,0.72157,0.34311
412.88,0.78516,1,0.098039,0.72549,0.3392
412.89,0.78516,1,0.098039,0.72157,0.33529
412.9,0.77539,1,0.094118,0.72157,0.33236
412.9,0.76562,1,0.088235,0.71569,0.32942
412.91,0.75977,1,0.094118,0.7098,0.32551
412.92,0.75977,1,0.098039,0.7098,0.32258
412.93,0.75977,1,0.084314,0.7098,0.31867
412.94,0.75977,1,0.088235,0.70588,0.31574
412.94,0.75391,1,0.084314,0.70588,0.31183
412.95,0.75,1,0.078431,0.7098,0.3089
412.96,0.74414,1,0.07451,0.70588,0.30499
412.97,0.75,1,0.088235,0.7,0.30108
412.98,0.75,1,0.078431,0.7098,0.29814
412.98,0.74414,1,0.084314,0.7098,0.29423
412.99,0.74414,1,0.078431,0.7,0.29228
413,0.75,1,0.084314,0.7,0.29228
413.01,0.74023,1,0.088235,0.7,0.29228
413.02,0.74023,1,0.084314,0.7,0.29521
413.02,0.75,1,0.078431,0.70588,0.3001
413.03,0.75,1,0.088235,0.7098,0.30792
413.04,0.74414,1,0.10392,0.70588,0.31769
413.05,0.75391,1,0.098039,0.7098,0.32942
413.06,0.75977,1,0.094118,0.71569,0.34409
413.06,0.75391,1,0.098039,0.71569,0.35973
413.07,0.75977,1,0.094118,0.7098,0.37732
413.08,0.76562,1,0.10392,0.71569,0.39492
