Time [s], RESP, PLETH, CVP, II, V, AVR
452.37,0.37341,0.28739,9.4654,0.49414,0.61914,0.68039
452.38,0.37146,0.28446,9.3872,0.49414,0.61914,0.68039
452.38,0.3695,0.28055,9.309,0.49414,0.61914,0.68039
452.39,0.36755,0.27664,9.309,0.5,0.625,0.68039
452.4,0.36559,0.2737,9.309,0.5,0.625,0.68039
452.41,0.36364,0.26979,9.3872,0.50977,0.63477,0.68039
452.42,0.36168,0.26686,9.3872,0.51562,0.65039,0.68039
452.42,0.3607,0.26393,9.3872,0.51562,0.66016,0.67647
452.43,0.35875,0.26197,9.3872,0.51562,0.67578,0.68039
452.44,0.35777,0.25904,9.3872,0.51953,0.65039,0.67059
452.45,0.35679,0.25513,9.4654,0.51562,0.61914,0.68039
452.46,0.35582,0.2522,9.4654,0.49414,0.61914,0.68039
452.46,0.35484,0.25024,9.5046,0.48438,0.60547,0.68627
452.47,0.35386,0.25024,9.5046,0.47461,0.60547,0.69608
452.48,0.35386,0.2522,9.5046,0.4707,0.60547,0.69608
452.49,0.35288,0.25709,9.5828,0.48047,0.60547,0.68039
452.5,0.35191,0.26686,9.6219,0.48438,0.60938,0.68039
452.5,0.35093,0.28152,9.6219,0.48438,0.60938,0.68627
452.51,0.34995,0.30694,9.5828,0.49023,0.60547,0.68627
452.52,0.348,0.32845,9.5828,0.48438,0.60938,0.6902
452.53,0.34702,0.35582,9.5828,0.46484,0.61914,0.70588
452.54,0.34604,0.40078,9.5828,0.46484,0.62891,0.70588
452.54,0.34506,0.43304,9.5828,0.46484,0.62891,0.70588
452.55,0.34409,0.46628,9.5828,0.46484,0.62891,0.70588
452.56,0.34311,0.49853,9.6219,0.46484,0.62891,0.7
452.57,0.34213,0.52884,9.6219,0.44922,0.64453,0.7098
452.58,0.34115,0.55718,9.7001,0.45508,0.66406,0.72157
452.58,0.34115,0.58358,9.7001,0.53516,0.625,0.67059
452.59,0.34018,0.60802,9.7783,0.69922,0.54492,0.55098
452.6,0.34018,0.62561,9.7783,0.89453,0.42969,0.41961
452.61,0.3392,0.64027,9.8957,0.92383,0.35938,0.3902
452.62,0.3392,0.65494,9.9348,0.59961,0.34961,0.57451
452.62,0.33822,0.66764,9.9348,0.44922,0.44922,0.68039
452.63,0.33822,0.67742,10.013,0.39453,0.50586,0.72157
452.64,0.3392,0.68426,10.091,0.43555,0.56445,0.70588
452.65,0.3392,0.68817,10.209,0.44531,0.60938,0.70588
452.66,0.34018,0.69013,10.326,0.44922,0.64453,0.70588
452.66,0.34018,0.68719,10.404,0.44531,0.66016,0.72157
452.67,0.34115,0.68231,10.443,0.44531,0.66406,0.71569
452.68,0.34115,0.67546,10.561,0.43945,0.66992,0.72157
452.69,0.34115,0.65494,10.639,0.44531,0.66016,0.71569
452.7,0.34115,0.64418,10.561,0.44922,0.66406,0.71569
452.7,0.34213,0.6305,10.639,0.44922,0.66406,0.7098
452.71,0.34213,0.60704,10.717,0.44922,0.66016,0.7098
452.72,0.34213,0.58944,10.756,0.45508,0.66016,0.7098
452.73,0.34213,0.5826,10.834,0.44922,0.66406,0.7098
452.74,0.34311,0.5826,10.874,0.46484,0.66406,0.70588
452.74,0.34409,0.57185,10.952,0.45508,0.66406,0.7098
452.75,0.34506,0.55816,11.03,0.46484,0.6543,0.70588
452.76,0.34604,0.5435,11.069,0.4707,0.6543,0.70588
452.77,0.34702,0.52786,11.147,0.48047,0.6543,0.69608
452.78,0.34897,0.5132,11.186,0.49023,0.6543,0.68627
452.78,0.34995,0.50049,11.265,0.49023,0.6543,0.68627
452.79,0.35093,0.48876,11.343,0.50977,0.6543,0.67647
452.8,0.35288,0.47605,11.343,0.51562,0.6543,0.67059
452.81,0.35288,0.46334,11.265,0.53516,0.6543,0.66078
452.82,0.35386,0.45161,11.186,0.53906,0.6543,0.6549
452.82,0.35484,0.44086,11.186,0.55469,0.65039,0.65098
452.83,0.35582,0.43109,11.186,0.56445,0.6543,0.64118
452.84,0.35777,0.42131,11.186,0.58984,0.64453,0.62549
452.85,0.35875,0.41251,11.186,0.60547,0.64453,0.61569
452.86,0.3607,0.40469,11.186,0.61523,0.64062,0.61569
452.86,0.36168,0.39785,11.069,0.61914,0.62891,0.6098
452.87,0.36364,0.39101,11.03,0.61914,0.625,0.6098
452.88,0.36461,0.38612,10.952,0.61914,0.61914,0.6098
452.89,0.36657,0.38123,10.874,0.61523,0.61523,0.60588
452.9,0.36755,0.37634,10.834,0.59961,0.61523,0.61569
452.9,0.36852,0.37146,10.756,0.57422,0.61523,0.62941
452.91,0.3695,0.36559,10.717,0.53906,0.625,0.6549
452.92,0.3695,0.3607,10.639,0.52539,0.61914,0.66078
452.93,0.37048,0.35582,10.561,0.5,0.625,0.67647
452.94,0.37048,0.34995,10.521,0.49414,0.61914,0.68039
452.94,0.37146,0.34506,10.443,0.49023,0.625,0.68039
452.95,0.37048,0.34018,10.443,0.47461,0.62891,0.6902
452.96,0.37048,0.33529,10.404,0.48047,0.62891,0.6902
452.97,0.3695,0.3304,10.404,0.47461,0.62891,0.69608
452.98,0.36852,0.32649,10.404,0.4707,0.62891,0.69608
452.98,0.36755,0.32356,10.404,0.46484,0.62891,0.70588
452.99,0.36657,0.3216,10.404,0.48047,0.625,0.69608
453,0.36461,0.31867,10.404,0.48047,0.625,0.6902
453.01,0.36364,0.31574,10.404,0.48047,0.62891,0.6902
453.02,0.36168,0.31183,10.404,0.47461,0.62891,0.69608
453.02,0.3607,0.30792,10.443,0.48047,0.63477,0.69608
453.03,0.35973,0.30303,10.521,0.48047,0.62891,0.6902
453.04,0.35875,0.29814,10.521,0.48438,0.63477,0.6902
453.05,0.35777,0.29521,10.521,0.49023,0.62891,0.68627
453.06,0.35679,0.2913,10.639,0.48438,0.62891,0.68627
453.06,0.35582,0.28837,10.717,0.48438,0.63477,0.6902
453.07,0.35484,0.28641,10.756,0.49023,0.64062,0.6902
453.08,0.35386,0.28446,10.756,0.48438,0.6543,0.6902
453.09,0.35288,0.28348,10.756,0.49023,0.67578,0.69608
453.1,0.35191,0.2825,10.717,0.49023,0.67969,0.6902
453.1,0.34995,0.28152,10.717,0.50586,0.66992,0.68039
453.11,0.34897,0.28348,10.717,0.49414,0.63477,0.68627
453.12,0.348,0.28935,10.717,0.49023,0.625,0.68039
453.13,0.34702,0.29912,10.717,0.4707,0.61914,0.6902
453.14,0.34604,0.31476,10.639,0.45508,0.61523,0.70588
453.14,0.34409,0.33627,10.639,0.46094,0.60938,0.70588
453.15,0.34311,0.36364,10.639,0.44531,0.61523,0.70588
453.16,0.34115,0.39589,10.639,0.4707,0.61523,0.69608
453.17,0.34018,0.43206,10.717,0.47461,0.61914,0.69608
453.18,0.33822,0.46921,10.717,0.46484,0.61914,0.7
453.18,0.33724,0.50244,10.717,0.46484,0.625,0.70588
453.19,0.33627,0.53275,10.756,0.45508,0.62891,0.7
453.2,0.33529,0.565,10.756,0.46094,0.62891,0.70588
453.21,0.33431,0.59824,10.834,0.45508,0.64062,0.70588
453.22,0.33333,0.62952,10.834,0.44531,0.63477,0.71569
453.22,0.33236,0.65885,10.834,0.44531,0.64453,0.71569
453.23,0.33138,0.68524,10.756,0.44922,0.65039,0.72157
453.24,0.3304,0.7087,10.756,0.43945,0.67578,0.72549
453.25,0.32942,0.72923,10.717,0.5,0.64062,0.68627
453.26,0.32845,0.7478,10.717,0.65039,0.57422,0.5902
453.26,0.32649,0.76149,10.639,0.83984,0.46094,0.4549
453.27,0.32551,0.77322,10.639,0.90039,0.37109,0.40392
453.28,0.32454,0.78006,10.639,0.61914,0.35547,0.56078
453.29,0.32356,0.78299,10.717,0.44922,0.44531,0.68039
453.3,0.32258,0.78495,10.717,0.375,0.50977,0.73137
453.3,0.3216,0.78495,10.756,0.41602,0.56055,0.71569
453.31,0.32063,0.78299,10.874,0.42969,0.60938,0.7098
453.32,0.31965,0.7781,11.03,0.43945,0.65039,0.72157
453.33,0.31965,0.77126,11.147,0.43555,0.66406,0.72549
453.34,0.31965,0.76149,11.265,0.42969,0.66992,0.72549
453.34,0.31965,0.75073,11.343,0.43555,0.67578,0.72549
453.35,0.31965,0.73705,11.382,0.43945,0.66992,0.72157
453.36,0.32063,0.72043,11.46,0.43945,0.67578,0.72549
453.37,0.32063,0.70186,11.499,0.44531,0.67578,0.71569
453.38,0.3216,0.68231,11.578,0.44531,0.67578,0.71569
453.38,0.3216,0.66373,11.578,0.44922,0.67578,0.71569
453.39,0.3216,0.64614,11.656,0.44922,0.66992,0.7098
453.4,0.3216,0.62659,11.695,0.44922,0.67578,0.71569
453.41,0.32258,0.60704,11.773,0.44922,0.67578,0.7098
453.42,0.32258,0.58847,11.773,0.45508,0.67578,0.7098
453.42,0.32258,0.56891,11.812,0.4707,0.67578,0.70588
453.43,0.32258,0.55132,11.812,0.47461,0.66992,0.7
453.44,0.32258,0.53372,11.969,0.48438,0.66992,0.69608
453.45,0.32258,0.51711,12.008,0.49023,0.66992,0.6902
453.46,0.32258,0.50147,12.008,0.50586,0.66992,0.68627
453.46,0.32258,0.48778,12.008,0.51562,0.66992,0.68039
453.47,0.32356,0.4741,11.969,0.51562,0.66992,0.67647
453.48,0.32454,0.46334,11.89,0.5293,0.66992,0.66471
453.49,0.32551,0.45455,11.812,0.55078,0.66992,0.6549
453.5,0.32649,0.44673,11.773,0.56055,0.66406,0.65098
453.5,0.32747,0.43891,11.773,0.58008,0.66016,0.62941
453.51,0.32942,0.43011,11.773,0.58984,0.6543,0.62549
453.52,0.3304,0.42326,11.695,0.5957,0.6543,0.62549
453.53,0.33138,0.41642,11.578,0.60547,0.6543,0.61569
453.54,0.33236,0.40958,11.499,0.61523,0.65039,0.6098
453.54,0.33333,0.40274,11.382,0.61523,0.64453,0.6098
453.55,0.33431,0.39589,11.343,0.60938,0.63477,0.6098
453.56,0.33431,0.39003,11.265,0.59961,0.625,0.6098
453.57,0.33529,0.38319,11.147,0.57031,0.625,0.62941
453.58,0.33529,0.37732,11.069,0.55078,0.625,0.65098
453.58,0.33627,0.37243,11.03,0.5293,0.625,0.66471
453.59,0.33627,0.3695,10.952,0.5,0.62891,0.68039
453.6,0.33627,0.36461,10.874,0.49414,0.62891,0.68039
453.61,0.33724,0.35875,10.756,0.48438,0.62891,0.68627
453.62,0.33724,0.35288,10.717,0.48047,0.62891,0.69608
453.62,0.33724,0.34702,10.717,0.46484,0.63477,0.69608
453.63,0.33724,0.34115,10.717,0.46484,0.64062,0.70588
453.64,0.33724,0.33529,10.717,0.4707,0.62891,0.7
453.65,0.33724,0.33138,10.717,0.46484,0.63477,0.70588
453.66,0.33724,0.32649,10.717,0.47461,0.63477,0.7
453.66,0.33724,0.32258,10.756,0.47461,0.64062,0.70588
453.67,0.33724,0.31867,10.756,0.48047,0.63477,0.6902
453.68,0.33724,0.31574,10.717,0.4707,0.64453,0.7
453.69,0.33724,0.31378,10.756,0.47461,0.64453,0.69608
453.7,0.33724,0.31085,10.756,0.4707,0.65039,0.70588
453.7,0.33627,0.30792,10.756,0.46484,0.65039,0.7
453.71,0.33627,0.30401,10.756,0.4707,0.65039,0.70588
453.72,0.33529,0.30108,10.834,0.4707,0.65039,0.70588
453.73,0.33529,0.29717,10.952,0.4707,0.65039,0.70588
453.74,0.33431,0.29326,10.952,0.4707,0.6543,0.7
453.74,0.33333,0.28935,10.952,0.48438,0.6543,0.6902
453.75,0.33138,0.28543,10.874,0.49023,0.66992,0.6902
453.76,0.32942,0.2825,10.874,0.49023,0.68555,0.68627
453.77,0.32845,0.28055,10.874,0.5,0.69531,0.6902
453.78,0.32649,0.28152,10.952,0.50586,0.66016,0.68039
453.78,0.32454,0.28641,11.03,0.49023,0.64062,0.68627
453.79,0.32356,0.29423,11.03,0.48047,0.62891,0.68039
453.8,0.32258,0.30792,10.952,0.46484,0.625,0.7
453.81,0.32063,0.32747,10.834,0.44922,0.625,0.7
453.82,0.31867,0.35288,10.756,0.44531,0.625,0.70588
453.82,0.31672,0.38319,10.717,0.46094,0.625,0.7
453.83,0.31476,0.41838,10.717,0.46484,0.62891,0.69608
453.84,0.31183,0.45552,10.717,0.46484,0.62891,0.69608
453.85,0.30987,0.49462,10.717,0.46094,0.62891,0.7
453.86,0.30792,0.53372,10.756,0.44922,0.63477,0.7
453.86,0.30596,0.57087,10.756,0.43555,0.64453,0.71569
453.87,0.30401,0.60606,10.717,0.44531,0.64453,0.71569
453.88,0.30303,0.63441,10.717,0.43945,0.65039,0.72157
453.89,0.30108,0.65787,10.639,0.43555,0.6543,0.71569
453.9,0.3001,0.68231,10.561,0.42969,0.6543,0.72157
453.9,0.29912,0.70479,10.443,0.41992,0.67578,0.72549
453.91,0.29814,0.72434,10.326,0.43945,0.68555,0.73137
453.92,0.29717,0.74096,10.13,0.53906,0.63477,0.66078
453.93,0.29717,0.75464,9.9348,0.70898,0.54492,0.53922
453.94,0.29619,0.76637,9.7783,0.86523,0.42578,0.42549
453.94,0.29521,0.77615,9.5046,0.71484,0.37109,0.50588
453.95,0.29521,0.78299,9.309,0.50977,0.41992,0.64118
453.96,0.29423,0.78788,9.1525,0.39062,0.5,0.72157
453.97,0.29423,0.78886,8.9961,0.36523,0.55078,0.74118
453.98,0.29326,0.7869,8.8396,0.39453,0.60938,0.73137
453.98,0.29326,0.78201,8.8396,0.39453,0.66406,0.74118
453.99,0.29228,0.77419,8.8396,0.4043,0.67969,0.7451
454,0.29228,0.76442,8.8787,0.40039,0.68945,0.74118
454.01,0.29228,0.75171,8.957,0.40039,0.69531,0.7451
454.02,0.29228,0.73705,8.957,0.39453,0.69922,0.75098
454.02,0.2913,0.72043,8.957,0.40039,0.69531,0.7451
454.03,0.2913,0.70283,8.8787,0.39453,0.69922,0.7451
454.04,0.29032,0.68426,8.8396,0.41602,0.69531,0.74118
454.05,0.28935,0.66373,8.7614,0.41016,0.69922,0.7451
454.06,0.28837,0.64321,8.6832,0.41016,0.69922,0.7451
454.06,0.28739,0.62268,8.6441,0.41602,0.69531,0.74118
454.07,0.28641,0.60215,8.5658,0.41602,0.69531,0.73529
454.08,0.28543,0.58456,8.5267,0.41992,0.69922,0.73529
454.09,0.28446,0.56794,8.3703,0.41992,0.69922,0.73529
454.1,0.28348,0.55034,8.2529,0.41992,0.69922,0.73137
454.1,0.28152,0.53275,8.2138,0.43555,0.69922,0.72549
454.11,0.27957,0.51613,8.2138,0.43945,0.69922,0.72549
454.12,0.27761,0.50049,8.2529,0.43945,0.69922,0.72157
454.13,0.27468,0.48583,8.2529,0.44531,0.69922,0.72549
454.14,0.27175,0.47116,8.1356,0.46484,0.69531,0.70588
454.14,0.26882,0.45846,7.8227,0.48047,0.69531,0.69608
454.15,0.26491,0.44575,7.4315,0.49414,0.69531,0.68627
454.16,0.26197,0.43402,7.2751,0.50977,0.69922,0.68039
454.17,0.25904,0.42326,7.0795,0.51562,0.68945,0.67647
454.18,0.25513,0.41349,6.9622,0.53516,0.67969,0.66078
454.18,0.2522,0.40567,6.8057,0.54492,0.67969,0.6549
454.19,0.24927,0.39883,6.571,0.56055,0.67969,0.65098
454.2,0.24536,0.39101,6.3364,0.56055,0.66992,0.6451
454.21,0.24145,0.38319,6.0235,0.57031,0.66016,0.64118
454.22,0.23754,0.37537,5.7497,0.57422,0.6543,0.63529
454.22,0.23265,0.36755,5.515,0.56445,0.64453,0.64118
454.23,0.22874,0.36168,5.2412,0.54492,0.64453,0.6549
454.24,0.22581,0.35582,5.0847,0.51562,0.65039,0.67059
454.25,0.2219,0.34995,4.8109,0.49023,0.65039,0.68039
454.26,0.21896,0.34311,4.5763,0.48438,0.64453,0.69608
454.26,0.21505,0.33724,4.3416,0.44922,0.6543,0.7098
454.27,0.21212,0.33138,4.146,0.43945,0.66016,0.72549
454.28,0.20821,0.32649,4.0287,0.42969,0.6543,0.72549
454.29,0.2043,0.32258,3.8722,0.43555,0.66016,0.72157
454.3,0.20039,0.31769,3.8331,0.42969,0.6543,0.72549
454.3,0.19648,0.31183,3.7549,0.42969,0.66406,0.72549
454.31,0.19257,0.30499,3.7158,0.42969,0.66406,0.72549
454.32,0.18768,0.29814,3.6375,0.43945,0.66406,0.72549
454.33,0.18475,0.2913,3.5202,0.43555,0.66992,0.72157
454.34,0.18084,0.28543,3.442,0.43945,0.66992,0.71569
454.34,0.17791,0.27859,3.4029,0.43945,0.66992,0.72157
454.35,0.17498,0.2737,3.2464,0.44531,0.66406,0.72157
454.36,0.17302,0.26784,3.2073,0.44922,0.66406,0.71569
454.37,0.17107,0.26295,3.09,0.44922,0.66406,0.72157
454.38,0.17009,0.25806,3.0117,0.44922,0.66992,0.71569
454.38,0.16911,0.25513,3.0117,0.44531,0.66406,0.72157
454.39,0.16813,0.2522,2.9335,0.44531,0.66992,0.72157
454.4,0.16716,0.24829,2.9335,0.43945,0.66992,0.71569
454.41,0.16716,0.2434,3.0117,0.44922,0.66992,0.71569
454.42,0.16716,0.23754,3.09,0.45508,0.67578,0.71569
454.42,0.16716,0.23167,3.1291,0.46484,0.68945,0.7098
454.43,0.16813,0.22581,3.2464,0.46094,0.7207,0.71569
454.44,0.16813,0.21994,3.442,0.46094,0.72461,0.7098
454.45,0.16911,0.21603,3.6375,0.4707,0.67969,0.69608
454.46,0.17009,0.21505,3.8722,0.46484,0.6543,0.7
454.46,0.17107,0.21799,4.0678,0.46094,0.65039,0.70588
454.47,0.17302,0.22581,4.2634,0.44922,0.64062,0.70588
454.48,0.17498,0.23851,4.3807,0.43555,0.63477,0.72157
454.49,0.17595,0.25513,4.4589,0.43555,0.63477,0.72157
454.5,0.17791,0.27859,4.498,0.43945,0.63477,0.71569
454.5,0.17889,0.30792,4.5763,0.44922,0.63477,0.7098
454.51,0.18084,0.34115,4.6936,0.43945,0.64453,0.72157
454.52,0.18182,0.37634,4.8892,0.44531,0.64453,0.7098
454.53,0.1828,0.41349,5.0065,0.44922,0.65039,0.70588
454.54,0.18475,0.44868,5.0847,0.42578,0.6543,0.73137
454.54,0.18573,0.48289,5.1239,0.43555,0.6543,0.72549
454.55,0.18671,0.51515,5.1239,0.42969,0.6543,0.72549
454.56,0.18768,0.54643,5.1239,0.42578,0.6543,0.72549
454.57,0.18866,0.5738,5.2021,0.41992,0.66016,0.73137
454.58,0.19062,0.59922,5.2412,0.41992,0.68945,0.73529
454.58,0.19062,0.61877,5.3194,0.46094,0.69922,0.71569
454.59,0.19159,0.63343,5.4368,0.58008,0.61914,0.64118
454.6,0.19159,0.64907,5.4368,0.76953,0.52539,0.50588
454.61,0.19159,0.66178,5.515,0.91016,0.41992,0.40392
454.62,0.19159,0.67155,5.4368,0.75,0.39453,0.49412
454.62,0.19159,0.6784,5.3976,0.54492,0.45508,0.64118
454.63,0.19257,0.68231,5.2021,0.41992,0.53906,0.73137
454.64,0.19257,0.68426,4.9674,0.3457,0.58398,0.77647
454.65,0.19355,0.68133,4.5763,0.36523,0.625,0.76667
454.66,0.19355,0.67644,4.2634,0.41016,0.6543,0.74118
454.66,0.19453,0.66862,3.9505,0.41992,0.67578,0.74118
454.67,0.19453,0.65787,3.7549,0.41602,0.67578,0.74118
454.68,0.1955,0.64712,3.6375,0.41992,0.67969,0.7451
454.69,0.19648,0.63539,3.7158,0.42578,0.68555,0.74118
454.7,0.19648,0.62072,3.7549,0.41992,0.68555,0.7451
454.7,0.19746,0.60313,3.8331,0.41992,0.67578,0.73529
454.71,0.19746,0.58456,3.8722,0.41992,0.67578,0.73529
454.72,0.19746,0.56403,3.8722,0.41992,0.67578,0.73137
454.73,0.19746,0.5435,3.8722,0.42969,0.67969,0.73529
454.74,0.19746,0.52297,3.8331,0.43945,0.67578,0.72549
454.74,0.19746,0.50244,3.7549,0.43945,0.67578,0.72549
454.75,0.19746,0.48192,3.6375,0.43945,0.67969,0.72549
454.76,0.19746,0.46237,3.5202,0.44531,0.67578,0.72549
454.77,0.19746,0.44282,3.442,0.46094,0.66992,0.71569
454.78,0.19746,0.43011,3.442,0.46484,0.66992,0.7098
454.78,0.19844,0.42033,3.5593,0.46484,0.66992,0.70588
454.79,0.19844,0.40958,3.7158,0.4707,0.66406,0.70588
454.8,0.19941,0.39785,3.7158,0.48438,0.66016,0.69608
454.81,0.19941,0.3871,3.5593,0.49023,0.6543,0.6902
454.82,0.20039,0.37537,3.3246,0.50977,0.66406,0.68039
454.82,0.20039,0.36559,3.0117,0.51953,0.6543,0.67647
454.83,0.20137,0.35679,2.6988,0.53906,0.64453,0.66078
454.84,0.20235,0.34897,2.3859,0.56055,0.64062,0.65098
454.85,0.20235,0.34115,2.073,0.57422,0.63477,0.64118
454.86,0.20332,0.33431,1.8383,0.58984,0.62891,0.62941
454.86,0.2043,0.32747,1.5645,0.58984,0.62891,0.62941
454.87,0.2043,0.3216,1.3299,0.60938,0.625,0.61569
454.88,0.20528,0.31867,1.0561,0.61523,0.61523,0.61569
454.89,0.20626,0.31574,0.82138,0.60547,0.61523,0.61569
454.9,0.20626,0.31183,0.5867,0.58984,0.61523,0.62549
454.9,0.20626,0.30792,0.43025,0.58008,0.60938,0.62941
454.91,0.20723,0.30401,0.31291,0.54492,0.61523,0.6549
454.92,0.20626,0.29912,0.19557,0.51562,0.625,0.67647
454.93,0.20626,0.29423,0.078227,0.48047,0.62891,0.69608
454.94,0.20528,0.28935,-0.039113,0.4707,0.63477,0.70588
454.94,0.20528,0.28543,-0.19557,0.46094,0.64062,0.7098
454.95,0.2043,0.28152,-0.31291,0.45508,0.64062,0.71569
454.96,0.20332,0.27859,-0.50847,0.44531,0.65039,0.72157
454.97,0.20332,0.27468,-0.62581,0.43945,0.65039,0.72549
454.98,0.20235,0.27273,-0.82138,0.43945,0.64453,0.72549
454.98,0.20235,0.27175,-0.93872,0.43945,0.65039,0.72549
454.99,0.20235,0.26882,-1.1343,0.43945,0.65039,0.72549
455,0.20235,0.26686,-1.2516,0.44531,0.65039,0.72157
455.01,0.20235,0.26295,-1.369,0.45508,0.65039,0.72157
455.02,0.20235,0.26002,-1.4472,0.44922,0.65039,0.72549
455.02,0.20235,0.25709,-1.4472,0.45508,0.65039,0.72157
455.03,0.20332,0.25415,-1.2907,0.46094,0.65039,0.72157
455.04,0.20332,0.25122,-1.0561,0.46484,0.64453,0.72157
455.05,0.2043,0.24829,-0.82138,0.46094,0.64453,0.71569
455.06,0.2043,0.24633,-0.62581,0.46094,0.64062,0.7098
455.06,0.20626,0.24438,-0.43025,0.46094,0.64062,0.71569
455.07,0.20723,0.24242,-0.31291,0.45508,0.63477,0.71569
455.08,0.21017,0.24242,-0.11734,0.46484,0.64453,0.71569
455.09,0.21212,0.24242,0.11734,0.4707,0.6543,0.7098
455.1,0.21408,0.24047,0.39113,0.4707,0.67578,0.71569
455.1,0.21603,0.23949,0.70404,0.47461,0.69922,0.7098
455.11,0.21799,0.23754,1.0561,0.4707,0.70508,0.70588
455.12,0.21994,0.23656,1.4472,0.48438,0.66406,0.69608
455.13,0.22092,0.23656,1.8383,0.4707,0.64062,0.70588
455.14,0.22287,0.23949,2.1903,0.46484,0.62891,0.70588
455.14,0.22483,0.24536,2.5815,0.44531,0.61914,0.71569
455.15,0.22678,0.25415,2.8944,0.44531,0.61523,0.71569
455.16,0.22874,0.26784,3.1291,0.43945,0.61523,0.72157
455.17,0.23069,0.28641,3.2464,0.43945,0.61523,0.7098
455.18,0.23167,0.30596,3.3246,0.44531,0.61914,0.7098
455.18,0.23265,0.32649,3.3246,0.44922,0.625,0.7098
455.19,0.23363,0.35093,3.2464,0.45508,0.61914,0.70588
455.2,0.2346,0.3783,3.1291,0.43945,0.62891,0.71569
455.21,0.23558,0.4086,3.0117,0.42969,0.63477,0.72549
455.22,0.23656,0.43793,2.8944,0.43945,0.64062,0.72157
455.22,0.23656,0.46823,2.777,0.43555,0.64453,0.72549
455.23,0.23754,0.49658,2.6206,0.42969,0.64453,0.72549
455.24,0.23851,0.52297,2.6206,0.42578,0.65039,0.72549
455.25,0.23851,0.54741,2.6988,0.41992,0.67578,0.73529
455.26,0.23949,0.56891,2.8162,0.46484,0.66016,0.7098
455.26,0.24047,0.58847,3.0117,0.58984,0.58984,0.63529
455.27,0.24145,0.60411,3.2073,0.81445,0.49414,0.48431
455.28,0.2434,0.61584,3.442,0.93555,0.39062,0.3902
455.29,0.24438,0.62366,3.7158,0.76562,0.37109,0.4902
455.3,0.24536,0.62952,4.0287,0.53516,0.44922,0.63529
455.3,0.24536,0.63343,4.3416,0.4043,0.53906,0.72549
455.31,0.24633,0.63539,4.5763,0.33594,0.57422,0.77059
455.32,0.24731,0.63343,4.8109,0.36523,0.60938,0.7549
455.33,0.24829,0.6305,5.0065,0.4043,0.64062,0.73529
455.34,0.25024,0.62366,5.2021,0.41992,0.66406,0.73137
455.34,0.25122,0.61584,5.3976,0.41602,0.66992,0.73529
455.35,0.2522,0.60508,5.515,0.41992,0.66406,0.73137
455.36,0.25415,0.59238,5.6323,0.41992,0.66406,0.73137
455.37,0.25513,0.57869,5.7497,0.41992,0.66016,0.72549
455.38,0.25611,0.56696,5.867,0.41992,0.66406,0.73137
455.38,0.25709,0.55425,6.0235,0.41992,0.66016,0.72549
455.39,0.25904,0.53959,6.1408,0.42578,0.66016,0.72549
455.4,0.26197,0.52493,6.3755,0.43945,0.66016,0.71569
455.41,0.26393,0.50929,6.6884,0.43945,0.66016,0.71569
455.42,0.26686,0.4956,6.9622,0.43945,0.6543,0.71569
455.42,0.26979,0.48192,7.1969,0.44922,0.65039,0.7098
455.43,0.2737,0.46921,7.3924,0.45508,0.65039,0.70588
455.44,0.27664,0.4565,7.588,0.46484,0.64453,0.70588
455.45,0.27957,0.44477,7.7444,0.46484,0.64453,0.69608
455.46,0.2825,0.43402,7.94,0.47461,0.64453,0.6902
455.46,0.28446,0.42326,8.2138,0.48047,0.64062,0.68039
455.47,0.28641,0.41251,8.4485,0.49414,0.64062,0.68039
455.48,0.28935,0.40469,8.6441,0.50586,0.63477,0.67059
455.49,0.2913,0.39785,8.7614,0.51953,0.62891,0.66078
455.5,0.29423,0.39101,8.7614,0.5293,0.625,0.6549
455.5,0.29717,0.38416,8.6832,0.55469,0.625,0.6451
455.51,0.3001,0.37732,8.5658,0.57031,0.61914,0.62941
455.52,0.30303,0.37048,8.3703,0.58398,0.61523,0.61569
455.53,0.30596,0.36461,8.2529,0.59961,0.60547,0.6098
455.54,0.3089,0.35875,8.2529,0.60547,0.60547,0.6098
455.54,0.31085,0.35484,8.2138,0.61523,0.60547,0.6
455.55,0.31281,0.35093,8.1356,0.625,0.59961,0.59608
455.56,0.31476,0.34702,8.0574,0.61914,0.58398,0.6
455.57,0.31574,0.34409,8.0574,0.60938,0.58398,0.6
455.58,0.31672,0.34115,8.0182,0.58984,0.58984,0.6098
455.58,0.31867,0.3392,7.94,0.57422,0.5957,0.62941
455.59,0.31867,0.33627,7.9009,0.53906,0.60547,0.65098
455.6,0.31965,0.33236,7.7444,0.51562,0.60547,0.66471
455.61,0.31965,0.32747,7.7053,0.5,0.60938,0.67647
455.62,0.31965,0.32258,7.588,0.48047,0.61523,0.68039
455.62,0.31965,0.31769,7.5098,0.4707,0.61914,0.6902
455.63,0.31867,0.31378,7.5098,0.47461,0.61523,0.69608
455.64,0.31769,0.30987,7.5098,0.47461,0.61523,0.6902
455.65,0.31672,0.30694,7.5098,0.48047,0.625,0.69608
455.66,0.31574,0.30303,7.5098,0.48438,0.61914,0.6902
455.66,0.31378,0.29912,7.5098,0.48438,0.62891,0.6902
455.67,0.31281,0.29619,7.5098,0.48438,0.625,0.68627
455.68,0.31183,0.29326,7.588,0.49023,0.62891,0.68627
455.69,0.31085,0.2913,7.588,0.49414,0.625,0.68039
455.7,0.30987,0.28739,7.588,0.49023,0.625,0.68039
455.7,0.3089,0.28446,7.588,0.49414,0.61914,0.68039
