Time [s], II, PLETH, RESP, V, AVR
343.86,0.24609,0.19648,0.66052,0.87059,0.67578
343.86,0.24609,0.18964,0.64576,0.87059,0.67578
343.87,0.24609,0.1828,0.631,0.87059,0.67578
343.88,0.25,0.17693,0.61624,0.87059,0.67578
343.89,0.25586,0.17107,0.60148,0.87059,0.66992
343.9,0.25586,0.16618,0.58426,0.87059,0.67578
343.9,0.25586,0.16227,0.56827,0.87059,0.66992
343.91,0.25586,0.16129,0.54982,0.87059,0.66992
343.92,0.25977,0.15836,0.53137,0.88039,0.66406
343.93,0.25586,0.15543,0.51415,0.88039,0.66992
343.94,0.25977,0.15249,0.49692,0.88039,0.66406
343.94,0.2793,0.14956,0.48093,0.8902,0.65039
343.95,0.32031,0.14663,0.46494,0.91176,0.62891
343.96,0.32422,0.1437,0.44772,0.92157,0.625
343.97,0.33594,0.14272,0.4305,0.92549,0.61523
343.98,0.37109,0.14272,0.41205,0.94118,0.5957
343.98,0.39453,0.14467,0.3936,0.95686,0.58008
343.99,0.40039,0.15152,0.37515,0.94118,0.57422
344,0.37109,0.16422,0.3567,0.91569,0.59961
344.01,0.33984,0.18084,0.33825,0.88039,0.60547
344.02,0.30078,0.20235,0.32103,0.86078,0.625
344.02,0.31055,0.23167,0.30627,0.87647,0.61914
344.03,0.29102,0.26784,0.29028,0.87059,0.62891
344.04,0.24609,0.3089,0.27798,0.86667,0.66992
344.05,0.20508,0.35191,0.26568,0.85098,0.69922
344.06,0.18555,0.39492,0.25338,0.8451,0.70898
344.06,0.17969,0.43597,0.24231,0.8451,0.7207
344.07,0.17969,0.47312,0.23247,0.8451,0.7207
344.08,0.16992,0.50733,0.22263,0.8451,0.72461
344.09,0.17578,0.53568,0.21402,0.8451,0.7207
344.1,0.16992,0.56109,0.20541,0.8451,0.72461
344.1,0.17969,0.57967,0.19803,0.8451,0.7207
344.11,0.17578,0.59335,0.19188,0.8451,0.7207
344.12,0.17578,0.60704,0.18573,0.8451,0.7207
344.13,0.17969,0.61975,0.18081,0.8451,0.7207
344.14,0.20508,0.6305,0.17589,0.86667,0.71484
344.14,0.30469,0.6393,0.17097,0.92157,0.67578
344.15,0.43555,0.64614,0.16605,0.94118,0.56055
344.16,0.51562,0.652,0.16236,0.82549,0.44922
344.17,0.54492,0.65591,0.15744,0.6549,0.32031
344.18,0.21094,0.65787,0.15375,0.4451,0.31055
344.18,0.060547,0.65787,0.15006,0.66078,0.71484
344.19,0.15039,0.65591,0.14637,0.85686,0.78516
344.2,0.16992,0.652,0.14268,0.87059,0.75
344.21,0.20117,0.64614,0.13899,0.8902,0.7207
344.22,0.20508,0.6393,0.13653,0.89608,0.7207
344.22,0.21094,0.6305,0.13284,0.90196,0.71484
344.23,0.21094,0.61975,0.12915,0.90196,0.7207
344.24,0.21484,0.60704,0.12669,0.90196,0.70898
344.25,0.2207,0.5914,0.12423,0.89608,0.69922
344.26,0.23047,0.57576,0.12054,0.90196,0.69922
344.26,0.23047,0.55816,0.11808,0.90588,0.69922
344.27,0.23438,0.54154,0.11685,0.91176,0.69531
344.28,0.24023,0.52493,0.11439,0.91176,0.68945
344.29,0.25,0.51026,0.11193,0.91569,0.67969
344.3,0.24609,0.49756,0.1107,0.91176,0.67969
344.3,0.25586,0.48876,0.10947,0.91176,0.67578
344.31,0.25977,0.48289,0.10824,0.91569,0.67578
344.32,0.26953,0.47996,0.10701,0.91569,0.66406
344.33,0.27539,0.47996,0.10578,0.91569,0.66016
344.34,0.2793,0.48289,0.10578,0.91569,0.65039
344.34,0.2793,0.48876,0.10578,0.92157,0.65039
344.35,0.29492,0.49462,0.10578,0.92157,0.65039
344.36,0.30078,0.50049,0.10578,0.92549,0.65039
344.37,0.29492,0.50635,0.10578,0.93137,0.65039
344.38,0.30078,0.51124,0.10701,0.93725,0.65039
344.38,0.29102,0.51515,0.10701,0.94118,0.65039
344.39,0.27539,0.51906,0.10824,0.94118,0.66406
344.4,0.25586,0.52199,0.10824,0.94118,0.67969
344.41,0.23047,0.52395,0.10947,0.94118,0.69922
344.42,0.21094,0.5259,0.10947,0.94118,0.71484
344.42,0.18945,0.52688,0.1107,0.93137,0.73047
344.43,0.17969,0.52688,0.11193,0.91569,0.74023
344.44,0.16992,0.52493,0.11193,0.90196,0.73438
344.45,0.17578,0.52004,0.11193,0.8902,0.72461
344.46,0.18945,0.51222,0.11193,0.88039,0.71484
344.46,0.20508,0.50244,0.11193,0.87059,0.69922
344.47,0.2207,0.48974,0.11193,0.86667,0.69531
344.48,0.22461,0.47605,0.11193,0.86078,0.68945
344.49,0.23047,0.46041,0.1107,0.86078,0.68555
344.5,0.23047,0.44477,0.1107,0.85686,0.68555
344.5,0.23438,0.43109,0.10947,0.86078,0.67969
344.51,0.23438,0.4174,0.10947,0.86078,0.67969
344.52,0.24023,0.40274,0.10824,0.86078,0.67578
344.53,0.24023,0.38807,0.10824,0.86078,0.67578
344.54,0.24609,0.37341,0.10578,0.86078,0.67578
344.54,0.24023,0.3607,0.10455,0.86078,0.67578
344.55,0.24609,0.34897,0.10086,0.86078,0.67578
344.56,0.24609,0.34018,0.098401,0.86667,0.67578
344.57,0.25,0.33333,0.094711,0.87059,0.67578
344.58,0.24609,0.32845,0.092251,0.87059,0.67578
344.58,0.25586,0.32454,0.087331,0.86667,0.67578
344.59,0.25586,0.3216,0.083641,0.87059,0.67578
344.6,0.26953,0.31965,0.078721,0.88627,0.66016
344.61,0.31055,0.31867,0.075031,0.90588,0.62891
344.62,0.32031,0.31672,0.068881,0.91569,0.625
344.62,0.32422,0.31574,0.063961,0.91569,0.625
344.63,0.35547,0.31476,0.059041,0.94118,0.59961
344.64,0.38477,0.31574,0.055351,0.94706,0.58008
344.65,0.39453,0.31965,0.051661,0.93725,0.57422
344.66,0.36523,0.32845,0.04674,0.91569,0.58984
344.66,0.33008,0.34409,0.04428,0.88627,0.60547
344.67,0.29102,0.36559,0.04059,0.85686,0.62891
344.68,0.30469,0.39492,0.03936,0.87059,0.61523
344.69,0.29102,0.42913,0.0369,0.86667,0.625
344.7,0.24023,0.46628,0.03567,0.86078,0.66406
344.7,0.20117,0.50049,0.03444,0.8451,0.69531
344.71,0.18555,0.53079,0.03444,0.8451,0.70508
344.72,0.17969,0.56403,0.03444,0.8451,0.71484
344.73,0.16602,0.59531,0.03567,0.8451,0.7207
344.74,0.16602,0.62366,0.03567,0.8451,0.72461
344.74,0.16016,0.64907,0.03813,0.84118,0.73047
344.75,0.16602,0.66862,0.03936,0.8451,0.73047
344.76,0.16016,0.68524,0.04182,0.8451,0.73047
344.77,0.16992,0.69795,0.04305,0.8451,0.72461
344.78,0.17578,0.70674,0.04551,0.8451,0.7207
344.78,0.17969,0.71261,0.04674,0.85098,0.7207
344.79,0.19531,0.71652,0.0492,0.86667,0.7207
344.8,0.2793,0.7175,0.051661,0.91569,0.68555
344.81,0.41602,0.71554,0.055351,0.93725,0.57031
344.82,0.5,0.71359,0.057811,0.83137,0.46094
344.82,0.54492,0.71065,0.060271,0.67647,0.33008
344.83,0.23438,0.7087,0.062731,0.46078,0.31445
344.84,0.044922,0.70479,0.065191,0.63529,0.70508
344.85,0.14062,0.69892,0.067651,0.85686,0.78516
344.86,0.16602,0.69208,0.070111,0.87059,0.75
344.86,0.19531,0.68231,0.072571,0.88627,0.72461
344.87,0.20508,0.67058,0.073801,0.8902,0.71484
344.88,0.20508,0.65689,0.076261,0.89608,0.7207
344.89,0.21094,0.64223,0.078721,0.90196,0.70898
344.9,0.21484,0.62561,0.081181,0.90588,0.70508
344.9,0.2207,0.60997,0.083641,0.90196,0.69922
344.91,0.22461,0.59335,0.087331,0.89608,0.69922
344.92,0.23047,0.57576,0.089791,0.90196,0.69531
344.93,0.23047,0.55621,0.092251,0.90588,0.68945
344.94,0.23047,0.53763,0.093481,0.90588,0.69531
344.94,0.23438,0.51906,0.095941,0.90588,0.68945
344.95,0.24023,0.50244,0.099631,0.91176,0.68555
344.96,0.24609,0.49365,0.10209,0.91176,0.67969
344.97,0.25586,0.49071,0.10578,0.91176,0.67578
344.98,0.25977,0.48583,0.10947,0.91176,0.67578
344.98,0.27539,0.47996,0.11193,0.91176,0.66016
344.99,0.27539,0.4741,0.11439,0.91569,0.66016
345,0.2793,0.46921,0.11685,0.91569,0.65039
345.01,0.29102,0.4653,0.12054,0.91569,0.65039
345.02,0.30078,0.46139,0.123,0.92157,0.65039
345.02,0.30078,0.4565,0.12546,0.92549,0.65039
345.03,0.30078,0.45259,0.12792,0.92549,0.65039
345.04,0.29102,0.4477,0.13161,0.93725,0.6543
345.05,0.28516,0.44282,0.13284,0.93725,0.66406
345.06,0.26953,0.43793,0.1353,0.94118,0.67578
345.06,0.24609,0.43304,0.13776,0.94118,0.69531
345.07,0.22461,0.42913,0.13899,0.94118,0.70508
345.08,0.20117,0.42522,0.14145,0.93137,0.72461
345.09,0.17969,0.42229,0.14391,0.91569,0.73438
345.1,0.16602,0.41935,0.14637,0.90196,0.74023
345.1,0.17969,0.41642,0.1476,0.89608,0.73047
345.11,0.18555,0.41349,0.14883,0.88039,0.7207
345.12,0.20508,0.41056,0.15006,0.87059,0.70508
345.13,0.21094,0.40762,0.15129,0.87059,0.69922
345.14,0.2207,0.40469,0.15129,0.86667,0.68945
345.14,0.22461,0.40176,0.15252,0.86078,0.68555
345.15,0.23047,0.39883,0.15252,0.86078,0.68555
345.16,0.23047,0.39589,0.15375,0.86078,0.68555
345.17,0.23047,0.39296,0.15375,0.86078,0.68555
345.18,0.23047,0.39003,0.15375,0.86078,0.68555
345.18,0.23047,0.3871,0.15252,0.86078,0.67969
345.19,0.23047,0.38416,0.15129,0.86078,0.67578
345.2,0.24023,0.38221,0.15006,0.86078,0.67578
345.21,0.23438,0.38025,0.1476,0.86078,0.67578
345.22,0.23047,0.3783,0.14637,0.86667,0.67969
345.22,0.23438,0.37537,0.14268,0.86667,0.68555
345.23,0.23438,0.37341,0.14022,0.86667,0.68555
345.24,0.23438,0.37243,0.13776,0.87059,0.68555
345.25,0.23438,0.3695,0.13407,0.87059,0.68555
345.26,0.24023,0.36755,0.13038,0.87647,0.67578
345.26,0.25977,0.36559,0.12546,0.88627,0.66406
345.27,0.30078,0.36266,0.12177,0.91176,0.64453
345.28,0.30469,0.3607,0.11808,0.91569,0.64062
345.29,0.31445,0.35973,0.11439,0.91569,0.625
345.3,0.35547,0.35973,0.11193,0.94118,0.60547
345.3,0.39062,0.36266,0.10824,0.94118,0.58398
345.31,0.38086,0.36852,0.10578,0.92549,0.58008
345.32,0.34961,0.37928,0.10332,0.90196,0.60547
345.33,0.31445,0.39492,0.10086,0.87647,0.61914
345.34,0.2793,0.41642,0.099631,0.85686,0.64062
345.34,0.29492,0.44184,0.098401,0.86667,0.625
345.35,0.27539,0.47116,0.098401,0.86078,0.64062
345.36,0.23047,0.50342,0.098401,0.85098,0.68555
345.37,0.20117,0.53568,0.099631,0.84118,0.69922
345.38,0.17578,0.56696,0.099631,0.83529,0.7207
345.38,0.17578,0.59531,0.10086,0.84118,0.72461
345.39,0.16602,0.62072,0.10086,0.84118,0.73047
345.4,0.16016,0.6393,0.10209,0.8451,0.74023
345.41,0.16016,0.65396,0.10455,0.8451,0.74023
345.42,0.16016,0.66764,0.10578,0.8451,0.74023
345.42,0.16016,0.67937,0.10701,0.8451,0.74023
345.43,0.16602,0.68915,0.10947,0.8451,0.73438
345.44,0.16992,0.69697,0.1107,0.85098,0.73438
345.45,0.16602,0.70283,0.11193,0.85098,0.73438
345.46,0.18945,0.70674,0.11316,0.87059,0.73047
345.46,0.29102,0.71065,0.11439,0.92549,0.68555
345.47,0.42578,0.71261,0.11685,0.93725,0.56445
345.48,0.49414,0.71261,0.11808,0.81176,0.45508
345.49,0.5293,0.71163,0.11931,0.63529,0.33594
345.5,0.15625,0.7087,0.12054,0.43529,0.42969
345.5,0.035156,0.70577,0.123,0.67059,0.74414
345.51,0.13477,0.70088,0.12423,0.85686,0.79883
345.52,0.16602,0.69501,0.12669,0.87059,0.75391
345.53,0.18555,0.68719,0.12792,0.88627,0.73047
345.54,0.20117,0.6784,0.13038,0.8902,0.7207
345.54,0.20508,0.66764,0.13161,0.8902,0.71484
345.55,0.21094,0.65591,0.13284,0.8902,0.71484
345.56,0.21094,0.64223,0.1353,0.89608,0.71484
345.57,0.2207,0.62854,0.13653,0.89608,0.70508
345.58,0.22461,0.6129,0.13899,0.89608,0.69922
345.58,0.2207,0.59824,0.14145,0.89608,0.70508
345.59,0.22461,0.58456,0.14391,0.90196,0.69922
345.6,0.23047,0.57185,0.1476,0.90196,0.69531
345.61,0.24023,0.56109,0.15129,0.90196,0.68555
345.62,0.24609,0.54936,0.15375,0.90196,0.67578
345.62,0.25586,0.53959,0.15744,0.90588,0.67578
345.63,0.25586,0.52981,0.1599,0.91176,0.66992
345.64,0.26562,0.52102,0.16359,0.91176,0.66406
345.65,0.26562,0.5132,0.16605,0.91176,0.66016
345.66,0.26953,0.50635,0.16851,0.91569,0.66016
345.66,0.27539,0.50049,0.1722,0.91569,0.66406
345.67,0.29102,0.49365,0.17466,0.91569,0.65039
345.68,0.29492,0.48778,0.17712,0.91569,0.65039
345.69,0.30078,0.48192,0.17958,0.91569,0.65039
345.7,0.30078,0.47703,0.18204,0.92157,0.65039
345.7,0.29102,0.47214,0.1845,0.92549,0.65039
345.71,0.27539,0.46725,0.18696,0.93725,0.66992
345.72,0.25586,0.46334,0.18942,0.94118,0.68555
345.73,0.22461,0.45846,0.19188,0.94118,0.70508
345.74,0.20508,0.45455,0.19434,0.93725,0.7207
345.74,0.18555,0.44966,0.1968,0.92549,0.73438
345.75,0.16992,0.44575,0.19926,0.91569,0.74414
345.76,0.16016,0.44184,0.20172,0.90196,0.74023
345.77,0.16992,0.43695,0.20295,0.89608,0.73047
345.78,0.17969,0.43304,0.20418,0.88627,0.7207
345.78,0.18945,0.42913,0.20541,0.87059,0.70898
345.79,0.20508,0.42522,0.20664,0.87059,0.69922
345.8,0.21484,0.42131,0.20664,0.86667,0.68945
345.81,0.2207,0.41838,0.20787,0.86667,0.68555
345.82,0.2207,0.41544,0.2091,0.86078,0.67969
345.82,0.22461,0.41153,0.2091,0.86078,0.67969
345.83,0.23047,0.40762,0.2091,0.86667,0.67969
345.84,0.23047,0.40371,0.21033,0.86078,0.67578
345.85,0.22461,0.3998,0.21033,0.86078,0.67578
345.86,0.23047,0.39589,0.21033,0.86078,0.67578
345.86,0.23047,0.39296,0.2091,0.86667,0.67578
345.87,0.23047,0.39003,0.20787,0.86667,0.67578
345.88,0.23047,0.38612,0.20664,0.87059,0.67578
345.89,0.23047,0.38319,0.20418,0.87059,0.67578
345.9,0.23047,0.38025,0.20172,0.87647,0.67578
345.9,0.23047,0.3783,0.19926,0.87647,0.67969
345.91,0.22461,0.3783,0.1968,0.87059,0.68555
345.92,0.23047,0.3783,0.19311,0.87647,0.67578
345.93,0.25977,0.38025,0.19065,0.8902,0.66016
345.94,0.29492,0.38514,0.18696,0.91569,0.64062
345.94,0.30469,0.39296,0.18327,0.92157,0.62891
345.95,0.31445,0.40371,0.18081,0.92549,0.61914
345.96,0.3457,0.4174,0.17835,0.94118,0.60547
345.97,0.37109,0.435,0.17589,0.94706,0.58398
345.98,0.375,0.45552,0.17343,0.92549,0.58008
345.98,0.33594,0.47996,0.1722,0.89608,0.60547
345.99,0.30078,0.50831,0.1722,0.86667,0.61914
346,0.27539,0.53568,0.17097,0.85686,0.63477
346.01,0.29102,0.56403,0.1722,0.87059,0.61523
346.02,0.26953,0.59726,0.17343,0.87059,0.64062
346.02,0.2207,0.63441,0.17466,0.85686,0.67969
346.03,0.17969,0.67253,0.17712,0.8451,0.70508
346.04,0.17578,0.7087,0.17958,0.8451,0.7207
346.05,0.16992,0.74291,0.18327,0.8451,0.7207
346.06,0.16016,0.77126,0.18696,0.8451,0.7207
346.06,0.15039,0.79472,0.19065,0.8451,0.73438
346.07,0.14453,0.81329,0.19557,0.8451,0.73438
346.08,0.14453,0.826,0.20049,0.84118,0.74023
346.09,0.14453,0.8348,0.20541,0.8451,0.73438
346.1,0.15039,0.83969,0.21033,0.8451,0.73047
346.1,0.16016,0.84066,0.21648,0.8451,0.73047
346.11,0.16016,0.83969,0.2214,0.85098,0.73047
346.12,0.18555,0.83773,0.22632,0.87647,0.7207
346.13,0.29102,0.83675,0.23124,0.92549,0.67969
346.14,0.41992,0.8348,0.23739,0.90196,0.55469
346.14,0.51953,0.83382,0.24354,0.81569,0.42969
346.15,0.53516,0.83089,0.24846,0.63529,0.32031
346.16,0.13477,0.82698,0.25461,0.47451,0.46484
346.17,0.044922,0.82209,0.26076,0.75098,0.76562
346.18,0.15625,0.81525,0.26568,0.88627,0.78906
346.18,0.16016,0.80645,0.27183,0.88627,0.75
346.19,0.17969,0.7957,0.27798,0.89608,0.73047
346.2,0.17969,0.78397,0.28413,0.89608,0.72461
346.21,0.17969,0.77028,0.29151,0.89608,0.72461
346.22,0.18555,0.75562,0.30012,0.90196,0.7207
346.22,0.18945,0.739,0.3075,0.89608,0.71484
346.23,0.20117,0.72043,0.31611,0.90588,0.70508
346.24,0.20508,0.70186,0.32472,0.90196,0.69922
346.25,0.20508,0.68231,0.33333,0.90196,0.69922
346.26,0.20508,0.66276,0.34194,0.90196,0.69922
346.26,0.21094,0.64321,0.35055,0.90196,0.70508
346.27,0.2207,0.62366,0.35916,0.90196,0.68945
346.28,0.22461,0.60411,0.36654,0.90196,0.68945
346.29,0.23047,0.58651,0.37515,0.90588,0.67969
346.3,0.23438,0.57087,0.38499,0.90588,0.67578
346.3,0.24023,0.55718,0.3936,0.90588,0.66992
346.31,0.25,0.54252,0.40467,0.91176,0.66992
346.32,0.25977,0.52884,0.41451,0.91176,0.66406
346.33,0.25586,0.51515,0.42435,0.91176,0.67578
346.34,0.26953,0.50147,0.43419,0.91176,0.66406
346.34,0.27539,0.48778,0.44403,0.91569,0.66406
346.35,0.27539,0.47507,0.45264,0.92157,0.66406
346.36,0.26953,0.46237,0.46248,0.93137,0.66992
346.37,0.26953,0.44966,0.47232,0.94118,0.67578
346.38,0.25586,0.43793,0.48216,0.94118,0.67969
346.38,0.23047,0.4262,0.49323,0.94118,0.69922
346.39,0.20508,0.41447,0.50431,0.93725,0.7207
346.4,0.18555,0.40567,0.51538,0.94118,0.73438
346.41,0.16992,0.39785,0.52645,0.93137,0.74414
346.42,0.15625,0.38807,0.53752,0.91569,0.75391
346.42,0.15039,0.3783,0.54736,0.89608,0.75
346.43,0.16016,0.3695,0.55843,0.8902,0.74023
346.44,0.17578,0.3607,0.56704,0.87647,0.72461
346.45,0.18945,0.35191,0.57565,0.87059,0.70898
346.46,0.20508,0.34506,0.58426,0.86667,0.69922
346.46,0.21484,0.33822,0.59287,0.86078,0.69531
346.47,0.22461,0.33138,0.60148,0.85686,0.68945
346.48,0.23047,0.32551,0.61009,0.86078,0.68555
346.49,0.23047,0.31965,0.61747,0.86667,0.68555
346.5,0.23047,0.31574,0.62485,0.86667,0.67969
346.5,0.23047,0.31281,0.63223,0.86078,0.67578
346.51,0.23047,0.3089,0.63838,0.86667,0.67578
346.52,0.23047,0.30401,0.64453,0.86078,0.67969
346.53,0.23047,0.29912,0.65068,0.86667,0.68555
346.54,0.23047,0.29619,0.6556,0.87059,0.68945
346.54,0.22461,0.29228,0.66175,0.87059,0.67969
346.55,0.23047,0.28837,0.66544,0.87059,0.68555
346.56,0.23047,0.28543,0.66913,0.87059,0.67969
346.57,0.23438,0.2825,0.67282,0.87059,0.67578
346.58,0.23438,0.28055,0.67528,0.87059,0.67578
346.58,0.25977,0.27761,0.67774,0.88627,0.66016
346.59,0.29492,0.27468,0.67897,0.90588,0.64062
346.6,0.30078,0.27273,0.68143,0.91569,0.64062
346.61,0.30469,0.27175,0.68266,0.91569,0.62891
346.62,0.33984,0.27175,0.68389,0.93725,0.60938
346.62,0.37109,0.27175,0.68635,0.94706,0.60547
346.63,0.37109,0.27468,0.68758,0.93725,0.59961
346.64,0.33984,0.28152,0.69004,0.90588,0.60938
346.65,0.31445,0.29423,0.69373,0.87059,0.625
346.66,0.27539,0.31183,0.69619,0.85098,0.64062
346.66,0.29492,0.33529,0.69865,0.87059,0.625
346.67,0.26953,0.36364,0.70234,0.86078,0.64062
346.68,0.22461,0.39589,0.70726,0.85686,0.67969
346.69,0.19531,0.42913,0.71095,0.84118,0.69922
346.7,0.17969,0.45943,0.7171,0.83529,0.71484
346.7,0.16602,0.48583,0.72202,0.83529,0.7207
346.71,0.15625,0.51222,0.7294,0.83529,0.73438
346.72,0.16602,0.53763,0.73678,0.84118,0.7207
346.73,0.16016,0.56109,0.74539,0.84118,0.73047
346.74,0.15625,0.58162,0.754,0.84118,0.73438
346.74,0.16016,0.59824,0.76138,0.84118,0.73438
346.75,0.16016,0.61193,0.76876,0.84118,0.72461
346.76,0.16016,0.62268,0.77614,0.84118,0.73047
346.77,0.16602,0.63148,0.78352,0.8451,0.72461
346.78,0.17969,0.63832,0.79213,0.86078,0.7207
346.78,0.25977,0.64418,0.79951,0.90196,0.68945
346.79,0.39453,0.64809,0.80935,0.91176,0.57031
346.8,0.5293,0.65005,0.81796,0.83137,0.43945
346.81,0.5957,0.65005,0.82657,0.70588,0.31055
346.82,0.25586,0.64907,0.83518,0.5,0.40039
346.82,0.10547,0.64809,0.84256,0.7098,0.71484
346.83,0.19531,0.64516,0.84994,0.89608,0.77539
346.84,0.20117,0.64027,0.85732,0.88627,0.74414
346.85,0.16602,0.63343,0.8647,0.88039,0.73047
346.86,0.17969,0.62561,0.87331,0.88627,0.72461
346.86,0.17969,0.61584,0.88315,0.8902,0.73047
346.87,0.17578,0.60508,0.89176,0.8902,0.7207
346.88,0.16992,0.59238,0.90037,0.88627,0.72461
346.89,0.18945,0.57869,0.91021,0.89608,0.7207
346.9,0.18555,0.56598,0.92005,0.8902,0.7207
346.9,0.18555,0.55425,0.92866,0.88627,0.7207
346.91,0.17969,0.54057,0.93727,0.8902,0.7207
346.92,0.18945,0.52786,0.94588,0.8902,0.71484
346.93,0.18945,0.51515,0.95326,0.8902,0.71484
346.94,0.20508,0.50342,0.9631,0.89608,0.70508
346.94,0.20508,0.49267,0.97171,0.90196,0.69922
346.95,0.20508,0.48289,0.98155,0.89608,0.69922
346.96,0.21094,0.4741,0.99139,0.89608,0.68945
346.97,0.2207,0.46628,1.0012,0.90196,0.68555
346.98,0.22461,0.45846,1.0098,0.90196,0.68945
346.98,0.23047,0.45259,1.0185,0.90588,0.68555
346.99,0.23438,0.4477,1.0271,0.91176,0.68555
347,0.24023,0.44282,1.0369,0.91569,0.67969
347.01,0.24609,0.42815,1.0467,0.91569,0.68555
347.02,0.24609,0.4086,1.0578,0.91569,0.68555
347.02,0.23047,0.39687,1.0701,0.92549,0.68945
347.03,0.22461,0.38807,1.0812,0.93137,0.70508
347.04,0.20508,0.38123,1.0935,0.93137,0.71484
347.05,0.17969,0.37634,1.1046,0.93137,0.73438
347.06,0.16016,0.37146,1.1169,0.92549,0.74414
347.06,0.14062,0.36657,1.123,0.91569,0.76562
347.07,0.13086,0.36364,1.1292,0.90588,0.76562
347.08,0.125,0.3607,1.1292,0.8902,0.76953
347.09,0.13477,0.35679,1.1292,0.88039,0.75
347.1,0.14453,0.35386,1.1292,0.87059,0.74023
347.1,0.17578,0.35191,1.1292,0.86667,0.7207
347.11,0.18555,0.34897,1.1292,0.85686,0.71484
347.12,0.20117,0.34604,1.1292,0.85686,0.70508
347.13,0.20508,0.34213,1.1292,0.85686,0.69922
347.14,0.20508,0.3392,1.1292,0.85686,0.69922
347.14,0.21094,0.33529,1.1292,0.85686,0.69531
347.15,0.22461,0.33236,1.1292,0.85686,0.68555
347.16,0.2207,0.32942,1.1292,0.85098,0.68945
347.17,0.22461,0.32747,1.1292,0.85098,0.68555
347.18,0.23047,0.32454,1.1292,0.8451,0.68555
347.18,0.22461,0.3216,1.1292,0.8451,0.68945
347.19,0.22461,0.31867,1.1292,0.8451,0.68555
347.2,0.22461,0.31574,1.1292,0.8451,0.68555
347.21,0.23047,0.31476,1.1292,0.8451,0.68945
347.22,0.22461,0.31281,1.1292,0.8451,0.68945
347.22,0.2207,0.30987,1.1292,0.8451,0.68945
347.23,0.23047,0.30694,1.1292,0.8451,0.68555
347.24,0.25,0.30401,1.1292,0.85686,0.66992
347.25,0.28516,0.30205,1.1292,0.88627,0.64453
347.26,0.29492,0.3001,1.1292,0.8902,0.64062
347.26,0.30078,0.3001,1.1292,0.8902,0.62891
347.27,0.33984,0.30205,1.1292,0.91569,0.61523
347.28,0.37109,0.3089,1.1292,0.93137,0.59961
347.29,0.375,0.31867,1.1292,0.91569,0.58984
347.3,0.33984,0.33138,1.1292,0.88627,0.60547
347.3,0.31055,0.348,1.1292,0.85098,0.61914
347.31,0.27539,0.3695,1.1292,0.83137,0.62891
347.32,0.29492,0.39687,1.1292,0.8451,0.625
347.33,0.27539,0.42913,1.1292,0.8451,0.64062
347.34,0.23438,0.46334,1.1292,0.83137,0.66992
347.34,0.19531,0.49951,1.1292,0.82157,0.69922
347.35,0.17969,0.53666,1.1292,0.82157,0.70898
347.36,0.16992,0.57087,1.1292,0.82157,0.7207
347.37,0.16602,0.60411,1.1292,0.82157,0.7207
347.38,0.16016,0.63441,1.1292,0.82157,0.72461
347.38,0.16016,0.66178,1.1292,0.81569,0.73047
347.39,0.16016,0.68524,1.1292,0.82157,0.73047
347.4,0.16016,0.70186,1.1292,0.82157,0.72461
347.41,0.16016,0.71359,1.1292,0.82157,0.73047
347.42,0.16602,0.72434,1.1292,0.82157,0.72461
347.42,0.16992,0.73216,1.1292,0.82157,0.72461
347.43,0.18555,0.73607,1.1292,0.84118,0.7207
347.44,0.29102,0.73705,1.1292,0.89608,0.66992
347.45,0.42969,0.73509,1.1292,0.87647,0.55078
347.46,0.53906,0.73118,1.1292,0.80588,0.42969
347.46,0.58008,0.72434,1.1292,0.64118,0.31055
347.47,0.17578,0.7175,1.1292,0.46471,0.44531
347.48,0.064453,0.70968,1.1292,0.7098,0.75
347.49,0.15625,0.70186,1.1292,0.86667,0.78906
347.5,0.16602,0.69306,1.1292,0.87059,0.75391
347.5,0.17969,0.68426,1.1292,0.87647,0.73047
347.51,0.17969,0.67449,1.1292,0.88039,0.72461
347.52,0.19531,0.66471,1.1292,0.88627,0.7207
347.53,0.18945,0.65396,1.1292,0.88627,0.7207
347.54,0.20117,0.64321,1.1292,0.8902,0.71484
347.54,0.20117,0.6305,1.1292,0.89608,0.71484
347.55,0.20508,0.61779,1.1292,0.89608,0.70898
347.56,0.20508,0.60313,1.1292,0.89608,0.70508
347.57,0.21484,0.58944,1.1292,0.89608,0.69922
347.58,0.22461,0.57576,1.1292,0.89608,0.69922
347.58,0.23047,0.56109,1.1292,0.89608,0.69531
347.59,0.23047,0.54741,1.1292,0.89608,0.69531
347.6,0.23438,0.53568,1.1292,0.90196,0.68555
347.61,0.24609,0.52493,1.1242,0.90588,0.67969
347.62,0.25586,0.51222,1.1205,0.91176,0.67578
347.62,0.25586,0.50049,1.1132,0.91176,0.66992
347.63,0.25977,0.48876,1.107,0.91569,0.67578
347.64,0.26953,0.47703,1.0996,0.91569,0.66992
347.65,0.27539,0.46432,1.0923,0.91569,0.66016
347.66,0.2793,0.45259,1.0849,0.91569,0.66016
347.66,0.27539,0.44184,1.0763,0.92157,0.66016
347.67,0.28516,0.43011,1.0677,0.93725,0.66016
347.68,0.27539,0.41838,1.059,0.94118,0.67578
347.69,0.26953,0.40665,1.0504,0.94118,0.67578
347.7,0.24609,0.39589,1.0418,0.94118,0.69922
347.7,0.22461,0.3871,1.0332,0.94706,0.70508
347.71,0.20508,0.37732,1.0246,0.94118,0.72461
