Time [s], RESP, PLETH, II, V, AVR, CVP, ART
368.13,0.11241,0.32454,0.42488,0.61914,0.73529,11.812,120.27
368.14,0.10655,0.31867,0.41995,0.61914,0.73529,11.773,118.51
368.14,0.099707,0.31476,0.42488,0.61914,0.73529,11.695,116.75
368.15,0.093842,0.31085,0.4298,0.61914,0.73137,11.656,114.8
368.16,0.087977,0.30694,0.43473,0.61914,0.73137,11.578,112.84
368.17,0.082111,0.30205,0.43473,0.61914,0.73137,11.578,110.89
368.18,0.075269,0.29717,0.4298,0.61914,0.73137,11.578,108.93
368.18,0.068426,0.29228,0.43473,0.61914,0.73137,11.656,106.98
368.19,0.060606,0.28739,0.43473,0.61914,0.72157,11.656,105.02
368.2,0.052786,0.2825,0.44458,0.61914,0.71569,11.773,103.06
368.21,0.045943,0.27859,0.44951,0.61914,0.71569,11.89,101.11
368.22,0.039101,0.27468,0.44951,0.61914,0.71569,12.008,99.544
368.22,0.031281,0.26979,0.44951,0.61914,0.71569,12.125,97.784
368.23,0.024438,0.26491,0.44951,0.61914,0.72157,12.203,96.024
368.24,0.017595,0.26197,0.44951,0.61914,0.71569,12.203,93.677
368.25,0.0097752,0.25806,0.44951,0.61914,0.71569,12.203,91.33
368.26,0.0048876,0.25318,0.44951,0.61914,0.71569,12.282,88.788
368.26,0,0.24927,0.44951,0.61914,0.72157,12.321,85.854
368.27,0,0.24927,0.44951,0.625,0.71569,12.438,83.312
368.28,0,0.25611,0.47044,0.63477,0.70588,12.595,81.16
368.29,0,0.27273,0.48522,0.64453,0.6902,12.712,79.205
368.3,0,0.3001,0.49507,0.6543,0.68627,12.751,77.836
368.3,0,0.3392,0.5,0.66406,0.67647,12.751,76.662
368.31,0,0.38612,0.53448,0.67969,0.6549,12.829,75.88
368.32,0,0.43793,0.56527,0.68945,0.63529,12.829,75.489
368.33,0,0.49169,0.5702,0.66992,0.62941,12.907,75.098
368.34,0,0.54252,0.56034,0.65039,0.62941,13.142,75.098
368.34,0,0.5826,0.55049,0.64062,0.64118,13.69,75.098
368.35,0,0.61584,0.5197,0.625,0.6549,14.315,75.293
368.36,0,0.64614,0.49015,0.61523,0.68039,14.746,75.293
368.37,0,0.67253,0.45443,0.60547,0.7098,14.746,75.489
368.38,0,0.69404,0.4298,0.60547,0.73137,14.394,75.685
368.38,0,0.71163,0.41502,0.60547,0.74118,13.807,75.685
368.39,0,0.72434,0.4101,0.60547,0.7451,13.377,75.685
368.4,0,0.73412,0.40517,0.59961,0.75098,13.142,75.685
368.41,0,0.74096,0.40517,0.5957,0.75098,13.064,75.489
368.42,0,0.74389,0.40517,0.59961,0.75098,13.064,75.293
368.42,0,0.74389,0.40517,0.5957,0.75098,13.142,74.902
368.43,0,0.74194,0.40517,0.5957,0.75098,13.181,74.511
368.44,0,0.73705,0.41502,0.60938,0.74118,13.338,73.924
368.45,0,0.73118,0.44951,0.61523,0.7098,13.377,73.533
368.46,0,0.72336,0.53941,0.5957,0.61569,13.494,72.751
368.46,0,0.71457,0.70936,0.57422,0.44902,13.572,71.969
368.47,0,0.70479,0.93473,0.51562,0.23922,13.69,70.991
368.48,0,0.69404,1.0049,0.4043,0.14902,13.768,70.404
368.49,0,0.68231,0.81527,0.33008,0.30392,13.885,70.209
368.5,0,0.66862,0.55049,0.36523,0.56471,13.963,69.818
368.5,0,0.65298,0.40517,0.46484,0.72549,14.081,69.426
368.51,0,0.63636,0.36453,0.55078,0.77647,14.12,68.84
368.52,0,0.61779,0.36946,0.59961,0.78039,14.198,68.253
368.53,0,0.59726,0.38054,0.61914,0.77647,14.276,67.862
368.54,0,0.57674,0.38547,0.62891,0.77647,14.394,67.275
368.54,0,0.55718,0.39039,0.63477,0.77059,14.394,66.688
368.55,0,0.53959,0.39532,0.64062,0.76667,14.433,66.297
368.56,0,0.52102,0.40517,0.64453,0.76078,14.394,65.711
368.57,0.00097752,0.50244,0.4101,0.64453,0.7549,14.276,65.319
368.58,0.0039101,0.48583,0.41502,0.64453,0.75098,14.12,64.733
368.58,0.0058651,0.47116,0.4298,0.64453,0.74118,13.963,64.342
368.59,0.0078201,0.45943,0.43966,0.64453,0.73137,13.807,63.755
368.6,0.0097752,0.44868,0.44951,0.65039,0.73137,13.768,63.364
368.61,0.01173,0.44086,0.45443,0.6543,0.72549,13.807,62.973
368.62,0.013685,0.43402,0.46552,0.66016,0.72157,14.12,62.582
368.62,0.01564,0.42913,0.47537,0.66406,0.7098,14.433,62.19
368.63,0.018573,0.42522,0.48522,0.66406,0.7,14.589,61.799
368.64,0.020528,0.42229,0.5,0.66992,0.6902,14.433,61.408
368.65,0.02346,0.41935,0.51478,0.67578,0.67647,14.198,60.821
368.66,0.026393,0.4174,0.53941,0.67969,0.6549,13.885,60.626
368.66,0.028348,0.41447,0.5702,0.68945,0.63529,13.651,60.626
368.67,0.031281,0.41153,0.59975,0.69531,0.60588,13.338,61.213
368.68,0.034213,0.4086,0.63054,0.69531,0.58039,13.025,62.973
368.69,0.038123,0.40469,0.65025,0.69922,0.56078,12.829,66.688
368.7,0.042033,0.40078,0.66502,0.69531,0.55098,12.634,72.164
368.7,0.044966,0.39589,0.66995,0.68945,0.5451,12.438,79.009
368.71,0.048876,0.39101,0.65025,0.68945,0.5549,12.321,86.441
368.72,0.053763,0.38612,0.62438,0.68555,0.58039,12.282,93.872
368.73,0.057674,0.38025,0.58498,0.67969,0.60588,12.125,101.11
368.74,0.061584,0.37537,0.55542,0.66992,0.64118,12.008,107.56
368.74,0.066471,0.37048,0.5197,0.66016,0.66471,11.969,113.23
368.75,0.069404,0.36657,0.49015,0.6543,0.6902,11.969,117.34
368.76,0.073314,0.3607,0.46552,0.64062,0.7098,12.008,119.88
368.77,0.075269,0.35484,0.44951,0.63477,0.72549,12.008,121.25
368.78,0.078201,0.34897,0.43473,0.625,0.73137,11.89,121.45
368.78,0.080156,0.34311,0.4298,0.61914,0.73529,11.695,121.06
368.79,0.082111,0.33724,0.4298,0.61914,0.73529,11.46,120.08
368.8,0.084066,0.3304,0.4298,0.61914,0.73529,11.343,118.51
368.81,0.085044,0.32454,0.4298,0.61914,0.73137,11.265,116.75
368.82,0.085044,0.31867,0.43473,0.61523,0.72549,11.265,114.8
368.82,0.085044,0.31281,0.43966,0.61914,0.72549,11.265,113.04
368.83,0.084066,0.30792,0.43473,0.61914,0.73137,11.343,111.08
368.84,0.083089,0.30303,0.43473,0.61523,0.72549,11.343,109.13
368.85,0.082111,0.3001,0.44458,0.61914,0.71569,11.343,107.17
368.86,0.080156,0.29521,0.45443,0.61914,0.71569,11.343,105.41
368.86,0.077224,0.2913,0.46059,0.61914,0.7098,11.382,103.65
368.87,0.075269,0.28641,0.46059,0.625,0.7098,11.46,102.09
368.88,0.072336,0.28152,0.46059,0.61914,0.7098,11.578,100.33
368.89,0.068426,0.27761,0.46059,0.61914,0.71569,11.89,98.566
368.9,0.064516,0.27175,0.45443,0.61914,0.71569,12.321,96.61
368.9,0.060606,0.26588,0.45443,0.625,0.71569,12.829,94.263
368.91,0.056696,0.26002,0.45443,0.625,0.71569,13.142,91.721
368.92,0.052786,0.25415,0.44951,0.61914,0.72157,13.142,88.983
368.93,0.049853,0.25024,0.44951,0.61914,0.71569,12.947,86.441
368.94,0.045943,0.2522,0.45443,0.62891,0.71569,12.751,83.898
368.94,0.043011,0.25904,0.47537,0.64062,0.70588,12.751,81.552
368.95,0.040078,0.2737,0.49015,0.6543,0.69608,12.829,79.596
368.96,0.039101,0.29814,0.49507,0.66016,0.6902,12.907,78.031
368.97,0.037146,0.33431,0.51478,0.66992,0.67647,12.947,76.858
368.98,0.036168,0.37928,0.55542,0.68555,0.65098,12.907,76.076
368.98,0.035191,0.43011,0.57512,0.68555,0.62941,12.907,75.489
368.99,0.034213,0.48192,0.57512,0.66406,0.62549,12.907,75.293
369,0.034213,0.53275,0.5702,0.65039,0.62549,12.907,75.098
369.01,0.034213,0.57869,0.55542,0.64062,0.64118,12.907,75.098
369.02,0.035191,0.61877,0.52463,0.625,0.66078,12.907,75.293
369.02,0.036168,0.65689,0.48522,0.61523,0.6902,12.947,75.293
369.03,0.037146,0.68622,0.44951,0.60547,0.71569,13.064,75.489
369.04,0.038123,0.70283,0.4298,0.60547,0.73137,13.338,75.685
369.05,0.039101,0.71457,0.41995,0.59961,0.73529,13.572,75.88
369.06,0.040078,0.72532,0.41502,0.5957,0.74118,13.69,75.685
369.06,0.041056,0.73509,0.41502,0.5957,0.7451,13.651,75.685
369.07,0.042033,0.74096,0.41502,0.5957,0.74118,13.455,75.489
369.08,0.043988,0.74487,0.41502,0.5957,0.74118,13.259,75.293
369.09,0.045943,0.74682,0.41502,0.5957,0.74118,13.142,74.902
369.1,0.047898,0.74487,0.41502,0.59961,0.74118,13.181,74.511
369.1,0.049853,0.74194,0.4298,0.60938,0.73137,13.259,74.12
369.11,0.052786,0.73607,0.47537,0.61523,0.68627,13.377,73.533
369.12,0.054741,0.72727,0.5899,0.58984,0.57451,13.455,73.142
369.13,0.057674,0.71652,0.78448,0.56445,0.38431,13.572,72.36
369.14,0.060606,0.70577,0.98522,0.49023,0.18824,13.651,71.578
369.14,0.063539,0.69501,1.0148,0.38086,0.14314,13.768,70.795
369.15,0.066471,0.68426,0.74015,0.33008,0.37059,13.885,70.404
369.16,0.070381,0.67253,0.5,0.39062,0.61569,14.003,70.013
369.17,0.073314,0.65787,0.39039,0.48438,0.7451,14.12,69.426
369.18,0.076246,0.64125,0.37562,0.56445,0.77647,14.315,69.035
369.18,0.079179,0.62366,0.38547,0.60547,0.77647,14.589,68.449
369.19,0.083089,0.60411,0.39039,0.61914,0.77647,14.902,67.862
369.2,0.086022,0.58358,0.39532,0.62891,0.77647,15.254,67.471
369.21,0.088954,0.56305,0.40025,0.64062,0.77059,15.332,66.884
369.22,0.090909,0.54154,0.40517,0.64453,0.76667,15.215,66.493
369.22,0.093842,0.52199,0.41502,0.64453,0.76078,14.902,65.906
369.23,0.096774,0.50342,0.41995,0.64453,0.7549,14.511,65.515
369.24,0.098729,0.48876,0.42488,0.65039,0.7451,14.198,64.928
369.25,0.10166,0.47703,0.43473,0.6543,0.74118,13.963,64.537
369.26,0.10459,0.46628,0.44458,0.6543,0.73529,13.807,64.146
369.26,0.10655,0.45552,0.45443,0.6543,0.73137,13.69,63.559
369.27,0.10948,0.4477,0.46059,0.6543,0.72157,13.69,63.168
369.28,0.11339,0.44086,0.46059,0.66016,0.72157,13.69,62.777
369.29,0.11632,0.435,0.47044,0.66016,0.71569,13.768,62.386
369.3,0.11926,0.43109,0.48522,0.66406,0.70588,13.768,61.995
369.3,0.12219,0.42717,0.50493,0.66992,0.68627,13.768,61.408
369.31,0.12512,0.42326,0.52463,0.67969,0.66471,13.69,61.017
369.32,0.12708,0.42033,0.55542,0.68555,0.6451,13.69,60.821
369.33,0.13001,0.4174,0.58498,0.69531,0.61961,13.651,60.821
369.34,0.13294,0.41447,0.60468,0.70508,0.59608,13.651,61.799
369.34,0.13685,0.41251,0.63054,0.70508,0.57451,13.651,64.342
369.35,0.13978,0.40958,0.64532,0.70508,0.56078,13.572,68.644
369.36,0.1437,0.40567,0.65517,0.69922,0.5549,13.259,74.707
369.37,0.14761,0.40176,0.6601,0.69531,0.5549,12.907,81.552
369.38,0.15152,0.39687,0.64039,0.68945,0.56471,12.595,88.983
369.38,0.1564,0.39198,0.61453,0.68555,0.58431,12.399,96.415
369.39,0.15934,0.3871,0.57512,0.67969,0.61569,12.203,103.46
369.4,0.16325,0.38123,0.53448,0.66406,0.65098,12.086,109.52
369.41,0.16618,0.37634,0.5,0.6543,0.68039,11.89,114.6
369.42,0.16911,0.37048,0.47537,0.64453,0.7,11.773,118.12
369.42,0.17204,0.36364,0.45443,0.64062,0.7098,11.656,120.27
369.43,0.17498,0.35777,0.43966,0.63477,0.72549,11.499,121.25
369.44,0.17693,0.35288,0.4298,0.62891,0.73529,11.46,121.45
369.45,0.17889,0.34897,0.4298,0.625,0.74118,11.343,121.06
369.46,0.17889,0.34409,0.4298,0.625,0.73529,11.265,119.88
369.46,0.17889,0.33822,0.43473,0.61914,0.73529,11.265,118.51
369.47,0.17791,0.33333,0.43473,0.61914,0.73137,11.382,116.75
369.48,0.17693,0.32747,0.43473,0.625,0.73137,11.656,114.8
369.49,0.17498,0.3216,0.43966,0.625,0.73137,12.008,113.04
369.5,0.17302,0.31672,0.43966,0.625,0.73137,12.399,111.08
369.5,0.17107,0.31085,0.43966,0.625,0.72549,12.438,109.32
369.51,0.16911,0.30596,0.44458,0.625,0.72157,12.321,107.37
369.52,0.1652,0.3001,0.44951,0.62891,0.72157,12.086,105.41
369.53,0.16227,0.29521,0.44951,0.63477,0.72157,11.812,103.26
369.54,0.15738,0.29228,0.44951,0.63477,0.72549,11.773,101.3
369.54,0.15347,0.28935,0.44951,0.62891,0.72549,11.773,99.739
369.55,0.14761,0.28543,0.44951,0.62891,0.72549,11.812,97.979
369.56,0.14272,0.28152,0.44951,0.62891,0.72157,11.969,96.024
369.57,0.13685,0.27566,0.44951,0.62891,0.72157,12.125,93.677
369.58,0.13196,0.26979,0.44951,0.62891,0.72157,12.282,90.939
369.58,0.12708,0.26393,0.44951,0.625,0.72157,12.399,88.396
369.59,0.12317,0.261,0.45443,0.62891,0.71569,12.516,85.658
369.6,0.11926,0.26295,0.46059,0.63477,0.7098,12.595,83.116
369.61,0.11632,0.27175,0.47537,0.65039,0.7,12.712,80.965
369.62,0.11437,0.2913,0.49015,0.66406,0.69608,12.907,79.009
369.62,0.11144,0.3216,0.49507,0.67578,0.6902,13.181,77.64
369.63,0.10948,0.36168,0.5197,0.68555,0.67059,13.651,76.662
369.64,0.10753,0.40176,0.55542,0.69922,0.6451,14.081,75.88
369.65,0.10655,0.44282,0.5702,0.68945,0.64118,14.276,75.489
369.66,0.10655,0.48876,0.5702,0.67578,0.63529,14.198,75.293
369.66,0.10655,0.53568,0.56034,0.66406,0.63529,14.003,75.098
369.67,0.10655,0.57869,0.53941,0.6543,0.6451,13.69,75.293
369.68,0.10753,0.61681,0.51478,0.64062,0.66471,13.494,75.293
369.69,0.10948,0.64907,0.4803,0.62891,0.69608,13.338,75.685
369.7,0.11241,0.67449,0.44951,0.625,0.71569,13.259,75.88
369.7,0.11535,0.69599,0.4298,0.61914,0.73137,13.259,76.076
369.71,0.12023,0.71261,0.41995,0.61914,0.73529,13.259,76.076
369.72,0.12414,0.72532,0.41502,0.61914,0.74118,13.181,76.271
369.73,0.13099,0.73412,0.41502,0.61523,0.74118,13.181,76.271
369.74,0.13685,0.739,0.41502,0.61523,0.74118,13.181,76.076
369.74,0.1437,0.73998,0.4101,0.61523,0.7451,13.181,75.685
369.75,0.15152,0.73998,0.4101,0.61914,0.75098,13.338,75.293
369.76,0.15934,0.739,0.41995,0.625,0.7451,13.377,74.902
369.77,0.16813,0.73509,0.44458,0.63477,0.73137,13.494,74.316
369.78,0.17889,0.73021,0.50493,0.625,0.67647,13.651,73.924
369.78,0.19062,0.72336,0.63547,0.61523,0.5451,13.768,73.338
369.79,0.20332,0.71457,0.8399,0.57422,0.34902,13.885,72.555
369.8,0.21701,0.70479,1.0099,0.48047,0.18431,14.003,71.773
369.81,0.22972,0.69404,1.0148,0.37109,0.16863,14.198,70.991
369.82,0.2434,0.68133,0.6798,0.3457,0.4451,14.315,70.404
369.82,0.25709,0.66764,0.46552,0.42969,0.66471,14.394,70.013
369.83,0.27077,0.652,0.38054,0.52539,0.7549,14.433,69.622
369.84,0.28739,0.63636,0.37562,0.59961,0.77647,14.589,69.231
369.85,0.30401,0.62072,0.38547,0.62891,0.77647,14.628,68.644
369.86,0.32356,0.60215,0.39039,0.64453,0.77647,14.707,68.057
369.86,0.34409,0.5826,0.39532,0.6543,0.77059,14.824,67.666
369.87,0.36559,0.56207,0.40025,0.66016,0.76078,14.902,67.275
369.88,0.38807,0.54154,0.4101,0.66016,0.7549,14.902,66.688
369.89,0.41153,0.52102,0.41995,0.66406,0.7549,14.824,66.297
369.9,0.435,0.50244,0.42488,0.66406,0.75098,14.746,65.906
369.9,0.4565,0.4868,0.43473,0.66406,0.74118,14.707,65.319
369.91,0.47801,0.47214,0.43966,0.66406,0.74118,14.746,64.928
369.92,0.49756,0.46041,0.44951,0.66406,0.73137,14.902,64.537
369.93,0.51808,0.45161,0.46059,0.66406,0.72549,15.254,64.146
369.94,0.54057,0.44477,0.46552,0.66992,0.72157,15.567,63.755
369.94,0.56207,0.43891,0.47537,0.67969,0.71569,15.763,63.364
369.95,0.58553,0.435,0.4803,0.67969,0.70588,15.684,62.973
369.96,0.60899,0.43109,0.49507,0.68555,0.69608,15.372,62.582
369.97,0.6305,0.42815,0.5197,0.68945,0.68039,15.059,62.19
369.98,0.652,0.4262,0.54557,0.69922,0.66471,14.746,61.799
369.98,0.67351,0.42326,0.56527,0.70898,0.6451,14.589,61.604
369.99,0.69404,0.42131,0.59483,0.71484,0.62549,14.511,61.995
370,0.7175,0.41838,0.62438,0.71484,0.6,14.433,63.364
370.01,0.74194,0.41544,0.65025,0.7207,0.58039,14.433,66.688
370.02,0.76735,0.41153,0.66502,0.7207,0.56471,14.394,72.36
370.02,0.79374,0.40762,0.66995,0.71484,0.56078,14.276,79.987
370.03,0.82111,0.40371,0.6601,0.70898,0.56078,14.198,88.592
370.04,0.84848,0.3998,0.64532,0.70508,0.57451,14.12,97.197
370.05,0.87683,0.39492,0.60961,0.69922,0.6,14.003,105.41
370.06,0.90518,0.38905,0.58005,0.68945,0.62549,14.003,112.65
370.06,0.9306,0.38514,0.54557,0.67969,0.65098,14.081,118.32
370.07,0.95601,0.38025,0.51478,0.66992,0.68039,14.276,122.23
370.08,0.97849,0.37439,0.4803,0.66016,0.7,14.511,124.58
370.09,1,0.36852,0.46059,0.6543,0.71569,14.628,125.36
370.1,1,0.36266,0.44458,0.64453,0.73137,14.589,125.16
370.1,1,0.35582,0.43473,0.64062,0.73529,14.433,124.19
370.11,1,0.34995,0.4298,0.64062,0.74118,14.394,122.62
370.12,1,0.34409,0.4298,0.63477,0.74118,14.315,120.86
370.13,1,0.33822,0.4298,0.63477,0.73529,14.315,118.9
370.14,1,0.33431,0.43473,0.63477,0.73529,14.315,116.75
370.14,1,0.33138,0.43966,0.63477,0.73137,14.315,114.8
370.15,1,0.32649,0.43966,0.63477,0.73137,14.315,112.65
370.16,1,0.3216,0.43966,0.63477,0.73137,14.315,110.69
370.17,1,0.31672,0.44458,0.63477,0.72157,14.394,108.74
370.18,1,0.31183,0.44951,0.63477,0.72157,14.394,106.78
370.18,1,0.30792,0.44951,0.64062,0.72157,14.433,104.82
370.19,1,0.30303,0.45443,0.64062,0.72157,14.589,102.87
370.2,1,0.29912,0.45443,0.64062,0.72157,14.746,101.11
370.21,1,0.29521,0.45443,0.64062,0.72157,15.137,99.544
370.22,1,0.29032,0.46059,0.64062,0.71569,15.528,97.979
370.22,1,0.28543,0.45443,0.64453,0.71569,15.841,95.828
370.23,1,0.27957,0.44951,0.64453,0.72157,15.88,93.481
370.24,1,0.27566,0.44951,0.64453,0.72157,15.763,90.939
370.25,1,0.27273,0.45443,0.64453,0.72157,15.567,88.396
370.26,1,0.27175,0.45443,0.64453,0.72157,15.45,85.854
370.26,1,0.27664,0.46552,0.6543,0.7098,15.372,83.312
370.27,1,0.29032,0.4803,0.66406,0.7,15.332,81.356
370.28,1,0.31378,0.5,0.67578,0.6902,15.332,79.791
370.29,1,0.34897,0.5,0.68555,0.6902,15.372,78.422
370.3,1,0.39394,0.51478,0.69531,0.68039,15.45,77.64
370.3,1,0.44477,0.54557,0.70508,0.66078,15.528,76.858
370.31,1,0.49853,0.56034,0.69922,0.65098,15.567,76.662
370.32,1,0.54936,0.55049,0.67969,0.65098,15.684,76.467
370.33,1,0.59629,0.54557,0.66406,0.65098,15.88,76.467
370.34,1,0.63245,0.52463,0.6543,0.66078,16.193,76.662
370.34,1,0.65982,0.5,0.64062,0.68039,16.623,76.662
370.35,1,0.68524,0.47044,0.63477,0.70588,16.936,76.858
370.36,1,0.70674,0.43473,0.62891,0.73137,17.093,77.054
370.37,1,0.72434,0.41502,0.625,0.7451,16.897,77.249
370.38,1,0.73803,0.40025,0.61914,0.75098,16.623,77.054
370.38,1,0.74682,0.39532,0.61914,0.7549,16.31,77.054
370.39,1,0.75367,0.39532,0.61914,0.7549,15.997,76.662
370.4,1,0.7566,0.39532,0.61523,0.7549,15.684,76.271
370.41,1,0.7566,0.39039,0.61523,0.7549,15.528,75.685
370.42,1,0.75367,0.39039,0.61523,0.7549,15.332,75.098
370.42,1,0.74976,0.39039,0.61914,0.76078,15.254,74.511
370.43,1,0.74291,0.41502,0.63477,0.73529,15.215,73.729
370.44,1,0.73509,0.4803,0.625,0.67647,15.215,72.947
370.45,1,0.72727,0.61946,0.60547,0.53922,15.215,71.969
370.46,1,0.7175,0.84483,0.57422,0.33529,15.332,70.991
370.46,1,0.70674,1,0.48047,0.17843,15.528,70.404
370.47,1,0.69501,0.90025,0.38477,0.2451,15.645,69.818
370.48,1,0.68133,0.63547,0.36523,0.48431,15.684,69.231
370.49,1,0.66764,0.43473,0.45508,0.6902,15.645,68.84
370.5,1,0.65103,0.35961,0.54492,0.77059,15.372,68.253
370.5,1,0.63441,0.34975,0.59961,0.78627,15.215,67.666
370.51,1,0.61486,0.34975,0.625,0.7902,15.02,67.08
370.52,1,0.59531,0.35468,0.64062,0.79608,14.902,66.493
370.53,1,0.57478,0.35468,0.64453,0.78627,14.707,65.906
370.54,1,0.55621,0.36946,0.65039,0.78039,14.589,65.515
370.54,1,0.53959,0.37562,0.6543,0.77647,14.433,64.928
370.55,1,0.52199,0.38547,0.6543,0.77059,14.315,64.537
370.56,1,0.50538,0.39039,0.66016,0.76667,14.12,63.95
370.57,1,0.48974,0.39532,0.66016,0.76078,14.003,63.168
370.58,1,0.47703,0.40517,0.66406,0.7549,13.885,62.777
370.58,1,0.4653,0.41502,0.66406,0.7451,13.768,62.19
370.59,1,0.4565,0.42488,0.66406,0.74118,13.885,61.799
370.6,1,0.44868,0.43473,0.66406,0.74118,14.198,61.408
370.61,1,0.44282,0.43473,0.66992,0.73137,14.628,61.017
370.62,1,0.43793,0.44951,0.67578,0.72157,14.902,60.626
370.62,1,0.43402,0.46552,0.67969,0.70588,14.824,60.039
370.63,1,0.43109,0.49015,0.68555,0.69608,14.394,59.648
370.64,1,0.42815,0.50985,0.68945,0.67647,13.768,59.257
370.65,1,0.4262,0.53448,0.69531,0.65098,13.259,58.866
370.66,1,0.42229,0.56527,0.69922,0.62941,12.907,59.061
370.66,1,0.41838,0.5899,0.70508,0.6098,12.634,60.43
370.67,1,0.41447,0.60961,0.70508,0.5902,12.399,63.364
370.68,1,0.40958,0.63054,0.70508,0.57451,12.203,68.84
370.69,1,0.40371,0.63547,0.69922,0.57059,12.008,75.88
370.7,1,0.39785,0.62438,0.68945,0.57451,11.812,84.094
370.7,1,0.39101,0.60468,0.68945,0.58431,11.695,92.503
370.71,1,0.38416,0.57512,0.68555,0.61569,11.578,100.72
370.72,1,0.37634,0.54557,0.68555,0.6451,11.46,108.54
370.73,1,0.36852,0.50985,0.67969,0.67647,11.343,114.99
370.74,1,0.36266,0.47537,0.66992,0.7,11.186,119.69
370.74,1,0.35679,0.45443,0.66016,0.71569,11.03,122.43
370.75,1,0.34995,0.43473,0.6543,0.73137,10.874,123.79
370.76,1,0.34311,0.41995,0.64453,0.74118,10.834,123.79
370.77,1,0.33529,0.41502,0.64062,0.7451,10.717,122.82
370.78,1,0.32845,0.4101,0.63477,0.75098,10.561,121.25
370.78,1,0.3216,0.4101,0.625,0.75098,10.521,119.49
370.79,1,0.31476,0.4101,0.625,0.75098,10.521,117.14
370.8,1,0.30792,0.4101,0.625,0.75098,10.561,114.99
370.81,1,0.30108,0.41502,0.625,0.74118,10.639,112.65
370.82,1,0.29521,0.41995,0.625,0.73529,10.756,110.5
370.82,1,0.28837,0.4298,0.625,0.73529,10.874,108.54
370.83,1,0.2825,0.4298,0.62891,0.73137,11.03,106.58
370.84,1,0.27761,0.43473,0.625,0.73137,11.186,104.63
370.85,1,0.2737,0.43966,0.625,0.73137,11.656,102.67
370.86,1,0.26882,0.43966,0.62891,0.73137,12.203,101.11
370.86,1,0.26295,0.43966,0.62891,0.72549,12.947,99.544
370.87,1,0.25806,0.43966,0.62891,0.72549,13.572,98.175
370.88,1,0.2522,0.43966,0.63477,0.72549,13.807,96.415
370.89,1,0.24633,0.43966,0.62891,0.73137,13.69,94.459
370.9,1,0.23949,0.43966,0.625,0.73137,13.494,92.112
370.9,1,0.23167,0.43966,0.625,0.73137,13.338,89.57
370.91,1,0.22581,0.43966,0.625,0.73137,13.259,87.027
370.92,1,0.22287,0.43966,0.625,0.73137,13.338,84.289
370.93,1,0.22581,0.45443,0.63477,0.71569,13.377,81.747
370.94,1,0.23656,0.47537,0.64453,0.70588,13.455,79.596
370.94,0.99707,0.25513,0.48522,0.6543,0.69608,13.494,77.836
370.95,0.99316,0.28543,0.5,0.66406,0.68627,13.494,76.271
370.96,0.97654,0.32942,0.53448,0.67969,0.66078,13.455,75.293
370.97,0.95894,0.38123,0.55542,0.68555,0.6451,13.338,74.511
370.98,0.94037,0.43891,0.56034,0.66406,0.6451,13.259,74.12
370.98,0.92082,0.4956,0.55049,0.6543,0.6451,13.181,73.924
370.99,0.89932,0.54936,0.53448,0.64453,0.65098,13.142,73.924
371,0.87879,0.59629,0.50985,0.63477,0.67059,13.064,73.924
371.01,0.85533,0.63636,0.47044,0.61914,0.7,13.025,74.316
371.02,0.83284,0.66764,0.43966,0.60938,0.72157,12.947,74.511
371.02,0.81232,0.69208,0.41995,0.60547,0.73529,12.829,74.902
371.03,0.79179,0.7087,0.4101,0.59961,0.74118,12.751,75.098
371.04,0.77224,0.71945,0.40517,0.59961,0.75098,12.712,75.293
371.05,0.75269,0.72825,0.40025,0.59961,0.75098,12.634,75.293
371.06,0.73216,0.73412,0.40025,0.59961,0.75098,12.595,75.293
371.06,0.71261,0.73705,0.40025,0.59961,0.7549,12.634,75.293
371.07,0.6911,0.73705,0.40025,0.5957,0.75098,12.634,75.098
371.08,0.6696,0.73412,0.40025,0.59961,0.75098,12.712,74.902
371.09,0.65103,0.73118,0.41502,0.60938,0.74118,12.829,74.511
371.1,0.63148,0.7263,0.44458,0.61523,0.70588,12.907,74.12
371.1,0.61388,0.71945,0.54557,0.5957,0.6098,13.064,73.533
371.11,0.59726,0.71163,0.7303,0.57031,0.43922,13.455,72.947
371.12,0.57967,0.70283,0.93966,0.50977,0.23333,14.081,71.969
371.13,0.56207,0.69208,0.99507,0.40039,0.16471,14.628,70.991
371.14,0.54545,0.68231,0.77956,0.33008,0.33529,14.941,70.404
371.14,0.52786,0.67058,0.52463,0.375,0.58039,14.902,70.013
371.15,0.51124,0.65787,0.39532,0.47461,0.73529,14.628,69.622
371.16,0.49462,0.64321,0.35961,0.56055,0.77647,14.394,69.231
371.17,0.47801,0.62659,0.36453,0.59961,0.78039,14.198,68.644
371.18,0.46139,0.60997,0.37562,0.61914,0.77647,14.081,68.057
371.18,0.4477,0.5914,0.38547,0.625,0.77647,14.081,67.471
371.19,0.43304,0.57185,0.39039,0.63477,0.76667,14.12,66.884
371.2,0.42033,0.5523,0.39532,0.64062,0.76667,14.12,66.297
371.21,0.40665,0.53275,0.40025,0.64062,0.76078,14.081,65.711
371.22,0.39394,0.51417,0.4101,0.64062,0.7549,14.003,65.124
