Time [s], RESP, PLETH, I, MCL, II
356.78,1.357,0.29423,0.5,0.5098,0.64062
356.78,1.357,0.28446,0.49412,0.51569,0.625
356.79,1.357,0.27664,0.49412,0.51961,0.62891
356.8,1.3545,0.27077,0.5,0.5451,0.65039
356.81,1.3521,0.26686,0.5,0.57059,0.66406
356.82,1.3521,0.26686,0.50588,0.5902,0.68945
356.82,1.3472,0.27077,0.51569,0.58039,0.69531
356.83,1.3447,0.27957,0.5098,0.57059,0.7207
356.84,1.3423,0.29521,0.5098,0.51569,0.74414
356.85,1.3374,0.31769,0.50588,0.47451,0.75
356.86,1.3325,0.34604,0.5,0.46471,0.75391
356.86,1.3301,0.37928,0.50588,0.46078,0.75391
356.87,1.3252,0.41447,0.5,0.46078,0.73438
356.88,1.3203,0.45259,0.48431,0.47059,0.69922
356.89,1.3154,0.48974,0.47451,0.48431,0.64453
356.9,1.313,0.5259,0.46078,0.5,0.58008
356.9,1.3105,0.56012,0.46078,0.49412,0.54492
356.91,1.3081,0.5914,0.46078,0.4902,0.53516
356.92,1.3056,0.62072,0.4549,0.4902,0.52539
356.93,1.3056,0.64321,0.46078,0.4902,0.51953
356.94,1.3032,0.66178,0.4549,0.4902,0.51953
356.94,1.3032,0.68133,0.44902,0.4902,0.51953
356.95,1.3032,0.6999,0.46078,0.48431,0.51953
356.96,1.3032,0.7175,0.44902,0.4902,0.51953
356.97,1.3007,0.73412,0.4549,0.4902,0.52539
356.98,1.3007,0.7478,0.44902,0.53922,0.55078
356.98,1.3007,0.75953,0.4451,0.63529,0.57031
356.99,1.2983,0.76931,0.51569,0.6902,0.68945
357,1.2983,0.77615,0.7,0.77647,0.75391
357.01,1.2958,0.78006,0.91569,0.91569,0.57422
357.02,1.2958,0.78006,0.99216,0.86078,0.015625
357.02,1.2934,0.77713,0.60588,0.71569,-0.37891
357.03,1.291,0.77126,0.18824,0.67647,-0.4082
357.04,1.2885,0.76246,0.062745,0.52549,-0.34375
357.05,1.2885,0.75073,0.088235,0.29412,-0.25
357.06,1.2861,0.73705,0.17843,0.19412,0.03125
357.06,1.2861,0.72141,0.29412,0.18824,0.36523
357.07,1.2861,0.70381,0.38431,0.3451,0.58008
357.08,1.2861,0.68524,0.42549,0.40392,0.64453
357.09,1.2861,0.66667,0.4451,0.41961,0.66992
357.1,1.2836,0.64907,0.4549,0.42941,0.68555
357.1,1.2836,0.63148,0.46078,0.42549,0.69531
357.11,1.2861,0.61486,0.4549,0.42941,0.69922
357.12,1.2861,0.59922,0.46078,0.42941,0.70898
357.13,1.2885,0.58553,0.46078,0.42941,0.70898
357.14,1.2885,0.57283,0.46078,0.42941,0.71484
357.14,1.291,0.56305,0.46078,0.42549,0.7207
357.15,1.2934,0.55327,0.46471,0.42549,0.73047
357.16,1.2958,0.5435,0.46471,0.42549,0.73438
357.17,1.2958,0.53372,0.46471,0.42549,0.73438
357.18,1.2983,0.52395,0.46078,0.41961,0.74023
357.18,1.3007,0.51515,0.46471,0.41961,0.74414
357.19,1.3032,0.50538,0.46471,0.41569,0.75391
357.2,1.3056,0.49462,0.46471,0.41569,0.75977
357.21,1.3081,0.48387,0.46078,0.41961,0.7793
357.22,1.313,0.47312,0.46078,0.41961,0.79883
357.22,1.3178,0.46237,0.46471,0.41569,0.83008
357.23,1.3227,0.45064,0.48039,0.41569,0.875
357.24,1.3252,0.43988,0.5,0.40392,0.91406
357.25,1.3301,0.43109,0.51961,0.4098,0.94922
357.26,1.3301,0.42033,0.53529,0.4098,0.97461
357.26,1.3301,0.4086,0.55098,0.4098,0.99414
357.27,1.3301,0.39589,0.56471,0.41961,1.0039
357.28,1.3301,0.38416,0.57451,0.42549,0.99414
357.29,1.3301,0.37146,0.57059,0.43922,0.95898
357.3,1.3301,0.35777,0.56471,0.46078,0.91406
357.3,1.3301,0.34506,0.5451,0.48039,0.85547
357.31,1.3301,0.33333,0.51961,0.49412,0.79492
357.32,1.3276,0.32063,0.51569,0.5098,0.74414
357.33,1.3252,0.3089,0.50588,0.5098,0.69922
357.34,1.3227,0.29619,0.5,0.51569,0.67578
357.34,1.3203,0.28641,0.49412,0.51569,0.65039
357.35,1.313,0.27859,0.49412,0.51961,0.64453
357.36,1.3081,0.26979,0.5,0.52941,0.6543
357.37,1.3007,0.26197,0.50588,0.5549,0.67969
357.38,1.2934,0.25611,0.5,0.58431,0.69922
357.38,1.2861,0.25415,0.5,0.59608,0.70508
357.39,1.2763,0.25806,0.50588,0.58039,0.7207
357.4,1.2641,0.26784,0.50588,0.56078,0.75391
357.41,1.2543,0.28446,0.50588,0.4902,0.76562
357.42,1.2445,0.30596,0.50588,0.48039,0.77539
357.42,1.2323,0.3304,0.5098,0.47451,0.7793
357.43,1.2225,0.35973,0.50588,0.46471,0.76953
357.44,1.2103,0.39198,0.4902,0.47451,0.74023
357.45,1.2005,0.42033,0.48431,0.47451,0.69922
357.46,1.1932,0.4477,0.46471,0.49412,0.62891
357.46,1.1834,0.47605,0.46078,0.50588,0.58008
357.47,1.176,0.50538,0.46471,0.5,0.55469
357.48,1.1711,0.53275,0.46078,0.5,0.55078
357.49,1.1663,0.55718,0.4549,0.49412,0.54492
357.5,1.1614,0.58065,0.46078,0.4902,0.54492
357.5,1.1565,0.60215,0.46078,0.48431,0.54492
357.51,1.1516,0.62072,0.4549,0.48431,0.54492
357.52,1.1491,0.63734,0.46471,0.48431,0.54492
357.53,1.1467,0.65298,0.4549,0.48431,0.54492
357.54,1.1418,0.66569,0.46471,0.50588,0.55469
357.54,1.1394,0.67644,0.44902,0.5902,0.57422
357.55,1.1369,0.68524,0.4451,0.66471,0.63477
357.56,1.1345,0.69013,0.5902,0.72549,0.74023
357.57,1.1296,0.69208,0.80588,0.85686,0.75391
357.58,1.1271,0.69208,0.99608,0.92549,0.29102
357.58,1.1247,0.69013,0.83529,0.81176,-0.22461
357.59,1.1222,0.68524,0.37059,0.71569,-0.4043
357.6,1.1222,0.67742,0.084314,0.64118,-0.34375
357.61,1.1198,0.66764,0.052941,0.42549,-0.29883
357.62,1.1198,0.65494,0.11961,0.22941,-0.11914
357.62,1.1198,0.64125,0.23333,0.2,0.21094
357.63,1.1198,0.62561,0.3451,0.27843,0.50586
357.64,1.1198,0.60899,0.41569,0.38039,0.64062
357.65,1.1198,0.59238,0.43529,0.41569,0.67578
357.66,1.1198,0.57576,0.44902,0.41961,0.68555
357.66,1.1174,0.56207,0.4549,0.42549,0.70508
357.67,1.1149,0.54936,0.4549,0.42941,0.70898
357.68,1.1125,0.53568,0.44902,0.42941,0.7207
357.69,1.1076,0.52297,0.4549,0.42549,0.72461
357.7,1.1027,0.51026,0.4549,0.41961,0.73438
357.7,1.0978,0.49853,0.46078,0.42549,0.73438
357.71,1.0929,0.4868,0.46471,0.41569,0.73438
357.72,1.0856,0.47605,0.46471,0.41569,0.74023
357.73,1.0807,0.46432,0.47059,0.41569,0.74414
357.74,1.0733,0.45357,0.47451,0.4098,0.75
357.74,1.0685,0.44282,0.47059,0.40392,0.75
357.75,1.0636,0.43206,0.47451,0.4098,0.75391
357.76,1.0611,0.42229,0.46471,0.4,0.76562
357.77,1.0562,0.41349,0.47451,0.40392,0.7793
357.78,1.0538,0.40469,0.47059,0.39412,0.79492
357.78,1.0513,0.39589,0.47451,0.39412,0.82422
357.79,1.0489,0.38612,0.48431,0.3902,0.85938
357.8,1.0465,0.37537,0.50588,0.3902,0.90039
357.81,1.044,0.36559,0.51961,0.3902,0.93555
357.82,1.0416,0.35582,0.53922,0.3902,0.96484
357.82,1.0391,0.34604,0.55098,0.3902,0.99023
357.83,1.0367,0.33724,0.57059,0.39412,1.0098
357.84,1.0318,0.32845,0.57451,0.4098,1.0137
357.85,1.0293,0.31965,0.57059,0.42941,0.94922
357.86,1.0293,0.31085,0.56078,0.43922,0.92969
357.86,1.0269,0.30303,0.55098,0.4549,0.88477
357.87,1.0269,0.29717,0.5451,0.47451,0.83008
357.88,1.0269,0.2913,0.52549,0.4902,0.77539
357.89,1.0244,0.28446,0.5098,0.50588,0.73047
357.9,1.0244,0.27664,0.5,0.5098,0.68945
357.9,1.022,0.26784,0.50588,0.5098,0.66406
357.91,1.0196,0.26002,0.5,0.5098,0.64062
357.92,1.0171,0.2522,0.5,0.51569,0.64062
357.93,1.0147,0.24438,0.5098,0.53529,0.66406
357.94,1.0122,0.23949,0.51961,0.5549,0.69922
357.94,1.0098,0.23656,0.51569,0.58039,0.71484
357.95,1.0049,0.23851,0.51961,0.57451,0.70898
357.96,1,0.24633,0.51961,0.57059,0.74414
357.97,0.99756,0.25904,0.51569,0.53529,0.77539
357.98,0.99267,0.27566,0.51569,0.48039,0.7793
357.98,0.98778,0.29619,0.51569,0.46471,0.78516
357.99,0.98044,0.32258,0.51961,0.46078,0.7793
358,0.97555,0.35288,0.50588,0.46078,0.76953
358.01,0.97066,0.38514,0.49412,0.46471,0.74023
358.02,0.96822,0.41838,0.47451,0.48431,0.68555
358.02,0.96333,0.45161,0.46078,0.50588,0.61914
358.03,0.95844,0.48289,0.4549,0.5,0.58008
358.04,0.95355,0.51222,0.44902,0.5,0.56055
358.05,0.94866,0.53861,0.44902,0.49412,0.55469
358.06,0.94132,0.56305,0.44902,0.49412,0.56055
358.06,0.93643,0.58456,0.4549,0.4902,0.55469
358.07,0.9291,0.60508,0.46078,0.48431,0.55469
358.08,0.92176,0.61975,0.46078,0.48431,0.55078
358.09,0.91443,0.63245,0.44902,0.48431,0.55078
358.1,0.90709,0.64418,0.4549,0.48431,0.55078
358.1,0.89731,0.65494,0.44902,0.52941,0.57031
358.11,0.88753,0.66471,0.43529,0.61961,0.58398
358.12,0.87531,0.67155,0.49412,0.68039,0.68555
358.13,0.86553,0.67644,0.6549,0.7549,0.76562
358.14,0.8533,0.6784,0.87647,0.90196,0.66406
358.14,0.84352,0.67742,0.99216,0.93137,0.12109
358.15,0.8313,0.67351,0.67647,0.76078,-0.34961
358.16,0.81907,0.66667,0.23922,0.7098,-0.42383
358.17,0.80685,0.65689,0.068627,0.59608,-0.33984
358.18,0.79218,0.64614,0.084314,0.35882,-0.25391
358.18,0.77751,0.63343,0.1549,0.2098,-0.013672
358.19,0.76528,0.62072,0.27843,0.2,0.33984
358.2,0.74817,0.60606,0.38431,0.31373,0.58008
358.21,0.7335,0.59042,0.42941,0.3902,0.66406
358.22,0.71638,0.57478,0.44902,0.41569,0.69531
358.22,0.69927,0.56012,0.4549,0.42941,0.70508
358.23,0.68215,0.54545,0.46471,0.42941,0.7207
358.24,0.66259,0.53275,0.46471,0.42941,0.74023
358.25,0.64303,0.52004,0.47059,0.42549,0.74023
358.26,0.62347,0.50831,0.47451,0.42941,0.74023
358.26,0.60391,0.49658,0.47059,0.42941,0.74414
358.27,0.58435,0.48485,0.47059,0.42941,0.75
358.28,0.56479,0.47507,0.47451,0.42549,0.75391
358.29,0.54523,0.46628,0.47451,0.42941,0.75391
358.3,0.52812,0.45846,0.47059,0.43529,0.75977
358.3,0.50856,0.45064,0.47451,0.42941,0.76562
358.31,0.49144,0.44379,0.46471,0.43529,0.76953
358.32,0.47188,0.43793,0.46471,0.43529,0.7793
358.33,0.45721,0.43304,0.46078,0.42941,0.78516
358.34,0.44254,0.43011,0.47059,0.41961,0.79883
358.34,0.43032,0.42717,0.47059,0.41569,0.82031
358.35,0.42054,0.4262,0.47451,0.41569,0.85547
358.36,0.40831,0.42424,0.49412,0.4098,0.9043
358.37,0.39609,0.42229,0.5098,0.40392,0.94531
358.38,0.38142,0.42033,0.52549,0.40392,0.98047
358.38,0.36919,0.41642,0.5451,0.4,1.0098
358.39,0.35941,0.41349,0.56471,0.40392,1.0391
358.4,0.34719,0.41056,0.57451,0.4098,1.0547
358.41,0.33741,0.40567,0.57059,0.42549,1.0586
358.42,0.32763,0.3998,0.57059,0.43922,1.0137
358.42,0.3154,0.39296,0.56471,0.46078,0.95898
358.43,0.30562,0.38612,0.55098,0.48039,0.91016
358.44,0.2934,0.37732,0.53529,0.5,0.84961
358.45,0.28117,0.36755,0.51961,0.5098,0.78906
358.46,0.26895,0.35777,0.50588,0.52549,0.73438
358.46,0.25428,0.34702,0.5,0.52549,0.70508
358.47,0.23961,0.33627,0.49412,0.51961,0.68555
358.48,0.22738,0.32454,0.49412,0.52549,0.67578
358.49,0.21027,0.31378,0.49412,0.52941,0.66992
358.5,0.1956,0.30401,0.5,0.55098,0.68945
358.5,0.17848,0.29814,0.5098,0.57451,0.70898
358.51,0.16381,0.29423,0.5098,0.59608,0.73438
358.52,0.1467,0.29326,0.51569,0.58039,0.74023
358.53,0.12958,0.29717,0.5098,0.58039,0.75977
358.54,0.11247,0.30596,0.5098,0.53529,0.80469
358.54,0.095355,0.32063,0.50588,0.4902,0.79883
358.55,0.075795,0.34115,0.50588,0.48431,0.80469
358.56,0.05868,0.36559,0.5098,0.48039,0.82031
358.57,0.041565,0.39394,0.5,0.47451,0.80469
358.58,0.02445,0.42424,0.48431,0.48039,0.75391
358.58,0.007335,0.45357,0.48039,0.49412,0.69531
358.59,-0.007335,0.48289,0.46471,0.5098,0.625
358.6,-0.022005,0.51026,0.46078,0.51569,0.58984
358.61,-0.036675,0.53372,0.4549,0.5098,0.58984
358.62,-0.051345,0.5523,0.44902,0.50588,0.57422
358.62,-0.066015,0.57283,0.44902,0.49412,0.56445
358.63,-0.080685,0.5914,0.4549,0.49412,0.56445
358.64,-0.09291,0.60802,0.4549,0.49412,0.56055
358.65,-0.10758,0.62366,0.46078,0.49412,0.56055
358.66,-0.1198,0.63636,0.4549,0.49412,0.56055
358.66,-0.13447,0.64712,0.4549,0.49412,0.56445
358.67,-0.1467,0.65591,0.4451,0.53922,0.56055
358.68,-0.15892,0.66178,0.43922,0.62549,0.58008
358.69,-0.17115,0.66569,0.4902,0.68627,0.70508
358.7,-0.18582,0.66764,0.66078,0.75098,0.79883
358.7,-0.19804,0.66569,0.87059,0.86667,0.69922
358.71,-0.20782,0.66178,0.95686,0.88039,0.11133
358.72,-0.2176,0.65591,0.63529,0.78039,-0.41406
358.73,-0.22738,0.64712,0.23333,0.76078,-0.46875
358.74,-0.23716,0.63636,0.084314,0.6451,-0.31836
358.74,-0.2445,0.62463,0.078431,0.42941,-0.22852
358.75,-0.24939,0.60997,0.1549,0.2549,0
358.76,-0.25428,0.59531,0.26863,0.22941,0.33984
358.77,-0.25917,0.58065,0.38039,0.32353,0.58984
358.78,-0.26406,0.565,0.42549,0.39412,0.67578
358.78,-0.26895,0.55132,0.44902,0.41569,0.70508
358.79,-0.27628,0.53666,0.46078,0.42941,0.70898
358.8,-0.28117,0.52395,0.46471,0.43529,0.7207
358.81,-0.28851,0.51222,0.46471,0.43529,0.7207
358.82,-0.29584,0.50147,0.47059,0.42941,0.73047
358.82,-0.30318,0.49267,0.47059,0.43529,0.73438
358.83,-0.31051,0.48289,0.47059,0.43529,0.72461
358.84,-0.31785,0.47312,0.47059,0.43529,0.75
358.85,-0.32518,0.46334,0.46471,0.42549,0.75391
358.86,-0.33252,0.45357,0.47059,0.42549,0.75391
358.86,-0.33985,0.44379,0.46078,0.41961,0.74414
358.87,-0.34719,0.43402,0.46471,0.41961,0.76562
358.88,-0.35697,0.42424,0.46078,0.41961,0.7793
358.89,-0.36675,0.41349,0.46078,0.41569,0.77539
358.9,-0.37408,0.40371,0.46078,0.4098,0.78906
358.9,-0.38142,0.39394,0.47059,0.40392,0.82031
358.91,-0.38875,0.38416,0.47059,0.39412,0.83398
358.92,-0.39609,0.37634,0.47451,0.3902,0.86914
358.93,-0.40098,0.3695,0.49412,0.37451,0.93555
358.94,-0.40587,0.3607,0.5098,0.36471,0.97461
358.94,-0.41076,0.35191,0.52941,0.35882,1.0098
358.95,-0.4132,0.34213,0.55098,0.3549,1.0391
358.96,-0.41809,0.33333,0.56078,0.35882,1.0703
358.97,-0.42054,0.32454,0.57059,0.36471,1.0742
358.98,-0.42298,0.31574,0.57451,0.38431,1.0586
358.98,-0.42543,0.30792,0.57059,0.40392,1.0195
358.99,-0.42787,0.3001,0.56078,0.42941,0.95898
359,-0.43032,0.29228,0.5451,0.46078,0.91016
359.01,-0.43032,0.28446,0.52941,0.48039,0.84375
359.02,-0.43276,0.27566,0.51961,0.5,0.78516
359.02,-0.43276,0.26979,0.5098,0.5098,0.75
359.03,-0.43521,0.26393,0.5,0.51961,0.71484
359.04,-0.43765,0.25709,0.49412,0.52941,0.69531
359.05,-0.4401,0.25024,0.50588,0.5451,0.68945
359.06,-0.44254,0.2434,0.5098,0.56471,0.71484
359.06,-0.44499,0.23656,0.51961,0.58431,0.73047
359.07,-0.44743,0.23167,0.51961,0.58039,0.73047
359.08,-0.44988,0.22972,0.51569,0.57059,0.75391
359.09,-0.45477,0.23167,0.5098,0.51961,0.7793
359.1,-0.45721,0.23851,0.5,0.48039,0.7793
359.1,-0.45966,0.25122,0.5,0.47451,0.80469
359.11,-0.46455,0.26882,0.50588,0.48431,0.81055
359.12,-0.46699,0.29326,0.5,0.48039,0.78906
359.13,-0.46944,0.31769,0.4902,0.48431,0.76562
359.14,-0.46944,0.34409,0.48039,0.5,0.70508
359.14,-0.46944,0.37439,0.46471,0.5098,0.63477
359.15,-0.46944,0.40567,0.46078,0.51569,0.58984
359.16,-0.46699,0.43793,0.44902,0.5098,0.57422
359.17,-0.46699,0.46823,0.44902,0.5098,0.58398
359.18,-0.46455,0.49658,0.44902,0.5098,0.56055
359.18,-0.4621,0.52297,0.4549,0.5098,0.55469
359.19,-0.45721,0.54643,0.4549,0.5098,0.56445
359.2,-0.45477,0.56696,0.4549,0.5098,0.55078
359.21,-0.45232,0.58456,0.4549,0.5098,0.56445
359.22,-0.44743,0.6002,0.46078,0.5098,0.57031
359.22,-0.44499,0.61388,0.44902,0.53529,0.56445
359.23,-0.4401,0.62366,0.44902,0.61569,0.58008
359.24,-0.43521,0.6305,0.48431,0.67647,0.69531
359.25,-0.43032,0.63539,0.63529,0.73529,0.83008
359.26,-0.42298,0.64027,0.83529,0.8451,0.83398
359.26,-0.41565,0.64223,0.94706,0.88627,0.18945
359.27,-0.40831,0.64223,0.68039,0.77647,-0.36914
359.28,-0.40098,0.64027,0.28431,0.75098,-0.47852
359.29,-0.39364,0.63539,0.10392,0.67059,-0.33398
359.3,-0.38386,0.62757,0.098039,0.46471,-0.24023
359.3,-0.37653,0.61779,0.1549,0.29412,-0.029297
359.31,-0.36675,0.60606,0.25882,0.26471,0.31055
359.32,-0.35941,0.59335,0.36471,0.33529,0.56445
359.33,-0.34963,0.57869,0.41961,0.4098,0.66016
359.34,-0.3423,0.56598,0.44902,0.43529,0.67578
359.34,-0.33496,0.55425,0.4549,0.4451,0.68555
359.35,-0.33007,0.54057,0.46471,0.4451,0.70898
359.36,-0.32518,0.52786,0.46078,0.44902,0.70898
359.37,-0.32029,0.51613,0.46078,0.4549,0.7207
359.38,-0.31785,0.50538,0.4549,0.4451,0.71484
359.38,-0.3154,0.49462,0.46471,0.43922,0.73438
359.39,-0.3154,0.48485,0.46471,0.4451,0.73438
359.4,-0.31296,0.47605,0.46471,0.43529,0.74414
359.41,-0.31296,0.46725,0.46078,0.43529,0.73438
359.42,-0.31296,0.45846,0.46471,0.43529,0.7207
359.42,-0.3154,0.44966,0.46078,0.43529,0.75391
359.43,-0.3154,0.44086,0.46471,0.42941,0.77539
359.44,-0.31785,0.43109,0.47059,0.42549,0.76562
359.45,-0.32029,0.42326,0.46471,0.41961,0.78906
359.46,-0.32029,0.41642,0.46078,0.41569,0.81055
359.46,-0.32029,0.41642,0.47059,0.40392,0.83008
359.47,-0.32029,0.42033,0.47059,0.39412,0.85547
359.48,-0.31785,0.4174,0.48431,0.38039,0.88867
359.49,-0.3154,0.41056,0.5,0.37059,0.93555
359.5,-0.31296,0.40371,0.51961,0.36471,1.0039
359.5,-0.31051,0.39492,0.53922,0.36471,1.0352
359.51,-0.30562,0.3871,0.55098,0.36471,1.0547
359.52,-0.30318,0.3783,0.57059,0.36471,1.0703
359.53,-0.29829,0.37048,0.57059,0.38039,1.0586
359.54,-0.29584,0.36266,0.56471,0.4,1.0195
359.54,-0.29095,0.35386,0.55098,0.42549,0.95508
359.55,-0.28851,0.34702,0.5451,0.4549,0.87891
359.56,-0.28606,0.34115,0.52549,0.47059,0.83398
359.57,-0.28362,0.33431,0.51961,0.4902,0.77539
359.58,-0.28117,0.32747,0.5,0.5098,0.72461
359.58,-0.27873,0.31965,0.5,0.5098,0.68945
359.59,-0.27628,0.31281,0.4902,0.51569,0.66406
359.6,-0.27384,0.30499,0.49412,0.52549,0.66992
359.61,-0.27139,0.29814,0.5,0.53922,0.67578
359.62,-0.26895,0.2913,0.5098,0.57059,0.69531
359.62,-0.26895,0.28641,0.5098,0.58039,0.70898
359.63,-0.2665,0.28348,0.51961,0.57451,0.68555
359.64,-0.26406,0.28446,0.5098,0.56078,0.72461
359.65,-0.26161,0.29032,0.50588,0.52549,0.77539
359.66,-0.26161,0.3001,0.5,0.48039,0.7793
359.66,-0.25917,0.31476,0.5,0.47451,0.79492
359.67,-0.25917,0.33627,0.50588,0.47451,0.79492
359.68,-0.25672,0.36266,0.5,0.47059,0.77539
359.69,-0.25428,0.39394,0.4902,0.48039,0.73438
359.7,-0.25183,0.42717,0.48431,0.48431,0.69531
359.7,-0.24694,0.46139,0.47451,0.50588,0.63477
359.71,-0.24205,0.49462,0.47059,0.5098,0.58398
359.72,-0.23716,0.52688,0.46471,0.50588,0.56445
359.73,-0.23227,0.55718,0.46078,0.5,0.55078
359.74,-0.22738,0.58456,0.46078,0.50588,0.53906
359.74,-0.22249,0.60899,0.46078,0.50588,0.53516
359.75,-0.2176,0.6305,0.46471,0.5,0.54492
359.76,-0.21271,0.64614,0.46078,0.5,0.55078
359.77,-0.20538,0.65885,0.46471,0.50588,0.53906
359.78,-0.20049,0.67155,0.46078,0.5,0.53516
359.78,-0.1956,0.68231,0.46078,0.52549,0.55469
359.79,-0.19071,0.69208,0.44902,0.6098,0.57422
359.8,-0.18582,0.6999,0.5,0.66471,0.70898
359.81,-0.18093,0.70479,0.64118,0.72549,0.83984
359.82,-0.17359,0.70772,0.83529,0.82549,0.84961
359.82,-0.1687,0.70772,0.94706,0.86078,0.22461
359.83,-0.16137,0.70479,0.7,0.77059,-0.35352
359.84,-0.15403,0.6999,0.30392,0.75098,-0.48438
359.85,-0.1467,0.6911,0.11373,0.67647,-0.36328
359.86,-0.13692,0.68035,0.10392,0.47059,-0.27344
359.86,-0.12714,0.66862,0.15882,0.28431,-0.070312
359.87,-0.11736,0.65591,0.25882,0.24902,0.25586
359.88,-0.10513,0.64223,0.36471,0.31961,0.51953
359.89,-0.095355,0.62757,0.42549,0.39412,0.63477
359.9,-0.085575,0.6129,0.44902,0.41961,0.6543
359.9,-0.075795,0.59726,0.4549,0.43529,0.66992
359.91,-0.066015,0.58358,0.46078,0.43529,0.69531
359.92,-0.05868,0.57087,0.46078,0.43529,0.68945
359.93,-0.051345,0.55816,0.4549,0.43529,0.68945
359.94,-0.041565,0.54643,0.46078,0.43529,0.69531
359.94,-0.03423,0.53568,0.46471,0.43529,0.70508
359.95,-0.026895,0.52493,0.47059,0.42941,0.70898
359.96,-0.017115,0.51515,0.47059,0.42941,0.71484
359.97,-0.00978,0.50635,0.47451,0.41961,0.72461
359.98,0,0.49951,0.47059,0.41961,0.7207
359.98,0.007335,0.49071,0.47059,0.41569,0.73047
359.99,0.01956,0.48192,0.47059,0.41569,0.73438
360,0.02934,0.47116,0.47451,0.40392,0.75
360.01,0.041565,0.46139,0.47059,0.4,0.75391
360.02,0.05379,0.45064,0.47059,0.39412,0.78516
360.02,0.070905,0.43988,0.47451,0.3902,0.80469
360.03,0.08802,0.43011,0.48039,0.37451,0.83398
360.04,0.10758,0.41935,0.5,0.36471,0.87891
360.05,0.12714,0.40958,0.50588,0.36471,0.92969
360.06,0.14914,0.39883,0.51961,0.35882,0.97461
360.06,0.17115,0.38905,0.53529,0.35882,1.0098
360.07,0.1956,0.38025,0.5549,0.3549,1.0352
360.08,0.2176,0.37341,0.56471,0.35882,1.0488
360.09,0.24205,0.36559,0.57059,0.37451,1.0352
360.1,0.26406,0.35679,0.57059,0.39412,1.0039
360.1,0.28606,0.348,0.56078,0.41961,0.95508
360.11,0.31051,0.34018,0.55098,0.4451,0.88867
360.12,0.33007,0.33138,0.53922,0.46471,0.83008
360.13,0.35208,0.32356,0.51961,0.48431,0.77539
360.14,0.36919,0.31476,0.51569,0.5,0.72461
360.14,0.38875,0.30694,0.5098,0.5098,0.68945
360.15,0.40342,0.29912,0.5,0.51569,0.66016
360.16,0.41809,0.2913,0.5,0.5098,0.62891
360.17,0.43032,0.28446,0.49412,0.51961,0.61914
360.18,0.44254,0.27859,0.49412,0.52941,0.62891
360.18,0.44988,0.27566,0.5,0.5451,0.6543
360.19,0.45966,0.27468,0.50588,0.57059,0.67969
360.2,0.46699,0.27761,0.5098,0.58431,0.70898
360.21,0.47433,0.28543,0.5098,0.57451,0.70898
360.22,0.48166,0.3001,0.50588,0.56471,0.74414
360.22,0.489,0.3216,0.50588,0.5098,0.76953
360.23,0.49389,0.34995,0.50588,0.47059,0.75977
360.24,0.50122,0.38221,0.5,0.47451,0.78516
360.25,0.50856,0.4174,0.5,0.47451,0.7793
360.26,0.51589,0.45552,0.4902,0.47451,0.75391
360.26,0.52323,0.49169,0.48431,0.48431,0.71484
360.27,0.53056,0.52786,0.47451,0.4902,0.66406
360.28,0.5379,0.55718,0.47059,0.5098,0.59961
360.29,0.54768,0.5826,0.4549,0.5098,0.56055
360.3,0.55501,0.60899,0.4549,0.50588,0.54492
360.3,0.56479,0.63343,0.46078,0.50588,0.53516
360.31,0.57213,0.65591,0.46471,0.49412,0.5293
360.32,0.57946,0.67644,0.46471,0.49412,0.5293
360.33,0.5868,0.69599,0.46471,0.49412,0.51953
360.34,0.59169,0.71261,0.46078,0.4902,0.51953
360.34,0.59658,0.7263,0.46078,0.4902,0.51953
360.35,0.60391,0.73803,0.46471,0.4902,0.51953
360.36,0.60636,0.7478,0.44902,0.5451,0.53906
360.37,0.61125,0.75464,0.46078,0.62941,0.58008
360.38,0.61614,0.75953,0.53529,0.68627,0.75
360.38,0.62103,0.76051,0.70588,0.76667,0.84961
360.39,0.62592,0.75758,0.91176,0.88627,0.67969
360.4,0.63081,0.75367,0.96667,0.83137,0.050781
360.41,0.63814,0.74682,0.56471,0.72157,-0.43359
360.42,0.64548,0.73705,0.19412,0.69608,-0.46484
360.42,0.65281,0.72532,0.098039,0.52941,-0.39453
360.43,0.66015,0.71163,0.12353,0.30392,-0.26367
360.44,0.66993,0.69599,0.20392,0.21373,0.03125
360.45,0.67971,0.67937,0.3098,0.2451,0.3457
360.46,0.68704,0.66178,0.39412,0.35882,0.56055
360.46,0.69682,0.64516,0.43529,0.41569,0.625
360.47,0.70416,0.62854,0.44902,0.42549,0.64453
360.48,0.71149,0.61388,0.44902,0.43529,0.66016
360.49,0.71638,0.6002,0.4549,0.43529,0.66016
360.5,0.72372,0.58847,0.46078,0.43529,0.66406
360.5,0.72616,0.57771,0.47059,0.43529,0.67969
360.51,0.73105,0.56598,0.47059,0.43529,0.68555
360.52,0.7335,0.55523,0.47059,0.43529,0.68945
360.53,0.73594,0.54448,0.46471,0.43529,0.69531
360.54,0.73839,0.53372,0.47059,0.43529,0.69922
360.54,0.73839,0.52297,0.46471,0.43529,0.69922
360.55,0.74083,0.51222,0.46078,0.41961,0.69922
360.56,0.74083,0.50147,0.46078,0.41961,0.70508
360.57,0.74328,0.49071,0.46471,0.41961,0.70898
360.58,0.74572,0.47996,0.46471,0.41569,0.7207
360.58,0.74817,0.46921,0.47059,0.41569,0.73047
360.59,0.75061,0.45846,0.47059,0.41569,0.74414
