Time [s], RESP, ABP, PLETH, II, V, AVR, CVP
360.12,0.25513,103.85,0.4174,0.37451,0.38431,0.53529,16.31
360.13,0.25806,103.46,0.41642,0.37059,0.38431,0.53922,16.819
360.14,0.261,103.06,0.41447,0.37059,0.3902,0.53529,17.249
360.14,0.26491,102.87,0.41447,0.37059,0.3902,0.53922,17.718
360.15,0.26882,102.67,0.41251,0.36471,0.3902,0.53922,18.149
360.16,0.2737,102.48,0.41153,0.36471,0.3902,0.55098,18.383
360.17,0.27957,101.89,0.41056,0.36471,0.3902,0.5451,18.501
360.18,0.28543,101.3,0.41056,0.35882,0.3902,0.55098,18.579
360.18,0.2913,100.52,0.41056,0.36471,0.3902,0.53922,18.696
360.19,0.29814,99.348,0.41056,0.37059,0.3902,0.53922,18.774
360.2,0.30596,97.979,0.41056,0.37451,0.39412,0.53529,18.97
360.21,0.31378,96.024,0.41153,0.37059,0.3902,0.53529,19.205
360.22,0.32356,94.068,0.41349,0.37059,0.3902,0.53922,19.439
360.22,0.33333,91.721,0.41544,0.37059,0.3902,0.53529,19.635
360.23,0.34409,88.983,0.41838,0.37059,0.3902,0.53922,19.635
360.24,0.35582,85.854,0.42326,0.37451,0.3902,0.53529,19.596
360.25,0.37048,82.529,0.43011,0.37451,0.3902,0.52941,19.4
360.26,0.38514,79.205,0.43988,0.38431,0.4,0.52549,19.205
360.26,0.40176,75.88,0.45161,0.4,0.40392,0.51569,18.97
360.27,0.4174,72.751,0.46725,0.4098,0.41569,0.5098,18.579
360.28,0.43304,70.209,0.48387,0.41961,0.41961,0.50588,18.188
360.29,0.44868,68.057,0.50342,0.42549,0.37059,0.50588,17.757
360.3,0.46432,66.493,0.52297,0.42549,0.33922,0.5,17.405
360.3,0.47898,65.515,0.54057,0.42941,0.33529,0.49412,17.093
360.31,0.49658,64.733,0.55523,0.4098,0.33529,0.50588,16.701
360.32,0.51417,64.342,0.56794,0.40392,0.33922,0.5,16.389
360.33,0.53372,64.146,0.58162,0.38431,0.3451,0.50588,15.997
360.34,0.5523,64.146,0.59335,0.38039,0.3549,0.51569,15.684
360.34,0.56989,64.537,0.60215,0.37451,0.37451,0.52941,15.528
360.35,0.58847,65.124,0.60704,0.35882,0.3902,0.53529,15.254
360.36,0.60508,65.906,0.60899,0.3451,0.39412,0.55098,15.137
360.37,0.6217,66.884,0.60802,0.33922,0.39412,0.55098,14.941
360.38,0.6393,67.862,0.60606,0.33922,0.39412,0.55098,14.746
360.38,0.65787,68.84,0.60313,0.33922,0.39412,0.55098,14.707
360.39,0.67644,69.622,0.59922,0.32353,0.42941,0.5549,14.628
360.4,0.69599,70.209,0.59629,0.27451,0.5451,0.57451,14.628
360.41,0.71554,70.6,0.59335,0.31373,0.57451,0.5451,14.707
360.42,0.73607,70.6,0.5914,0.5549,0.32941,0.3902,14.902
360.42,0.75562,70.6,0.59042,0.83137,-0.22157,0.20392,15.254
360.43,0.77517,70.209,0.58944,1.0157,-0.50196,0.12941,15.841
360.44,0.79277,69.622,0.58749,0.86078,-0.50196,0.27451,16.623
360.45,0.81036,69.035,0.58456,0.55098,-0.23137,0.48039,17.523
360.46,0.826,68.253,0.58162,0.41961,0.07451,0.53529,18.188
360.46,0.84164,67.471,0.57771,0.35882,0.3,0.5549,18.657
360.47,0.85728,66.493,0.57478,0.32941,0.41569,0.5549,18.774
360.48,0.8739,65.711,0.57087,0.31373,0.46078,0.56471,18.657
360.49,0.88954,64.928,0.56598,0.30392,0.47451,0.56471,18.462
360.5,0.90616,64.146,0.56207,0.30392,0.48039,0.57059,18.266
360.5,0.92082,63.364,0.55621,0.30392,0.48039,0.56471,18.149
360.51,0.93548,62.582,0.55034,0.30392,0.48431,0.57059,18.149
360.52,0.94917,61.995,0.5435,0.30392,0.48039,0.56471,18.149
360.53,0.96285,61.408,0.53763,0.30392,0.48039,0.56471,18.188
360.54,0.97752,60.626,0.53079,0.30392,0.48039,0.57059,18.266
360.54,0.9912,60.039,0.52297,0.3098,0.48039,0.57059,18.188
360.55,0.99609,59.648,0.51417,0.31373,0.48039,0.56078,18.188
360.56,1,59.061,0.5044,0.32353,0.48039,0.56078,18.266
360.57,1,58.67,0.4956,0.32353,0.47059,0.5549,18.383
360.58,1,58.279,0.4868,0.32941,0.47059,0.56078,18.579
360.58,1,57.692,0.47996,0.32353,0.47059,0.5549,18.814
360.59,1,57.301,0.47214,0.33529,0.46471,0.5549,19.126
360.6,1,56.91,0.4653,0.33922,0.46078,0.55098,19.518
360.61,1,56.715,0.45943,0.3451,0.46078,0.55098,19.83
360.62,1,56.519,0.45455,0.33922,0.4549,0.5451,19.948
360.62,1,56.128,0.44868,0.3451,0.4549,0.55098,19.752
360.63,1,55.737,0.44282,0.34902,0.4549,0.53922,19.283
360.64,1,55.346,0.43988,0.34902,0.44902,0.53529,18.579
360.65,1,55.15,0.43695,0.36471,0.4549,0.52941,17.953
360.66,1,54.759,0.435,0.37451,0.44902,0.52941,17.445
360.66,1,54.954,0.435,0.37059,0.44902,0.52941,17.21
360.67,1,56.323,0.43597,0.37451,0.43922,0.52549,17.014
360.68,1,60.039,0.43597,0.38431,0.43922,0.51569,16.78
360.69,1,67.666,0.43597,0.39412,0.43922,0.50588,16.467
360.7,1,78.814,0.43597,0.4,0.43529,0.5,16.154
360.7,1,92.112,0.43597,0.41569,0.41961,0.49412,15.841
360.71,1,105.02,0.43597,0.42549,0.41569,0.48431,15.567
360.72,1,115.97,0.43597,0.4451,0.4098,0.48039,15.372
360.73,1,124.38,0.435,0.4451,0.4,0.47451,15.254
360.74,1,130.25,0.435,0.4549,0.3902,0.46471,15.215
360.74,1,133.57,0.43597,0.46471,0.3902,0.47059,15.059
360.75,1,134.35,0.43597,0.46078,0.3902,0.47059,15.02
360.76,1,132.4,0.43597,0.4451,0.39412,0.48039,14.941
360.77,1,128.88,0.43597,0.43922,0.4,0.48431,14.902
360.78,1,124.58,0.435,0.41961,0.4,0.5,14.707
360.78,1,119.88,0.43304,0.41569,0.4,0.50588,14.511
360.79,1,115.78,0.43206,0.40392,0.39412,0.5098,14.394
360.8,1,112.26,0.43109,0.4,0.3902,0.51569,14.315
360.81,1,109.52,0.43109,0.4,0.3902,0.51569,14.315
360.82,1,107.17,0.43206,0.39412,0.38431,0.51569,14.433
360.82,1,105.61,0.43206,0.3902,0.38039,0.51961,14.707
360.83,1,104.63,0.43304,0.38431,0.38431,0.52549,15.137
360.84,1,104.04,0.43402,0.38431,0.38039,0.51961,15.763
360.85,1,103.65,0.43402,0.38039,0.38039,0.52941,16.389
360.86,1,103.46,0.43402,0.38039,0.38039,0.52941,17.014
360.86,1,103.26,0.43402,0.37451,0.38431,0.52941,17.562
360.87,1,103.06,0.43402,0.37451,0.38431,0.53529,18.07
360.88,1,102.67,0.43402,0.37059,0.3902,0.53529,18.383
360.89,1,102.28,0.43402,0.37059,0.3902,0.53529,18.579
360.9,1,101.89,0.43402,0.36471,0.3902,0.53922,18.657
360.9,1,101.11,0.43206,0.36471,0.38431,0.53529,18.657
360.91,1,99.935,0.43109,0.36471,0.3902,0.53922,18.696
360.92,1,98.566,0.43011,0.36471,0.38431,0.53529,18.814
360.93,1,97.001,0.42717,0.35882,0.3902,0.53922,19.009
360.94,1,95.046,0.42424,0.36471,0.38039,0.53529,19.322
360.94,1,92.699,0.42326,0.35882,0.38431,0.53922,19.596
360.95,1,89.961,0.42424,0.3549,0.38039,0.53922,19.635
360.96,1,87.027,0.42717,0.36471,0.38039,0.5451,19.635
360.97,1,83.703,0.43988,0.35882,0.38039,0.5451,19.439
360.98,1,80.378,0.45455,0.3549,0.38431,0.55098,19.205
360.98,1,76.858,0.46725,0.3549,0.3902,0.55098,18.97
360.99,1,73.729,0.48583,0.36471,0.3902,0.53922,18.657
361,1,70.991,0.50733,0.38039,0.39412,0.52941,18.266
361.01,1,68.644,0.52688,0.3902,0.4098,0.52941,17.836
361.02,1,67.08,0.5435,0.4,0.39412,0.52549,17.445
361.02,1,65.906,0.56109,0.4098,0.3549,0.52549,17.093
361.03,1,65.124,0.57771,0.4098,0.32941,0.52549,16.701
361.04,1,64.537,0.59335,0.40392,0.32353,0.52549,16.31
361.05,1,64.537,0.60704,0.38431,0.32353,0.52941,15.958
361.06,1,64.537,0.61779,0.37451,0.31961,0.52941,15.645
361.06,1,64.928,0.62561,0.35882,0.32941,0.52941,15.45
361.07,1,65.515,0.63148,0.35882,0.3451,0.53922,15.215
361.08,1,66.297,0.63441,0.34902,0.36471,0.56078,15.02
361.09,1,67.275,0.63441,0.33529,0.37451,0.57059,14.902
361.1,1,68.253,0.63245,0.31961,0.3902,0.58039,14.746
361.1,1,69.035,0.62952,0.31373,0.38431,0.58039,14.589
361.11,1,69.818,0.62659,0.3098,0.38039,0.5902,14.433
361.12,1,70.404,0.62561,0.30392,0.3902,0.58431,14.315
361.13,1,70.6,0.62561,0.28431,0.43529,0.59608,14.198
361.14,1,70.6,0.62561,0.23922,0.55098,0.61569,14.12
361.14,1,70.404,0.62659,0.30392,0.56078,0.56471,14.315
361.15,1,69.818,0.62659,0.58039,0.20392,0.3902,14.628
361.16,1,69.231,0.62561,0.83529,-0.31765,0.21961,15.137
361.17,1,68.449,0.62268,0.99216,-0.50196,0.16471,15.841
361.18,1,67.666,0.61975,0.76078,-0.50196,0.35882,16.584
361.18,1,66.688,0.61681,0.48431,-0.20196,0.5451,17.405
361.19,1,65.906,0.61388,0.36471,0.098039,0.58431,17.953
361.2,1,64.928,0.61095,0.31373,0.30392,0.59608,18.188
361.21,0.99609,64.146,0.60802,0.2902,0.40392,0.6,18.266
361.22,0.99316,63.364,0.60411,0.27843,0.4451,0.60588,18.149
361.22,0.97458,62.582,0.60117,0.26863,0.46471,0.6098,17.953
361.23,0.95601,61.799,0.59629,0.26471,0.47451,0.6098,17.836
361.24,0.93939,61.017,0.58847,0.26863,0.48039,0.60588,17.836
361.25,0.92278,60.43,0.58065,0.26863,0.48039,0.6098,17.875
361.26,0.90811,59.844,0.57087,0.27451,0.47451,0.60588,17.953
361.26,0.89345,59.257,0.56109,0.26471,0.47059,0.6098,17.953
361.27,0.87781,58.866,0.5523,0.26863,0.46471,0.60588,17.836
361.28,0.86315,58.475,0.54252,0.27451,0.46471,0.6,17.64
361.29,0.84848,58.083,0.5347,0.27843,0.46078,0.59608,17.523
361.3,0.83382,57.692,0.52395,0.2902,0.46078,0.59608,17.562
361.3,0.82014,57.301,0.5132,0.29412,0.46078,0.59608,17.757
361.31,0.80645,56.91,0.50342,0.29412,0.4549,0.59608,18.031
361.32,0.79374,56.715,0.49462,0.29412,0.44902,0.5902,18.383
361.33,0.78104,56.323,0.4868,0.30392,0.4549,0.59608,18.814
361.34,0.76931,56.128,0.47898,0.30392,0.4451,0.5902,19.283
361.34,0.75758,55.737,0.47214,0.3098,0.4451,0.58431,19.596
361.35,0.74585,55.541,0.46725,0.31373,0.43922,0.57451,19.518
361.36,0.73412,55.346,0.46432,0.31373,0.43922,0.58039,19.087
361.37,0.72239,54.954,0.46334,0.31961,0.43922,0.57451,18.266
361.38,0.71065,54.759,0.46237,0.32353,0.43529,0.57451,17.327
361.38,0.6999,54.368,0.46237,0.33529,0.43529,0.56471,16.584
361.39,0.68915,53.977,0.46237,0.33529,0.43529,0.56078,15.958
361.4,0.6784,54.172,0.46237,0.33922,0.43529,0.5549,15.567
361.41,0.66862,55.541,0.46237,0.34902,0.43529,0.55098,15.332
361.42,0.65982,59.452,0.46237,0.35882,0.42941,0.53922,15.215
361.42,0.65103,67.08,0.46237,0.37451,0.41961,0.53529,15.059
361.43,0.64223,78.227,0.46041,0.38431,0.4098,0.52549,14.902
361.44,0.63343,91.33,0.4565,0.39412,0.40392,0.51569,14.628
361.45,0.62463,104.04,0.45064,0.4,0.39412,0.50588,14.511
361.46,0.61584,114.8,0.44477,0.41569,0.3902,0.50588,14.315
361.46,0.60704,122.82,0.44086,0.41961,0.38431,0.50588,14.198
361.47,0.59922,128.49,0.43891,0.43529,0.38039,0.5,14.081
361.48,0.59042,131.62,0.43695,0.42941,0.38431,0.5,14.003
361.49,0.58162,132.2,0.43597,0.43529,0.38431,0.49412,14.003
361.5,0.57185,130.44,0.435,0.41961,0.3902,0.50588,13.963
361.5,0.56207,127.31,0.43402,0.4098,0.39412,0.5098,13.885
361.51,0.55034,123.01,0.43402,0.4,0.3902,0.52549,13.768
361.52,0.53861,118.71,0.43304,0.3902,0.38431,0.52941,13.69
361.53,0.52493,114.8,0.43304,0.38039,0.38431,0.52941,13.651
361.54,0.51124,111.47,0.43402,0.37451,0.38039,0.53529,13.69
361.54,0.49462,108.54,0.43402,0.37059,0.37451,0.5451,13.885
361.55,0.47898,106.39,0.43304,0.37059,0.36471,0.55098,14.315
361.56,0.46432,104.63,0.43011,0.35882,0.36471,0.5549,14.824
361.57,0.44868,103.65,0.42717,0.3549,0.36471,0.5549,15.528
361.58,0.43402,102.87,0.42424,0.3549,0.36471,0.56078,16.154
361.58,0.41838,102.48,0.42229,0.3549,0.36471,0.56078,16.701
361.59,0.40274,102.28,0.42131,0.34902,0.36471,0.56078,17.21
361.6,0.38612,102.09,0.41935,0.34902,0.36471,0.5549,17.562
361.61,0.36852,101.69,0.41935,0.34902,0.36471,0.5549,17.953
361.62,0.35093,101.3,0.41935,0.34902,0.37451,0.5549,18.266
361.62,0.33529,100.91,0.41935,0.34902,0.37451,0.5549,18.501
361.63,0.31965,100.13,0.42033,0.34902,0.38039,0.56078,18.696
361.64,0.30499,99.348,0.42033,0.34902,0.37451,0.5549,18.892
361.65,0.29032,98.175,0.41935,0.33922,0.38039,0.56078,19.009
361.66,0.27566,96.806,0.4174,0.33922,0.38039,0.5549,19.126
361.66,0.261,95.241,0.41642,0.33922,0.38039,0.5549,19.322
361.67,0.24731,93.481,0.41544,0.3451,0.38039,0.5549,19.439
361.68,0.23265,91.134,0.41544,0.3451,0.38431,0.5549,19.518
361.69,0.21994,88.592,0.41642,0.34902,0.38039,0.5549,19.518
361.7,0.20723,85.658,0.42131,0.34902,0.38039,0.5549,19.322
361.7,0.19648,82.334,0.42815,0.3451,0.38039,0.5549,19.126
361.71,0.18573,79.009,0.435,0.3451,0.38039,0.5549,18.814
361.72,0.17693,75.685,0.44477,0.34902,0.38039,0.5549,18.462
361.73,0.16813,72.555,0.45846,0.34902,0.3902,0.5451,17.953
361.74,0.16129,69.818,0.47507,0.37059,0.38431,0.53529,17.327
361.74,0.15347,67.666,0.49462,0.38039,0.39412,0.52941,16.78
361.75,0.14761,66.102,0.51613,0.39412,0.4098,0.52941,16.271
361.76,0.14174,65.124,0.53666,0.39412,0.38039,0.52941,15.88
361.77,0.13783,64.537,0.55523,0.4,0.33922,0.51961,15.645
361.78,0.13392,64.146,0.5738,0.4,0.32353,0.51961,15.45
361.78,0.13099,63.755,0.58944,0.40392,0.31373,0.51961,15.254
361.79,0.12805,63.755,0.60313,0.38431,0.31373,0.52941,14.941
361.8,0.1261,64.146,0.61193,0.37059,0.31961,0.52941,14.628
361.81,0.12414,64.733,0.61681,0.3549,0.32941,0.53529,14.315
361.82,0.12317,65.515,0.61877,0.35882,0.3549,0.5451,14.081
361.82,0.12219,66.493,0.61779,0.34902,0.37451,0.5549,13.885
361.83,0.12121,67.471,0.61584,0.32941,0.38039,0.56471,13.768
361.84,0.12023,68.253,0.61388,0.32353,0.38039,0.57059,13.69
361.85,0.11926,69.035,0.61095,0.31373,0.38039,0.57451,13.651
361.86,0.11828,69.426,0.60704,0.31373,0.38431,0.57451,13.572
361.86,0.11828,69.818,0.60606,0.31373,0.3902,0.57451,13.651
361.87,0.1173,69.818,0.60508,0.28431,0.47451,0.5902,13.768
361.88,0.1173,69.622,0.60313,0.2549,0.57059,0.6,14.003
361.89,0.1173,69.231,0.6002,0.39412,0.49412,0.5,14.394
361.9,0.1173,68.84,0.59726,0.6902,0.013725,0.3098,14.941
361.9,0.11828,68.057,0.59433,0.91176,-0.48235,0.16863,15.567
361.91,0.1173,67.275,0.5914,0.98627,-0.50196,0.14902,16.271
361.92,0.11632,66.493,0.58847,0.65098,-0.45686,0.42941,16.936
361.93,0.11437,65.711,0.58456,0.43529,-0.10588,0.56078,17.445
361.94,0.11339,64.928,0.58162,0.3549,0.17843,0.57451,17.757
361.94,0.11144,64.146,0.57869,0.31373,0.3549,0.58431,17.836
361.95,0.11046,63.364,0.57478,0.2902,0.43529,0.5902,17.757
361.96,0.10948,62.582,0.57185,0.28431,0.46078,0.59608,17.718
361.97,0.1085,61.799,0.56696,0.28431,0.47059,0.5902,17.64
361.98,0.10557,61.213,0.55914,0.27843,0.48039,0.59608,17.64
361.98,0.10362,60.43,0.55132,0.28431,0.48039,0.58431,17.64
361.99,0.099707,59.844,0.53959,0.2902,0.48039,0.5902,17.64
362,0.096774,59.257,0.53079,0.28431,0.47451,0.58431,17.64
362.01,0.092864,58.67,0.52395,0.29412,0.47451,0.58039,17.64
362.02,0.088954,58.083,0.51808,0.2902,0.46471,0.58039,17.64
362.02,0.086022,57.692,0.50929,0.3,0.47059,0.58039,17.718
362.03,0.082111,57.301,0.49951,0.30392,0.46471,0.58039,17.836
362.04,0.079179,56.91,0.48974,0.30392,0.46471,0.57451,18.07
362.05,0.076246,56.519,0.48094,0.30392,0.46078,0.58039,18.344
362.06,0.074291,56.128,0.47312,0.30392,0.46078,0.57451,18.657
362.06,0.072336,55.932,0.46628,0.3098,0.46078,0.58039,19.009
362.07,0.070381,55.541,0.45943,0.31373,0.46078,0.57451,19.518
362.08,0.068426,55.346,0.45455,0.31373,0.46078,0.57059,19.83
362.09,0.066471,54.954,0.44477,0.31961,0.4451,0.57059,19.909
362.1,0.065494,54.759,0.43304,0.32353,0.4451,0.57059,19.596
362.1,0.063539,54.563,0.42717,0.32941,0.4451,0.56471,18.892
362.11,0.062561,54.172,0.42424,0.33529,0.4451,0.56471,17.953
362.12,0.061584,53.781,0.42326,0.33922,0.43922,0.5549,17.093
362.13,0.061584,53.585,0.42033,0.33922,0.4451,0.55098,16.389
362.14,0.061584,53.39,0.41838,0.34902,0.43529,0.53922,15.88
362.14,0.061584,53.781,0.41642,0.3549,0.43529,0.53922,15.567
362.15,0.062561,55.541,0.41544,0.37059,0.42941,0.52941,15.332
362.16,0.063539,60.235,0.41447,0.37451,0.42549,0.52549,15.137
362.17,0.065494,68.644,0.41447,0.38431,0.41961,0.51569,14.902
362.18,0.067449,80.378,0.41447,0.4,0.41569,0.51569,14.511
362.18,0.069404,93.286,0.41447,0.4098,0.4098,0.5,14.12
362.19,0.072336,105.22,0.41447,0.41961,0.4,0.5,13.807
362.2,0.074291,114.99,0.41544,0.42941,0.3902,0.48039,13.69
362.21,0.077224,122.43,0.41544,0.4451,0.3902,0.48039,13.572
362.22,0.080156,127.51,0.41544,0.4451,0.38431,0.47451,13.494
362.22,0.082111,130.05,0.41544,0.44902,0.3902,0.48039,13.494
362.23,0.084066,130.25,0.41544,0.4451,0.3902,0.48431,13.455
362.24,0.085044,128.29,0.41544,0.42941,0.39412,0.49412,13.377
362.25,0.086022,124.97,0.41447,0.41961,0.39412,0.5,13.377
362.26,0.086022,120.86,0.41251,0.4098,0.3902,0.50588,13.377
362.26,0.086999,116.56,0.41056,0.4,0.3902,0.51961,13.455
362.27,0.086999,112.84,0.40762,0.3902,0.38431,0.52549,13.572
362.28,0.086999,109.71,0.40469,0.38431,0.38431,0.52941,13.807
362.29,0.087977,107.17,0.40176,0.38039,0.38039,0.53529,14.198
362.3,0.086022,105.22,0.39785,0.37451,0.37451,0.53922,14.707
362.3,0.084066,103.65,0.39687,0.37451,0.37059,0.53922,15.332
362.31,0.081134,102.67,0.39785,0.37059,0.37059,0.55098,15.88
362.32,0.077224,101.89,0.39785,0.37059,0.37059,0.5451,16.389
362.33,0.073314,101.5,0.39687,0.36471,0.37451,0.55098,16.819
362.34,0.069404,101.3,0.39394,0.36471,0.37451,0.5451,17.249
362.34,0.064516,101.11,0.39198,0.36471,0.38039,0.55098,17.64
362.35,0.059629,100.91,0.38905,0.36471,0.38039,0.5451,18.07
362.36,0.055718,100.52,0.38612,0.3549,0.38431,0.55098,18.383
362.37,0.052786,99.935,0.38416,0.3549,0.38431,0.55098,18.696
362.38,0.048876,99.153,0.38319,0.35882,0.3902,0.55098,18.892
362.38,0.045943,98.175,0.38221,0.35882,0.3902,0.55098,18.97
362.39,0.042033,97.001,0.38221,0.35882,0.3902,0.55098,18.97
362.4,0.038123,95.437,0.38025,0.36471,0.38431,0.5451,18.97
362.41,0.034213,93.872,0.37928,0.36471,0.38039,0.55098,19.009
362.42,0.030303,91.721,0.3783,0.36471,0.38431,0.5451,19.126
362.42,0.02737,89.374,0.37928,0.35882,0.38039,0.55098,19.283
362.43,0.024438,86.636,0.38123,0.35882,0.38431,0.55098,19.283
362.44,0.022483,83.703,0.38416,0.36471,0.38039,0.5451,19.126
362.45,0.020528,80.378,0.39003,0.35882,0.38431,0.55098,19.009
362.46,0.01955,77.054,0.40078,0.35882,0.38431,0.5451,18.696
362.46,0.01955,73.729,0.41447,0.36471,0.3902,0.53922,18.344
362.47,0.01955,70.991,0.43109,0.37059,0.3902,0.53922,17.836
362.48,0.020528,68.449,0.45161,0.37451,0.39412,0.52941,17.249
362.49,0.021505,66.688,0.4741,0.39412,0.40392,0.52549,16.78
362.5,0.02346,65.515,0.49658,0.4,0.4098,0.51961,16.389
362.5,0.026393,64.537,0.51515,0.41569,0.39412,0.51569,15.997
362.51,0.029326,64.146,0.53079,0.4098,0.34902,0.51961,15.645
362.52,0.032258,63.755,0.54448,0.41569,0.32941,0.51569,15.372
362.53,0.035191,63.755,0.55523,0.4098,0.32353,0.51569,15.059
362.54,0.039101,63.95,0.56207,0.4,0.32353,0.51569,14.746
362.54,0.043011,64.342,0.56794,0.38039,0.32941,0.51961,14.511
362.55,0.047898,64.928,0.57087,0.37059,0.33922,0.52941,14.276
362.56,0.052786,65.906,0.57185,0.36471,0.36471,0.53922,14.12
362.57,0.057674,66.884,0.57087,0.34902,0.38039,0.55098,13.963
362.58,0.063539,67.666,0.56891,0.33529,0.3902,0.57059,13.807
362.58,0.068426,68.449,0.56598,0.32353,0.3902,0.57059,13.69
362.59,0.073314,69.035,0.56305,0.32353,0.3902,0.57451,13.651
362.6,0.079179,69.426,0.56012,0.32353,0.38431,0.57451,13.572
362.61,0.084066,69.622,0.55718,0.31961,0.39412,0.57451,13.651
362.62,0.088954,69.622,0.55425,0.28431,0.48431,0.59608,13.768
362.62,0.093842,69.426,0.55132,0.25882,0.57059,0.6,14.081
362.63,0.098729,68.84,0.54839,0.41569,0.49412,0.4902,14.511
362.64,0.10362,68.253,0.54448,0.71569,-0.027451,0.2902,15.059
362.65,0.10753,67.471,0.54154,0.93725,-0.50196,0.15882,15.763
362.66,0.11144,66.688,0.53861,1.002,-0.50196,0.14314,16.467
362.66,0.11437,65.906,0.53568,0.64118,-0.44706,0.43529,17.132
362.67,0.11828,64.928,0.53275,0.43529,-0.096078,0.56078,17.562
362.68,0.12121,64.146,0.52884,0.35882,0.18824,0.57451,17.757
362.69,0.12512,63.364,0.5259,0.32353,0.35882,0.57451,17.757
362.7,0.12708,62.582,0.52297,0.30392,0.43529,0.58431,17.64
362.7,0.13001,61.799,0.52004,0.29412,0.46078,0.5902,17.562
362.71,0.13196,61.017,0.51613,0.2902,0.47451,0.59608,17.445
362.72,0.13294,60.43,0.51124,0.28431,0.47451,0.5902,17.445
362.73,0.13392,59.648,0.50538,0.27843,0.48039,0.59608,17.445
362.74,0.13392,59.061,0.49853,0.28431,0.48039,0.5902,17.523
362.74,0.1349,58.475,0.48974,0.28431,0.47451,0.59608,17.562
362.75,0.13587,58.083,0.48094,0.2902,0.47451,0.58431,17.718
362.76,0.13587,57.692,0.47312,0.2902,0.47059,0.5902,17.836
362.77,0.13685,57.106,0.46628,0.3,0.47451,0.58039,17.875
362.78,0.13685,56.715,0.45943,0.30392,0.46471,0.58431,18.031
362.78,0.13685,56.323,0.45259,0.3098,0.46078,0.57451,18.149
362.79,0.13685,55.932,0.44575,0.31373,0.46078,0.57059,18.383
362.8,0.13587,55.737,0.43793,0.31373,0.46078,0.57059,18.696
362.81,0.1349,55.346,0.43011,0.31373,0.46078,0.57059,19.126
362.82,0.13392,55.15,0.42424,0.31961,0.4549,0.56471,19.596
362.82,0.13196,54.954,0.41935,0.32353,0.44902,0.56471,19.948
362.83,0.13099,54.759,0.41544,0.32941,0.4451,0.56078,19.948
362.84,0.13001,54.368,0.41251,0.32941,0.44902,0.56078,19.596
362.85,0.12903,54.172,0.41153,0.33529,0.4451,0.5549,18.774
362.86,0.12903,53.977,0.41251,0.3451,0.4451,0.5549,17.836
362.86,0.12903,53.585,0.41447,0.3451,0.43922,0.55098,16.936
362.87,0.13001,53.194,0.41447,0.34902,0.43529,0.5451,16.271
362.88,0.13099,53.194,0.41544,0.3549,0.43529,0.53529,15.841
362.89,0.13294,53.585,0.41447,0.36471,0.42941,0.52941,15.528
362.9,0.1349,55.541,0.41349,0.36471,0.42941,0.52941,15.332
362.9,0.13685,60.235,0.41349,0.37451,0.42549,0.51961,15.059
362.91,0.13881,68.84,0.41251,0.38431,0.42549,0.51569,14.746
362.92,0.14174,80.574,0.41251,0.4,0.41569,0.50588,14.394
362.93,0.14467,93.286,0.41153,0.40392,0.4098,0.50588,14.003
362.94,0.14761,105.02,0.41056,0.41961,0.40392,0.49412,13.69
362.94,0.15152,114.6,0.40958,0.42549,0.3902,0.4902,13.494
362.95,0.15445,121.84,0.40958,0.43922,0.38431,0.48039,13.377
362.96,0.15836,126.73,0.40958,0.4451,0.38039,0.48039,13.377
362.97,0.16129,129.47,0.41056,0.4451,0.38431,0.48039,13.377
362.98,0.16422,129.66,0.41251,0.43529,0.3902,0.4902,13.377
362.98,0.16618,127.71,0.41349,0.42549,0.4,0.49412,13.377
362.99,0.16813,124.38,0.41349,0.41569,0.4,0.50588,13.455
363,0.16911,120.27,0.41251,0.40392,0.39412,0.50588,13.455
363.01,0.17009,116.17,0.41056,0.4,0.39412,0.51569,13.494
363.02,0.17107,112.45,0.4086,0.4,0.3902,0.51961,13.69
363.02,0.17107,109.52,0.40567,0.3902,0.3902,0.52549,13.963
363.03,0.17009,106.98,0.40371,0.38039,0.37451,0.52941,14.433
363.04,0.16911,105.22,0.40274,0.38431,0.37059,0.52941,15.02
363.05,0.16716,103.65,0.40371,0.38039,0.37451,0.52941,15.567
363.06,0.1652,102.67,0.40567,0.37451,0.37059,0.53529,16.154
363.06,0.16325,102.09,0.40762,0.37059,0.37059,0.53922,16.584
363.07,0.16129,101.5,0.40762,0.37059,0.37059,0.53922,16.936
363.08,0.15836,101.3,0.40567,0.36471,0.37451,0.55098,17.405
363.09,0.15543,100.91,0.40371,0.35882,0.37059,0.5451,17.757
363.1,0.15249,100.52,0.40078,0.35882,0.38039,0.55098,18.149
363.1,0.14956,99.935,0.39883,0.3549,0.38039,0.55098,18.462
363.11,0.14565,99.348,0.39687,0.3549,0.3902,0.5549,18.657
363.12,0.14272,98.37,0.39492,0.3549,0.38431,0.5549,18.696
363.13,0.13881,97.393,0.39198,0.34902,0.38039,0.5549,18.774
363.14,0.13587,96.024,0.38905,0.3549,0.37451,0.5549,18.814
363.14,0.13196,94.655,0.38807,0.3549,0.37451,0.55098,19.009
363.15,0.12903,92.894,0.3871,0.3549,0.38039,0.5451,19.205
363.16,0.12708,90.939,0.38612,0.34902,0.37451,0.55098,19.4
363.17,0.12414,88.788,0.38807,0.3549,0.37451,0.5451,19.518
363.18,0.12219,86.05,0.39003,0.3549,0.38431,0.55098,19.439
363.18,0.12121,83.116,0.39394,0.35882,0.38431,0.5451,19.322
363.19,0.12023,79.987,0.40176,0.34902,0.38431,0.55098,19.087
