Time [s], PLETH, RESP, II, V, AVR, CVP
372.08,2.0401,0.76496,0.64014,0.2346,0.30518,12.436
372.09,2.1173,0.76716,0.60498,0.23998,0.34521,12.69
372.1,2.1887,0.76961,0.59521,0.23998,0.37012,13.061
372.1,2.2571,0.77229,0.59521,0.2346,0.35986,13.432
372.11,2.3196,0.77498,0.5752,0.24487,0.38525,13.872
372.12,2.3724,0.77742,0.56494,0.25464,0.41016,14.243
372.13,2.4174,0.77987,0.52002,0.30499,0.45996,14.438
372.14,2.4545,0.78207,0.44482,0.47507,0.4751,14.555
372.14,2.4819,0.78451,0.30518,0.68035,0.49512,14.555
372.15,2.5054,0.78769,0.28516,0.71017,0.34521,14.555
372.16,2.522,0.79086,0.58984,0.41007,0.29004,14.497
372.17,2.5347,0.79453,0.68506,0.18964,0.33008,14.555
372.18,2.5464,0.79844,0.70508,0.13978,0.43018,14.624
372.18,2.5523,0.80235,0.56982,0.56989,0.63477,14.624
372.19,2.5552,0.80625,0.26025,0.90029,0.90479,14.438
372.2,2.5562,0.80992,-0.040039,1.0455,1.165,14.057
372.21,2.5572,0.81383,-0.074707,0.87537,1.0146,13.686
372.22,2.5572,0.817,0.36523,0.44477,0.62988,13.432
372.22,2.5523,0.82018,0.5498,0.24487,0.41992,13.305
372.23,2.5406,0.82311,0.62988,0.19501,0.33984,13.119
372.24,2.5249,0.82604,0.68018,0.19501,0.28516,12.807
372.25,2.5034,0.82946,0.66504,0.17986,0.30518,12.436
372.26,2.4761,0.83313,0.6499,0.17498,0.33008,12.123
372.26,2.4477,0.83704,0.63477,0.1696,0.34521,11.937
372.27,2.4194,0.84095,0.65479,0.14467,0.28516,11.937
372.28,2.3871,0.84437,0.66016,0.13978,0.27002,12.064
372.29,2.347,0.84803,0.68506,0.14467,0.25488,12.182
372.3,2.3079,0.85121,0.66992,0.15494,0.26514,12.25
372.3,2.2698,0.85439,0.66504,0.14956,0.28027,12.309
372.31,2.2317,0.85805,0.72998,0.18964,0.22021,12.377
372.32,2.1984,0.86172,0.66992,0.21994,0.33008,12.494
372.33,2.1701,0.86587,0.61475,0.22483,0.38525,12.807
372.34,2.1466,0.87002,0.62988,0.15494,0.31494,13.188
372.34,2.1202,0.87418,0.66504,0.14956,0.24023,13.305
372.35,2.0929,0.87833,0.68994,0.15494,0.21484,13.002
372.36,2.0674,0.88199,0.66016,0.1349,0.24023,12.309
372.37,2.0411,0.8859,0.6748,0.16471,0.25,11.752
372.38,2.0108,0.88859,0.68506,0.18964,0.26025,11.752
372.38,1.9814,0.89128,0.71484,0.21457,0.24023,12.25
372.39,1.955,0.89323,0.65479,0.18475,0.29004,12.934
372.4,1.9306,0.89519,0.66016,0.13978,0.24023,13.373
372.41,1.9081,0.89739,0.66992,0.1349,0.19531,13.119
372.42,1.8876,0.89958,0.6748,0.12463,0.17529,12.377
372.42,1.868,0.90203,0.68506,0.14467,0.16992,11.556
372.43,1.8543,0.90447,0.6499,0.14956,0.2002,11.127
372.44,1.8446,0.90667,0.63477,0.18964,0.23486,11.244
372.45,1.8358,0.90887,0.64014,0.21994,0.26025,11.625
372.46,1.8289,0.91082,0.65479,0.27468,0.28516,11.996
372.46,1.8201,0.91278,0.62988,0.28495,0.3252,12.182
372.47,1.8094,0.91449,0.64014,0.24976,0.29492,12.123
372.48,1.7937,0.9162,0.625,0.24487,0.30029,11.869
372.49,1.7771,0.91766,0.64014,0.23998,0.29492,11.81
372.5,1.7595,0.91937,0.62988,0.24487,0.31494,11.937
372.5,1.7361,0.92011,0.625,0.25464,0.33496,12.25
372.51,1.7107,0.92108,0.625,0.26491,0.35498,12.69
372.52,1.6882,0.92133,0.64014,0.26979,0.33984,13.002
372.53,1.6676,0.92182,0.62012,0.26491,0.35986,13.119
372.54,1.6432,0.92182,0.60986,0.26491,0.39014,13.061
372.54,1.6168,0.92182,0.60498,0.26491,0.3999,13.002
372.55,1.5943,0.92133,0.63477,0.25464,0.34521,12.875
372.56,1.5758,0.92108,0.64502,0.26491,0.33496,12.875
372.57,1.5572,0.9206,0.66504,0.26002,0.31006,12.934
372.58,1.5386,0.92011,0.64014,0.26002,0.33008,13.061
372.58,1.522,0.91913,0.66016,0.26979,0.31982,13.305
372.59,1.5112,0.9184,0.66504,0.28006,0.31494,13.618
372.6,1.5064,0.91693,0.62988,0.28495,0.3501,14.057
372.61,1.5034,0.91571,0.6001,0.23998,0.375,14.311
372.62,1.5024,0.91376,0.59521,0.25464,0.38525,14.243
372.62,1.5015,0.91204,0.60498,0.26491,0.37988,13.813
372.63,1.5015,0.91058,0.60986,0.24976,0.36523,13.305
372.64,1.5034,0.90936,0.62012,0.26002,0.35986,13.061
372.65,1.5064,0.90862,0.64502,0.28495,0.3252,13.061
372.66,1.5132,0.90789,0.66016,0.30987,0.34521,13.246
372.66,1.5259,0.90691,0.625,0.30499,0.375,13.432
372.67,1.5396,0.90618,0.64014,0.30987,0.36523,13.5
372.68,1.5533,0.9052,0.64502,0.30499,0.35498,13.373
372.69,1.5738,0.90423,0.66016,0.28983,0.33008,13.119
372.7,1.6061,0.90325,0.64502,0.26979,0.33496,12.934
372.7,1.65,0.90227,0.62988,0.23998,0.33984,12.807
372.71,1.7077,0.90129,0.62012,0.24487,0.35498,12.748
372.72,1.7742,0.90056,0.61475,0.23998,0.35986,12.748
372.73,1.8465,0.90056,0.60986,0.26491,0.35498,12.563
372.74,1.9257,0.90056,0.6001,0.26979,0.37012,12.309
372.74,2.0049,0.90129,0.56494,0.23998,0.3999,11.937
372.75,2.0704,0.90203,0.55518,0.21457,0.40479,11.625
372.76,2.1271,0.90227,0.54492,0.2346,0.41016,11.439
372.77,2.1887,0.90276,0.56494,0.26491,0.41504,11.371
372.78,2.2483,0.90252,0.55518,0.26491,0.40479,11.498
372.78,2.3011,0.90252,0.5498,0.26002,0.41504,11.752
372.79,2.3509,0.90203,0.5752,0.26491,0.38525,12.064
372.8,2.3969,0.90178,0.58496,0.27468,0.37988,12.377
372.81,2.437,0.90105,0.49023,0.37977,0.45508,12.621
372.82,2.4682,0.90032,0.34521,0.57527,0.5249,12.748
372.82,2.4936,0.89787,0.25488,0.68035,0.4751,12.748
372.83,2.5161,0.89543,0.4502,0.50978,0.33496,12.621
372.84,2.5367,0.89152,0.61475,0.30987,0.35986,12.494
372.85,2.5543,0.88761,0.68506,0.14467,0.36523,12.377
372.86,2.563,0.88297,0.70508,0.36999,0.52002,12.25
372.86,2.565,0.87857,0.41992,0.77028,0.76514,11.869
372.87,2.566,0.8732,0.10498,0.98045,1.0547,11.244
372.88,2.566,0.86807,-0.094727,1.0655,1.21,10.433
372.89,2.566,0.85952,0.14502,0.75024,0.89502,9.8762
372.9,2.564,0.85097,0.4248,0.39492,0.56494,9.6222
372.9,2.5562,0.83973,0.5752,0.22483,0.375,9.5636
372.91,2.5396,0.82849,0.63477,0.18964,0.31494,9.4952
372.92,2.5152,0.81603,0.64014,0.14956,0.31006,9.1826
372.93,2.4819,0.80357,0.625,0.16471,0.31982,8.6844
372.94,2.4438,0.78964,0.64014,0.14467,0.33008,8.3132
372.94,2.4057,0.77571,0.60986,0.15494,0.35498,8.1862
372.95,2.3705,0.75788,0.59521,0.14467,0.36523,8.2448
372.96,2.3363,0.74004,0.62988,0.1349,0.30029,8.2448
372.97,2.3001,0.7183,0.6499,0.12952,0.2749,8.1179
372.98,2.263,0.6968,0.66504,0.15982,0.29004,7.8052
372.98,2.2258,0.67139,0.6748,0.18964,0.30518,7.434
372.99,2.1906,0.64623,0.66016,0.19501,0.31006,7.1214
373,2.1564,0.61862,0.6499,0.14467,0.2749,6.9358
373.01,2.1251,0.59101,0.60986,0.11486,0.29492,6.9358
373.02,2.1007,0.56511,0.6001,0.10948,0.31494,7.0628
373.02,2.0782,0.53921,0.62012,0.14467,0.31982,6.9358
373.03,2.0557,0.51478,0.63477,0.16471,0.31006,6.3692
373.04,2.0303,0.49059,0.65479,0.17498,0.29492,5.617
373.05,2.0059,0.46592,0.64014,0.14956,0.29004,5.0016
373.06,1.9844,0.44124,0.65479,0.13978,0.24512,4.7476
373.06,1.9638,0.41656,0.66992,0.12463,0.22998,4.7476
373.07,1.9413,0.39189,0.6748,0.12463,0.23486,4.689
373.08,1.9159,0.37014,0.62988,0.099707,0.25,4.3764
373.09,1.8915,0.34864,0.64014,0.099707,0.22998,3.8098
373.1,1.87,0.32983,0.60986,0.11975,0.25488,3.2432
373.1,1.8524,0.31102,0.59521,0.1696,0.30518,3.1846
373.11,1.8397,0.29367,0.6001,0.19501,0.31982,3.5558
373.12,1.828,0.27633,0.63477,0.20968,0.26025,4.1224
373.13,1.8182,0.2602,0.66992,0.21994,0.20508,4.3764
373.14,1.8084,0.24408,0.6499,0.19501,0.19531,4.0638
373.14,1.7986,0.22966,0.64014,0.21994,0.24512,3.5558
373.15,1.7918,0.21549,0.60498,0.23998,0.31494,3.1846
373.16,1.7859,0.20303,0.59521,0.24976,0.33008,3.2432
373.17,1.7752,0.19057,0.60498,0.25464,0.33984,3.6828
373.18,1.7634,0.18031,0.58496,0.24976,0.375,4.181
373.18,1.7527,0.17005,0.59521,0.26002,0.38525,4.562
373.19,1.737,0.1615,0.61475,0.27468,0.35986,4.7476
373.2,1.7175,0.15294,0.60498,0.27468,0.375,4.8062
373.21,1.6989,0.14488,0.64502,0.27468,0.33984,4.9332
373.22,1.6774,0.13682,0.66016,0.28495,0.33008,5.0602
373.22,1.6549,0.12925,0.60986,0.25464,0.375,5.1872
373.23,1.6344,0.12167,0.58984,0.26491,0.3999,5.3044
373.24,1.6168,0.11581,0.56982,0.26002,0.41016,5.4314
373.25,1.6031,0.10994,0.59521,0.23998,0.38525,5.5584
373.26,1.5943,0.1053,0.59521,0.26002,0.39502,5.744
373.26,1.5875,0.1009,0.60498,0.26491,0.38525,5.998
373.27,1.5797,0.096018,0.62988,0.26002,0.34521,6.0566
373.28,1.5709,0.091131,0.62012,0.26491,0.35498,5.871
373.29,1.5621,0.086,0.64014,0.26491,0.33984,5.5584
373.3,1.5552,0.08087,0.625,0.25464,0.35498,5.3728
373.3,1.5513,0.075739,0.63477,0.24976,0.3501,5.3728
373.31,1.5494,0.070853,0.63477,0.26491,0.33496,5.4998
373.32,1.5464,0.066211,0.62988,0.24976,0.3501,5.4314
373.33,1.5376,0.061813,0.65479,0.27468,0.33496,5.0016
373.34,1.5259,0.057904,0.62012,0.30499,0.37988,4.435
373.34,1.5181,0.053995,0.60986,0.30987,0.38525,4.0638
373.35,1.5161,0.050574,0.64014,0.32502,0.35986,4.0638
373.36,1.52,0.047154,0.63477,0.3001,0.35498,4.2494
373.37,1.5288,0.043245,0.66016,0.26979,0.33496,4.435
373.38,1.5455,0.03958,0.64014,0.24487,0.35986,4.3764
373.38,1.5728,0.035426,0.61475,0.23998,0.375,3.9368
373.39,1.61,0.031517,0.60986,0.23998,0.37988,3.3116
373.4,1.6569,0.028585,0.59521,0.22972,0.35986,2.745
373.41,1.7136,0.025654,0.58496,0.22483,0.37988,2.3738
373.42,1.7742,0.023699,0.59521,0.22972,0.36523,2.3054
373.42,1.8397,0.021744,0.62012,0.22972,0.33008,2.4324
373.43,1.9101,0.020034,0.625,0.22483,0.35498,2.5594
373.44,1.9785,0.018324,0.56494,0.23998,0.40479,2.745
373.45,2.0411,0.016858,0.55518,0.24487,0.4248,2.872
373.46,2.0909,0.015392,0.5498,0.23998,0.41016,3.1846
373.46,2.1329,0.014171,0.5752,0.25464,0.39014,3.6828
373.47,2.1779,0.012949,0.6001,0.24487,0.35986,4.2494
373.48,2.219,0.011727,0.55518,0.27468,0.41016,4.6206
373.49,2.2532,0.01075,0.45996,0.42473,0.47998,4.8062
373.5,2.2845,0.01075,0.33008,0.60997,0.50488,4.8062
373.5,2.3148,0.01075,0.31006,0.64516,0.36523,4.8746
373.51,2.3441,0.011483,0.62012,0.34506,0.30518,5.2458
373.52,2.3705,0.01246,0.72998,0.11975,0.2749,5.6854
373.53,2.391,0.013926,0.77002,0.064516,0.33008,6.0566
373.54,2.4057,0.015636,0.66504,0.43011,0.53516,6.125
373.54,2.4154,0.017591,0.40479,0.75024,0.77002,5.871
373.55,2.4174,0.01979,0.1499,0.92033,0.99512,5.3728
373.56,2.4145,0.021989,-0.014648,1.0205,1.0947,4.8062
373.57,2.4076,0.024432,0.21484,0.73021,0.7998,4.308
373.58,2.3949,0.026875,0.45508,0.37977,0.51514,3.9954
373.58,2.3744,0.029318,0.56494,0.21994,0.39502,3.8684
373.59,2.35,0.031517,0.59521,0.19501,0.375,3.6242
373.6,2.3236,0.033716,0.59521,0.14956,0.35498,3.3116
373.61,2.2942,0.035426,0.62012,0.13978,0.31982,2.872
373.62,2.263,0.037381,0.64502,0.14467,0.29004,2.4324
373.62,2.2287,0.039091,0.66504,0.16471,0.2749,2.1198
373.63,2.1896,0.040801,0.63477,0.17986,0.31982,1.9928
373.64,2.1515,0.042267,0.60498,0.1696,0.35986,1.9342
373.65,2.1134,0.043733,0.59521,0.15982,0.36523,1.8072
373.66,2.0802,0.044955,0.64502,0.17498,0.30029,1.6216
373.66,2.0538,0.046176,0.61475,0.11975,0.29492,1.4946
373.67,2.0293,0.047154,0.60498,0.11975,0.30518,1.4946
373.68,2.0049,0.048131,0.6001,0.1349,0.3252,1.563
373.69,1.9834,0.047642,0.62012,0.12463,0.30518,1.563
373.7,1.9609,0.047154,0.61475,0.13978,0.31006,1.1234
373.7,1.9374,0.045443,0.68018,0.1696,0.25488,0.24422
373.71,1.914,0.043733,0.68506,0.17986,0.25,-0.9378
373.72,1.8886,0.042512,0.68994,0.14467,0.26514,-2.071
373.73,1.8543,0.04129,0.60986,0.13978,0.30029,-2.6278
373.74,1.8211,0.040557,0.58984,0.10459,0.29004,-2.6278
373.74,1.7996,0.039824,0.5498,0.099707,0.33008,-2.3836
373.75,1.7869,0.039091,0.58008,0.07478,0.27002,-2.2566
373.76,1.7781,0.038358,0.6001,0.07478,0.2251,-2.3836
373.77,1.7683,0.037625,0.63477,0.07478,0.19531,-2.6278
373.78,1.7566,0.036892,0.64502,0.11975,0.20508,-2.9404
373.78,1.7429,0.036892,0.62988,0.15494,0.24023,-2.999
373.79,1.7263,0.037137,0.58984,0.1696,0.2749,-2.999
373.8,1.7077,0.038114,0.58008,0.17498,0.28516,-2.999
373.81,1.6911,0.039091,0.60986,0.18964,0.26025,-2.999
373.82,1.6755,0.041046,0.61475,0.2346,0.29004,-2.999
373.82,1.6628,0.043,0.63477,0.26002,0.29492,-2.8818
373.83,1.652,0.045932,0.65479,0.28006,0.30029,-2.6962
373.84,1.6413,0.048864,0.63477,0.28983,0.33984,-2.5008
373.85,1.6315,0.052773,0.62012,0.31965,0.37988,-2.3152
373.86,1.6237,0.056682,0.61475,0.3348,0.3999,-2.071
373.86,1.6178,0.061324,0.59521,0.24487,0.375,-1.817
373.87,1.609,0.066211,0.60986,0.22483,0.33984,-1.6314
373.88,1.6002,0.071341,0.58984,0.24487,0.37012,-1.5044
373.89,1.5904,0.076716,0.60498,0.22972,0.35498,-1.3774
373.9,1.5806,0.082336,0.61475,0.2346,0.34521,-1.3188
373.9,1.5738,0.087955,0.6001,0.24487,0.375,-1.1332
373.91,1.5699,0.093819,0.59521,0.26491,0.39014,-0.87919
373.92,1.566,0.099682,0.60498,0.28983,0.40479,-0.56659
373.93,1.5591,0.10555,0.64014,0.26979,0.35986,-0.12699
373.94,1.5503,0.11165,0.65479,0.25464,0.33496,0.42983
373.94,1.5386,0.11703,0.62988,0.22483,0.31982,0.74243
373.95,1.5279,0.12265,0.58984,0.19501,0.35986,0.74243
373.96,1.5171,0.12778,0.56982,0.1999,0.39502,0.6252
373.97,1.5044,0.13291,0.56982,0.19501,0.40479,0.6252
373.98,1.4956,0.13755,0.58008,0.1999,0.39502,0.99641
373.98,1.4917,0.14244,0.625,0.22972,0.35498,1.563
373.99,1.4868,0.14684,0.62988,0.24976,0.37012,1.9928
374,1.4819,0.15148,0.64014,0.26002,0.38525,2.1198
374.01,1.477,0.15563,0.62988,0.26979,0.38525,1.9342
374.02,1.4721,0.15979,0.59521,0.28983,0.40479,1.563
374.02,1.4702,0.16369,0.58984,0.28006,0.37012,1.3676
374.03,1.4692,0.16785,0.63477,0.26979,0.31006,1.436
374.04,1.4712,0.17176,0.66992,0.29472,0.28516,1.8072
374.05,1.477,0.17567,0.68018,0.28006,0.29004,2.3054
374.06,1.4848,0.17933,0.66016,0.25464,0.31006,2.618
374.06,1.4956,0.183,0.66016,0.24487,0.3252,2.6864
374.07,1.5161,0.18642,0.64014,0.23998,0.3501,2.618
374.08,1.5484,0.19008,0.5752,0.22972,0.41504,2.4324
374.09,1.5943,0.1935,0.56982,0.2346,0.39502,2.4324
374.1,1.652,0.19692,0.58008,0.23998,0.39014,2.618
374.1,1.7126,0.2001,0.56494,0.22972,0.40479,2.872
374.11,1.7771,0.20327,0.58008,0.26002,0.39502,3.1846
374.12,1.8436,0.20645,0.59521,0.24487,0.375,3.4386
374.13,1.9071,0.20963,0.62988,0.25464,0.33008,3.6242
374.14,1.9687,0.21256,0.69482,0.28006,0.26514,3.8684
374.14,2.0264,0.21549,0.58984,0.28495,0.41016,4.3764
374.15,2.0723,0.21842,0.50977,0.24976,0.49512,5.0602
374.16,2.1105,0.22135,0.48486,0.21457,0.47021,5.871
374.17,2.1466,0.22404,0.49023,0.26002,0.45996,6.5548
374.18,2.1799,0.22697,0.43994,0.40469,0.4751,6.9358
374.18,2.2082,0.22966,0.33984,0.58993,0.47998,7.0628
374.19,2.2297,0.23235,0.3252,0.64516,0.33008,7.1214
374.2,2.2454,0.2343,0.59521,0.36999,0.28027,7.18
374.21,2.259,0.2365,0.72998,0.15494,0.2749,7.4926
374.22,2.2708,0.23797,0.76514,0.094819,0.34521,7.8052
374.22,2.2766,0.23968,0.64502,0.435,0.55518,8.0006
374.23,2.2747,0.2409,0.37988,0.75024,0.78516,8.0592
374.24,2.2659,0.24212,0.090332,0.92033,1.04,8.1179
374.25,2.2512,0.2431,-0.054688,1.0005,1.1196,8.3132
374.26,2.2317,0.24408,0.20996,0.68035,0.80469,8.4305
374.26,2.2072,0.2453,0.45996,0.36999,0.52979,8.4305
374.27,2.1799,0.24652,0.63477,0.28983,0.37012,8.3132
374.28,2.1515,0.24798,0.66992,0.26979,0.33496,7.9322
374.29,2.1251,0.24945,0.6001,0.18475,0.35986,7.4926
374.3,2.0997,0.25043,0.59521,0.11486,0.3252,7.18
374.3,2.0694,0.25165,0.59521,0.10459,0.31982,6.9944
374.31,2.0371,0.25263,0.60986,0.13978,0.3252,6.9944
374.32,2.0059,0.2536,0.64014,0.15982,0.29492,7.18
374.33,1.9785,0.25458,0.66992,0.17986,0.27002,7.2484
374.34,1.955,0.2558,0.68994,0.19501,0.26025,7.18
374.34,1.9335,0.25727,0.7002,0.22972,0.30029,7.0628
374.35,1.915,0.25873,0.64014,0.20968,0.33984,7.0628
374.36,1.8983,0.26044,0.6001,0.17498,0.33496,7.4926
374.37,1.8798,0.26215,0.59521,0.12952,0.31006,8.0592
374.38,1.8612,0.26411,0.60498,0.11486,0.29492,8.5574
374.38,1.8416,0.26606,0.62988,0.14467,0.28516,8.4988
374.39,1.8221,0.26802,0.62012,0.13978,0.29492,7.561
374.4,1.8025,0.26997,0.62988,0.16471,0.30518,6.1836
374.41,1.7859,0.27217,0.62988,0.19501,0.33496,5.0602
374.42,1.7703,0.27437,0.62988,0.18964,0.31494,5.0602
374.42,1.7546,0.27755,0.64014,0.14467,0.26025,5.998
374.43,1.7419,0.28072,0.64014,0.11975,0.24512,7.1214
374.44,1.7312,0.28463,0.64014,0.10948,0.2251,7.6196
374.45,1.7234,0.28879,0.64014,0.11975,0.22021,7.2484
374.46,1.7165,0.29245,0.64502,0.12463,0.20508,6.4962
374.46,1.7077,0.29636,0.63477,0.1349,0.19531,5.871
374.47,1.6989,0.30002,0.625,0.1696,0.23486,5.8124
374.48,1.6891,0.30369,0.64014,0.19501,0.2251,6.2422
374.49,1.6794,0.30833,0.62988,0.21994,0.25488,6.8674
374.5,1.6696,0.31322,0.63477,0.23998,0.26514,7.18
374.5,1.6598,0.31908,0.6499,0.2346,0.23486,7.18
374.51,1.65,0.32495,0.62988,0.24487,0.26514,6.9358
374.52,1.6403,0.33008,0.63477,0.26979,0.30029,6.8088
374.53,1.6305,0.33521,0.62988,0.28006,0.33008,6.9944
374.54,1.6207,0.33985,0.59521,0.26979,0.36523,7.4926
374.54,1.6109,0.34449,0.6001,0.28495,0.375,8.2448
374.55,1.6031,0.34938,0.625,0.30499,0.37012,8.9384
374.56,1.5973,0.35451,0.64014,0.30987,0.36523,9.3096
374.57,1.5894,0.35988,0.60986,0.28006,0.39014,9.4366
374.58,1.5806,0.36526,0.59521,0.25464,0.37012,9.3683
374.58,1.5709,0.37063,0.61475,0.24976,0.36523,9.3096
374.59,1.5611,0.37601,0.59521,0.29472,0.41016,9.4366
374.6,1.5494,0.38089,0.61475,0.26491,0.375,9.7492
374.61,1.5357,0.38602,0.62988,0.24976,0.33496,10.062
374.62,1.5239,0.38993,0.64014,0.24487,0.31982,10.247
374.62,1.5132,0.39384,0.62012,0.23998,0.31494,10.433
374.63,1.5024,0.39677,0.58984,0.2346,0.37012,10.619
374.64,1.4946,0.39971,0.62012,0.25464,0.35986,10.814
374.65,1.4936,0.40239,0.625,0.2346,0.3501,10.873
374.66,1.4927,0.40508,0.60986,0.23998,0.35986,10.687
374.66,1.4897,0.40753,0.6499,0.24487,0.31982,10.374
374.67,1.4888,0.41021,0.64014,0.26979,0.33496,10.12
374.68,1.4878,0.41192,0.6001,0.23998,0.375,10.247
374.69,1.4878,0.41388,0.60498,0.2346,0.36523,10.56
374.7,1.4878,0.4151,0.62012,0.24976,0.34521,11
374.7,1.4878,0.41656,0.6499,0.26979,0.31006,11.371
374.71,1.4878,0.4173,0.66504,0.30499,0.31006,11.439
374.72,1.4878,0.41828,0.70508,0.33969,0.2749,11.312
374.73,1.4897,0.41901,0.6748,0.35973,0.34521,11.058
374.74,1.4956,0.41974,0.64502,0.33969,0.3999,10.873
374.74,1.5083,0.42072,0.63477,0.29472,0.36523,10.873
374.75,1.5298,0.4217,0.66504,0.23998,0.28516,11
374.76,1.5601,0.42292,0.63477,0.21994,0.30518,11.127
374.77,1.6051,0.42414,0.63477,0.22972,0.31982,11.127
374.78,1.6618,0.42487,0.6499,0.2346,0.30518,11.058
374.78,1.7273,0.42585,0.62988,0.24976,0.3252,11
374.79,1.7967,0.42634,0.60986,0.26491,0.36523,11.058
374.8,1.8661,0.42707,0.6001,0.27468,0.375,11.185
374.81,1.9374,0.4278,0.63477,0.3001,0.36523,11.371
374.82,2.0059,0.42878,0.56982,0.28983,0.43018,11.556
374.82,2.0694,0.43,0.58496,0.24976,0.38525,11.81
374.83,2.131,0.43122,0.5752,0.22972,0.37012,12.123
374.84,2.1867,0.43245,0.58008,0.21994,0.35986,12.621
374.85,2.2317,0.43391,0.58984,0.24487,0.35498,13.119
374.86,2.2717,0.43538,0.60498,0.31965,0.3501,13.559
374.86,2.3138,0.43684,0.45996,0.47996,0.44482,13.872
374.87,2.3519,0.43855,0.33008,0.68524,0.47021,13.93
374.88,2.3832,0.44026,0.31006,0.71505,0.33984,13.872
374.89,2.4086,0.44222,0.58496,0.41496,0.31006,13.813
374.9,2.4311,0.44417,0.68994,0.19501,0.33008,13.813
374.9,2.4477,0.44759,0.73486,0.13978,0.3252,13.813
374.91,2.4565,0.45126,0.60986,0.565,0.58984,13.618
374.92,2.4604,0.4559,0.28516,0.85533,0.87012,13.188
374.93,2.4604,0.46079,-0.02002,1.0103,1.125,12.621
374.94,2.4526,0.46543,-0.064941,1.0406,1.1348,12.123
374.94,2.4389,0.47032,0.39014,0.51515,0.60986,11.937
374.95,2.4242,0.4752,0.56494,0.28983,0.3999,11.996
374.96,2.4076,0.48009,0.64014,0.22483,0.31006,12.064
374.97,2.3842,0.48644,0.68018,0.20479,0.28516,11.937
374.98,2.3578,0.49279,0.6499,0.1999,0.33008,11.556
374.98,2.3294,0.50012,0.62988,0.18964,0.35498,11.185
374.99,2.2981,0.5077,0.61475,0.18475,0.36523,10.931
375,2.2649,0.51503,0.6499,0.1696,0.31006,10.931
375.01,2.2287,0.5226,0.6748,0.15982,0.26025,11.127
375.02,2.1906,0.52993,0.68018,0.14956,0.25488,11.185
375.02,2.1574,0.5375,0.66992,0.1696,0.26514,11.058
375.03,2.1261,0.54581,0.66504,0.16471,0.27002,10.814
375.04,2.0978,0.55412,0.70508,0.18964,0.25,10.687
375.05,2.0762,0.56291,0.75,0.22483,0.2002,10.746
375.06,2.0557,0.57195,0.7749,0.23998,0.18018,11.058
375.06,2.0303,0.57977,0.62988,0.17498,0.33984,11.371
375.07,2.0029,0.58783,0.62012,0.1696,0.34521,11.371
375.08,1.9746,0.59467,0.64502,0.18475,0.30518,10.873
375.09,1.9482,0.60176,0.6499,0.18964,0.29492,10.189
375.1,1.9247,0.60762,0.66992,0.1999,0.31006,9.7492
375.1,1.9032,0.61349,0.70508,0.18475,0.23486,9.8078
375.11,1.8827,0.61813,0.7002,0.16471,0.21484,10.433
375.12,1.8622,0.62301,0.69482,0.15494,0.2002,11.244
375.13,1.8426,0.62644,0.7002,0.14467,0.18018,11.683
375.14,1.825,0.62986,0.70508,0.12463,0.15527,11.625
375.14,1.8113,0.6323,0.70996,0.13978,0.1499,11
375.15,1.8025,0.63474,0.7002,0.1696,0.16992,10.374
375.16,1.7957,0.63645,0.68994,0.18964,0.18018,10.062
375.17,1.7869,0.63816,0.69482,0.20479,0.2002,10.189
375.18,1.7781,0.63938,0.65479,0.21457,0.23486,10.619
375.18,1.7683,0.64061,0.65479,0.2346,0.25488,10.931
375.19,1.7586,0.64183,0.64014,0.25464,0.28516,11
375.2,1.7488,0.64305,0.65479,0.27468,0.29492,10.814
375.21,1.739,0.64427,0.6499,0.28006,0.30518,10.619
375.22,1.7292,0.64549,0.66016,0.28495,0.31006,10.619
375.22,1.7195,0.64623,0.71973,0.30987,0.25,10.931
375.23,1.7097,0.6472,0.6499,0.26491,0.3252,11.439
375.24,1.6999,0.64769,0.61475,0.24487,0.35498,11.869
375.25,1.6921,0.64818,0.62012,0.26979,0.36523,12.123
375.26,1.6862,0.64891,0.60986,0.28495,0.39014,12.064
375.26,1.6784,0.64965,0.6001,0.26979,0.40479,11.869
375.27,1.6696,0.65062,0.62988,0.26002,0.3501,11.683
375.28,1.6598,0.6516,0.64014,0.26979,0.33496,11.625
375.29,1.65,0.65258,0.64014,0.27468,0.3501,11.752
375.3,1.6403,0.6538,0.63477,0.26002,0.33984,11.937
375.3,1.6305,0.65502,0.625,0.24976,0.34521,12.182
375.31,1.6207,0.65624,0.64014,0.26979,0.33984,12.377
375.32,1.6109,0.65746,0.65479,0.28495,0.33008,12.563
375.33,1.6012,0.65869,0.66504,0.26491,0.29004,12.875
375.34,1.5914,0.66015,0.65479,0.24487,0.30029,13.188
375.34,1.5816,0.66162,0.64502,0.26002,0.31982,13.305
375.35,1.5738,0.66308,0.65479,0.27468,0.31494,13.188
375.36,1.565,0.66455,0.66504,0.26491,0.29492,12.807
375.37,1.5484,0.66602,0.64014,0.26979,0.33008,12.563
375.38,1.5298,0.66748,0.62012,0.26979,0.35986,12.436
375.38,1.5132,0.66944,0.64014,0.30499,0.33984,12.563
375.39,1.5005,0.67163,0.62988,0.31476,0.36523,12.748
375.4,1.4936,0.67408,0.65479,0.30987,0.3252,12.875
375.41,1.4907,0.67652,0.69482,0.31965,0.29004,12.875
375.42,1.4936,0.67872,0.70508,0.30499,0.28027,12.748
375.42,1.5103,0.68092,0.7002,0.28983,0.28027,12.621
375.43,1.5435,0.68312,0.65479,0.25464,0.33496,12.563
