Time [s], RESP, PLETH, I, V, II, ABP
376.73,0.23558,0.65396,0.017647,0.66016,0.47044,85.854
376.74,0.23656,0.64907,0.023529,0.66406,0.4803,87.223
376.74,0.23754,0.64418,0.029412,0.67578,0.49507,88.396
376.75,0.23851,0.6393,0.039216,0.67969,0.51478,89.179
376.76,0.23949,0.63441,0.04902,0.66016,0.52463,89.57
376.77,0.24047,0.63148,0.052941,0.64453,0.5197,89.57
376.78,0.24145,0.62757,0.058824,0.64062,0.51478,89.374
376.78,0.2434,0.62463,0.04902,0.63477,0.5,88.983
376.79,0.24536,0.6217,0.039216,0.625,0.47537,88.592
376.8,0.24633,0.61975,0.023529,0.61914,0.44951,88.005
376.81,0.24829,0.61779,0.0078431,0.61914,0.4298,87.419
376.82,0.25024,0.61584,0.0039216,0.61523,0.41995,86.832
376.82,0.2522,0.61388,0.0039216,0.61523,0.41502,85.854
376.83,0.25415,0.61193,-0.0019608,0.61523,0.4101,85.072
376.84,0.25611,0.60899,0.0039216,0.61523,0.4101,84.094
376.85,0.25806,0.60508,0.0039216,0.61523,0.4101,82.921
376.86,0.26002,0.59922,0.0039216,0.61523,0.4101,81.747
376.86,0.26295,0.5914,-0.0019608,0.625,0.41995,80.574
376.87,0.26491,0.58162,0.0078431,0.63477,0.43966,79.596
376.88,0.26686,0.57087,0.07451,0.60938,0.49015,78.618
376.89,0.26882,0.55816,0.22941,0.56055,0.60961,77.64
376.9,0.27175,0.54448,0.4549,0.44922,0.79557,76.858
376.9,0.2737,0.52981,0.61961,0.29492,0.89039,76.271
376.91,0.27664,0.51417,0.55098,0.23438,0.77463,75.685
376.92,0.27957,0.50049,0.29412,0.33008,0.5702,75.098
376.93,0.2825,0.48778,0.088235,0.47461,0.43966,74.511
376.94,0.28641,0.47312,0.013725,0.58398,0.40517,73.924
376.94,0.28935,0.45943,-0.0058823,0.64062,0.4101,73.533
376.95,0.29326,0.4477,-0.015686,0.6543,0.41502,73.142
376.96,0.29717,0.43695,-0.015686,0.66406,0.41502,72.555
376.97,0.30108,0.42717,-0.015686,0.66992,0.41995,72.36
376.98,0.30401,0.42033,-0.015686,0.66992,0.41995,72.164
376.98,0.30694,0.41447,-0.015686,0.66992,0.42488,71.969
376.99,0.3089,0.40958,-0.011765,0.66992,0.4298,71.773
377,0.31183,0.40567,-0.011765,0.67578,0.43473,71.578
377.01,0.31476,0.40274,-0.0058823,0.67578,0.43473,71.382
377.02,0.31769,0.40078,-0.0019608,0.66992,0.43966,71.382
377.02,0.32063,0.39883,-0.0019608,0.66992,0.44951,71.186
377.03,0.32356,0.39785,0.0039216,0.66992,0.45443,70.795
377.04,0.32649,0.39492,0.0039216,0.66992,0.46059,70.6
377.05,0.32942,0.39198,0.0078431,0.66992,0.47044,70.404
377.06,0.33236,0.38905,0.013725,0.66992,0.47537,70.013
377.06,0.33529,0.38612,0.017647,0.66992,0.48522,69.818
377.07,0.3392,0.38319,0.023529,0.66992,0.49507,69.622
377.08,0.34311,0.37928,0.029412,0.66992,0.5,69.426
377.09,0.348,0.37537,0.039216,0.66992,0.50493,69.035
377.1,0.35191,0.37243,0.043137,0.66992,0.51478,68.84
377.1,0.35777,0.36852,0.052941,0.67578,0.52463,68.449
377.11,0.36266,0.36364,0.062745,0.67578,0.53941,68.057
377.12,0.36852,0.3607,0.078431,0.67578,0.55542,68.057
377.13,0.37341,0.35679,0.094118,0.67578,0.58005,68.84
377.14,0.3783,0.35288,0.11373,0.67578,0.60468,71.578
377.14,0.38319,0.34897,0.13333,0.67578,0.62438,77.054
377.15,0.3871,0.34604,0.1549,0.67578,0.65025,86.245
377.16,0.39198,0.34311,0.16863,0.67578,0.66995,98.957
377.17,0.39589,0.34115,0.18824,0.66992,0.68966,114.41
377.18,0.3998,0.33822,0.20392,0.66992,0.70443,131.03
377.18,0.40469,0.33431,0.2098,0.66992,0.71552,146.68
377.19,0.4086,0.3304,0.21373,0.66406,0.71552,159.19
377.2,0.41251,0.32649,0.2,0.66406,0.69951,167.21
377.21,0.41642,0.32356,0.17451,0.66992,0.6798,169.75
377.22,0.41935,0.32063,0.13922,0.67969,0.64532,167.41
377.22,0.42326,0.31965,0.10392,0.68555,0.60468,161.93
377.23,0.4262,0.31867,0.068627,0.68555,0.56034,154.5
377.24,0.42913,0.31769,0.043137,0.68555,0.5197,147.46
377.25,0.43206,0.31672,0.023529,0.67969,0.4803,141.59
377.26,0.435,0.31476,0.0039216,0.66406,0.45443,137.48
377.26,0.43695,0.31281,-0.0058823,0.66016,0.43473,134.94
377.27,0.43891,0.30987,-0.011765,0.65039,0.41995,133.96
377.28,0.43988,0.30694,-0.011765,0.64453,0.4101,133.57
377.29,0.44184,0.30401,-0.011765,0.64062,0.4101,133.18
377.3,0.44282,0.30205,-0.011765,0.64062,0.40517,132.79
377.3,0.44379,0.30108,-0.011765,0.64062,0.40517,132.01
377.31,0.44477,0.3001,-0.0058823,0.64062,0.40517,130.83
377.32,0.44477,0.30108,-0.0058823,0.63477,0.4101,129.66
377.33,0.44575,0.30108,-0.0019608,0.63477,0.4101,128.68
377.34,0.44575,0.29912,-0.0019608,0.63477,0.41502,128.1
377.34,0.44673,0.29717,0.0039216,0.63477,0.41502,127.51
377.35,0.44673,0.29423,0.0039216,0.64062,0.41995,127.31
377.36,0.44673,0.29228,0.0039216,0.64062,0.41995,127.12
377.37,0.4477,0.2913,0.0078431,0.64062,0.41995,126.53
377.38,0.44868,0.29326,0.0078431,0.64062,0.42488,125.55
377.38,0.44966,0.30108,0.0078431,0.64453,0.42488,124.38
377.39,0.45064,0.31574,0.0078431,0.64453,0.42488,122.43
377.4,0.45259,0.34018,0.0078431,0.64453,0.42488,120.27
377.41,0.45357,0.37341,0.0078431,0.64453,0.42488,117.54
377.42,0.45552,0.41544,0.013725,0.64062,0.4298,114.21
377.42,0.4565,0.45552,0.013725,0.64062,0.42488,110.3
377.43,0.45846,0.49462,0.017647,0.64062,0.4298,106.19
377.44,0.45943,0.53666,0.017647,0.64062,0.4298,101.89
377.45,0.46139,0.57869,0.017647,0.63477,0.4298,97.393
377.46,0.46334,0.61486,0.017647,0.63477,0.4298,93.09
377.46,0.4653,0.64321,0.017647,0.63477,0.4298,89.179
377.47,0.46628,0.66276,0.023529,0.63477,0.42488,86.05
377.48,0.46823,0.67546,0.017647,0.63477,0.4298,84.094
377.49,0.46921,0.68133,0.017647,0.63477,0.4298,83.116
377.5,0.47116,0.68231,0.023529,0.64062,0.43966,83.116
377.5,0.47116,0.6784,0.029412,0.65039,0.44951,83.898
377.51,0.47214,0.67253,0.033333,0.6543,0.46552,85.267
377.52,0.47312,0.66569,0.033333,0.66016,0.47537,87.027
377.53,0.47312,0.65885,0.039216,0.66406,0.49015,88.592
377.54,0.47312,0.65298,0.04902,0.66992,0.51478,89.765
377.54,0.4741,0.64809,0.058824,0.66016,0.52463,90.352
377.55,0.47312,0.64418,0.068627,0.64453,0.51478,90.548
377.56,0.47312,0.64125,0.07451,0.63477,0.50985,90.352
377.57,0.47214,0.64027,0.068627,0.62891,0.5,89.961
377.58,0.47019,0.64027,0.062745,0.625,0.4803,89.179
377.58,0.46823,0.64027,0.043137,0.61914,0.44951,88.396
377.59,0.4653,0.6393,0.023529,0.61523,0.4298,87.614
377.6,0.46139,0.63832,0.017647,0.61523,0.41502,86.832
377.61,0.45748,0.63734,0.017647,0.61523,0.4101,85.854
377.62,0.45357,0.63539,0.017647,0.60938,0.40517,85.072
377.62,0.44966,0.63148,0.017647,0.60938,0.40517,84.094
377.63,0.44477,0.62659,0.017647,0.60938,0.40517,82.921
377.64,0.44086,0.62072,0.023529,0.61523,0.4101,81.943
377.65,0.435,0.6129,0.017647,0.61914,0.41502,80.769
377.66,0.43011,0.60411,0.023529,0.63477,0.43473,79.791
377.66,0.42424,0.59335,0.07451,0.61523,0.47537,78.618
377.67,0.41838,0.58065,0.20392,0.57031,0.58005,77.836
377.68,0.41349,0.56696,0.42549,0.48047,0.75493,77.054
377.69,0.4086,0.55327,0.62549,0.32422,0.88547,76.467
377.7,0.40371,0.53763,0.6549,0.23047,0.81527,75.685
377.7,0.39883,0.52199,0.37059,0.30078,0.60961,75.293
377.71,0.39394,0.50733,0.13333,0.44531,0.46059,74.707
377.72,0.38905,0.4956,0.033333,0.56055,0.4101,74.316
377.73,0.38319,0.48485,0.0078431,0.61914,0.41502,73.924
377.74,0.37732,0.47312,0.0039216,0.64453,0.41995,73.533
377.74,0.37146,0.46237,-0.0019608,0.6543,0.41995,73.142
377.75,0.36559,0.45357,-0.0019608,0.66016,0.41995,72.751
377.76,0.3607,0.44575,-0.0019608,0.66406,0.41995,72.36
377.77,0.35484,0.43988,-0.0019608,0.66406,0.41995,72.164
377.78,0.35093,0.43597,-0.0019608,0.66406,0.41995,71.969
377.78,0.34702,0.43304,0.0039216,0.66406,0.4298,71.773
377.79,0.34311,0.43109,0.0078431,0.66406,0.43473,71.578
377.8,0.34018,0.42913,0.0078431,0.66406,0.43966,71.382
377.81,0.33627,0.42717,0.017647,0.66406,0.44458,71.186
377.82,0.33333,0.42522,0.017647,0.66406,0.44951,70.795
377.82,0.3304,0.42424,0.023529,0.66406,0.45443,70.404
377.83,0.32747,0.42131,0.023529,0.66406,0.46059,70.013
377.84,0.32551,0.41838,0.029412,0.66016,0.47044,69.818
377.85,0.32258,0.41349,0.033333,0.66016,0.4803,69.426
377.86,0.32063,0.40958,0.039216,0.66016,0.48522,69.231
377.86,0.31965,0.40567,0.043137,0.66016,0.49507,69.035
377.87,0.31769,0.40176,0.04902,0.66016,0.5,68.84
377.88,0.31672,0.39785,0.058824,0.66016,0.51478,68.449
377.89,0.31574,0.39296,0.068627,0.66016,0.52463,68.253
377.9,0.31378,0.38807,0.078431,0.66016,0.53448,67.862
377.9,0.31281,0.38319,0.088235,0.66016,0.55049,67.862
377.91,0.31085,0.37732,0.10392,0.66016,0.56527,68.449
377.92,0.30987,0.37243,0.12353,0.66016,0.58498,70.6
377.93,0.30792,0.3695,0.14902,0.66016,0.60961,75.489
377.94,0.30596,0.36559,0.16863,0.66016,0.63547,83.507
377.94,0.30499,0.36168,0.19412,0.66016,0.65517,95.046
377.95,0.30401,0.35679,0.2098,0.66016,0.67488,109.71
377.96,0.30303,0.35288,0.22353,0.6543,0.69458,125.75
377.97,0.30205,0.35093,0.23333,0.6543,0.69951,141.79
377.98,0.30108,0.348,0.23922,0.6543,0.70443,155.08
377.98,0.30108,0.34506,0.22353,0.6543,0.69951,164.28
377.99,0.3001,0.34311,0.2,0.66016,0.6798,168.38
378,0.29912,0.34018,0.16863,0.66992,0.65025,167.41
378.01,0.29912,0.3392,0.12941,0.67969,0.61453,162.71
378.02,0.29814,0.33724,0.088235,0.68555,0.5702,155.87
378.02,0.29814,0.33627,0.058824,0.67969,0.53448,148.44
378.03,0.29717,0.33529,0.029412,0.67969,0.5,142.18
378.04,0.29619,0.33431,0.013725,0.66992,0.47044,137.68
378.05,0.29521,0.33333,-0.0019608,0.66016,0.44458,134.75
378.06,0.29326,0.33236,-0.0058823,0.6543,0.4298,133.18
378.06,0.2913,0.3304,-0.011765,0.65039,0.41995,132.4
378.07,0.28935,0.32845,-0.011765,0.64453,0.41502,132.2
378.08,0.28641,0.32551,-0.011765,0.64062,0.41502,132.01
378.09,0.28348,0.32356,-0.011765,0.64062,0.41502,131.62
378.1,0.28055,0.3216,-0.011765,0.64062,0.41502,130.83
378.1,0.27859,0.31965,-0.011765,0.64062,0.41502,129.86
378.11,0.27566,0.31769,-0.0058823,0.64062,0.41502,129.07
378.12,0.27273,0.31769,-0.0019608,0.64062,0.41995,128.29
378.13,0.26882,0.31672,-0.0019608,0.64062,0.41995,127.71
378.14,0.26588,0.31574,-0.0019608,0.64062,0.42488,127.51
378.14,0.26295,0.31476,-0.0019608,0.64453,0.42488,127.12
378.15,0.25904,0.31378,-0.0019608,0.64453,0.4298,126.53
378.16,0.25611,0.31476,-0.0019608,0.64453,0.4298,125.75
378.17,0.2522,0.31965,-0.0019608,0.64453,0.43473,124.58
378.18,0.24927,0.33138,-0.0019608,0.64453,0.43473,122.82
378.18,0.24633,0.35093,-0.0019608,0.64453,0.43473,120.67
378.19,0.2434,0.38025,-0.0019608,0.64453,0.43473,117.93
378.2,0.24145,0.41838,0.0039216,0.64453,0.43473,114.6
378.21,0.23851,0.46139,0.0039216,0.64062,0.43473,110.89
378.22,0.23558,0.50635,0.0039216,0.64062,0.43473,106.98
378.22,0.23363,0.54545,0.0039216,0.64062,0.43473,102.48
378.23,0.23265,0.57967,0.0039216,0.64062,0.43473,97.784
378.24,0.23069,0.6129,0.0078431,0.64062,0.43473,93.09
378.25,0.22972,0.64027,0.0039216,0.63477,0.43473,88.983
378.26,0.22874,0.6608,0.0039216,0.63477,0.43473,85.658
378.26,0.22776,0.67546,0.0078431,0.63477,0.43966,83.507
378.27,0.22678,0.68328,0.0078431,0.63477,0.43966,82.529
378.28,0.22678,0.68719,0.013725,0.63477,0.43966,82.334
378.29,0.22581,0.68622,0.017647,0.64062,0.45443,83.116
378.3,0.22581,0.68328,0.023529,0.6543,0.47044,84.485
378.3,0.22581,0.6784,0.029412,0.66016,0.4803,85.854
378.31,0.22581,0.67253,0.033333,0.66406,0.49507,87.419
378.32,0.22581,0.66667,0.039216,0.67578,0.51478,88.396
378.33,0.22581,0.65982,0.04902,0.67969,0.52956,89.179
378.34,0.22581,0.65396,0.058824,0.6543,0.52463,89.374
378.34,0.22581,0.65005,0.068627,0.64062,0.5197,89.374
378.35,0.22581,0.64712,0.062745,0.63477,0.51478,88.983
378.36,0.22581,0.64418,0.052941,0.62891,0.49507,88.592
378.37,0.22678,0.64321,0.043137,0.625,0.47537,88.005
378.38,0.22678,0.64125,0.023529,0.61914,0.44951,87.419
378.38,0.22678,0.64027,0.0078431,0.61914,0.4298,86.832
378.39,0.22678,0.6393,0.0039216,0.61523,0.41995,86.05
378.4,0.22776,0.63832,0.0078431,0.61523,0.41502,85.463
378.41,0.22776,0.63539,0.0078431,0.61523,0.41502,84.485
378.42,0.22776,0.63148,0.0078431,0.61523,0.41502,83.507
378.42,0.22678,0.62659,0.013725,0.61523,0.41502,82.334
378.43,0.22678,0.61877,0.0078431,0.61914,0.41502,81.16
378.44,0.22581,0.60997,0.0078431,0.62891,0.4298,79.987
378.45,0.22581,0.59922,0.029412,0.63477,0.44951,79.009
378.46,0.22483,0.58749,0.11961,0.59961,0.50985,78.227
378.46,0.22483,0.5738,0.30392,0.53906,0.65025,77.249
378.47,0.22483,0.55914,0.55098,0.4043,0.82512,76.467
378.48,0.22483,0.5435,0.67647,0.25977,0.88054,75.685
378.49,0.22483,0.52688,0.52549,0.23438,0.72044,75.098
378.5,0.22483,0.51026,0.23922,0.36523,0.52463,74.511
378.5,0.22483,0.49462,0.062745,0.50586,0.42488,73.924
378.51,0.22385,0.47801,0.0078431,0.5957,0.41502,73.338
378.52,0.22385,0.4653,-0.0058823,0.63477,0.41995,72.947
378.53,0.22287,0.45455,-0.011765,0.6543,0.41995,72.36
378.54,0.2219,0.44477,-0.015686,0.66016,0.41995,72.164
378.54,0.2219,0.43695,-0.015686,0.66406,0.41995,71.773
378.55,0.22092,0.43109,-0.015686,0.66406,0.42488,71.578
378.56,0.22092,0.4262,-0.015686,0.66406,0.4298,71.382
378.57,0.22092,0.42326,-0.011765,0.66406,0.4298,71.186
378.58,0.22092,0.42131,-0.0058823,0.66992,0.43473,70.795
378.58,0.22092,0.41935,-0.0019608,0.66992,0.43966,70.6
378.59,0.22092,0.4174,0.0039216,0.66992,0.44458,70.404
378.6,0.22092,0.41642,0.0039216,0.66992,0.44951,70.209
378.61,0.2219,0.41447,0.0078431,0.66406,0.45443,69.818
378.62,0.2219,0.41153,0.013725,0.66406,0.46552,69.622
378.62,0.22287,0.40958,0.017647,0.66406,0.47044,69.231
378.63,0.22483,0.40567,0.023529,0.66406,0.4803,69.035
378.64,0.22581,0.40176,0.029412,0.66406,0.48522,69.035
378.65,0.22776,0.39687,0.033333,0.66406,0.49507,68.84
378.66,0.22972,0.39394,0.043137,0.66406,0.5,68.644
378.66,0.23069,0.39003,0.052941,0.66406,0.51478,68.449
378.67,0.23265,0.3871,0.062745,0.66406,0.52463,68.057
378.68,0.2346,0.38416,0.068627,0.66406,0.53448,67.666
378.69,0.23656,0.38025,0.084314,0.66992,0.55049,67.471
378.7,0.23851,0.37634,0.094118,0.66992,0.56527,67.471
378.7,0.24047,0.37146,0.1098,0.66992,0.58005,68.644
378.71,0.2434,0.36559,0.13333,0.66992,0.59975,71.773
378.72,0.24536,0.36168,0.1549,0.66406,0.62438,77.836
378.73,0.24731,0.35875,0.17843,0.66406,0.64532,87.223
378.74,0.24829,0.35484,0.2,0.66016,0.66502,99.935
378.74,0.25024,0.35093,0.21961,0.66016,0.6798,114.99
378.75,0.25122,0.348,0.23333,0.66016,0.69458,131.03
378.76,0.25318,0.34409,0.2451,0.66016,0.70443,145.5
378.77,0.25318,0.34115,0.23922,0.66016,0.70443,157.04
378.78,0.25415,0.33822,0.21961,0.66016,0.69458,163.89
378.78,0.25318,0.33627,0.19412,0.66406,0.66995,166.04
378.79,0.25318,0.33431,0.1549,0.67578,0.63547,163.69
378.8,0.25318,0.33138,0.11373,0.67969,0.59975,158.41
378.81,0.25318,0.32845,0.078431,0.68555,0.56034,151.96
378.82,0.2522,0.32747,0.043137,0.67969,0.5197,145.7
378.82,0.2522,0.32649,0.017647,0.67578,0.48522,140.42
378.83,0.2522,0.32356,0.0039216,0.66406,0.46059,136.7
378.84,0.2522,0.3216,-0.011765,0.6543,0.43966,134.35
378.85,0.25122,0.31965,-0.011765,0.65039,0.4298,132.99
378.86,0.25122,0.31769,-0.015686,0.64453,0.41995,132.2
378.86,0.25122,0.31672,-0.015686,0.64062,0.41502,131.62
378.87,0.25024,0.31476,-0.015686,0.64062,0.41502,130.83
378.88,0.24927,0.31281,-0.015686,0.64062,0.41502,129.86
378.89,0.24829,0.31183,-0.011765,0.64062,0.41502,128.88
378.9,0.24633,0.30987,-0.011765,0.64062,0.41995,127.9
378.9,0.24536,0.30792,-0.011765,0.64062,0.41995,127.12
378.91,0.24438,0.30499,-0.011765,0.64062,0.4298,126.73
378.92,0.24242,0.30303,-0.011765,0.64062,0.4298,126.34
378.93,0.24047,0.30205,-0.011765,0.64453,0.4298,126.14
378.94,0.23949,0.30205,-0.011765,0.64453,0.43473,125.75
378.94,0.23754,0.30205,-0.011765,0.64453,0.43473,125.16
378.95,0.23558,0.30303,-0.0058823,0.64453,0.43473,123.99
378.96,0.2346,0.30987,-0.0019608,0.64453,0.43473,122.62
378.97,0.23363,0.32356,-0.0019608,0.64453,0.43966,120.67
378.98,0.23265,0.34604,-0.0019608,0.64453,0.43966,118.51
378.98,0.23167,0.37732,-0.0019608,0.64453,0.43473,115.78
378.99,0.23069,0.41642,-0.0019608,0.64453,0.43473,112.65
379,0.22972,0.46041,0.0039216,0.64453,0.43473,108.93
379.01,0.22874,0.50538,-0.0019608,0.64453,0.43473,104.82
379.02,0.22678,0.5435,-0.0019608,0.64453,0.43473,100.33
379.02,0.22581,0.57576,-0.0019608,0.64453,0.4298,95.828
379.03,0.22581,0.60508,-0.0019608,0.64453,0.4298,91.721
379.04,0.22483,0.6305,-0.0019608,0.64062,0.43473,88.005
379.05,0.22483,0.64809,0.0039216,0.64062,0.43473,85.267
379.06,0.22385,0.65982,0.0039216,0.64062,0.43473,83.507
379.06,0.22385,0.66569,0.0039216,0.64062,0.43473,82.921
379.07,0.22385,0.66764,0.0039216,0.64453,0.44458,83.116
379.08,0.22385,0.66667,0.0078431,0.6543,0.45443,84.094
379.09,0.22385,0.66276,0.017647,0.66016,0.47044,85.463
379.1,0.22385,0.65787,0.023529,0.66406,0.4803,86.832
379.1,0.22385,0.652,0.033333,0.67578,0.49507,87.81
379.11,0.22385,0.64712,0.043137,0.68555,0.51478,88.592
379.12,0.22483,0.64321,0.052941,0.66992,0.52463,88.983
379.13,0.22483,0.64027,0.062745,0.65039,0.52463,88.983
379.14,0.22581,0.63734,0.068627,0.64062,0.5197,88.788
379.14,0.22776,0.63539,0.058824,0.63477,0.5,88.396
379.15,0.22874,0.63343,0.043137,0.625,0.4803,88.005
379.16,0.22972,0.63148,0.029412,0.625,0.45443,87.419
379.17,0.22972,0.62952,0.0078431,0.625,0.43473,87.027
379.18,0.23069,0.62757,0.0039216,0.61914,0.41995,86.245
379.18,0.23167,0.62659,0.0039216,0.61914,0.41502,85.658
379.19,0.23265,0.62463,0.0039216,0.61914,0.4101,84.876
379.2,0.23265,0.6217,0.0039216,0.61523,0.4101,83.898
379.21,0.23363,0.61681,0.0039216,0.61523,0.41502,82.725
379.22,0.23363,0.61095,0.0039216,0.61523,0.41502,81.552
379.22,0.2346,0.60411,0.0039216,0.61914,0.41995,80.574
379.23,0.2346,0.59629,-0.0019608,0.63477,0.43473,79.596
379.24,0.23558,0.58749,0.052941,0.61914,0.47044,78.618
379.25,0.23558,0.57576,0.18824,0.57422,0.56527,77.836
379.26,0.23558,0.56305,0.41961,0.48438,0.74015,77.054
379.26,0.23558,0.54839,0.64118,0.33594,0.87438,76.271
379.27,0.23656,0.53275,0.68039,0.23438,0.81527,75.685
379.28,0.23656,0.51711,0.3902,0.29492,0.61453,75.098
379.29,0.23656,0.50049,0.13922,0.43945,0.46552,74.511
379.3,0.23754,0.48485,0.023529,0.55469,0.41502,73.924
379.3,0.23754,0.46921,-0.0019608,0.61914,0.41502,73.338
379.31,0.23754,0.4565,-0.011765,0.64062,0.41995,72.947
379.32,0.23656,0.44673,-0.011765,0.6543,0.41995,72.36
379.33,0.23656,0.43988,-0.015686,0.66016,0.42488,72.164
379.34,0.23558,0.43402,-0.015686,0.66406,0.42488,71.773
379.34,0.2346,0.42913,-0.015686,0.66992,0.4298,71.382
379.35,0.2346,0.42522,-0.011765,0.66992,0.43473,71.186
379.36,0.2346,0.42424,-0.011765,0.66406,0.43473,70.991
379.37,0.2346,0.42522,-0.011765,0.66406,0.43966,70.795
379.38,0.2346,0.42326,-0.0019608,0.66406,0.44458,70.6
379.38,0.2346,0.42131,-0.0019608,0.66406,0.45443,70.209
379.39,0.23558,0.4174,0.0039216,0.66406,0.46059,69.818
379.4,0.23656,0.41447,0.0078431,0.66406,0.46059,69.622
379.41,0.23754,0.41153,0.0078431,0.66992,0.46552,69.231
379.42,0.23754,0.4086,0.017647,0.66992,0.47537,69.035
379.42,0.23851,0.40665,0.023529,0.66406,0.4803,68.84
379.43,0.23949,0.40469,0.029412,0.66406,0.49015,68.84
379.44,0.24047,0.40176,0.033333,0.66406,0.5,68.644
379.45,0.24145,0.39883,0.043137,0.66406,0.50493,68.253
379.46,0.24242,0.39589,0.04902,0.66406,0.51478,68.057
379.46,0.2434,0.39198,0.058824,0.66406,0.5197,67.666
379.47,0.24536,0.38807,0.068627,0.66406,0.53448,67.275
379.48,0.24731,0.38514,0.084314,0.66406,0.55049,67.08
379.49,0.24829,0.38025,0.098039,0.66406,0.56527,67.666
379.5,0.25024,0.37537,0.12353,0.66406,0.58498,69.622
379.5,0.2522,0.3695,0.14314,0.66406,0.60468,74.12
379.51,0.25415,0.36364,0.16863,0.66406,0.63054,81.747
379.52,0.25611,0.35973,0.18824,0.66406,0.65517,92.894
379.53,0.25806,0.35777,0.2098,0.66406,0.66995,106.78
379.54,0.26002,0.35484,0.22353,0.66016,0.68473,122.23
379.54,0.261,0.35191,0.23922,0.66016,0.69951,137.48
379.55,0.26197,0.34995,0.2451,0.66016,0.69951,150.59
379.56,0.26393,0.34897,0.22941,0.66016,0.69951,159.78
379.57,0.26393,0.34702,0.20392,0.66406,0.6798,164.28
379.58,0.26491,0.34506,0.17451,0.67578,0.65517,164.08
379.58,0.26588,0.34409,0.12941,0.67969,0.61946,160.37
379.59,0.26686,0.34213,0.088235,0.68555,0.58005,154.69
379.6,0.26686,0.34018,0.052941,0.68945,0.53941,148.44
379.61,0.26784,0.3392,0.023529,0.68555,0.5,142.76
379.62,0.26784,0.33822,0.0039216,0.67578,0.47044,138.46
379.62,0.26882,0.33822,-0.011765,0.66406,0.44951,135.72
379.63,0.26784,0.33627,-0.021569,0.66016,0.4298,133.96
379.64,0.26784,0.33333,-0.021569,0.6543,0.41995,132.99
379.65,0.26686,0.3304,-0.021569,0.65039,0.41502,132.4
379.66,0.26588,0.32649,-0.021569,0.64453,0.4101,131.62
379.66,0.26491,0.32356,-0.021569,0.64453,0.4101,130.83
379.67,0.26393,0.32063,-0.015686,0.64453,0.41502,129.66
379.68,0.26197,0.31867,-0.015686,0.64453,0.41502,128.68
379.69,0.261,0.31672,-0.015686,0.64453,0.41502,127.71
379.7,0.25904,0.31476,-0.015686,0.64453,0.41995,126.92
379.7,0.25806,0.31183,-0.015686,0.64453,0.41995,126.34
379.71,0.25709,0.3089,-0.011765,0.64453,0.42488,126.14
379.72,0.25611,0.3089,-0.011765,0.64453,0.4298,125.75
379.73,0.25611,0.3089,-0.011765,0.65039,0.4298,125.36
379.74,0.25513,0.30987,-0.011765,0.65039,0.4298,124.77
379.74,0.25415,0.31476,-0.011765,0.65039,0.43473,123.6
379.75,0.25415,0.32551,-0.011765,0.64453,0.43473,122.03
379.76,0.25318,0.34311,-0.011765,0.64453,0.43473,119.88
379.77,0.25318,0.3695,-0.011765,0.64453,0.43473,117.54
379.78,0.2522,0.40274,-0.0058823,0.64062,0.43473,114.6
379.78,0.2522,0.44184,-0.0058823,0.64062,0.43473,111.28
379.79,0.2522,0.48485,-0.0058823,0.64062,0.43473,107.37
379.8,0.25318,0.52884,-0.0019608,0.64062,0.43473,102.87
379.81,0.25318,0.57087,-0.0019608,0.64062,0.43473,98.37
379.82,0.25415,0.60313,-0.0019608,0.64062,0.43473,93.872
379.82,0.25513,0.62854,-0.0019608,0.64062,0.4298,89.961
379.83,0.25709,0.64907,0.0039216,0.64062,0.4298,86.636
379.84,0.25806,0.66471,-0.0019608,0.64062,0.4298,84.289
379.85,0.26002,0.67449,-0.0019608,0.64062,0.43473,83.116
379.86,0.261,0.67937,0.0039216,0.64062,0.43473,82.921
379.86,0.26295,0.67937,0.0039216,0.64453,0.44951,83.507
379.87,0.26491,0.67644,0.0078431,0.6543,0.46059,84.485
379.88,0.26686,0.67155,0.013725,0.66406,0.47044,85.854
379.89,0.26882,0.66569,0.017647,0.67578,0.4803,87.223
379.9,0.27077,0.65885,0.029412,0.68555,0.50493,88.201
379.9,0.27273,0.65396,0.033333,0.66992,0.5197,88.983
379.91,0.27468,0.64809,0.043137,0.65039,0.51478,89.179
379.92,0.27664,0.64418,0.04902,0.64062,0.50985,89.374
379.93,0.27859,0.64027,0.04902,0.63477,0.5,89.179
379.94,0.28055,0.63832,0.039216,0.625,0.48522,88.983
379.94,0.28348,0.63539,0.023529,0.625,0.46059,88.396
379.95,0.28543,0.63441,0.0078431,0.61914,0.43473,87.81
379.96,0.28837,0.63245,-0.0019608,0.61914,0.41995,87.223
379.97,0.29228,0.62952,-0.0019608,0.61914,0.4101,86.441
379.98,0.29521,0.62659,-0.0019608,0.61914,0.4101,85.658
379.98,0.29814,0.6217,-0.0019608,0.61914,0.4101,84.681
379.99,0.30108,0.61779,0.0039216,0.61914,0.4101,83.703
380,0.30401,0.6129,0.0039216,0.61523,0.41502,82.529
