Time [s], ABP, RESP, PLETH, V, II, AVR, CVP
471.17,98.566,0.16813,0.3783,0.47456,0.63014,0.40509,22.857
471.18,94.85,0.16325,0.3783,0.47456,0.62524,0.40998,22.857
471.18,91.134,0.15836,0.3783,0.47456,0.62524,0.41487,22.857
471.19,87.419,0.15347,0.37732,0.47456,0.62524,0.41487,22.727
471.2,83.703,0.14858,0.37732,0.47456,0.62524,0.41487,22.727
471.21,79.987,0.1437,0.37732,0.47456,0.62524,0.41487,22.727
471.22,76.662,0.13978,0.37928,0.47456,0.63503,0.41487,22.727
471.22,73.142,0.1349,0.38319,0.47456,0.63503,0.40509,22.468
471.23,69.818,0.13099,0.39003,0.47456,0.63992,0.4002,22.208
471.24,66.884,0.12708,0.40078,0.47456,0.63992,0.4002,21.818
471.25,64.146,0.12317,0.41544,0.48043,0.64481,0.4002,21.299
471.26,61.995,0.12121,0.43109,0.48043,0.64481,0.4002,20.909
471.26,60.43,0.11828,0.44868,0.48532,0.64481,0.4002,20.39
471.27,59.257,0.1173,0.47116,0.48532,0.63992,0.4002,20
471.28,58.67,0.11632,0.4956,0.48532,0.63992,0.4002,19.74
471.29,58.67,0.11535,0.52102,0.48532,0.63992,0.4002,19.351
471.3,59.257,0.11535,0.54643,0.48532,0.63992,0.4002,19.091
471.3,60.235,0.11535,0.56989,0.48532,0.63992,0.4002,18.701
471.31,61.604,0.11535,0.59042,0.49022,0.63992,0.3953,18.442
471.32,63.364,0.11632,0.60802,0.49022,0.64481,0.38943,18.052
471.33,65.319,0.11632,0.62268,0.48532,0.64971,0.38454,17.792
471.34,67.471,0.1173,0.63245,0.48043,0.64481,0.38454,17.532
471.34,69.426,0.11926,0.6393,0.48043,0.64481,0.38943,17.403
471.35,71.382,0.12023,0.64125,0.47456,0.64481,0.38454,17.273
471.36,72.947,0.12219,0.64027,0.46477,0.64481,0.38454,17.143
471.37,74.316,0.12414,0.6393,0.46477,0.64481,0.38454,17.143
471.38,75.293,0.12708,0.63636,0.46477,0.64481,0.38454,17.013
471.38,76.076,0.13001,0.63148,0.46477,0.64971,0.38454,16.883
471.39,76.271,0.13196,0.62463,0.46477,0.65558,0.38454,16.753
471.4,76.076,0.1349,0.61584,0.46967,0.65558,0.38454,16.623
471.41,75.489,0.13783,0.60508,0.47456,0.65558,0.38943,16.494
471.42,74.902,0.14076,0.59335,0.47456,0.65558,0.3953,16.364
471.42,74.12,0.1437,0.57869,0.46967,0.65558,0.38943,16.234
471.43,73.338,0.14565,0.56403,0.46967,0.66047,0.38943,16.234
471.44,72.164,0.14858,0.55034,0.46477,0.66047,0.3953,16.234
471.45,71.186,0.15054,0.53861,0.46477,0.66047,0.3953,16.234
471.46,70.209,0.15249,0.52981,0.46477,0.66047,0.3953,16.494
471.46,69.035,0.15445,0.52102,0.46477,0.66047,0.3953,16.753
471.47,67.862,0.1564,0.51417,0.46967,0.65558,0.3953,17.143
471.48,66.884,0.15836,0.50929,0.47456,0.64971,0.4002,17.662
471.49,65.906,0.15934,0.50538,0.48043,0.64481,0.4002,18.312
471.5,64.928,0.16129,0.50244,0.48043,0.63992,0.3953,19.091
471.5,63.95,0.16325,0.50049,0.45988,0.65558,0.36497,19.74
471.51,63.168,0.1652,0.49853,0.41487,0.72994,0.29941,20.13
471.52,62.386,0.16716,0.49756,0.35519,0.88063,0.23973,20.39
471.53,61.604,0.17009,0.49658,0.30528,1.001,0.22016,20.39
471.54,61.017,0.17204,0.49462,0.28474,1.001,0.2544,20.13
471.54,60.43,0.174,0.49365,0.33464,0.92074,0.37476,19.74
471.55,60.039,0.17595,0.49267,0.42466,0.6047,0.53523,19.351
471.56,59.648,0.17791,0.49169,0.48532,0.3953,0.62524,18.961
471.57,59.257,0.17986,0.48974,0.5,0.36497,0.5998,18.571
471.58,58.866,0.18182,0.48778,0.5,0.47456,0.52544,18.571
471.58,58.67,0.18475,0.48583,0.49511,0.57045,0.45499,18.571
471.59,58.67,0.18671,0.48289,0.49511,0.61057,0.41487,18.831
471.6,58.475,0.18866,0.47996,0.48532,0.62035,0.40509,19.221
471.61,58.475,0.19062,0.47703,0.48532,0.62524,0.4002,19.74
471.62,58.475,0.19355,0.47312,0.49022,0.62524,0.4002,20.26
471.62,58.475,0.19453,0.47019,0.49511,0.62524,0.4002,20.649
471.63,58.475,0.19648,0.4653,0.49511,0.62035,0.4002,20.779
471.64,58.67,0.19746,0.46041,0.49511,0.62035,0.4002,20.779
471.65,58.67,0.19844,0.45552,0.49511,0.61546,0.4002,20.649
471.66,58.866,0.19844,0.45161,0.49511,0.61546,0.4002,20.519
471.66,58.866,0.19941,0.4477,0.49511,0.61546,0.3953,20.26
471.67,59.061,0.19844,0.44282,0.49022,0.61546,0.3953,20
471.68,59.257,0.19844,0.43891,0.48532,0.61546,0.38454,20.13
471.69,59.257,0.19844,0.43402,0.48532,0.62524,0.37965,20.39
471.7,59.257,0.19746,0.42913,0.48043,0.63992,0.36497,20.909
471.7,59.452,0.19746,0.42424,0.47456,0.64481,0.36008,21.688
471.71,59.452,0.19648,0.42033,0.46477,0.65558,0.35519,22.727
471.72,59.257,0.1955,0.41544,0.45988,0.66536,0.34442,23.636
471.73,59.257,0.19453,0.41056,0.45499,0.68004,0.32975,24.416
471.74,59.061,0.19355,0.40567,0.44521,0.70059,0.31996,24.935
471.74,58.67,0.19257,0.40078,0.44031,0.71037,0.31018,25.325
471.75,58.475,0.19159,0.39785,0.43542,0.72016,0.31018,25.455
471.76,58.279,0.19062,0.39492,0.43542,0.72505,0.30528,25.584
471.77,58.083,0.19062,0.39198,0.43542,0.71526,0.31018,25.325
471.78,57.692,0.18964,0.38905,0.44031,0.70548,0.31996,25.065
471.78,57.497,0.18964,0.3871,0.44521,0.70059,0.32975,24.675
471.79,57.301,0.18964,0.38612,0.44521,0.68004,0.34442,24.156
471.8,57.106,0.18866,0.38416,0.45499,0.66047,0.36986,23.636
471.81,57.106,0.18866,0.38319,0.45988,0.63992,0.38454,23.117
471.82,57.301,0.18768,0.38123,0.46477,0.62035,0.4002,22.468
471.82,58.279,0.18671,0.37928,0.47456,0.5998,0.41487,21.818
471.83,59.844,0.18768,0.37634,0.48043,0.59002,0.41977,21.169
471.84,62.582,0.18768,0.37439,0.48043,0.59002,0.42466,20.909
471.85,66.493,0.18866,0.37341,0.48043,0.59002,0.42466,20.649
471.86,71.382,0.18964,0.37146,0.48043,0.59002,0.41977,20.649
471.86,77.249,0.19062,0.3695,0.47456,0.58513,0.41977,20.909
471.87,83.507,0.19159,0.36755,0.46477,0.58023,0.42466,21.169
471.88,90.157,0.19257,0.36657,0.45988,0.58023,0.42466,21.558
471.89,96.61,0.19355,0.36461,0.45988,0.58023,0.41977,21.948
471.9,102.28,0.19453,0.36364,0.45499,0.59002,0.41487,22.208
471.9,106.58,0.1955,0.36266,0.45988,0.5998,0.41487,22.468
471.91,109.13,0.19648,0.3607,0.46477,0.6047,0.40998,22.468
471.92,110.3,0.19746,0.35973,0.46477,0.61057,0.40998,22.468
471.93,109.52,0.19844,0.35679,0.46477,0.61057,0.40998,22.338
471.94,107.37,0.20039,0.35386,0.45499,0.61057,0.3953,22.078
471.94,104.24,0.20137,0.35093,0.41487,0.67025,0.33464,21.818
471.95,100.52,0.20332,0.34897,0.35519,0.81996,0.26517,21.688
471.96,96.415,0.20528,0.348,0.31018,0.98532,0.24951,21.818
471.97,92.308,0.20723,0.34604,0.30528,1.001,0.31018,22.078
471.98,88.201,0.21017,0.34506,0.36497,0.83072,0.42955,22.338
471.98,84.289,0.21212,0.34506,0.43542,0.55969,0.57045,22.597
471.99,80.574,0.21603,0.34506,0.47456,0.38454,0.63503,22.857
472,77.054,0.21896,0.34604,0.48043,0.36986,0.5998,22.727
472.01,73.533,0.22385,0.34897,0.48532,0.48532,0.51957,22.338
472.02,70.013,0.22776,0.35582,0.49022,0.55969,0.4501,21.558
472.02,66.493,0.2346,0.36559,0.49511,0.59002,0.41977,20.519
472.03,63.364,0.24047,0.38025,0.48532,0.59491,0.41487,19.351
472.04,60.626,0.24829,0.40078,0.48043,0.5998,0.40509,18.571
472.05,58.475,0.25513,0.42131,0.47456,0.6047,0.40509,17.922
472.06,56.91,0.26295,0.44379,0.47456,0.5998,0.40509,17.532
472.06,55.737,0.27077,0.47116,0.47456,0.5998,0.40509,17.143
472.07,55.346,0.27859,0.49951,0.46967,0.5998,0.4002,17.013
472.08,55.346,0.28641,0.52884,0.46967,0.61057,0.3953,16.883
472.09,55.932,0.29619,0.55523,0.46967,0.6047,0.4002,16.883
472.1,57.106,0.30596,0.5738,0.46967,0.6047,0.3953,16.753
472.1,58.67,0.31672,0.58651,0.46967,0.61546,0.38454,16.623
472.11,60.821,0.32845,0.59922,0.47456,0.63014,0.37476,16.364
472.12,62.973,0.3392,0.60899,0.47456,0.64481,0.36497,16.104
472.13,65.515,0.34995,0.61584,0.47456,0.65558,0.36008,15.844
472.14,67.862,0.36168,0.62072,0.47456,0.66536,0.35029,15.455
472.14,70.013,0.37243,0.62268,0.47456,0.68004,0.33464,15.195
472.15,71.969,0.38514,0.62268,0.47456,0.69472,0.31996,14.935
472.16,73.533,0.39883,0.61975,0.46967,0.70548,0.31507,15.065
472.17,74.902,0.41447,0.61681,0.46477,0.71526,0.31018,15.974
472.18,75.685,0.42913,0.61095,0.46477,0.72016,0.30528,17.662
472.18,76.076,0.44575,0.60313,0.45988,0.71037,0.31018,20.519
472.19,76.076,0.46334,0.59335,0.4501,0.70548,0.31996,23.636
472.2,75.685,0.48094,0.58162,0.4501,0.70059,0.32975,26.104
472.21,75.098,0.49853,0.56891,0.45499,0.68004,0.34442,27.403
472.22,74.12,0.51417,0.55425,0.45499,0.66536,0.36008,27.273
472.22,72.947,0.53079,0.53861,0.45988,0.63992,0.37476,26.364
472.23,71.969,0.54643,0.52395,0.45988,0.62035,0.3953,25.195
472.24,70.6,0.56305,0.51026,0.46477,0.61057,0.40509,24.026
472.25,69.426,0.57967,0.49853,0.46967,0.5998,0.40998,23.506
472.26,68.449,0.59726,0.48974,0.48043,0.59491,0.41487,23.377
472.26,67.275,0.61584,0.48387,0.48532,0.59002,0.41977,23.766
472.27,66.102,0.63441,0.47996,0.49022,0.59491,0.42466,24.416
472.28,64.928,0.65103,0.47801,0.49511,0.59491,0.41977,24.935
472.29,63.755,0.66862,0.47703,0.49511,0.59491,0.41487,25.065
472.3,62.582,0.68426,0.47703,0.49022,0.5998,0.41487,24.675
472.3,61.604,0.70088,0.47703,0.48532,0.61057,0.41487,24.026
472.31,60.821,0.71652,0.47703,0.48532,0.61057,0.41977,23.377
472.32,60.039,0.73216,0.47703,0.48532,0.61546,0.41487,22.727
472.33,59.648,0.74878,0.47703,0.48532,0.62035,0.41487,22.338
472.34,59.257,0.76442,0.47703,0.48532,0.62524,0.40998,22.078
472.34,59.257,0.78006,0.47703,0.48532,0.63503,0.40509,22.208
472.35,59.452,0.79668,0.47703,0.48532,0.63503,0.40509,22.468
472.36,59.648,0.81232,0.47605,0.48532,0.63992,0.4002,22.727
472.37,60.039,0.82796,0.4741,0.48043,0.63992,0.4002,22.857
472.38,60.43,0.84066,0.47214,0.47456,0.63992,0.4002,22.857
472.38,60.821,0.85337,0.46921,0.47456,0.63992,0.4002,22.597
472.39,61.017,0.8651,0.46725,0.46967,0.63503,0.4002,22.208
472.4,60.821,0.87586,0.46432,0.47456,0.63503,0.40509,21.558
472.41,60.43,0.88661,0.46139,0.48043,0.63503,0.4002,20.779
472.42,59.844,0.89834,0.4565,0.48043,0.63992,0.4002,20
472.42,59.257,0.90909,0.45259,0.48532,0.64481,0.3953,19.221
472.43,58.67,0.91984,0.4477,0.49022,0.64481,0.3953,18.701
472.44,58.083,0.92864,0.44282,0.49511,0.64481,0.4002,18.182
472.45,57.301,0.93744,0.43891,0.49511,0.63992,0.40509,17.792
472.46,56.91,0.94624,0.435,0.5,0.63992,0.40509,17.662
472.46,56.323,0.95406,0.43109,0.5,0.63992,0.40998,17.532
472.47,55.932,0.96285,0.4262,0.5,0.63992,0.41487,17.403
472.48,55.737,0.97165,0.42033,0.5,0.63992,0.41487,17.403
472.49,55.737,0.9824,0.41349,0.5,0.63992,0.41487,17.403
472.5,55.932,0.99218,0.40665,0.5,0.63992,0.41487,17.403
472.5,56.323,0.99609,0.40078,0.50489,0.63992,0.41487,17.403
472.51,56.715,1,0.39687,0.50978,0.63992,0.41487,17.273
472.52,57.106,1,0.39296,0.50978,0.63992,0.41487,17.143
472.53,57.692,1,0.39003,0.50489,0.63992,0.41487,16.883
472.54,58.279,1,0.38905,0.50489,0.63992,0.41487,16.623
472.54,59.061,1,0.38807,0.50489,0.63992,0.41487,16.364
472.55,59.648,1,0.38807,0.50489,0.63992,0.41487,16.234
472.56,60.039,1,0.38807,0.5,0.64481,0.40998,15.974
472.57,60.43,1,0.38807,0.5,0.64481,0.40509,15.974
472.58,60.821,1,0.3871,0.5,0.65558,0.4002,15.974
472.58,61.017,1,0.38416,0.5,0.66047,0.3953,15.974
472.59,61.017,1,0.38025,0.49511,0.66536,0.3953,15.974
472.6,61.017,1,0.37537,0.49511,0.66536,0.3953,16.234
472.61,61.017,1,0.3695,0.49022,0.66536,0.4002,16.364
472.62,60.821,1,0.36266,0.48532,0.66536,0.4002,16.753
472.62,60.43,1,0.35679,0.48043,0.66047,0.4002,17.143
472.63,60.039,1,0.35093,0.48043,0.66047,0.40509,17.662
472.64,59.648,1,0.34702,0.48043,0.66047,0.40509,18.052
472.65,59.061,1,0.34409,0.48532,0.66047,0.40998,18.701
472.66,58.475,1,0.34311,0.49511,0.65558,0.40998,19.351
472.66,58.083,1,0.34115,0.49511,0.65558,0.40509,20
472.67,57.497,1,0.34018,0.5,0.65558,0.40509,20.519
472.68,56.91,1,0.33822,0.5,0.65558,0.40509,20.909
472.69,56.519,1,0.33822,0.5,0.65558,0.40509,20.909
472.7,56.128,1,0.33822,0.5,0.65558,0.40509,20.649
472.7,55.737,1,0.3392,0.5,0.65558,0.40509,20.39
472.71,55.346,1,0.34018,0.49511,0.65558,0.40509,20
472.72,54.954,1,0.34115,0.49511,0.65558,0.40509,19.481
472.73,54.759,1,0.34311,0.49511,0.66047,0.40509,19.221
472.74,54.368,1,0.34409,0.49511,0.66047,0.4002,19.221
472.74,54.172,1,0.34604,0.49022,0.66536,0.4002,19.351
472.75,53.977,1,0.34702,0.48532,0.66536,0.3953,19.74
472.76,53.977,1,0.348,0.47456,0.67025,0.37476,20.26
472.77,53.781,1,0.34897,0.44031,0.72016,0.31996,20.909
472.78,53.781,1,0.34897,0.37965,0.84051,0.26517,21.429
472.78,53.781,1,0.34897,0.32485,1.001,0.23483,21.688
472.79,53.585,1,0.34897,0.28474,1.001,0.22994,21.818
472.8,53.585,1,0.34897,0.30528,1.001,0.32485,21.688
472.81,53.585,0.98729,0.34897,0.38454,0.7456,0.48043,21.429
472.82,53.585,0.97458,0.34897,0.45499,0.46967,0.6047,21.039
472.82,53.585,0.95992,0.34897,0.48043,0.36986,0.63014,20.649
472.83,53.585,0.94428,0.34897,0.49511,0.42955,0.56458,20.26
472.84,53.585,0.92864,0.34897,0.50489,0.52544,0.49022,20
472.85,53.585,0.913,0.34897,0.50978,0.58513,0.44521,19.87
472.86,53.585,0.89834,0.34897,0.51957,0.6047,0.42466,20
472.86,53.585,0.88465,0.34702,0.52544,0.61546,0.40998,20.13
472.87,53.585,0.87097,0.34604,0.52544,0.62035,0.4002,20.26
472.88,53.585,0.85826,0.34409,0.52544,0.62524,0.3953,20.519
472.89,53.39,0.84457,0.34311,0.52544,0.63014,0.38943,20.649
472.9,53.39,0.83089,0.34311,0.51957,0.63503,0.38454,20.779
472.9,53.39,0.8172,0.34213,0.51957,0.63503,0.38454,20.779
472.91,53.194,0.80254,0.34213,0.50978,0.63503,0.38454,20.779
472.92,53.194,0.79081,0.34213,0.50978,0.63503,0.38454,20.779
472.93,52.999,0.7781,0.34311,0.50489,0.63503,0.38454,20.649
472.94,52.999,0.76735,0.34311,0.5,0.63503,0.38943,20.649
472.94,52.999,0.7566,0.34409,0.49511,0.63992,0.38454,20.779
472.95,52.803,0.74585,0.34409,0.49511,0.64481,0.38454,21.039
472.96,52.608,0.73509,0.34506,0.49511,0.64481,0.37965,21.558
472.97,52.608,0.72434,0.34506,0.49511,0.64971,0.37476,22.468
472.98,52.412,0.71359,0.34506,0.49511,0.66047,0.36497,23.377
472.98,52.412,0.70381,0.34506,0.48532,0.67515,0.35029,24.156
472.99,52.216,0.69404,0.34506,0.47456,0.69472,0.33464,24.935
473,52.021,0.68426,0.34506,0.46477,0.71526,0.32485,25.455
473.01,52.021,0.67449,0.34506,0.46477,0.72994,0.31507,25.714
473.02,51.825,0.66569,0.34506,0.46477,0.73483,0.30528,25.844
473.02,51.63,0.65689,0.34506,0.46477,0.7456,0.29941,25.714
473.03,51.63,0.64907,0.34506,0.46477,0.75049,0.29941,25.455
473.04,51.434,0.64027,0.34506,0.46477,0.7407,0.31018,25.195
473.05,51.63,0.63245,0.34506,0.46967,0.72994,0.31996,24.805
473.06,52.216,0.62463,0.34604,0.46967,0.71526,0.33464,24.416
473.06,53.194,0.61681,0.34604,0.46967,0.70059,0.35029,24.026
473.07,55.346,0.60899,0.34604,0.46967,0.68493,0.36008,23.506
473.08,58.866,0.60117,0.34604,0.46477,0.67515,0.37476,22.727
473.09,64.146,0.59335,0.34604,0.46477,0.66047,0.37965,22.078
473.1,70.795,0.58651,0.34604,0.46477,0.64971,0.38943,21.429
473.1,78.422,0.57967,0.34604,0.46477,0.63992,0.4002,20.909
473.11,86.832,0.57087,0.34604,0.46477,0.63992,0.40509,20.519
473.12,95.046,0.56207,0.34604,0.46477,0.63503,0.40509,20.39
473.13,102.67,0.55327,0.34604,0.46477,0.63014,0.40509,20.519
473.14,109.32,0.5435,0.34604,0.45988,0.62524,0.40509,20.909
473.14,114.21,0.53275,0.34702,0.45499,0.62524,0.40509,21.299
473.15,117.14,0.52199,0.34702,0.45499,0.63014,0.40509,21.948
473.16,117.93,0.51026,0.348,0.45988,0.63014,0.40509,22.468
473.17,116.36,0.49853,0.348,0.45988,0.63014,0.40509,22.987
473.18,113.62,0.48778,0.348,0.46477,0.63503,0.40509,23.247
473.18,109.71,0.47703,0.348,0.46967,0.63503,0.40509,23.247
473.19,105.22,0.46628,0.348,0.47456,0.63992,0.40509,22.987
473.2,100.52,0.4565,0.348,0.47456,0.63992,0.40509,22.857
473.21,96.219,0.44575,0.348,0.47456,0.63992,0.40509,22.597
473.22,91.917,0.435,0.348,0.48043,0.63992,0.40509,22.597
473.22,88.005,0.42326,0.34702,0.48043,0.63992,0.40509,22.597
473.23,84.289,0.41251,0.348,0.48532,0.63992,0.40509,22.727
473.24,80.769,0.40274,0.34995,0.49022,0.63503,0.40509,22.987
473.25,77.445,0.39296,0.35484,0.49511,0.63503,0.40509,23.247
473.26,74.12,0.38416,0.36266,0.5,0.63503,0.40509,23.247
473.26,70.991,0.37537,0.37537,0.50489,0.63503,0.40509,23.117
473.27,67.862,0.36657,0.39492,0.50489,0.63503,0.40509,22.727
473.28,65.124,0.35679,0.41935,0.50489,0.63503,0.4002,22.338
473.29,62.777,0.348,0.44966,0.49511,0.63992,0.4002,21.948
473.3,60.821,0.3392,0.48387,0.49022,0.63503,0.4002,21.558
473.3,59.452,0.3304,0.52004,0.48532,0.63503,0.40509,21.299
473.31,58.67,0.32258,0.55621,0.48532,0.63992,0.4002,20.909
473.32,58.475,0.31476,0.5914,0.48532,0.63992,0.4002,20.649
473.33,58.866,0.30792,0.62268,0.48532,0.63992,0.40509,20.13
473.34,59.844,0.30108,0.65005,0.48043,0.63503,0.40509,19.74
473.34,61.213,0.29521,0.6696,0.48043,0.63503,0.40509,19.221
473.35,62.973,0.28935,0.68426,0.47456,0.63503,0.40998,18.701
473.36,65.319,0.28446,0.69795,0.47456,0.63503,0.41487,18.312
473.37,67.666,0.27957,0.7087,0.46967,0.63503,0.40998,17.922
473.38,70.209,0.27468,0.71652,0.46967,0.63992,0.40998,17.662
473.38,72.555,0.27077,0.72336,0.47456,0.63992,0.40509,17.403
473.39,74.707,0.26686,0.7263,0.48043,0.64481,0.40509,17.273
473.4,76.467,0.26295,0.72727,0.48532,0.63992,0.40509,17.143
473.41,77.836,0.25904,0.72532,0.49022,0.63992,0.40509,17.013
473.42,78.814,0.25611,0.72043,0.49511,0.63503,0.40509,17.013
473.42,79.009,0.25318,0.71457,0.49511,0.63503,0.40509,16.883
473.43,79.009,0.24927,0.70674,0.49511,0.63992,0.4002,16.753
473.44,78.422,0.24633,0.69697,0.49511,0.64481,0.3953,16.494
473.45,77.445,0.2434,0.68622,0.49511,0.64971,0.38943,16.364
473.46,76.271,0.24145,0.67546,0.49511,0.66047,0.38454,16.104
473.46,75.098,0.23851,0.66178,0.49511,0.66536,0.37965,15.844
473.47,73.729,0.23656,0.64712,0.5,0.67025,0.37965,15.584
473.48,72.36,0.23558,0.63245,0.5,0.66536,0.37965,15.455
473.49,71.186,0.2346,0.61877,0.48532,0.66536,0.37965,15.325
473.5,70.013,0.23265,0.60704,0.46967,0.66536,0.36497,15.325
473.5,68.84,0.23167,0.59629,0.42955,0.70059,0.32485,15.455
473.51,67.666,0.23167,0.58749,0.36986,0.79061,0.27495,15.584
473.52,66.493,0.23069,0.58162,0.31018,0.9501,0.23973,15.844
473.53,65.515,0.23069,0.57674,0.26517,1.001,0.24462,16.234
473.54,64.733,0.22972,0.5738,0.2593,1.001,0.30528,16.753
473.54,63.95,0.22972,0.57185,0.33953,0.7955,0.44521,17.273
473.55,62.973,0.22972,0.57087,0.42466,0.49022,0.59002,17.662
473.56,62.386,0.22972,0.57087,0.46967,0.35029,0.63503,18.182
473.57,61.799,0.23069,0.57087,0.48043,0.38943,0.58513,18.571
473.58,61.213,0.23167,0.57087,0.48532,0.5,0.50489,18.831
473.58,60.626,0.23265,0.56989,0.49511,0.57534,0.4501,19.091
473.59,60.039,0.23265,0.56794,0.5,0.6047,0.41977,19.091
473.6,59.648,0.23363,0.565,0.5,0.61546,0.4002,19.091
473.61,59.257,0.2346,0.56207,0.50489,0.62524,0.3953,18.961
473.62,59.061,0.23558,0.55816,0.50489,0.63503,0.38454,18.831
473.62,58.866,0.23656,0.55327,0.50978,0.63992,0.38454,18.701
473.63,58.67,0.23754,0.54839,0.51957,0.63992,0.38454,18.571
473.64,58.67,0.23851,0.54252,0.51957,0.63992,0.37965,18.571
473.65,58.67,0.23949,0.53763,0.50978,0.64481,0.37476,18.571
473.66,58.67,0.24047,0.53275,0.50489,0.64971,0.37476,18.831
473.66,58.866,0.24047,0.52786,0.50489,0.64971,0.37476,19.091
473.67,59.061,0.24047,0.52297,0.5,0.64971,0.37476,19.481
473.68,59.257,0.24047,0.51808,0.5,0.64971,0.37965,20.13
473.69,59.452,0.23949,0.5132,0.5,0.64971,0.37965,20.779
473.7,59.648,0.23949,0.50733,0.5,0.65558,0.37476,21.688
473.7,59.844,0.23851,0.50147,0.48532,0.66536,0.36497,22.597
473.71,60.039,0.23754,0.49462,0.48043,0.67515,0.35519,23.636
473.72,60.235,0.23656,0.48778,0.47456,0.68493,0.35029,24.416
473.73,60.43,0.2346,0.48192,0.46477,0.69472,0.33464,25.195
473.74,60.43,0.23363,0.47703,0.45988,0.71037,0.32485,25.714
473.74,60.626,0.23167,0.47312,0.45499,0.72505,0.31507,26.104
473.75,60.626,0.22972,0.46823,0.45499,0.72994,0.30528,26.364
473.76,60.43,0.22776,0.46432,0.4501,0.73483,0.29941,26.494
473.77,60.43,0.22483,0.45943,0.4501,0.7407,0.30528,26.494
473.78,60.235,0.22287,0.45455,0.4501,0.72994,0.31507,26.364
473.78,60.235,0.21896,0.44966,0.4501,0.72505,0.32485,25.974
473.79,60.235,0.21603,0.44379,0.45499,0.70548,0.33464,25.714
473.8,60.235,0.21212,0.43891,0.45988,0.68493,0.35029,25.325
473.81,60.43,0.20821,0.435,0.46477,0.67025,0.36497,24.935
473.82,61.017,0.2043,0.43206,0.46967,0.65558,0.37965,24.286
473.82,61.995,0.20137,0.42913,0.46967,0.63992,0.38454,23.636
473.83,63.95,0.19746,0.4262,0.47456,0.63014,0.3953,22.857
473.84,66.884,0.19453,0.42326,0.47456,0.62524,0.4002,22.078
473.85,70.795,0.19159,0.42033,0.47456,0.62035,0.40509,21.299
473.86,75.489,0.18768,0.4174,0.48043,0.61546,0.40998,20.649
473.86,81.16,0.18377,0.41447,0.48043,0.61546,0.41487,20.26
473.87,86.832,0.17986,0.41153,0.47456,0.61546,0.40998,20
473.88,92.699,0.17595,0.40958,0.47456,0.62035,0.40998,20
473.89,97.979,0.17204,0.40665,0.47456,0.62035,0.40509,20.26
473.9,102.67,0.16813,0.40469,0.47456,0.62524,0.40509,20.779
473.9,106.19,0.16422,0.40274,0.47456,0.62524,0.4002,21.299
473.91,108.15,0.16031,0.40176,0.47456,0.63014,0.4002,21.948
473.92,108.54,0.1564,0.3998,0.48043,0.63503,0.4002,22.338
473.93,107.56,0.15152,0.39883,0.48043,0.63503,0.4002,22.597
473.94,105.41,0.14761,0.39687,0.48043,0.63503,0.4002,22.727
473.94,102.48,0.14272,0.39589,0.48532,0.63992,0.4002,22.727
473.95,98.957,0.13783,0.39492,0.49022,0.63992,0.4002,22.597
473.96,95.241,0.13196,0.39296,0.49511,0.63992,0.4002,22.597
473.97,91.525,0.12708,0.39198,0.49511,0.63503,0.40509,22.597
473.98,87.81,0.12219,0.39101,0.49511,0.63503,0.40509,22.597
473.98,84.289,0.11828,0.39101,0.49511,0.63503,0.40509,22.597
473.99,80.965,0.11535,0.39003,0.49511,0.63503,0.40509,22.727
474,77.445,0.11144,0.39101,0.49022,0.63503,0.40509,22.857
474.01,74.12,0.1085,0.39296,0.49022,0.63014,0.40998,22.857
474.02,70.795,0.10459,0.39785,0.48532,0.62524,0.41487,22.597
474.02,67.862,0.10068,0.40762,0.48532,0.62035,0.41487,22.208
474.03,65.319,0.097752,0.42229,0.48043,0.62035,0.41487,21.818
474.04,62.973,0.094819,0.44086,0.48043,0.62524,0.40998,21.299
474.05,61.408,0.092864,0.45943,0.46967,0.63014,0.38943,20.779
474.06,60.039,0.091887,0.47801,0.44031,0.66536,0.33953,20.39
474.06,59.452,0.090909,0.50049,0.38943,0.77495,0.27495,20
474.07,59.061,0.090909,0.52493,0.32975,0.97554,0.22994,19.61
474.08,59.257,0.090909,0.54741,0.27984,1.001,0.22016,19.221
474.09,60.039,0.090909,0.56989,0.27006,1.001,0.29452,18.961
474.1,61.213,0.091887,0.58944,0.35519,0.81507,0.44031,18.571
474.1,62.777,0.092864,0.60606,0.44031,0.52544,0.57045,18.182
474.11,64.537,0.094819,0.61975,0.48043,0.4002,0.6047,17.922
474.12,66.493,0.096774,0.63148,0.49511,0.43542,0.5499,17.662
474.13,68.449,0.098729,0.6393,0.50489,0.53033,0.48043,17.403
474.14,70.404,0.10166,0.64516,0.50489,0.5998,0.42466,17.143
474.14,72.164,0.10459,0.63343,0.5,0.62524,0.4002,17.013
474.15,73.533,0.10753,0.61193,0.5,0.63503,0.3953,16.883
474.16,74.902,0.11046,0.59922,0.49511,0.63503,0.38943,16.883
474.17,75.685,0.11339,0.59042,0.49022,0.63503,0.38454,16.753
474.18,76.076,0.11632,0.58162,0.48532,0.63503,0.38454,16.623
474.18,76.076,0.11926,0.5738,0.48043,0.63992,0.37965,16.494
474.19,75.685,0.12121,0.56403,0.48043,0.63992,0.37965,16.364
