Time [s], RESP, PLETH, II, V, AVR, ART, CVP
378.34,0.20235,0.739,0.94458,0.16602,0.16863,59.257,44.041
378.35,0.2043,0.73412,0.63547,0.23438,0.48431,59.257,44.041
378.36,0.20528,0.72825,0.41995,0.41992,0.69608,59.061,44.041
378.37,0.20626,0.71945,0.36453,0.57031,0.77059,58.866,44.041
378.38,0.20723,0.70968,0.36453,0.64453,0.77647,58.67,44.041
378.38,0.20919,0.69795,0.36946,0.67578,0.77647,58.279,44.041
378.39,0.21017,0.68622,0.37562,0.68555,0.77647,58.083,44.041
378.4,0.21114,0.67155,0.38547,0.68945,0.76667,57.692,44.041
378.41,0.2131,0.65591,0.39039,0.68945,0.76078,57.106,44.041
378.42,0.21505,0.6393,0.39532,0.68945,0.76078,56.715,44.041
378.42,0.21701,0.62072,0.40517,0.68945,0.7549,56.323,44.041
378.43,0.21896,0.6002,0.41502,0.68945,0.75098,55.737,44.041
378.44,0.22092,0.57967,0.41995,0.69531,0.7451,55.346,44.041
378.45,0.22385,0.55718,0.4298,0.69531,0.74118,54.759,44.041
378.46,0.22581,0.53568,0.43473,0.69531,0.73137,54.172,44.041
378.46,0.22776,0.51417,0.44951,0.69922,0.72157,53.781,44.041
378.47,0.22972,0.49365,0.46059,0.69922,0.71569,53.194,44.041
378.48,0.23265,0.47703,0.47537,0.69922,0.70588,52.803,44.041
378.49,0.2346,0.46334,0.49507,0.70508,0.6902,52.412,44.041
378.5,0.23656,0.44868,0.51478,0.70508,0.67647,52.021,44.041
378.5,0.23949,0.43597,0.54557,0.70508,0.65098,51.63,44.041
378.51,0.24145,0.42424,0.57512,0.70508,0.62549,51.043,44.041
378.52,0.2434,0.41447,0.60468,0.69922,0.60588,50.456,44.041
378.53,0.24536,0.40665,0.63054,0.69531,0.58431,50.065,44.041
378.54,0.24633,0.3998,0.64039,0.68945,0.58039,49.87,44.041
378.54,0.24829,0.39394,0.64039,0.68555,0.58039,50.456,44.041
378.55,0.24927,0.39003,0.63054,0.67969,0.58431,52.608,44.041
378.56,0.25122,0.38612,0.60468,0.67969,0.6,57.888,44.041
378.57,0.25318,0.38221,0.58005,0.67578,0.61961,65.711,44.041
378.58,0.25415,0.38025,0.54557,0.66992,0.6451,75.293,44.041
378.58,0.25611,0.37732,0.51478,0.66406,0.67059,85.072,44.041
378.59,0.25709,0.37439,0.48522,0.66016,0.6902,94.068,44.041
378.6,0.25806,0.37146,0.46059,0.6543,0.70588,102.28,44.041
378.61,0.25904,0.36755,0.44951,0.64453,0.71569,109.32,44.041
378.62,0.26002,0.36364,0.43966,0.64062,0.72549,114.8,44.041
378.62,0.261,0.35875,0.43473,0.63477,0.73137,118.12,44.041
378.63,0.261,0.35484,0.43473,0.63477,0.73137,119.3,44.041
378.64,0.261,0.34995,0.43473,0.63477,0.73137,118.9,44.041
378.65,0.261,0.34506,0.43473,0.63477,0.73137,117.73,44.041
378.66,0.26002,0.34018,0.43473,0.63477,0.73137,115.78,44.041
378.66,0.25806,0.33431,0.43966,0.63477,0.72549,113.62,44.041
378.67,0.25709,0.32942,0.44951,0.63477,0.72157,111.08,44.041
378.68,0.25513,0.32551,0.44951,0.63477,0.71569,108.54,44.041
378.69,0.25318,0.3216,0.45443,0.63477,0.71569,105.61,44.041
378.7,0.25122,0.31769,0.45443,0.63477,0.71569,102.87,44.041
378.7,0.24927,0.31281,0.46059,0.63477,0.71569,100.13,44.041
378.71,0.24731,0.30694,0.46059,0.63477,0.71569,97.393,44.041
378.72,0.24536,0.30205,0.45443,0.63477,0.71569,94.655,44.041
378.73,0.2434,0.29717,0.45443,0.63477,0.71569,92.112,44.041
378.74,0.24145,0.29228,0.44951,0.63477,0.71569,89.374,44.041
378.74,0.23949,0.28739,0.44951,0.63477,0.71569,86.636,44.041
378.75,0.23754,0.28152,0.46059,0.64062,0.7098,84.094,44.041
378.76,0.23558,0.27664,0.47537,0.65039,0.7,81.16,44.041
378.77,0.23363,0.27077,0.48522,0.66406,0.6902,78.227,44.041
378.78,0.23167,0.26686,0.49507,0.66992,0.68627,75.489,44.041
378.78,0.22972,0.26588,0.5197,0.67969,0.67059,72.555,44.041
378.79,0.22776,0.26784,0.53941,0.68555,0.6549,70.013,44.041
378.8,0.22581,0.27468,0.54557,0.6543,0.65098,67.666,44.041
378.81,0.22385,0.28935,0.53941,0.63477,0.65098,65.515,44.041
378.82,0.2219,0.31378,0.52956,0.62891,0.65098,63.755,44.041
378.82,0.21994,0.34702,0.50985,0.625,0.66471,62.386,44.041
378.83,0.21896,0.3871,0.4803,0.625,0.68627,61.213,44.041
378.84,0.21701,0.43304,0.44951,0.625,0.7098,60.039,44.041
378.85,0.21603,0.48094,0.42488,0.625,0.73137,59.257,44.041
378.86,0.21505,0.52786,0.41502,0.625,0.74118,58.866,44.041
378.86,0.21408,0.57185,0.4101,0.625,0.7451,58.475,44.041
378.87,0.21408,0.61193,0.4101,0.625,0.7451,58.279,44.041
378.88,0.2131,0.64125,0.40517,0.625,0.75098,58.279,44.041
378.89,0.2131,0.66471,0.40517,0.61914,0.75098,58.475,44.041
378.9,0.2131,0.68622,0.40517,0.61914,0.75098,58.67,44.041
378.9,0.2131,0.70381,0.41502,0.62891,0.7451,58.866,44.041
378.91,0.2131,0.7175,0.44458,0.61914,0.71569,59.061,44.041
378.92,0.2131,0.72727,0.55049,0.57422,0.61961,59.061,44.041
378.93,0.21408,0.73314,0.75493,0.49023,0.43922,59.257,44.041
378.94,0.21408,0.73607,0.98522,0.33594,0.23333,59.452,44.041
378.94,0.21505,0.73607,1.0345,0.18555,0.17843,59.452,44.041
378.95,0.21603,0.73314,0.74015,0.16016,0.3902,59.452,44.041
378.96,0.21799,0.72825,0.4803,0.34961,0.62941,59.257,44.041
378.97,0.21896,0.72141,0.37562,0.52539,0.75098,59.061,44.041
378.98,0.22092,0.71359,0.36453,0.62891,0.77647,58.866,44.041
378.98,0.22287,0.70381,0.37562,0.66406,0.77647,58.67,44.041
378.99,0.22483,0.69208,0.38054,0.67969,0.77647,58.279,44.041
379,0.22581,0.67937,0.38547,0.68555,0.77647,57.888,44.041
379.01,0.22776,0.66471,0.39039,0.68555,0.77059,57.497,44.041
379.02,0.22874,0.64809,0.39532,0.68945,0.76667,56.91,44.041
379.02,0.22972,0.62952,0.40025,0.68555,0.76078,56.519,44.041
379.03,0.23167,0.60899,0.4101,0.68945,0.7549,56.128,44.041
379.04,0.23265,0.58749,0.41995,0.68945,0.7451,55.541,44.041
379.05,0.2346,0.56598,0.4298,0.68945,0.74118,55.15,44.041
379.06,0.23656,0.5435,0.43473,0.68945,0.73529,54.563,44.041
379.06,0.23754,0.52199,0.44458,0.68945,0.73137,54.172,44.041
379.07,0.23851,0.50147,0.45443,0.69531,0.72157,53.781,44.041
379.08,0.24047,0.48387,0.46552,0.69531,0.7098,53.194,44.041
379.09,0.24145,0.46921,0.48522,0.69922,0.69608,52.803,44.041
379.1,0.24242,0.45455,0.50985,0.69922,0.68039,52.216,44.041
379.1,0.24438,0.43988,0.53448,0.70508,0.66078,51.825,44.041
379.11,0.24536,0.42815,0.5702,0.70898,0.63529,51.239,44.041
379.12,0.24731,0.4174,0.59975,0.70508,0.61569,50.652,44.041
379.13,0.24829,0.4086,0.61946,0.70508,0.59608,50.261,44.041
379.14,0.25024,0.40176,0.63547,0.69531,0.58431,49.674,44.041
379.14,0.2522,0.39589,0.64039,0.68945,0.58039,49.674,44.041
379.15,0.25415,0.39198,0.63054,0.68555,0.58431,51.043,44.041
379.16,0.25611,0.38807,0.60961,0.67578,0.59608,54.954,44.041
379.17,0.25806,0.38416,0.58498,0.66992,0.61961,61.799,44.041
379.18,0.26002,0.38221,0.55049,0.66992,0.6451,70.795,44.041
379.18,0.26295,0.38025,0.51478,0.66406,0.67059,80.769,44.041
379.19,0.26491,0.37732,0.49015,0.66016,0.6902,90.157,44.041
379.2,0.26686,0.37439,0.46059,0.6543,0.70588,98.566,44.041
379.21,0.26882,0.37146,0.44458,0.65039,0.71569,106,44.041
379.22,0.27077,0.36755,0.43473,0.64453,0.72549,112.26,44.041
379.22,0.27175,0.36364,0.4298,0.64062,0.73137,116.36,44.041
379.23,0.27273,0.35973,0.4298,0.63477,0.73137,118.32,44.041
379.24,0.2737,0.35484,0.4298,0.63477,0.73137,118.51,44.041
379.25,0.2737,0.34995,0.4298,0.63477,0.73137,117.73,44.041
379.26,0.27273,0.34506,0.4298,0.63477,0.73137,116.17,44.041
379.26,0.27273,0.34018,0.4298,0.63477,0.72549,114.21,44.041
379.27,0.27175,0.33529,0.43473,0.63477,0.72157,111.86,44.041
379.28,0.27077,0.3304,0.43966,0.63477,0.72157,109.13,44.041
379.29,0.26882,0.32747,0.43966,0.64062,0.71569,106.39,44.041
379.3,0.26686,0.32258,0.44951,0.63477,0.71569,103.46,44.041
379.3,0.26491,0.31769,0.44951,0.63477,0.71569,100.52,44.041
379.31,0.26197,0.31281,0.44951,0.64062,0.72157,97.784,44.041
379.32,0.26002,0.30694,0.44951,0.64062,0.71569,95.046,44.041
379.33,0.25904,0.30205,0.44951,0.64062,0.71569,92.503,44.041
379.34,0.25709,0.29717,0.44458,0.64062,0.71569,89.765,44.041
379.34,0.25611,0.2913,0.44458,0.64062,0.72157,87.223,44.041
379.35,0.25415,0.28641,0.45443,0.64062,0.71569,84.485,44.041
379.36,0.2522,0.28055,0.47044,0.6543,0.70588,81.747,44.041
379.37,0.25024,0.27468,0.48522,0.66406,0.69608,78.814,44.041
379.38,0.24927,0.27077,0.49507,0.66992,0.6902,75.88,44.041
379.38,0.24731,0.26882,0.51478,0.67969,0.67647,73.142,44.041
379.39,0.24633,0.26882,0.53941,0.68555,0.6549,70.404,44.041
379.4,0.24536,0.2737,0.55049,0.66406,0.65098,67.862,44.041
379.41,0.24438,0.28543,0.53941,0.64453,0.65098,65.711,44.041
379.42,0.2434,0.30596,0.52956,0.63477,0.65098,63.559,44.041
379.42,0.24145,0.33529,0.51478,0.62891,0.66078,61.995,44.041
379.43,0.24047,0.37341,0.49015,0.625,0.68039,60.626,44.041
379.44,0.23949,0.4174,0.46059,0.625,0.70588,59.452,44.041
379.45,0.23754,0.46432,0.4298,0.62891,0.72549,58.475,44.041
379.46,0.23656,0.51222,0.41995,0.62891,0.74118,57.888,44.041
379.46,0.23656,0.55816,0.41502,0.625,0.7451,57.497,44.041
379.47,0.23558,0.59922,0.4101,0.625,0.7451,57.106,44.041
379.48,0.23558,0.63148,0.40517,0.625,0.75098,57.106,44.041
379.49,0.23558,0.65591,0.40025,0.625,0.75098,57.106,44.041
379.5,0.23656,0.67937,0.40025,0.625,0.75098,57.106,44.041
379.5,0.23656,0.69892,0.40025,0.63477,0.75098,57.301,44.041
379.51,0.23754,0.71359,0.42488,0.63477,0.73137,57.497,44.041
379.52,0.23949,0.72532,0.49015,0.59961,0.66471,57.692,44.041
379.53,0.24047,0.73314,0.65517,0.5293,0.5098,57.888,44.041
379.54,0.24242,0.73705,0.89039,0.41016,0.3,58.083,44.041
379.54,0.24438,0.73803,0.99507,0.25586,0.18824,58.083,44.041
379.55,0.24633,0.73607,0.80049,0.20117,0.32941,58.083,44.041
379.56,0.24927,0.73216,0.5197,0.31445,0.58431,58.083,44.041
379.57,0.2522,0.7263,0.38547,0.48438,0.73529,57.888,44.041
379.58,0.25709,0.71848,0.36453,0.60547,0.77647,57.692,44.041
379.58,0.261,0.70968,0.37562,0.66406,0.78039,57.301,44.041
379.59,0.26686,0.69892,0.38054,0.67969,0.77647,56.91,44.041
379.6,0.27273,0.68622,0.38547,0.68555,0.77647,56.519,44.041
379.61,0.27957,0.67253,0.39039,0.68945,0.77059,56.128,44.041
379.62,0.28543,0.65591,0.39532,0.68945,0.76667,55.541,44.041
379.62,0.29326,0.63832,0.40025,0.68945,0.76078,54.954,44.041
379.63,0.3001,0.61779,0.4101,0.68945,0.7549,54.368,44.041
379.64,0.30694,0.59726,0.41995,0.68945,0.7451,53.977,44.041
379.65,0.31378,0.57478,0.4298,0.68945,0.74118,53.39,44.041
379.66,0.32063,0.5523,0.43473,0.68945,0.73529,52.803,44.041
379.66,0.32649,0.52981,0.44458,0.68945,0.73137,52.216,44.041
379.67,0.33431,0.51124,0.45443,0.69531,0.72157,51.825,44.041
379.68,0.34115,0.49365,0.47044,0.69531,0.7098,51.434,44.041
379.69,0.348,0.47507,0.48522,0.69531,0.69608,50.847,44.041
379.7,0.35582,0.45846,0.50493,0.69922,0.68627,50.456,44.041
379.7,0.36266,0.44282,0.52956,0.70508,0.66471,49.87,44.041
379.71,0.3695,0.42913,0.56034,0.70508,0.64118,49.283,44.041
379.72,0.37634,0.4174,0.5899,0.70508,0.61961,48.892,44.041
379.73,0.38319,0.40665,0.61946,0.70508,0.6,48.305,44.041
379.74,0.39101,0.39883,0.63547,0.69922,0.58431,47.718,44.041
379.74,0.39883,0.39198,0.64039,0.68945,0.58039,47.523,44.041
379.75,0.40665,0.3871,0.63547,0.68945,0.58039,47.914,44.041
379.76,0.41544,0.38221,0.62438,0.68555,0.5902,50.065,44.041
379.77,0.42522,0.3783,0.59483,0.67969,0.6098,55.15,44.041
379.78,0.435,0.37634,0.56527,0.67578,0.63529,63.168,44.041
379.78,0.44477,0.37439,0.53448,0.66992,0.6549,73.533,44.041
379.79,0.45455,0.37146,0.50493,0.66406,0.67647,83.898,44.041
379.8,0.46334,0.36852,0.4803,0.66016,0.6902,93.481,44.041
379.81,0.47312,0.36559,0.46059,0.6543,0.7098,101.89,44.041
379.82,0.48192,0.36168,0.44458,0.65039,0.72157,109.13,44.041
379.82,0.49071,0.35777,0.43966,0.65039,0.72549,114.6,44.041
379.83,0.49951,0.35386,0.43473,0.64453,0.73137,117.93,44.041
379.84,0.50831,0.34897,0.43473,0.64062,0.73137,118.9,44.041
379.85,0.51711,0.34409,0.43473,0.64062,0.73137,118.32,44.041
379.86,0.5259,0.3392,0.43966,0.64062,0.73137,116.75,44.041
379.86,0.53275,0.33431,0.44458,0.64062,0.72549,114.8,44.041
379.87,0.54057,0.3304,0.44951,0.64062,0.72157,112.45,44.041
379.88,0.54643,0.32649,0.44951,0.64062,0.71569,109.71,44.041
379.89,0.5523,0.3216,0.45443,0.64062,0.71569,106.78,44.041
379.9,0.55816,0.31574,0.45443,0.64062,0.71569,103.65,44.041
379.9,0.56305,0.30987,0.45443,0.64062,0.71569,100.91,44.041
379.91,0.56891,0.30499,0.46059,0.64062,0.71569,97.979,44.041
379.92,0.5738,0.29912,0.46059,0.64062,0.7098,95.437,44.041
379.93,0.57869,0.29326,0.46059,0.64062,0.7098,92.699,44.041
379.94,0.58358,0.28837,0.45443,0.64062,0.7098,90.157,44.041
379.94,0.58847,0.28348,0.45443,0.64062,0.7098,87.419,44.041
379.95,0.59335,0.27859,0.46059,0.64062,0.70588,84.681,44.041
379.96,0.59629,0.27273,0.47537,0.6543,0.7,81.943,44.041
379.97,0.6002,0.26686,0.49507,0.66406,0.6902,79.009,44.041
379.98,0.60215,0.26295,0.5,0.66992,0.6902,76.076,44.041
379.98,0.60508,0.26002,0.51478,0.67969,0.67647,73.142,44.041
379.99,0.60704,0.25806,0.53941,0.67969,0.6549,70.404,44.041
380,0.60802,0.25904,0.55049,0.66016,0.65098,67.862,44.041
380.01,0.60899,0.26784,0.54557,0.64062,0.65098,65.515,44.041
380.02,0.61095,0.28348,0.52956,0.62891,0.65098,63.559,44.041
380.02,0.61095,0.30987,0.51478,0.625,0.66471,61.995,44.041
380.03,0.61193,0.34506,0.49507,0.625,0.68039,60.626,44.041
380.04,0.61193,0.38807,0.47044,0.625,0.7,59.452,44.041
380.05,0.6129,0.43597,0.44458,0.625,0.71569,58.67,44.041
380.06,0.61193,0.48485,0.4298,0.62891,0.73137,58.083,44.041
380.06,0.61193,0.53372,0.41995,0.62891,0.73529,57.692,44.041
380.07,0.61095,0.57283,0.41995,0.625,0.73529,57.692,44.041
380.08,0.60997,0.60606,0.41502,0.625,0.74118,57.692,44.041
380.09,0.60802,0.63734,0.4101,0.625,0.74118,58.083,44.041
380.1,0.60606,0.66569,0.4101,0.625,0.74118,58.279,44.041
380.1,0.60411,0.68915,0.41995,0.63477,0.73529,58.67,44.041
380.11,0.60313,0.70674,0.45443,0.62891,0.7098,58.866,44.041
380.12,0.60117,0.72043,0.54557,0.5957,0.62941,59.257,44.041
380.13,0.59922,0.73021,0.74507,0.51953,0.47059,59.648,44.041
380.14,0.59824,0.73607,1.0148,0.38086,0.2549,59.844,44.041
380.14,0.59629,0.73803,1.1047,0.21094,0.15882,59.844,44.041
380.15,0.59433,0.73705,0.86453,0.16992,0.31961,59.844,44.041
380.16,0.59335,0.73314,0.55049,0.30469,0.58039,59.844,44.041
380.17,0.59042,0.72727,0.39532,0.49023,0.73137,59.648,44.041
380.18,0.58847,0.72043,0.36946,0.60938,0.76667,59.257,44.041
380.18,0.58651,0.71163,0.36946,0.66016,0.77647,58.866,44.041
380.19,0.58456,0.70088,0.37562,0.67578,0.77647,58.475,44.041
380.2,0.58162,0.68817,0.38054,0.67969,0.77059,57.888,44.041
380.21,0.57967,0.67449,0.38547,0.68555,0.76667,57.497,44.041
380.22,0.57674,0.65885,0.39039,0.67969,0.76667,56.91,44.041
380.22,0.57478,0.64125,0.40025,0.67969,0.76078,56.519,44.041
380.23,0.57283,0.6217,0.40517,0.67969,0.7549,56.128,44.041
380.24,0.57087,0.60117,0.4101,0.67969,0.75098,55.541,44.041
380.25,0.56891,0.58065,0.41995,0.67969,0.74118,55.15,44.041
380.26,0.56696,0.55816,0.4298,0.67969,0.73529,54.563,44.041
380.26,0.565,0.53666,0.43966,0.67969,0.73137,53.977,44.041
380.27,0.56207,0.51808,0.44951,0.67969,0.72157,53.585,44.041
380.28,0.56012,0.50147,0.46059,0.68555,0.71569,52.999,44.041
380.29,0.55718,0.48485,0.47537,0.68945,0.70588,52.608,44.041
380.3,0.55523,0.46921,0.5,0.68945,0.68627,52.021,44.041
380.3,0.5523,0.45455,0.52463,0.69531,0.66471,51.434,44.041
380.31,0.54936,0.44282,0.56034,0.69922,0.64118,50.847,44.041
380.32,0.54643,0.43206,0.5899,0.69922,0.61961,50.456,44.041
380.33,0.54448,0.42424,0.61946,0.68945,0.6,49.87,44.041
380.34,0.54154,0.41838,0.63547,0.68555,0.58431,49.283,44.041
380.34,0.53861,0.41349,0.64039,0.68555,0.58431,49.283,44.041
380.35,0.53568,0.41056,0.63054,0.67969,0.58431,50.652,44.041
380.36,0.53275,0.40762,0.60961,0.66992,0.6,54.368,44.041
380.37,0.52981,0.40567,0.58498,0.66016,0.61961,61.408,44.041
380.38,0.52688,0.40469,0.55542,0.66016,0.64118,70.991,44.041
380.38,0.52395,0.40274,0.5197,0.6543,0.66471,81.356,44.041
380.39,0.52102,0.40176,0.49015,0.64453,0.68627,91.33,44.041
380.4,0.51808,0.39883,0.46552,0.64453,0.70588,99.935,44.041
380.41,0.51417,0.39687,0.44951,0.64062,0.72157,107.76,44.041
380.42,0.51026,0.39296,0.43473,0.63477,0.73137,114.02,44.041
380.42,0.5044,0.38905,0.4298,0.62891,0.73529,118.32,44.041
380.43,0.49951,0.38416,0.4298,0.625,0.73529,120.08,44.041
380.44,0.49462,0.37928,0.4298,0.625,0.73529,120.27,44.041
380.45,0.48876,0.37439,0.42488,0.625,0.73529,119.1,44.041
380.46,0.48192,0.36852,0.4298,0.61914,0.73529,117.54,44.041
380.46,0.47605,0.36364,0.4298,0.61914,0.73137,115.38,44.041
380.47,0.46823,0.35875,0.43473,0.61914,0.72549,112.84,44.041
380.48,0.46041,0.35484,0.43966,0.625,0.72157,110.1,44.041
380.49,0.45161,0.34995,0.43966,0.625,0.72157,107.17,44.041
380.5,0.44282,0.34409,0.43966,0.625,0.72157,104.24,44.041
380.5,0.43402,0.33822,0.44458,0.625,0.72157,101.11,44.041
380.51,0.4262,0.33236,0.44951,0.62891,0.71569,98.37,44.041
380.52,0.4174,0.32649,0.44951,0.63477,0.71569,95.828,44.041
380.53,0.4086,0.3216,0.44458,0.62891,0.72157,93.286,44.041
380.54,0.3998,0.31574,0.43966,0.625,0.72157,90.548,44.041
380.54,0.39101,0.30987,0.43966,0.62891,0.72157,88.005,44.041
380.55,0.38221,0.30401,0.44458,0.62891,0.72157,85.267,44.041
380.56,0.37341,0.29814,0.45443,0.63477,0.7098,82.529,44.041
380.57,0.36461,0.2913,0.47044,0.64453,0.69608,79.791,44.041
380.58,0.35582,0.28641,0.4803,0.66016,0.6902,76.662,44.041
380.58,0.34702,0.28348,0.49015,0.66406,0.68627,73.729,44.041
380.59,0.33822,0.2825,0.5197,0.66992,0.66471,70.991,44.041
380.6,0.3304,0.28543,0.53941,0.67578,0.6549,68.644,44.041
380.61,0.32356,0.29619,0.54557,0.64453,0.6549,66.297,44.041
380.62,0.31574,0.31476,0.52956,0.625,0.6549,64.537,44.041
380.62,0.3089,0.34409,0.5197,0.61914,0.66078,62.973,44.041
380.63,0.30303,0.38221,0.5,0.61523,0.67059,61.408,44.041
380.64,0.29619,0.4262,0.47537,0.61523,0.6902,60.235,44.041
380.65,0.29032,0.47507,0.44458,0.61914,0.71569,59.257,44.041
380.66,0.28446,0.52395,0.41995,0.61914,0.73529,58.67,44.041
380.66,0.27859,0.57185,0.4101,0.61914,0.74118,58.279,44.041
380.67,0.2737,0.60997,0.40517,0.61523,0.7451,58.083,44.041
380.68,0.26882,0.64125,0.40025,0.61523,0.75098,57.888,44.041
380.69,0.26491,0.67058,0.40025,0.61523,0.75098,57.888,44.041
380.7,0.26002,0.69599,0.40025,0.60938,0.75098,58.083,44.041
380.7,0.25611,0.7175,0.40517,0.61523,0.75098,58.279,44.041
380.71,0.25318,0.73412,0.41502,0.625,0.74118,58.475,44.041
380.72,0.24927,0.74585,0.45443,0.60938,0.70588,58.67,44.041
380.73,0.24731,0.75367,0.56034,0.56055,0.60588,58.866,44.041
380.74,0.24536,0.75758,0.77463,0.4707,0.41961,58.866,44.041
380.74,0.24438,0.75758,1.0099,0.31055,0.21373,59.061,44.041
380.75,0.2434,0.75562,1.0505,0.16602,0.16863,59.061,44.041
380.76,0.24242,0.75073,0.72044,0.15625,0.41569,58.866,44.041
380.77,0.24242,0.74389,0.46059,0.35938,0.6549,58.67,44.041
380.78,0.24145,0.73607,0.36453,0.53516,0.76078,58.475,44.041
380.78,0.24145,0.7263,0.35468,0.62891,0.78039,58.279,44.041
380.79,0.24047,0.71457,0.36946,0.66406,0.78039,57.888,44.041
380.8,0.24047,0.70186,0.37562,0.67578,0.78039,57.497,44.041
380.81,0.24047,0.68719,0.38054,0.67969,0.77059,56.91,44.041
380.82,0.24047,0.67058,0.38547,0.68555,0.76667,56.519,44.041
380.82,0.23949,0.652,0.39039,0.68555,0.76078,56.128,44.041
380.83,0.23949,0.63245,0.40025,0.68555,0.7549,55.541,44.041
380.84,0.23949,0.60997,0.4101,0.68945,0.75098,55.15,44.041
380.85,0.23949,0.58749,0.41995,0.68555,0.74118,54.759,44.041
380.86,0.23949,0.56403,0.4298,0.68555,0.73529,54.172,44.041
380.86,0.23949,0.54057,0.43473,0.68945,0.73137,53.781,44.041
380.87,0.23949,0.52004,0.43966,0.68945,0.72549,53.194,44.041
380.88,0.24047,0.50147,0.45443,0.68945,0.72157,52.608,44.041
380.89,0.24047,0.48289,0.46552,0.68945,0.7098,52.216,44.041
380.9,0.24145,0.46432,0.49015,0.69531,0.69608,51.825,44.041
380.9,0.24242,0.4477,0.50985,0.69922,0.68039,51.434,44.041
380.91,0.2434,0.43206,0.53941,0.69922,0.66078,50.847,44.041
380.92,0.24438,0.41935,0.5702,0.69922,0.63529,50.456,44.041
380.93,0.24438,0.4086,0.59975,0.69922,0.6098,49.87,44.041
380.94,0.24536,0.40078,0.62438,0.68945,0.5902,49.283,44.041
380.94,0.24633,0.39394,0.64039,0.68945,0.58039,49.087,44.041
380.95,0.24731,0.38807,0.64039,0.68555,0.57451,49.283,44.041
380.96,0.24829,0.38319,0.63054,0.67578,0.58039,51.239,44.041
380.97,0.24927,0.38025,0.60468,0.66992,0.59608,55.541,44.041
380.98,0.25024,0.37732,0.58005,0.66406,0.61961,62.973,44.041
380.98,0.25122,0.37537,0.55049,0.66406,0.64118,72.555,44.041
380.99,0.2522,0.37341,0.51478,0.66016,0.66471,82.529,44.041
381,0.25318,0.37048,0.48522,0.66016,0.68627,91.917,44.041
381.01,0.25415,0.36755,0.46059,0.6543,0.70588,100.33,44.041
381.02,0.25513,0.36364,0.44458,0.64453,0.71569,107.95,44.041
381.02,0.25611,0.35973,0.43473,0.63477,0.72549,113.82,44.041
381.03,0.25709,0.35582,0.4298,0.62891,0.73137,117.73,44.041
381.04,0.25904,0.35191,0.42488,0.625,0.73529,119.3,44.041
381.05,0.25904,0.34702,0.42488,0.625,0.73529,119.3,44.041
381.06,0.26002,0.34115,0.42488,0.625,0.73137,118.32,44.041
381.06,0.26002,0.33627,0.4298,0.625,0.73137,116.56,44.041
381.07,0.26002,0.33236,0.43473,0.625,0.73137,114.6,44.041
381.08,0.25904,0.32845,0.43966,0.625,0.72549,112.06,44.041
381.09,0.25806,0.32356,0.43966,0.625,0.72157,109.32,44.041
381.1,0.25709,0.31867,0.43966,0.625,0.72157,106.39,44.041
381.1,0.25611,0.31281,0.44458,0.625,0.72157,103.46,44.041
381.11,0.25415,0.30694,0.44951,0.625,0.72157,100.52,44.041
381.12,0.2522,0.30108,0.44951,0.625,0.72157,97.588,44.041
381.13,0.24927,0.29619,0.44458,0.62891,0.72157,94.85,44.041
381.14,0.24731,0.2913,0.44458,0.625,0.72157,92.112,44.041
381.14,0.24536,0.28641,0.44458,0.62891,0.72157,89.57,44.041
381.15,0.2434,0.28055,0.44458,0.62891,0.72157,86.832,44.041
381.16,0.24242,0.27566,0.44951,0.63477,0.71569,84.289,44.041
381.17,0.24047,0.26979,0.46059,0.64453,0.70588,81.356,44.041
381.18,0.23851,0.26588,0.4803,0.6543,0.6902,78.618,44.041
381.18,0.23656,0.26197,0.49507,0.66406,0.68627,75.685,44.041
381.19,0.23363,0.25904,0.50985,0.67578,0.67059,72.947,44.041
381.2,0.23167,0.25904,0.53448,0.67969,0.65098,70.209,44.041
381.21,0.22972,0.26393,0.55049,0.66406,0.6451,67.862,44.041
381.22,0.22776,0.27664,0.53941,0.64062,0.6451,65.711,44.041
381.22,0.22678,0.29814,0.52956,0.62891,0.6549,63.755,44.041
381.23,0.22483,0.3304,0.50985,0.625,0.66471,62.19,44.041
381.24,0.22385,0.37048,0.48522,0.625,0.68039,60.821,44.041
381.25,0.2219,0.4174,0.45443,0.625,0.70588,59.844,44.041
381.26,0.22092,0.46725,0.4298,0.625,0.72549,59.061,44.041
381.26,0.21896,0.51711,0.41502,0.62891,0.73529,58.475,44.041
381.27,0.21799,0.55914,0.40517,0.62891,0.74118,58.083,44.041
381.28,0.21701,0.59531,0.40025,0.625,0.75098,57.888,44.041
381.29,0.21603,0.62952,0.40025,0.625,0.75098,57.692,44.041
381.3,0.21603,0.66178,0.40025,0.625,0.75098,57.692,44.041
381.3,0.21505,0.68817,0.40025,0.625,0.75098,57.888,44.041
381.31,0.21505,0.7087,0.4101,0.63477,0.75098,58.083,44.041
381.32,0.21505,0.72532,0.4298,0.63477,0.73137,58.279,44.041
381.33,0.21505,0.73705,0.5,0.59961,0.66471,58.279,44.041
