Time [s], RESP, ABP, CVP, PLETH, II, V, AVR
365.82,1,-1.369,19.205,0.50244,0.6902,1.1738,0.40392
365.83,1,-1.5645,18.892,0.48485,0.5098,0.83398,0.58039
365.84,1,-1.5645,18.97,0.46823,0.4549,0.63477,0.68039
365.85,1,-1.369,19.4,0.45161,0.42549,0.56055,0.72157
365.86,1,-0.78227,20.143,0.43695,0.43529,0.55469,0.71569
365.86,1,0.19557,20.691,0.42326,0.43922,0.56055,0.72549
365.87,1,1.369,20.769,0.41056,0.43529,0.57031,0.72549
365.88,1,1.7601,20.378,0.40176,0.43922,0.56445,0.72157
365.89,1,1.1734,19.948,0.39394,0.4451,0.57422,0.72549
365.9,1,0.39113,19.83,0.3871,0.44902,0.57031,0.72157
365.9,1,0,20.065,0.38123,0.4549,0.58008,0.71569
365.91,1,-0.19557,20.535,0.37634,0.46078,0.57422,0.7098
365.92,1,-0.19557,20.887,0.37439,0.4549,0.58398,0.71569
365.93,1,-0.19557,20.965,0.37341,0.47059,0.58398,0.70588
365.94,1,-0.19557,20.769,0.37243,0.47059,0.58984,0.70588
365.94,1,-0.19557,20.769,0.37243,0.47451,0.5957,0.70588
365.95,1,-0.19557,20.965,0.37243,0.47451,0.59961,0.70588
365.96,1,-0.19557,21.121,0.37341,0.48039,0.60547,0.70588
365.97,1,-0.19557,21.004,0.37341,0.47451,0.60547,0.7
365.98,1,0,20.574,0.37341,0.48431,0.60547,0.6902
365.98,1,0.19557,20.222,0.37341,0.49412,0.61914,0.68627
365.99,1,0.78227,20.143,0.37341,0.5,0.625,0.68039
366,1,1.9557,20.339,0.37243,0.50588,0.63477,0.67647
366.01,1,3.9113,20.574,0.37146,0.51961,0.64453,0.6549
366.02,1,7.0404,20.456,0.3695,0.52549,0.66016,0.6549
366.02,1,10.365,20.026,0.36755,0.5451,0.67578,0.63529
366.03,1,12.321,19.4,0.36559,0.5451,0.69531,0.62941
366.04,1,12.125,19.009,0.36266,0.5549,0.70508,0.61961
366.05,1,10.561,19.126,0.35875,0.56078,0.72461,0.61569
366.06,1,8.9961,19.439,0.35582,0.56078,0.73047,0.6098
366.06,1,8.0183,19.635,0.35191,0.56471,0.73438,0.61569
366.07,1,8.0183,19.4,0.34702,0.56078,0.74023,0.6098
366.08,1,8.605,19.126,0.34409,0.55098,0.7207,0.61961
366.09,1,9.5828,19.009,0.34018,0.53922,0.69531,0.62941
366.1,1,11.147,19.009,0.33627,0.51961,0.66406,0.6451
366.1,1,13.103,18.892,0.33138,0.50588,0.64062,0.66078
366.11,1,14.472,18.657,0.32551,0.48431,0.60547,0.67647
366.12,1,15.254,18.501,0.32063,0.47451,0.58398,0.68627
366.13,1,15.645,18.579,0.31574,0.46078,0.57422,0.69608
366.14,0.99218,16.623,18.774,0.31085,0.44902,0.56445,0.70588
366.14,0.98436,17.797,18.696,0.30596,0.4549,0.56055,0.70588
366.15,0.96676,18.774,18.462,0.30108,0.44902,0.56055,0.7098
366.16,0.95015,18.97,18.149,0.29717,0.44902,0.55078,0.70588
366.17,0.93157,18.579,17.953,0.29326,0.44902,0.55078,0.7098
366.18,0.913,17.601,17.836,0.29032,0.44902,0.54492,0.70588
366.18,0.89345,17.014,17.64,0.28837,0.4451,0.55078,0.70588
366.19,0.8739,16.819,17.445,0.28641,0.4451,0.54492,0.70588
366.2,0.8563,16.819,17.249,0.28543,0.43922,0.55078,0.71569
366.21,0.83871,17.21,17.093,0.28446,0.44902,0.54492,0.70588
366.22,0.82209,18.188,16.897,0.28348,0.4451,0.55078,0.7098
366.22,0.80547,19.361,16.78,0.28348,0.44902,0.55078,0.70588
366.23,0.78788,21.317,16.897,0.28348,0.4451,0.55078,0.7098
366.24,0.77126,24.055,17.093,0.28348,0.44902,0.55469,0.70588
366.25,0.75367,28.357,17.132,0.2825,0.4451,0.55469,0.7098
366.26,0.73607,35.007,16.897,0.28152,0.44902,0.55469,0.70588
366.26,0.72043,44.003,16.467,0.27957,0.44902,0.56055,0.70588
366.27,0.70479,54.368,16.154,0.27761,0.44902,0.56055,0.7098
366.28,0.69013,64.928,16.154,0.27761,0.44902,0.56445,0.70588
366.29,0.67644,73.533,16.467,0.28055,0.44902,0.56445,0.7098
366.3,0.66178,78.814,16.701,0.28935,0.44902,0.56445,0.70588
366.3,0.64712,81.16,16.78,0.30596,0.4549,0.57031,0.70588
366.31,0.63245,82.921,16.701,0.33236,0.46471,0.57031,0.7
366.32,0.61877,86.245,16.897,0.36852,0.46078,0.57422,0.70588
366.33,0.60508,91.525,17.405,0.41251,0.46471,0.57031,0.70588
366.34,0.5914,98.761,17.836,0.46334,0.46078,0.58008,0.70588
366.34,0.57869,109.13,17.953,0.51515,0.47451,0.58008,0.70588
366.35,0.56598,123.21,17.757,0.56598,0.4902,0.59961,0.6902
366.36,0.55523,139.44,17.445,0.61095,0.50588,0.60938,0.68039
366.37,0.54545,155.48,17.405,0.64907,0.5,0.61914,0.68039
366.38,0.53568,169.56,17.757,0.6784,0.5098,0.61914,0.67647
366.38,0.52688,181.88,18.188,0.69697,0.53922,0.6543,0.6549
366.39,0.51906,185.2,18.344,0.7087,0.58039,0.67969,0.63529
366.4,0.51124,185.2,18.031,0.71554,0.57059,0.67578,0.64118
366.41,0.50342,185.2,17.523,0.7175,0.56078,0.66992,0.63529
366.42,0.49658,185.2,17.249,0.71457,0.5451,0.66992,0.65098
366.42,0.48974,185.2,17.249,0.70772,0.52941,0.6543,0.6549
366.43,0.48289,185.2,17.405,0.69892,0.5,0.64062,0.68039
366.44,0.47605,185.2,17.445,0.68817,0.47451,0.61523,0.6902
366.45,0.46921,185.2,17.445,0.67546,0.44902,0.5957,0.71569
366.46,0.46334,185.2,17.327,0.66178,0.44902,0.58008,0.70588
366.46,0.45748,185.2,17.21,0.64809,0.43922,0.58008,0.71569
366.47,0.45064,185.2,17.093,0.63441,0.43922,0.58008,0.7098
366.48,0.44477,185.2,17.093,0.62072,0.43529,0.58008,0.71569
366.49,0.43891,185.2,17.093,0.60899,0.43922,0.58008,0.7098
366.5,0.43304,185.2,17.093,0.59531,0.43922,0.58008,0.71569
366.5,0.42717,185.2,16.936,0.58162,0.43529,0.58008,0.7098
366.51,0.42229,185.2,16.897,0.56794,0.4451,0.58398,0.71569
366.52,0.41642,185.2,17.014,0.55327,0.44902,0.60547,0.70588
366.53,0.41056,185.2,17.093,0.53861,0.4549,0.625,0.7
366.54,0.40469,185.2,17.093,0.52297,0.4451,0.69531,0.6549
366.54,0.3998,185.2,17.093,0.50635,0.53529,0.84375,0.56471
366.55,0.39492,185.2,17.249,0.48974,0.61961,1.0293,0.46078
366.56,0.39003,185.2,17.562,0.47214,0.66078,1.1035,0.41569
366.57,0.38612,185.2,17.953,0.45455,0.5098,0.83984,0.5549
366.58,0.38123,185.2,18.149,0.43793,0.47059,0.66016,0.67059
366.58,0.37732,179.14,18.149,0.42326,0.43529,0.57422,0.71569
366.59,0.37341,168.38,18.149,0.40958,0.42941,0.56055,0.72157
366.6,0.3695,157.43,18.383,0.39589,0.43922,0.56445,0.72549
366.61,0.36657,146.87,18.814,0.38319,0.4451,0.57031,0.72157
366.62,0.36266,137.48,19.205,0.37048,0.4451,0.58008,0.72549
366.62,0.35973,129.07,19.283,0.35973,0.4549,0.57422,0.71569
366.63,0.35582,122.23,18.97,0.35093,0.46078,0.58008,0.71569
366.64,0.35288,116.36,18.579,0.34311,0.47059,0.57422,0.7098
366.65,0.34995,111.08,18.383,0.33724,0.46471,0.58008,0.71569
366.66,0.34702,106,18.696,0.33236,0.47451,0.58008,0.70588
366.66,0.34409,100.13,19.283,0.32845,0.47059,0.58398,0.70588
366.67,0.34115,92.112,19.635,0.32649,0.47451,0.58984,0.7
366.68,0.33822,79.987,19.518,0.32551,0.47451,0.58984,0.7
366.69,0.33529,64.146,19.205,0.32551,0.48039,0.5957,0.6902
366.7,0.33236,47.718,19.087,0.32454,0.48431,0.60547,0.69608
366.7,0.32942,34.811,19.4,0.32454,0.48039,0.60547,0.6902
366.71,0.32551,26.597,19.909,0.32356,0.48431,0.60547,0.68627
366.72,0.32258,22.49,20.143,0.32258,0.49412,0.60938,0.68039
366.73,0.31867,20.339,20.026,0.3216,0.5,0.625,0.68039
366.74,0.31574,18.97,19.713,0.32063,0.5098,0.63477,0.66471
366.74,0.31281,17.992,19.635,0.31867,0.51961,0.64453,0.66078
366.75,0.30987,17.797,19.83,0.31672,0.51569,0.6543,0.6549
366.76,0.30694,20.143,19.948,0.31378,0.53529,0.66992,0.64118
366.77,0.30499,27.771,19.752,0.31183,0.53922,0.68945,0.63529
366.78,0.30303,39.7,19.439,0.3089,0.55098,0.70508,0.62549
366.78,0.3001,51.239,19.283,0.30596,0.5549,0.72461,0.61569
366.79,0.29814,58.083,19.283,0.30401,0.57059,0.73438,0.6098
366.8,0.29521,59.844,19.283,0.30205,0.56471,0.74023,0.60588
366.81,0.29326,59.648,19.126,0.29814,0.57059,0.74414,0.6
366.82,0.29032,58.67,18.774,0.29423,0.55098,0.72461,0.6098
366.82,0.28837,58.083,18.462,0.29032,0.5451,0.70508,0.61961
366.83,0.28543,57.301,18.188,0.28641,0.51961,0.67578,0.64118
366.84,0.2825,56.715,18.07,0.2825,0.50588,0.65039,0.6549
366.85,0.27957,56.323,17.836,0.27859,0.48039,0.625,0.68039
366.86,0.27566,55.737,17.445,0.27468,0.47451,0.59961,0.68627
366.86,0.27175,55.15,17.132,0.27175,0.4549,0.58008,0.7
366.87,0.26588,54.563,17.21,0.26784,0.44902,0.56445,0.70588
366.88,0.26002,53.977,17.562,0.26588,0.43922,0.56055,0.7098
366.89,0.2522,53.39,18.031,0.26393,0.4451,0.56055,0.7098
366.9,0.2434,52.608,18.149,0.26197,0.43529,0.55469,0.71569
366.9,0.23558,52.021,17.953,0.25904,0.43922,0.56055,0.7098
366.91,0.22678,51.239,17.523,0.25709,0.43922,0.55469,0.71569
366.92,0.21896,50.456,17.014,0.25513,0.4451,0.56055,0.7098
366.93,0.21017,49.479,16.506,0.25318,0.43922,0.56055,0.71569
366.94,0.20039,48.696,16.193,0.2522,0.43922,0.56055,0.7098
366.94,0.19062,47.718,16.193,0.25122,0.43529,0.56445,0.7098
366.95,0.17986,46.741,16.467,0.25122,0.43922,0.56445,0.71569
366.96,0.16813,45.763,16.78,0.25122,0.43529,0.56445,0.71569
366.97,0.15543,44.589,16.897,0.2522,0.43529,0.57031,0.72157
366.98,0.14272,43.416,16.701,0.2522,0.4451,0.57031,0.7098
366.98,0.12903,42.243,16.271,0.25318,0.43529,0.57031,0.72157
366.99,0.11535,40.874,15.997,0.25415,0.44902,0.57031,0.7098
367,0.10264,39.7,16.154,0.25415,0.4451,0.58008,0.71569
367.01,0.090909,38.527,16.584,0.25318,0.44902,0.57422,0.7098
367.02,0.080156,37.158,17.014,0.25318,0.44902,0.57422,0.7098
367.02,0.069404,35.984,17.249,0.25611,0.4549,0.57422,0.70588
367.03,0.057674,35.007,17.21,0.26491,0.4549,0.58008,0.7098
367.04,0.046921,33.833,17.132,0.28055,0.4549,0.58008,0.70588
367.05,0.035191,32.855,17.249,0.30694,0.44902,0.58008,0.7098
367.06,0.024438,31.877,17.718,0.34213,0.46078,0.58008,0.70588
367.06,0.01564,30.9,18.07,0.38807,0.4549,0.58398,0.70588
367.07,0.0058651,30.117,18.266,0.43891,0.46078,0.58984,0.70588
367.08,0.0029325,29.335,18.149,0.4868,0.46078,0.5957,0.70588
367.09,0,28.553,17.757,0.52981,0.47059,0.60547,0.7
367.1,0,27.771,17.523,0.57576,0.48431,0.61523,0.6902
367.1,0,27.184,17.64,0.61975,0.50588,0.62891,0.68039
367.11,0,26.597,18.07,0.65689,0.5,0.62891,0.68627
367.12,0,26.206,18.462,0.68524,0.51569,0.64062,0.67647
367.13,0,25.619,18.501,0.70674,0.56078,0.66992,0.6451
367.14,0,25.033,18.266,0.71945,0.58039,0.67969,0.63529
367.14,0,24.641,17.757,0.72532,0.56471,0.66992,0.64118
367.15,0,24.055,17.327,0.72532,0.55098,0.66992,0.65098
367.16,0,23.468,17.132,0.72043,0.53922,0.66016,0.6549
367.17,0,23.077,17.327,0.71261,0.51569,0.6543,0.66471
367.18,0,22.686,17.64,0.70283,0.49412,0.62891,0.67647
367.18,0,22.295,17.836,0.69208,0.47059,0.60938,0.7
367.19,0,21.904,17.757,0.67937,0.4549,0.58984,0.70588
367.2,0,21.708,17.523,0.66667,0.44902,0.58398,0.72157
367.21,0,21.512,17.21,0.65298,0.44902,0.58008,0.72157
367.22,0,21.121,17.093,0.63832,0.4451,0.58008,0.72157
367.22,0,20.926,17.093,0.62463,0.4451,0.58008,0.71569
367.23,0,20.535,17.093,0.61095,0.43529,0.5957,0.72157
367.24,0,20.339,16.936,0.59629,0.4451,0.58398,0.71569
367.25,0,20.143,16.897,0.58162,0.44902,0.58398,0.71569
367.26,0,19.948,16.936,0.56696,0.47059,0.58984,0.70588
367.26,0,19.752,17.093,0.5523,0.47451,0.59961,0.70588
367.27,0,19.557,17.21,0.53666,0.48039,0.62891,0.68039
367.28,0,19.361,17.327,0.52199,0.47451,0.7207,0.63529
367.29,0,19.361,17.327,0.50733,0.57451,0.87891,0.52941
367.3,0,19.361,17.405,0.49071,0.67059,1.0586,0.42549
367.3,0,19.557,17.445,0.4741,0.6902,1.0996,0.4
367.31,0,19.361,17.64,0.4565,0.52549,0.78906,0.57059
367.32,0,19.166,17.836,0.43988,0.4902,0.63477,0.67647
367.33,0,18.774,17.953,0.42326,0.46078,0.56055,0.7098
367.34,0,18.774,18.149,0.4086,0.4549,0.55469,0.71569
367.34,0,19.166,18.383,0.39394,0.47059,0.57031,0.70588
367.35,0,19.948,18.579,0.38123,0.46471,0.58008,0.7098
367.36,0,20.926,18.657,0.37048,0.47451,0.58008,0.70588
367.37,0,22.295,18.579,0.3607,0.47451,0.58008,0.70588
367.38,0,23.468,18.501,0.35386,0.48039,0.58008,0.70588
367.38,0,25.033,18.579,0.34897,0.48039,0.58398,0.70588
367.39,0,26.402,18.814,0.34506,0.4902,0.58398,0.7
367.4,0,27.966,19.087,0.34213,0.4902,0.58398,0.70588
367.41,0,29.531,19.283,0.3392,0.5,0.58984,0.6902
367.42,0.0048876,31.095,19.126,0.33822,0.5,0.5957,0.6902
367.42,0.0087977,32.66,19.009,0.33724,0.50588,0.5957,0.68627
367.43,0.013685,34.224,18.892,0.33627,0.5,0.59961,0.68627
367.44,0.01955,35.789,18.892,0.33627,0.5098,0.60547,0.68039
367.45,0.024438,37.549,19.087,0.33627,0.50588,0.60547,0.68039
367.46,0.030303,39.113,19.283,0.33529,0.51961,0.60938,0.67647
367.46,0.035191,40.678,19.518,0.33431,0.51569,0.61914,0.67647
367.47,0.041056,42.438,19.635,0.33333,0.51961,0.62891,0.67059
367.48,0.045943,44.003,19.713,0.33236,0.52549,0.63477,0.66471
367.49,0.050831,45.763,19.635,0.33138,0.53529,0.65039,0.65098
367.5,0.056696,47.327,19.439,0.3304,0.53922,0.66016,0.6451
367.5,0.061584,48.696,19.322,0.32747,0.5451,0.67969,0.62941
367.51,0.067449,49.283,19.205,0.32454,0.5549,0.69531,0.62941
367.52,0.073314,50.261,19.126,0.3216,0.56471,0.70508,0.61569
367.53,0.079179,52.608,19.087,0.31769,0.57059,0.7207,0.6098
367.54,0.085044,58.083,19.087,0.31378,0.57059,0.73047,0.60588
367.54,0.089932,66.297,19.009,0.30987,0.57059,0.73438,0.6
367.55,0.095797,75.489,18.97,0.30596,0.57059,0.73047,0.60588
367.56,0.10068,84.094,18.814,0.30205,0.57059,0.71484,0.6098
367.57,0.10655,91.525,18.657,0.29717,0.5451,0.69531,0.62941
367.58,0.11046,98.175,18.383,0.29423,0.53529,0.66992,0.64118
367.58,0.11535,104.04,18.149,0.2913,0.51961,0.64062,0.6549
367.59,0.11926,107.76,17.875,0.28739,0.5,0.61523,0.66471
367.6,0.12219,109.32,17.718,0.28348,0.48431,0.5957,0.68627
367.61,0.12512,108.93,17.523,0.27957,0.48039,0.57422,0.6902
367.62,0.12708,107.37,17.445,0.27566,0.47059,0.56055,0.7
367.62,0.12805,104.82,17.405,0.27175,0.46471,0.56055,0.7
367.63,0.12903,101.89,17.21,0.26882,0.46078,0.55469,0.70588
367.64,0.12903,99.153,16.936,0.26491,0.46078,0.55469,0.7
367.65,0.12903,96.415,16.623,0.26197,0.44902,0.56055,0.70588
367.66,0.12903,93.677,16.31,0.26002,0.46471,0.55469,0.7
367.66,0.12805,91.33,16.076,0.25806,0.46078,0.56055,0.70588
367.67,0.1261,89.179,15.958,0.25611,0.46078,0.56055,0.70588
367.68,0.12317,87.223,15.841,0.25611,0.44902,0.56055,0.7098
367.69,0.12023,85.463,15.763,0.25611,0.4549,0.56055,0.70588
367.7,0.1173,83.898,15.645,0.25709,0.4451,0.56055,0.7098
367.7,0.11339,82.334,15.528,0.25709,0.44902,0.56445,0.7098
367.71,0.11046,80.965,15.45,0.25709,0.4451,0.57031,0.7098
367.72,0.10753,79.596,15.372,0.25806,0.44902,0.57031,0.71569
367.73,0.10459,78.227,15.332,0.25806,0.44902,0.56445,0.70588
367.74,0.10264,77.054,15.254,0.25709,0.44902,0.56445,0.71569
367.74,0.10068,75.685,15.254,0.25611,0.4549,0.56445,0.70588
367.75,0.098729,74.511,15.332,0.25513,0.44902,0.57031,0.70588
367.76,0.097752,73.142,15.45,0.25611,0.46078,0.56445,0.70588
367.77,0.097752,71.382,15.567,0.26002,0.46471,0.57031,0.70588
367.78,0.097752,69.622,15.684,0.26784,0.47451,0.57031,0.70588
367.78,0.098729,67.862,15.763,0.2825,0.47451,0.57031,0.70588
367.79,0.099707,66.102,15.763,0.30596,0.47451,0.57031,0.7
367.8,0.10068,64.733,15.763,0.34018,0.47059,0.58008,0.70588
367.81,0.10166,63.559,15.684,0.38416,0.47451,0.58008,0.70588
367.82,0.10362,62.582,15.684,0.435,0.47059,0.58398,0.7
367.82,0.10557,61.604,15.684,0.48974,0.48039,0.58984,0.6902
367.83,0.10753,61.017,15.684,0.5435,0.4902,0.60547,0.68627
367.84,0.10948,60.43,15.684,0.59335,0.51569,0.61914,0.67059
367.85,0.11241,60.235,15.645,0.63734,0.51569,0.625,0.68039
367.86,0.11535,60.235,15.567,0.67253,0.51961,0.62891,0.66471
367.86,0.1173,60.235,15.528,0.6999,0.5451,0.65039,0.6549
367.87,0.12023,60.43,15.567,0.71848,0.58431,0.67969,0.63529
367.88,0.12219,60.626,15.841,0.72727,0.57059,0.67578,0.64118
367.89,0.12512,61.017,16.154,0.73021,0.5549,0.66992,0.6451
367.9,0.12708,61.408,16.271,0.72923,0.5451,0.66992,0.6549
367.9,0.12903,61.604,16.193,0.72434,0.52941,0.66016,0.66078
367.91,0.13196,61.995,15.997,0.7175,0.50588,0.65039,0.68039
367.92,0.13392,62.386,15.841,0.70674,0.48039,0.62891,0.6902
367.93,0.13587,62.386,15.684,0.69501,0.4549,0.60547,0.7098
367.94,0.13881,62.582,15.763,0.68231,0.44902,0.59961,0.72157
367.94,0.14174,62.386,15.88,0.6696,0.4451,0.58984,0.71569
367.95,0.14467,62.386,15.997,0.65494,0.43922,0.58398,0.72157
367.96,0.14663,61.995,16.076,0.64125,0.4451,0.58398,0.71569
367.97,0.14956,61.799,16.076,0.62854,0.43922,0.58984,0.72549
367.98,0.15152,61.408,15.997,0.61877,0.43529,0.58984,0.72157
367.98,0.15347,61.017,15.958,0.60704,0.43529,0.5957,0.72549
367.99,0.15543,60.626,15.958,0.59433,0.4451,0.58984,0.72157
368,0.15738,60.235,15.997,0.57967,0.44902,0.60547,0.7098
368.01,0.15934,59.648,16.154,0.56403,0.4549,0.61914,0.70588
368.02,0.16129,59.061,16.271,0.54839,0.44902,0.67969,0.67059
368.02,0.16325,58.67,16.31,0.53079,0.51961,0.81445,0.5902
368.03,0.16422,58.083,16.389,0.5132,0.6,1,0.4902
368.04,0.16618,57.497,16.584,0.4956,0.66471,1.1152,0.4098
368.05,0.16813,56.91,16.936,0.47703,0.52941,0.9043,0.51961
368.06,0.17107,56.519,17.327,0.45846,0.47059,0.70898,0.6549
368.06,0.17302,55.932,17.562,0.44086,0.43922,0.5957,0.71569
368.07,0.17693,55.541,17.718,0.42424,0.43529,0.57031,0.72157
368.08,0.17986,55.15,17.757,0.41056,0.4451,0.58008,0.7098
368.09,0.18475,54.563,17.836,0.39883,0.44902,0.5957,0.71569
368.1,0.18866,54.172,18.031,0.3871,0.44902,0.5957,0.72549
368.1,0.19355,53.781,18.344,0.37634,0.4549,0.5957,0.72157
368.11,0.19844,53.585,18.579,0.36755,0.4549,0.5957,0.71569
368.12,0.2043,53.194,18.774,0.35973,0.46078,0.60547,0.72157
368.13,0.20919,52.803,18.892,0.35288,0.46471,0.60547,0.71569
368.14,0.21408,52.608,19.009,0.348,0.46471,0.60938,0.7098
368.14,0.21994,52.216,19.126,0.34506,0.46471,0.61523,0.70588
368.15,0.22581,52.021,19.283,0.34311,0.47059,0.61914,0.7098
368.16,0.23265,51.825,19.4,0.34115,0.47451,0.61914,0.70588
368.17,0.24047,51.434,19.322,0.34115,0.47451,0.62891,0.70588
368.18,0.24927,51.239,19.205,0.34115,0.48039,0.62891,0.7
368.18,0.25709,51.043,19.009,0.34115,0.48039,0.63477,0.69608
368.19,0.26491,50.847,18.774,0.34115,0.49412,0.64062,0.68627
368.2,0.27273,50.652,18.501,0.34115,0.49412,0.64453,0.68627
368.21,0.28055,50.456,18.266,0.34018,0.5,0.6543,0.68039
368.22,0.28935,50.261,18.031,0.3392,0.5,0.66406,0.68039
368.22,0.29912,49.87,17.757,0.33822,0.51569,0.67578,0.66471
368.23,0.30987,49.674,17.562,0.33529,0.51569,0.67969,0.66078
368.24,0.32063,49.479,17.405,0.33333,0.52549,0.69922,0.65098
368.25,0.33138,49.479,17.21,0.3304,0.53529,0.7207,0.6451
368.26,0.34311,50.065,17.014,0.32747,0.5451,0.74023,0.62941
368.26,0.35484,52.021,16.819,0.32356,0.5549,0.75977,0.62549
368.27,0.36755,56.715,16.623,0.31965,0.56078,0.76953,0.6098
368.28,0.3783,64.537,16.506,0.31672,0.56471,0.76953,0.6098
368.29,0.38905,73.924,16.271,0.31378,0.57059,0.77539,0.61569
368.3,0.3998,82.921,16.076,0.31085,0.5549,0.76562,0.6098
368.3,0.40958,90.743,15.841,0.30694,0.5451,0.75,0.62549
368.31,0.42033,97.979,15.645,0.30205,0.52941,0.7207,0.6451
368.32,0.43011,103.85,15.372,0.29814,0.51569,0.69531,0.6549
368.33,0.44086,108.15,15.254,0.29326,0.5,0.66992,0.67059
368.34,0.45161,110.3,15.059,0.28935,0.48431,0.64453,0.68039
368.34,0.46139,110.5,14.941,0.28446,0.47059,0.625,0.6902
368.35,0.47019,109.32,14.824,0.28055,0.46078,0.60938,0.70588
368.36,0.47898,107.17,14.707,0.27664,0.46471,0.59961,0.70588
368.37,0.4868,104.43,14.628,0.2737,0.44902,0.59961,0.7098
368.38,0.49462,101.5,14.511,0.27077,0.4451,0.5957,0.70588
368.38,0.50244,98.761,14.394,0.26979,0.43922,0.5957,0.7098
368.39,0.51026,96.024,14.315,0.26784,0.4451,0.58984,0.70588
368.4,0.51808,93.481,14.198,0.26588,0.43529,0.5957,0.71569
368.41,0.5259,91.134,14.081,0.26491,0.4451,0.58984,0.7098
368.42,0.53372,89.179,14.003,0.26393,0.4451,0.5957,0.71569
368.42,0.54154,87.419,13.963,0.26393,0.44902,0.58984,0.7098
368.43,0.55034,85.658,13.885,0.26393,0.4451,0.59961,0.7098
368.44,0.55718,84.094,13.807,0.26491,0.44902,0.5957,0.7
368.45,0.565,82.725,13.768,0.26588,0.4549,0.59961,0.70588
368.46,0.57185,81.356,13.69,0.26784,0.44902,0.5957,0.7
368.46,0.57869,80.183,13.69,0.26882,0.4549,0.59961,0.70588
368.47,0.58651,79.009,13.768,0.26882,0.44902,0.60547,0.70588
368.48,0.59433,77.64,13.807,0.26979,0.4549,0.59961,0.70588
368.49,0.60215,76.271,13.885,0.26979,0.46078,0.60547,0.70588
368.5,0.61095,74.707,14.003,0.27077,0.46471,0.60547,0.70588
368.5,0.61877,73.142,14.12,0.27273,0.4549,0.60547,0.7
368.51,0.62757,71.578,14.276,0.28055,0.46078,0.60547,0.70588
368.52,0.63539,69.818,14.433,0.29423,0.46471,0.60938,0.7
368.53,0.64418,68.057,14.589,0.31769,0.46078,0.60547,0.7
368.54,0.65396,66.493,14.746,0.35093,0.46078,0.60938,0.70588
368.54,0.66471,65.319,14.941,0.39394,0.46471,0.60938,0.70588
368.55,0.67742,64.537,15.137,0.44282,0.4549,0.60938,0.70588
368.56,0.69013,63.755,15.332,0.49658,0.46078,0.60938,0.70588
368.57,0.70577,63.364,15.45,0.55034,0.47059,0.61914,0.69608
368.58,0.72141,62.973,15.567,0.59433,0.5,0.62891,0.68039
368.58,0.739,62.777,15.684,0.63148,0.51569,0.65039,0.67059
368.59,0.7566,62.777,15.841,0.66569,0.51961,0.64453,0.67059
368.6,0.77224,62.777,15.88,0.69501,0.5098,0.65039,0.68039
368.61,0.78886,62.973,15.958,0.7175,0.56078,0.68555,0.64118
368.62,0.8045,63.168,15.997,0.73216,0.57451,0.69922,0.63529
368.62,0.82111,63.559,16.076,0.73998,0.55098,0.68555,0.64118
368.63,0.83871,63.95,16.154,0.74194,0.53529,0.67969,0.6549
368.64,0.85728,64.146,16.154,0.73998,0.53922,0.68555,0.6549
368.65,0.87683,64.342,16.193,0.73314,0.5,0.67578,0.67647
368.66,0.89736,64.537,16.154,0.72434,0.4902,0.6543,0.68039
368.66,0.91593,64.537,16.154,0.71359,0.46078,0.63477,0.7
368.67,0.93353,64.537,16.076,0.70186,0.4451,0.60938,0.70588
368.68,0.95112,64.342,16.076,0.69013,0.43922,0.60547,0.7098
368.69,0.96774,64.146,15.997,0.6784,0.43529,0.5957,0.71569
368.7,0.98436,63.755,15.958,0.66471,0.43922,0.5957,0.7098
368.7,1,63.364,15.958,0.652,0.43922,0.5957,0.71569
368.71,1,62.973,15.958,0.63832,0.42941,0.58984,0.7098
368.72,1,62.386,15.88,0.62366,0.42549,0.59961,0.72157
368.73,1,61.995,15.88,0.60997,0.42941,0.5957,0.71569
368.74,1,61.408,15.958,0.59531,0.42549,0.60547,0.72549
368.74,1,61.017,15.958,0.57967,0.43922,0.60938,0.7098
368.75,1,60.43,15.958,0.56305,0.43529,0.65039,0.6902
368.76,1,59.844,15.958,0.54643,0.48039,0.76562,0.62941
368.77,1,59.452,15.958,0.52884,0.57059,0.95508,0.53529
368.78,1,58.866,15.958,0.5132,0.66471,1.1543,0.42941
368.78,1,58.475,15.997,0.49756,0.67647,1.1895,0.4098
368.79,1,58.083,16.076,0.48094,0.5,0.83398,0.5902
368.8,1,57.497,16.154,0.46432,0.4451,0.64453,0.6902
368.81,1,57.106,16.271,0.4477,0.42941,0.56055,0.71569
368.82,1,56.519,16.389,0.43206,0.42549,0.57031,0.72549
368.82,1,56.128,16.584,0.41838,0.43922,0.57031,0.72157
368.83,1,55.541,16.78,0.40469,0.43529,0.56445,0.72549
368.84,1,55.346,16.936,0.39394,0.43922,0.57422,0.72157
368.85,1,54.954,17.132,0.38514,0.4451,0.58008,0.72549
368.86,1,54.563,17.21,0.37732,0.44902,0.58008,0.71569
368.86,1,54.172,17.249,0.37243,0.44902,0.58008,0.72157
368.87,1,53.781,17.249,0.36852,0.44902,0.58398,0.71569
368.88,1,53.585,17.327,0.36657,0.44902,0.58984,0.72157
368.89,1,53.194,17.327,0.36559,0.46078,0.59961,0.70588
368.9,1,52.803,17.405,0.36559,0.4549,0.60547,0.7098
368.9,1,52.608,17.405,0.36657,0.46078,0.60547,0.70588
368.91,1,52.216,17.327,0.36657,0.46471,0.60547,0.70588
